predictedUtility,realUtility,award,lostUtility,correctDecision
484.0646419900732,435.6581777910659,0.0,0.0,1.0
567.5829924630838,510.8246932167754,10.824693216775415,0.0,1.0
1.4188602099324745,1.2769741889392274,0.0,0.0,1.0
2178.7209957887744,1960.8488962098972,1460.8488962098972,0.0,1.0
60.05033317981762,54.04529986183585,0.0,0.0,1.0
173201.61856185854,155881.4567056727,155381.4567056727,0.0,1.0
127.42039058350184,114.67835152515167,0.0,0.0,1.0
108.30669037002384,97.47602133302146,0.0,0.0,1.0
2452.610189946345,2207.3491709517107,1707.3491709517107,0.0,1.0
15.989079516027976,14.390171564425177,0.0,0.0,1.0
10910.542344632962,9819.488110169666,9319.488110169666,0.0,1.0
179.83237618518496,161.84913856666645,0.0,0.0,1.0
5022666.803761518,4520400.123385365,4519900.123385365,0.0,1.0
2311.387005574369,2080.248305016932,1580.2483050169321,0.0,1.0
15.04179342420647,13.537614081785819,0.0,0.0,1.0
2511.161653608278,2260.04548824745,1760.04548824745,0.0,1.0
175.71675115203612,158.14507603683253,0.0,0.0,1.0
161.93802256168138,145.74422030551324,0.0,0.0,1.0
2356.0806659323553,2120.4725993391194,1620.4725993391194,0.0,1.0
523.178167679374,470.86035091143657,-29.13964908856343,0.0,0.0
9062.678799803085,8156.410919822776,7656.410919822776,0.0,1.0
127.33855287976492,114.60469759178841,0.0,0.0,1.0
146.303084595759,131.6727761361831,0.0,0.0,1.0
2396.622553908423,2156.9602985175807,1656.9602985175807,0.0,1.0
17.431352575227496,15.688217317704746,0.0,0.0,1.0
15497.987302242696,13948.188572018427,13448.188572018427,0.0,1.0
130.6004462805324,117.54040165247915,0.0,0.0,1.0
150.116195541737,135.1045759875633,0.0,0.0,1.0
2358.7114548955547,2122.8403094059995,1622.8403094059995,0.0,1.0
14.855144375902608,13.369629938312348,0.0,0.0,1.0
4625.510797750778,4162.959717975699,3662.9597179756993,0.0,1.0
124.00526528491743,111.60473875642568,0.0,0.0,1.0
143.62508024246247,129.2625722182162,0.0,0.0,1.0
2326.446376478955,2093.801738831059,1593.801738831059,0.0,1.0
15.798873376747242,14.218986039072519,0.0,0.0,1.0
461.95867063546393,415.7628035719175,0.0,0.0,1.0
536.825402499965,483.14286224996846,-16.85713775003154,0.0,0.0
1.5451441116692735,1.390629700502346,0.0,0.0,1.0
2223.4054154716328,2001.0648739244693,1501.0648739244693,0.0,1.0
42.02927252188441,37.826345269695956,0.0,0.0,1.0
20646.221534516295,18581.599381064665,18081.599381064665,0.0,1.0
134.67488377421716,121.20739539679543,0.0,0.0,1.0
170.17477726930983,153.15729954237887,0.0,0.0,1.0
2440.642701525532,2196.578431372979,1696.5784313729791,0.0,1.0
16.566634702710783,14.909971232439705,0.0,0.0,1.0
7649.780434705784,6884.802391235205,6384.802391235205,0.0,1.0
126.86677831838726,114.18010048654854,0.0,0.0,1.0
145.27428284628996,130.74685456166097,0.0,0.0,1.0
2291.288949670533,2062.16005470348,1562.16005470348,0.0,1.0
16.358219888327746,14.72239789949497,0.0,0.0,1.0
10340.137792133717,9306.124012920345,8806.124012920345,0.0,1.0
119.62553093795376,107.66297784415838,0.0,0.0,1.0
121.73261066705004,109.55934960034504,0.0,0.0,1.0
2366.174418433421,2129.556976590079,1629.556976590079,0.0,1.0
941.97671524635,847.7790437217151,347.7790437217151,0.0,1.0
2236.8162020321943,2013.134581828975,1513.134581828975,0.0,1.0
121.31414729276642,109.1827325634898,0.0,0.0,1.0
154.1443550527665,138.72991954748986,0.0,0.0,1.0
2394.7645853743775,2155.28812683694,1655.2881268369401,0.0,1.0
16.182322427681296,14.564090184913168,0.0,0.0,1.0
9285.939105486834,8357.34519493815,7857.345194938151,0.0,1.0
118.63234929161358,106.76911436245223,0.0,0.0,1.0
136.34296665587271,122.70866999028543,0.0,0.0,1.0
2363.688768866506,2127.3198919798556,1627.3198919798556,0.0,1.0
15.72699204763606,14.154292842872454,0.0,0.0,1.0
13910.841311329536,12519.757180196582,12019.757180196582,0.0,1.0
132.63867359067154,119.37480623160438,0.0,0.0,1.0
123.77421028761597,111.39678925885437,0.0,0.0,1.0
2413.7982423929407,2172.418418153646,1672.4184181536461,0.0,1.0
92.62586371106796,83.36327733996117,0.0,0.0,1.0
5351.567112301588,4816.410401071429,4316.410401071429,0.0,1.0
124.061578811598,111.65542093043821,0.0,0.0,1.0
127.19890852402273,114.47901767162047,0.0,0.0,1.0
2353.963198434288,2118.5668785908592,1618.5668785908592,0.0,1.0
16.418549879288676,14.77669489135981,0.0,0.0,1.0
393.4134047229288,354.07206425063595,0.0,0.0,1.0
553.2441612419545,497.9197451177591,-2.080254882240922,0.0,0.0
2.2453101233514863,2.0207791110163376,0.0,0.0,1.0
2315.456020007189,2083.9104180064696,1583.9104180064696,0.0,1.0
745.7149778648351,671.1434800783516,171.14348007835156,0.0,1.0
48668.55274925024,43801.69747432521,43301.69747432521,0.0,1.0
116.89576370211607,105.20618733190446,0.0,0.0,1.0
140.55060834669476,126.4955475120253,0.0,0.0,1.0
2418.6574531338642,2176.7917078204773,1676.7917078204773,0.0,1.0
773.2405444649349,695.9164900184416,195.91649001844155,0.0,1.0
6727.0510282825535,6054.345925454298,5554.345925454298,0.0,1.0
124.3371359266073,111.90342233394655,0.0,0.0,1.0
128.44667157773102,115.60200441995792,0.0,0.0,1.0
2350.4713453147237,2115.4242107832515,1615.4242107832515,0.0,1.0
1002.8563098468554,902.5706788621699,402.57067886216987,0.0,1.0
10258.889951723471,9233.000956551125,8733.000956551125,0.0,1.0
140.0005419773529,126.00048777961763,0.0,0.0,1.0
182.1437431439669,163.92936882957022,0.0,0.0,1.0
2391.7184815016403,2152.546633351476,1652.546633351476,0.0,1.0
17.9089601297101,16.118064116739088,0.0,0.0,1.0
4547.334794225178,4092.60131480266,3592.60131480266,0.0,1.0
92.6154212549199,83.35387912942791,0.0,0.0,1.0
87.41585479018926,78.6742693111703,0.0,0.0,1.0
2309.7467701958967,2078.772093176307,1578.772093176307,0.0,1.0
15.336390600422467,13.802751540380223,0.0,0.0,1.0
9764.981505172062,8788.483354654858,8288.483354654858,0.0,1.0
137.2759409276667,123.54834683490004,0.0,0.0,1.0
117.29193270205342,105.56273943184807,0.0,0.0,1.0
2443.0684825885764,2198.7616343297186,1698.7616343297186,0.0,1.0
5343461.734760689,4809115.56128462,4808615.56128462,0.0,1.0
14869.97457747023,13382.977119723208,12882.977119723208,0.0,1.0
127.21768111276013,114.49591300148411,0.0,0.0,1.0
108.09035078257779,97.28131570432002,0.0,0.0,1.0
2595.5339308362077,2335.9805377525868,1835.9805377525868,0.0,1.0
16.86859318888489,15.181733869996402,0.0,0.0,1.0
5702.360745328853,5132.124670795968,4632.124670795968,0.0,1.0
136.33902650335696,122.70512385302129,0.0,0.0,1.0
126.8076631047646,114.12689679428811,0.0,0.0,1.0
2476.621412754478,2228.95927147903,1728.9592714790301,0.0,1.0
49.11530508528981,44.20377457676083,0.0,0.0,1.0
494.3010213461199,444.8709192115079,0.0,0.0,1.0
564.6118163789263,508.15063474103357,8.15063474103357,0.0,1.0
1.7649084399015456,1.588417595911391,0.0,0.0,1.0
2378.6436072125825,2140.7792464913246,1640.7792464913246,0.0,1.0
20.42434507048827,18.38191056343944,0.0,0.0,1.0
27500.86858927787,24750.78173035008,24250.78173035008,0.0,1.0
146.86470088567623,132.17823079710863,0.0,0.0,1.0
112.7249759462508,101.45247835162571,0.0,0.0,1.0
2702.7112819654517,2432.440153768906,1932.440153768906,0.0,1.0
28.91601544343608,26.024413899092472,0.0,0.0,1.0
7124.442865522454,6411.998578970209,5911.998578970209,0.0,1.0
144.1864759684873,129.7678283716386,0.0,0.0,1.0
146.48148479406262,131.83333631465635,0.0,0.0,1.0
2548.693891808443,2293.8245026275986,1793.8245026275986,0.0,1.0
19.115216109282,17.203694498353798,0.0,0.0,1.0
9966.438903834964,8969.795013451469,8469.795013451469,0.0,1.0
148.08706442471,133.27835798223902,0.0,0.0,1.0
157.64300375821284,141.87870338239154,0.0,0.0,1.0
2532.7889909745027,2279.510091877053,1779.5100918770531,0.0,1.0
23.608103821605397,21.247293439444856,0.0,0.0,1.0
2561.3482517076477,2305.213426536883,1805.2134265368832,0.0,1.0
118.75254156625535,106.8772874096298,0.0,0.0,1.0
121.28921468087239,109.16029321278516,0.0,0.0,1.0
2485.1100802983456,2236.599072268511,1736.599072268511,0.0,1.0
16.371024191952742,14.733921772757467,0.0,0.0,1.0
10624.363359125417,9561.927023212877,9061.927023212877,0.0,1.0
123.57796614358213,111.22016952922392,0.0,0.0,1.0
105.43493318903289,94.8914398701296,0.0,0.0,1.0
2356.6956889961675,2121.02612009655,1621.0261200965501,0.0,1.0
653.1910064673996,587.8719058206595,87.87190582065955,0.0,1.0
13890.00492434202,12501.004431907817,12001.004431907817,0.0,1.0
188.16855175632176,169.35169658068958,0.0,0.0,1.0
5404970.14119597,4864473.1270763725,4863973.1270763725,0.0,1.0
2329.852353730079,2096.8671183570714,1596.8671183570714,0.0,1.0
18.092000961849696,16.282800865664726,0.0,0.0,1.0
5180.724323735044,4662.651891361539,4162.651891361539,0.0,1.0
118.90032770732543,107.01029493659289,0.0,0.0,1.0
137.18700564236894,123.46830507813205,0.0,0.0,1.0
2350.4657296248865,2115.4191566623977,1615.4191566623977,0.0,1.0
177.14980452149845,159.43482406934856,0.0,0.0,1.0
511.8438033416185,460.65942300745667,-39.34057699254333,0.0,0.0
117.0822772644994,105.37404953804945,0.0,0.0,1.0
120.09480549357446,108.08532494421702,0.0,0.0,1.0
2331.8057846723377,2098.625206205104,1598.625206205104,0.0,1.0
416.583772832411,374.9253955491699,0.0,0.0,1.0
16319.495950945398,14687.546355850858,14187.546355850858,0.0,1.0
138.64292194005006,124.77862974604506,0.0,0.0,1.0
175.32143315386773,157.78928983848098,0.0,0.0,1.0
2421.6544693881224,2179.4890224493106,1679.4890224493106,0.0,1.0
16.62805870445766,14.965252834011894,0.0,0.0,1.0
7992.9518943520825,7193.656704916874,6693.656704916874,0.0,1.0
128.9636040733756,116.06724366603804,0.0,0.0,1.0
149.34163866124996,134.40747479512495,0.0,0.0,1.0
2413.8455885838175,2172.4610297254358,1672.4610297254358,0.0,1.0
17.54773198459199,15.792958786132791,0.0,0.0,1.0
9970.059587892694,8973.053629103426,8473.053629103426,0.0,1.0
136.0723052340548,122.4650747106493,0.0,0.0,1.0
158.17345374925134,142.35610837432623,0.0,0.0,1.0
2460.8305623874776,2214.74750614873,1714.7475061487298,0.0,1.0
224.9305515080054,202.43749635720488,0.0,0.0,1.0
2778.3634780732514,2500.5271302659266,2000.5271302659266,0.0,1.0
153.69647372188723,138.3268263496985,0.0,0.0,1.0
160.16226565116366,144.14603908604727,0.0,0.0,1.0
2402.9234633196174,2162.631116987656,1662.6311169876558,0.0,1.0
17.471787380820356,15.72460864273832,0.0,0.0,1.0
9858.040650907431,8872.236585816687,8372.236585816687,0.0,1.0
120.573916038252,108.5165244344268,0.0,0.0,1.0
142.9265440981036,128.63388968829324,0.0,0.0,1.0
2431.9166376299167,2188.724973866925,1688.7249738669252,0.0,1.0
486.3598389545332,437.7238550590798,0.0,0.0,1.0
17158.560438511795,15442.704394660615,14942.704394660615,0.0,1.0
140.23721138184226,126.21349024365806,0.0,0.0,1.0
177.19650142819955,159.47685128537958,0.0,0.0,1.0
2432.1657021540154,2188.949131938614,1688.9491319386138,0.0,1.0
15.519282284877814,13.967354056390034,0.0,0.0,1.0
5370.651801323458,4833.586621191112,4333.586621191112,0.0,1.0
133.23253254634213,119.90927929170792,0.0,0.0,1.0
93.53655340234424,84.18289806210983,0.0,0.0,1.0
2439.589459001108,2195.6305131009976,1695.6305131009976,0.0,1.0
16.04861159112308,14.443750432010772,0.0,0.0,1.0
397.2872155982574,357.55849403843166,0.0,0.0,1.0
524.4805721187198,472.03251490684784,-27.967485093152163,0.0,0.0
1.2278942734631713,1.1051048461168542,0.0,0.0,1.0
2412.3041933786562,2171.073774040791,1671.0737740407908,0.0,1.0
15.377605314410115,13.839844782969102,0.0,0.0,1.0
47589.785663142735,42830.80709682846,42330.80709682846,0.0,1.0
121.88754873515053,109.69879386163547,0.0,0.0,1.0
171.37043802717176,154.2333942244546,0.0,0.0,1.0
2536.7574576093543,2283.0817118484188,1783.0817118484188,0.0,1.0
9.142710410490201,8.228439369441181,0.0,0.0,1.0
6891.058081574153,6201.952273416737,5701.952273416737,0.0,1.0
123.83869506079783,111.45482555471804,0.0,0.0,1.0
159.13678147070894,143.22310332363807,0.0,0.0,1.0
2427.598429227917,2184.838586305126,1684.8385863051258,0.0,1.0
17.07470031281563,15.367230281534065,0.0,0.0,1.0
9963.392583681403,8967.053325313263,8467.053325313263,0.0,1.0
141.2791151329261,127.1512036196335,0.0,0.0,1.0
132.3939685980954,119.15457173828585,0.0,0.0,1.0
2362.757126204958,2126.481413584462,1626.4814135844622,0.0,1.0
8.159028072586644,7.343125265327981,0.0,0.0,1.0
2525.401912163552,2272.8617209471968,1772.8617209471968,0.0,1.0
124.21041052483935,111.78936947235542,0.0,0.0,1.0
158.54027963181107,142.68625166862998,0.0,0.0,1.0
2435.9476400029225,2192.3528760026297,1692.3528760026297,0.0,1.0
5290355.793170091,4761320.213853083,4760820.213853083,0.0,1.0
9246.787318117258,8322.108586305534,7822.108586305534,0.0,1.0
123.54442962846707,111.18998666562035,0.0,0.0,1.0
153.03264454860266,137.7293800937424,0.0,0.0,1.0
2382.3991465520317,2144.1592318968283,1644.1592318968283,0.0,1.0
873.3388149692438,786.0049334723195,286.0049334723195,0.0,1.0
24040.673607869692,21636.606247082727,21136.606247082727,0.0,1.0
133.65738290307021,120.29164461276322,0.0,0.0,1.0
142.47141351358312,128.2242721622248,0.0,0.0,1.0
2425.848311150686,2183.263480035618,1683.2634800356182,0.0,1.0
15.261924856274488,13.73573237064704,0.0,0.0,1.0
5404.2257758305805,4863.803198247521,4363.803198247521,0.0,1.0
127.05674080060615,114.35106672054553,0.0,0.0,1.0
147.10875203368377,132.3978768303154,0.0,0.0,1.0
2372.483980396845,2135.23558235716,1635.2355823571602,0.0,1.0
17.103959244313117,15.393563319881808,0.0,0.0,1.0
562.5869278019557,506.32823502176007,6.328235021760065,0.0,1.0
62.43432473786545,56.1908922640789,0.0,0.0,1.0
75.10069087894783,67.59062179105305,0.0,0.0,1.0
2327.202237526638,2094.482013773974,1594.482013773974,0.0,1.0
15.639751551718373,14.075776396546537,0.0,0.0,1.0
23448.28760499753,21103.45884449778,20603.45884449778,0.0,1.0
125.25227643197417,112.72704878877676,0.0,0.0,1.0
143.37170590986312,129.0345353188768,0.0,0.0,1.0
2420.7717439905773,2178.6945695915197,1678.6945695915197,0.0,1.0
15.004076136844947,13.503668523160455,0.0,0.0,1.0
7898.673781314222,7108.806403182799,6608.806403182799,0.0,1.0
118.27355228000374,106.44619705200337,0.0,0.0,1.0
100.48909985160805,90.44018986644726,0.0,0.0,1.0
2345.7298509235357,2111.1568658311817,1611.1568658311817,0.0,1.0
592.6065481831358,533.3458933648222,33.345893364822246,0.0,1.0
10595.67906750223,9536.111160752007,9036.111160752007,0.0,1.0
73.8340359852776,66.45063238674985,0.0,0.0,1.0
76.35059640903795,68.71553676813416,0.0,0.0,1.0
2328.2208944547524,2095.3988050092776,1595.3988050092776,0.0,1.0
17.798062888672227,16.018256599805003,0.0,0.0,1.0
2631.3319140950443,2368.1987226855404,1868.1987226855404,0.0,1.0
87.57267296365428,78.81540566728886,0.0,0.0,1.0
101.18268869920571,91.06441982928514,0.0,0.0,1.0
2396.488475363657,2156.839627827291,1656.8396278272912,0.0,1.0
18.084587886552956,16.276129097897662,0.0,0.0,1.0
10018.348452283677,9016.513607055309,8516.513607055309,0.0,1.0
138.45065598159047,124.60559038343143,0.0,0.0,1.0
176.46096395065976,158.8148675555938,0.0,0.0,1.0
2407.0264445815756,2166.323800123418,1666.323800123418,0.0,1.0
5230776.511854069,4707698.860668662,4707198.860668662,0.0,1.0
11188.574316531605,10069.716884878444,9569.716884878444,0.0,1.0
118.39674424960221,106.55706982464199,0.0,0.0,1.0
111.4256906988935,100.28312162900414,0.0,0.0,1.0
2421.2566101826615,2179.1309491643947,1679.1309491643947,0.0,1.0
14.923377167081945,13.431039450373751,0.0,0.0,1.0
5943.155127989649,5348.8396151906845,4848.8396151906845,0.0,1.0
123.99633868762405,111.59670481886165,0.0,0.0,1.0
147.47078164622755,132.72370348160482,0.0,0.0,1.0
2413.08356756567,2171.775210809103,1671.775210809103,0.0,1.0
15.95586953110555,14.360282577994994,0.0,0.0,1.0
500.236629415972,450.2129664743748,-49.78703352562519,0.0,0.0
161.8125317917598,145.63127861258383,0.0,0.0,1.0
165.31142001931724,148.78027801738548,0.0,0.0,1.0
2367.500885432054,2130.7507968888485,1630.7507968888485,0.0,1.0
15.638340056348104,14.074506050713296,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
121889.79408532286,109700.81467679057,109200.81467679057,0.0,1.0
125.64918464406662,113.08426617965996,0.0,0.0,1.0
144.3617371667559,129.9255634500803,0.0,0.0,1.0
2415.96177688789,2174.3655991991013,1674.3655991991013,0.0,1.0
16.432128185682586,14.78891536711433,0.0,0.0,1.0
8352.458891685606,7517.213002517046,7017.213002517046,0.0,1.0
143.6973548336219,129.3276193502597,0.0,0.0,1.0
166.32280491446758,149.6905244230208,0.0,0.0,1.0
2407.5623488136184,2166.8061139322567,1666.8061139322567,0.0,1.0
17.486241897043485,15.737617707339135,0.0,0.0,1.0
2349.841288853125,2114.857159967813,1614.857159967813,0.0,1.0
128.3549808134661,115.5194827321195,0.0,0.0,1.0
109.95348542043148,98.95813687838833,0.0,0.0,1.0
2343.947011218294,2109.5523100964647,1609.5523100964647,0.0,1.0
17.133839762721063,15.420455786448962,0.0,0.0,1.0
8086.132916700949,7277.519625030853,6777.519625030853,0.0,1.0
133.24402649941908,119.91962384947715,0.0,0.0,1.0
94.59058063553535,85.13152257198182,0.0,0.0,1.0
2357.7744561742975,2121.997010556868,1621.9970105568682,0.0,1.0
18.339925889689702,16.50593330072073,0.0,0.0,1.0
11784.246999483394,10605.822299535053,10105.822299535053,0.0,1.0
123.58545396157389,111.22690856541648,0.0,0.0,1.0
143.08050809375874,128.77245728438285,0.0,0.0,1.0
2398.7013722389634,2158.831235015067,1658.8312350150668,0.0,1.0
19.60564975325849,17.64508477793264,0.0,0.0,1.0
4392.133366479183,3952.9200298312653,3452.9200298312653,0.0,1.0
