predictedUtility,realUtility,award,lostUtility,correctDecision
107.29879367627454,107.29879367627454,0.0,0.0,1.0
136.85844566283208,136.85844566283208,0.0,0.0,1.0
2131.904762608439,2131.904762608439,1631.904762608439,0.0,1.0
15.278652142816206,15.278652142816206,0.0,0.0,1.0
10431.801937108485,10431.801937108485,9931.801937108485,0.0,1.0
123.42196007001681,123.42196007001681,0.0,0.0,1.0
122.04726781917944,122.04726781917944,0.0,0.0,1.0
2117.4717568419646,2117.4717568419646,1617.4717568419646,0.0,1.0
15.358697885166517,15.358697885166517,0.0,0.0,1.0
7894.480321091753,7894.480321091753,7394.480321091753,0.0,1.0
115.24691603200614,115.24691603200614,0.0,0.0,1.0
118.16308971358428,118.16308971358428,0.0,0.0,1.0
2104.958921363194,2104.958921363194,1604.958921363194,0.0,1.0
15.526093358403095,15.526093358403095,0.0,0.0,1.0
7657.266377635995,7657.266377635995,7157.266377635995,0.0,1.0
123.0866834400505,123.0866834400505,0.0,0.0,1.0
126.01538659139001,126.01538659139001,0.0,0.0,1.0
2150.7484005968213,2150.7484005968213,1650.7484005968213,0.0,1.0
53.78250974881741,53.78250974881741,0.0,0.0,1.0
2232.439270304331,2232.439270304331,1732.4392703043309,0.0,1.0
109.46334338315563,109.46334338315563,0.0,0.0,1.0
93.05736977332491,93.05736977332491,0.0,0.0,1.0
2183.576997796345,2183.576997796345,1683.576997796345,0.0,1.0
5883127.296651739,5883127.296651739,5882627.296651739,0.0,1.0
6728.676919015213,6728.676919015213,6228.676919015213,0.0,1.0
124.31854670912134,124.31854670912134,0.0,0.0,1.0
115.79191814690569,115.79191814690569,0.0,0.0,1.0
2231.8634568072907,2231.8634568072907,1731.8634568072907,0.0,1.0
15.337202583398735,15.337202583398735,0.0,0.0,1.0
9401.684281781949,9401.684281781949,8901.684281781949,0.0,1.0
109.97189544203724,109.97189544203724,0.0,0.0,1.0
140.3785481174029,140.3785481174029,0.0,0.0,1.0
2113.0626121195637,2113.0626121195637,1613.0626121195637,0.0,1.0
16.097700245163395,16.097700245163395,0.0,0.0,1.0
4209.934138537091,4209.934138537091,3709.934138537091,0.0,1.0
110.26045620592275,110.26045620592275,0.0,0.0,1.0
93.7221085376892,93.7221085376892,0.0,0.0,1.0
2180.9726963568496,2180.9726963568496,1680.9726963568496,0.0,1.0
5476158.381098663,5476158.381098663,5475658.381098663,0.0,1.0
459.86593886024275,459.86593886024275,0.0,0.0,1.0
512.5413382709403,512.5413382709403,12.541338270940287,0.0,1.0
1.7069695103684337,1.7069695103684337,0.0,0.0,1.0
1969.8424710315173,1969.8424710315173,1469.8424710315173,0.0,1.0
1572.2607142459597,1572.2607142459597,1072.2607142459597,0.0,1.0
0.0,0.0,0.0,0.0,1.0
138959.8228379305,138959.8228379305,138459.8228379305,0.0,1.0
153.2947610286551,153.2947610286551,0.0,0.0,1.0
5967058.13816317,5967058.13816317,5966558.13816317,0.0,1.0
2128.3356683589395,2128.3356683589395,1628.3356683589395,0.0,1.0
13.653088594377449,13.653088594377449,0.0,0.0,1.0
9109.125293410545,9109.125293410545,8609.125293410545,0.0,1.0
127.3667306768269,127.3667306768269,0.0,0.0,1.0
162.8267426734083,162.8267426734083,0.0,0.0,1.0
2160.401586825189,2160.401586825189,1660.401586825189,0.0,1.0
14.144367230948774,14.144367230948774,0.0,0.0,1.0
2433.2463813207796,2433.2463813207796,1933.2463813207796,0.0,1.0
102.01799292351893,102.01799292351893,0.0,0.0,1.0
147.6705297327825,147.6705297327825,0.0,0.0,1.0
2205.2646635179585,2205.2646635179585,1705.2646635179585,0.0,1.0
15.340964010195012,15.340964010195012,0.0,0.0,1.0
9412.701309462194,9412.701309462194,8912.701309462194,0.0,1.0
109.93693849536186,109.93693849536186,0.0,0.0,1.0
126.3000045889498,126.3000045889498,0.0,0.0,1.0
2137.9948119878854,2137.9948119878854,1637.9948119878854,0.0,1.0
15.230004518033306,15.230004518033306,0.0,0.0,1.0
16139.338958693139,16139.338958693139,15639.338958693139,0.0,1.0
122.4166571305854,122.4166571305854,0.0,0.0,1.0
140.13218855563528,140.13218855563528,0.0,0.0,1.0
2170.6510953850216,2170.6510953850216,1670.6510953850216,0.0,1.0
13.89414888452707,13.89414888452707,0.0,0.0,1.0
4096.553413983535,4096.553413983535,3596.5534139835354,0.0,1.0
80.77598413971161,80.77598413971161,0.0,0.0,1.0
76.11861391325807,76.11861391325807,0.0,0.0,1.0
2187.264314226373,2187.264314226373,1687.2643142263728,0.0,1.0
14.47359793228651,14.47359793228651,0.0,0.0,1.0
627.5376364360455,627.5376364360455,127.53763643604555,0.0,1.0
116.06781970014745,116.06781970014745,0.0,0.0,1.0
129.70692221977762,129.70692221977762,0.0,0.0,1.0
2214.124416175797,2214.124416175797,1714.1244161757968,0.0,1.0
14.146568319074401,14.146568319074401,0.0,0.0,1.0
22561.258385314304,22561.258385314304,22061.258385314304,0.0,1.0
116.07399681372803,116.07399681372803,0.0,0.0,1.0
134.3525039606734,134.3525039606734,0.0,0.0,1.0
2184.2244780018104,2184.2244780018104,1684.2244780018104,0.0,1.0
14.616623929880092,14.616623929880092,0.0,0.0,1.0
6488.982341088353,6488.982341088353,5988.982341088353,0.0,1.0
120.83506666358217,120.83506666358217,0.0,0.0,1.0
103.45584737274797,103.45584737274797,0.0,0.0,1.0
2175.312834457967,2175.312834457967,1675.3128344579668,0.0,1.0
13.875289996463664,13.875289996463664,0.0,0.0,1.0
9352.626001264698,9352.626001264698,8852.626001264698,0.0,1.0
110.30788603880615,110.30788603880615,0.0,0.0,1.0
127.73639936676435,127.73639936676435,0.0,0.0,1.0
2163.586755340615,2163.586755340615,1663.5867553406151,0.0,1.0
711.4876289208614,711.4876289208614,211.48762892086143,0.0,1.0
2389.0314412147713,2389.0314412147713,1889.0314412147713,0.0,1.0
91.67486666935389,91.67486666935389,0.0,0.0,1.0
78.17258016423837,78.17258016423837,0.0,0.0,1.0
2097.478184893785,2097.478184893785,1597.478184893785,0.0,1.0
18.703280421675448,18.703280421675448,0.0,0.0,1.0
9137.612864811743,9137.612864811743,8637.612864811743,0.0,1.0
121.63037613423724,121.63037613423724,0.0,0.0,1.0
126.16069365926984,126.16069365926984,0.0,0.0,1.0
2179.3408007432563,2179.3408007432563,1679.3408007432563,0.0,1.0
13.58159015087129,13.58159015087129,0.0,0.0,1.0
15474.534991520144,15474.534991520144,14974.534991520144,0.0,1.0
119.30519252118131,119.30519252118131,0.0,0.0,1.0
152.60002492028516,152.60002492028516,0.0,0.0,1.0
2248.0412984485915,2248.0412984485915,1748.0412984485915,0.0,1.0
378.0929187885219,378.0929187885219,0.0,0.0,1.0
4894.807040812816,4894.807040812816,4394.807040812816,0.0,1.0
109.75494294004906,109.75494294004906,0.0,0.0,1.0
125.60947451602452,125.60947451602452,0.0,0.0,1.0
2213.8581212680274,2213.8581212680274,1713.8581212680274,0.0,1.0
16.035985205693496,16.035985205693496,0.0,0.0,1.0
429.9094577546003,429.9094577546003,0.0,0.0,1.0
509.01502367260684,509.01502367260684,9.015023672606844,0.0,1.0
1.091445230729789,1.091445230729789,0.0,0.0,1.0
2075.2782751296736,2075.2782751296736,1575.2782751296736,0.0,1.0
16.824571325401234,16.824571325401234,0.0,0.0,1.0
159584.92824750213,159584.92824750213,159084.92824750213,0.0,1.0
134.79555728135003,134.79555728135003,0.0,0.0,1.0
126.86155131904137,126.86155131904137,0.0,0.0,1.0
2196.8236294974654,2196.8236294974654,1696.8236294974654,0.0,1.0
550.1433046074561,550.1433046074561,50.143304607456116,0.0,1.0
6856.48538104815,6856.48538104815,6356.48538104815,0.0,1.0
105.76150919761228,105.76150919761228,0.0,0.0,1.0
123.18421676743124,123.18421676743124,0.0,0.0,1.0
2186.943709035963,2186.943709035963,1686.943709035963,0.0,1.0
14.462923969060927,14.462923969060927,0.0,0.0,1.0
8664.196216280117,8664.196216280117,8164.196216280117,0.0,1.0
111.52219929706943,111.52219929706943,0.0,0.0,1.0
104.96705908179963,104.96705908179963,0.0,0.0,1.0
2187.5840535851844,2187.5840535851844,1687.5840535851844,0.0,1.0
60.35470003753455,60.35470003753455,0.0,0.0,1.0
2402.986550684125,2402.986550684125,1902.9865506841252,0.0,1.0
119.83339007103123,119.83339007103123,0.0,0.0,1.0
101.38409105736368,101.38409105736368,0.0,0.0,1.0
2189.333525999412,2189.333525999412,1689.333525999412,0.0,1.0
710.5889220560481,710.5889220560481,210.5889220560481,0.0,1.0
8742.804077511071,8742.804077511071,8242.804077511071,0.0,1.0
116.0759790823236,116.0759790823236,0.0,0.0,1.0
89.33191401192065,89.33191401192065,0.0,0.0,1.0
2192.1169557983353,2192.1169557983353,1692.1169557983353,0.0,1.0
24.299996522438306,24.299996522438306,0.0,0.0,1.0
15799.566052909115,15799.566052909115,15299.566052909115,0.0,1.0
