timestamp,time_since_last_recording,latency,cost,reliability,ping_timestamp,time_since_last_ping,ping_success,ping_time,day1,day2,day3,day4,day5,day6,day7
2020-04-07 16:34:45.000526,0.0,0.015101526512316181,0.193359375,1,,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-04-07 16:38:51.000684,0.016458152137552685,0.015117306702480616,0.310546875,1,,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-04-07 16:39:51.000273,0.0039472803907138546,0.015297479270197612,0.16992187499999994,1,,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-04-07 16:43:19.000294,0.013915835953703085,0.014802832455113752,0.19140625,1,,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-04-07 16:47:21.000304,0.01619053990767378,0.0148170505828138,0.16796874999999994,1,2020-04-07 16:47:21.000249,0.0,1,0.4910713501453705,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-04-07 16:49:06.000504,0.007024821034321269,0.01662546751411551,0.20703125,1,2020-04-07 16:48:22.000313,0.0029903493271714013,1,0.4919628975730586,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-04-07 16:49:41.000542,0.002341607011440423,0.015321365808715548,0.16992187499999994,1,2020-04-07 16:49:39.000453,0.00013592496941688191,1,0.4911240524563669,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-04-07 16:49:47.000052,0.00033451528734863183,0.015230608719806816,0.1640625,1,2020-04-07 16:49:45.000988,6.796248470844094e-05,1,0.4912162815006105,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-04-07 16:50:06.000286,0.001271158091924801,0.014881888772363837,0.18359375,1,2020-04-07 16:49:45.000988,0.0013592496941688187,1,0.4912162815006105,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-04-07 16:50:38.000661,0.0021408978390312443,0.016696742912692172,0.16992187499999994,1,2020-04-07 16:50:19.000267,0.0012912872094603778,1,0.4922351928465397,0.0,1.0,0.0,0.0,0.0,0.0,0.0
