,predictionType,utilDif,reward,negativeReward,numOfUpdates,lostUtil,wrongDecisions,correctDecisions,decisionShouldHaveDid,decisionShouldHaveDidNot,decisionNotHaveDid,decisionNotHaveDidNot
82,lstm_model_0_predictions_server_3_tactic_1_sampleRate_0.csv,3393567.2233571094,16498908.040050112,82719.03264502523,1058,287360.2969374515,359,2242,927,228,131,1315
83,lstm_model_1_predictions_server_3_tactic_1_sampleRate_20.csv,461423.5440345224,1704767.8179417662,0.0,127,0.0,0,127,127,0,0,0
84,lstm_model_0_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,3274044.1324772914,16464459.968088247,70546.00717152919,1108,199526.87954192536,333,2268,935,160,173,1333
85,lstm_model_0_predictions_server_3_tactic_1_sampleRate_20.csv,474336.29563100525,1704767.8179417662,0.0,127,0.0,0,127,127,0,0,0
86,lstm_model_0_predictions_server_3_tactic_1_sampleRate_5.csv,432744.76611844834,1352661.3290787777,4060.513064224673,508,8578.390210360112,9,508,504,5,4,4
87,lstm_model_0_predictions_server_3_tactic_1_sampleRate_10.csv,515522.7010816961,1585701.7688715796,0.0,257,0.0,0,257,257,0,0,0
88,lstm_model_1_predictions_server_3_tactic_1_sampleRate_5.csv,507513.2937573523,1353797.461308871,3967.5398223147886,507,8578.390210360112,8,509,504,5,3,5
89,lstm_model_1_predictions_server_3_tactic_1_sampleRate_0.csv,3042673.9721904537,16474551.780649712,71902.81387721808,1097,212703.17907391323,338,2263,929,170,168,1334
90,lstm_model_3_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,2858279.357923297,16457785.584907036,70154.80024896376,1116,191759.57772251673,334,2267,935,153,181,1332
91,lstm_model_1_predictions_server_3_tactic_1_sampleRate_10.csv,447416.89267679525,1585701.7688715796,0.0,257,0.0,0,257,257,0,0,0
92,lstm_model_3_predictions_server_3_tactic_1_sampleRate_0.csv,3623519.8271278767,16510477.98728299,85858.33949867725,1045,317932.22778258804,378,2223,922,255,123,1301
93,lstm_model_2_predictions_server_3_tactic_1_sampleRate_10.csv,621133.847861267,1585701.7688715796,0.0,257,0.0,0,257,257,0,0,0
94,lstm_model_2_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,3729189.313607917,16507575.930365598,87631.41584476896,1048,321859.00174641167,375,2226,929,256,119,1297
95,lstm_model_3_predictions_server_3_tactic_1_sampleRate_10.csv,479772.92701079015,1585701.7688715796,0.0,257,0.0,0,257,257,0,0,0
96,lstm_model_3_predictions_server_3_tactic_1_sampleRate_5.csv,433427.62282242,1352661.3290787777,4060.513064224673,508,8578.390210360112,9,508,504,5,4,4
97,lstm_model_3_predictions_server_2_tactic_1_sampleRate_5.csv,382148.0541309094,1857536.7719593882,185.37629770270337,515,1185.3762977027034,1,516,515,1,0,1
98,lstm_model_0_predictions_server_2_tactic_1_sampleRate_20.csv,210200.80210439698,2221795.1467941105,0.0,127,0.0,0,127,127,0,0,0
99,lstm_model_0_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,2657835.4794913596,23024976.29844724,26109.576864967905,1186,206529.89049704545,200,2401,1168,182,18,1233
100,lstm_model_1_predictions_server_2_tactic_1_sampleRate_20.csv,207518.75895311605,2221795.1467941105,0.0,127,0.0,0,127,127,0,0,0
101,lstm_model_3_predictions_server_2_tactic_1_sampleRate_0.csv,2356700.9345427267,23034466.868603706,18905.32124735232,1187,187665.18964265255,176,2425,1180,169,7,1245
102,lstm_model_2_predictions_server_2_tactic_1_sampleRate_20.csv,196882.73684121843,2221795.1467941105,0.0,127,0.0,0,127,127,0,0,0
103,lstm_model_1_predictions_server_2_tactic_1_sampleRate_0.csv,1905925.20225424,23005101.82490162,13555.478250879423,1215,141770.44782793574,143,2458,1201,129,14,1257
104,lstm_model_3_predictions_server_2_tactic_1_sampleRate_20.csv,227614.38852670102,2221795.1467941105,0.0,127,0.0,0,127,127,0,0,0
105,lstm_model_1_predictions_server_2_tactic_1_sampleRate_5.csv,311448.2448628907,1857536.7719593882,185.37629770270337,515,1185.3762977027034,1,516,515,1,0,1
106,lstm_model_1_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,2142635.4674496087,22972074.44811276,14993.356422617568,1238,119753.61483650918,148,2453,1198,108,40,1255
107,lstm_model_0_predictions_server_2_tactic_1_sampleRate_5.csv,414627.0195560876,1857536.7719593882,185.37629770270337,515,1185.3762977027034,1,516,515,1,0,1
108,lstm_model_3_predictions_server_2_tactic_1_sampleRate_10.csv,249861.80558592774,2104747.0534842974,0.0,257,0.0,0,257,257,0,0,0
109,lstm_model_2_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,1906983.6588675906,22957048.4497425,11139.533581039535,1257,85448.9960443396,126,2475,1209,78,48,1266
110,lstm_model_0_predictions_server_2_tactic_1_sampleRate_0.csv,1973686.092942271,23008628.16011987,13242.858134925387,1212,140337.1406870577,143,2458,1197,128,15,1261
111,lstm_model_2_predictions_server_2_tactic_1_sampleRate_10.csv,203196.93599535665,2104747.0534842974,0.0,257,0.0,0,257,257,0,0,0
112,lstm_model_1_predictions_server_2_tactic_1_sampleRate_10.csv,341462.60096224106,2104747.0534842974,0.0,257,0.0,0,257,257,0,0,0
113,lstm_model_2_predictions_server_2_tactic_1_sampleRate_0.csv,2151138.129268882,23023551.245395817,17475.34878737792,1197,172903.09510789785,167,2434,1186,156,11,1248
114,lstm_model_3_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,2339850.1383808292,22954179.147852257,13321.6641320167,1258,94256.88875604297,144,2457,1200,86,58,1257
115,lstm_model_0_predictions_server_2_tactic_1_sampleRate_10.csv,282645.0996237531,2104747.0534842974,0.0,257,0.0,0,257,257,0,0,0
116,lstm_model_2_predictions_server_2_tactic_1_sampleRate_5.csv,238320.13542641496,1857536.7719593882,185.37629770270337,515,1185.3762977027034,1,516,515,1,0,1
117,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,640456.2238255914,1536522.9158569218,0.0,129,0.0,0,129,129,0,0,0
118,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,153063.75016001158,1537144.876960195,11183.689963018147,128,12183.689963018147,1,128,128,1,0,0
119,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,3733677.2601615,20540507.058197014,16494.095062656244,1141,0.0,210,2393,931,0,210,1462
120,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,2241636.6475556525,1183702.034131209,426.61995387852187,510,4270.620800653251,6,513,508,4,2,5
121,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,489344.0373749505,1536522.9158569218,0.0,129,0.0,0,129,129,0,0,0
122,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,22372343.156163864,1427571.142522675,8740.860466084441,257,10740.860466084441,2,257,257,2,0,0
123,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,221343.40391834005,1182277.4668137187,313.82703976741846,514,0.0,5,514,509,0,5,5
124,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,83075.80141141437,1425295.2312909195,0.0,259,0.0,0,259,259,0,0,0
125,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,352979.4740192323,1188021.4727640552,9767.329270365399,506,17539.896546929787,10,509,504,8,2,5
126,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,2197973.9417510387,20538662.516593378,10559.548034656606,1110,8173.665410726523,132,2471,985,7,125,1486
127,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,2371610.434254134,1429050.308949363,18714.940841186253,257,20714.940841186253,2,257,257,2,0,0
128,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,1722604.452069565,20662333.739194855,8154.711505001953,1003,117311.00453843854,121,2482,992,110,11,1490
129,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,496395.26759086875,1426296.093718078,0.0,259,0.0,0,259,259,0,0,0
130,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,285734.6356043671,1536270.7598870515,0.0,129,0.0,0,129,129,0,0,0
131,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,3261988.3948198836,20578167.69796144,62280.89026872872,1070,162965.17037215154,258,2345,922,110,148,1423
132,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,158407.1869748208,1183123.2733051344,56.144922991209,513,0.0,4,515,509,0,4,6
133,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,712316.2480102881,1752312.8296264461,0.0,129,0.0,0,129,129,0,0,0
134,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,372421.15602537175,1358910.5115123638,735.4156092564879,516,1041.9118951388216,7,512,510,1,6,2
135,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,465190.2473432967,1599343.667816891,0.0,259,0.0,0,259,259,0,0,0
136,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,4902578.597928952,16493813.614095135,84556.99035614889,1175,136041.86370905716,345,2258,951,121,224,1307
137,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,11032278.00284348,16417877.207932454,191235.65686595152,1337,153481.97421579759,585,2018,856,104,481,1162
138,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,403059.0446007117,1732471.4001942235,0.0,129,0.0,0,129,129,0,0,0
139,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,410886.8150873474,1358910.5115123638,735.4156092564879,516,1041.9118951388216,7,512,510,1,6,2
140,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,633974.6845694128,1375463.4280312767,17547.742673433448,512,21105.995479298614,11,508,506,5,6,2
141,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,4152738.4658926073,16430594.659483206,57074.74093527637,1223,48027.92479670569,281,2322,987,45,236,1335
142,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,576420.8244319814,1752312.8296264461,0.0,129,0.0,0,129,129,0,0,0
143,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,2679513.4984694263,16449579.451498972,44759.95664190433,1190,46407.55410688273,237,2366,997,44,193,1369
144,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,1258080.4319633814,1377443.7173198801,6020.928397695311,509,13118.29916693138,16,503,502,9,7,1
145,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,636290.5988230078,1733800.645808683,9930.184036856244,128,10930.184036856244,1,128,128,1,0,0
146,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,469801.7109287698,1625065.0936809557,0.0,259,0.0,0,259,259,0,0,0
147,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,588848.3842834206,1625065.0936809557,0.0,259,0.0,0,259,259,0,0,0
148,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,475553.45396249485,1599343.667816891,0.0,259,0.0,0,259,259,0,0,0
149,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,391061.3166464125,1873490.235175408,10325.485944018059,515,14221.39675111993,5,514,514,4,1,0
150,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,6830884.8950257255,24420474.83363944,62956.95545886565,1088,394956.95545886573,332,2271,1088,332,0,1183
151,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,767020.2314468701,2122941.512553629,0.0,259,0.0,0,259,259,0,0,0
152,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,5061227.884011239,2262798.026094404,13647.58125797279,128,14647.58125797279,1,128,128,1,0,0
153,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,700981.1221539662,2261756.4299478494,11816.0108667997,128,12816.0108667997,1,128,128,1,0,0
154,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,1715147.635147328,2261611.4182315264,15814.177549462569,128,16814.17754946257,1,128,128,1,0,0
155,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,538210.171041755,1866253.9699738696,913.2875038166433,515,3913.287503816643,3,516,515,3,0,1
156,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,505961.2139821913,2256968.114154829,0.0,129,0.0,0,129,129,0,0,0
157,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,627830.8960976887,2129357.3256222415,0.0,259,0.0,0,259,259,0,0,0
158,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,5499535.568751598,23136930.7840771,61464.62370594782,1092,389420.86782581743,329,2274,1091,328,1,1183
159,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,1963240.4735308283,23045435.703352824,102193.07623346071,1186,289016.8498772067,195,2408,1178,187,8,1230
160,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,3789016.9567190222,24325544.364921633,20355.058449042885,1185,190175.44593984252,173,2430,1182,170,3,1248
161,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,555544.8091764677,2122941.512553629,0.0,259,0.0,0,259,259,0,0,0
162,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,441994.9155778288,1864349.4337850471,185.37743353307997,517,1185.37743353308,1,518,517,1,0,1
163,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,3253646.534408343,1872031.4002608904,1256.430196554429,516,4152.3410036563,4,515,515,3,1,0
