,Hours,Minutes,Seconds,Server,Tactic,Latency,Cost,Reliability,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,newCols
14,0.8260869565217391,0.9661016949152542,0.2627168203584123,0.2857142857142857,1.0,2.0877778451671122e-05,0.4032042723631508,1.0,0,1,0,0,0,0,0,0
15,0.8260869565217391,0.9830508474576272,0.07836148708605012,0.42857142857142855,0.0,0.0008223499281421227,0.33377837116154874,1.0,0,1,0,0,0,0,0,0
16,0.8260869565217391,0.9830508474576272,0.11377823785519336,0.42857142857142855,0.25,5.1026643610687825e-05,0.3404539385847797,1.0,0,1,0,0,0,0,0,0
17,0.8260869565217391,0.9830508474576272,0.11425225026506262,0.42857142857142855,0.5,1.691969477987245e-05,0.3297730307076101,1.0,0,1,0,0,0,0,0,0
18,0.8260869565217391,0.9830508474576272,0.7691938045950288,0.42857142857142855,0.75,0.0006622010798217144,0.5967957276368491,1.0,0,1,0,0,0,0,0,0
19,0.8260869565217391,0.9830508474576272,0.7740892114995892,0.42857142857142855,1.0,2.1268691671380415e-05,0.6742323097463283,1.0,0,1,0,0,0,0,0,0
20,0.8260869565217391,1.0,0.4939483781252689,0.5714285714285714,0.0,0.000727908877992169,0.31508678237650195,1.0,0,1,0,0,0,0,0,0
21,0.8260869565217391,1.0,0.5243017173800845,0.5714285714285714,0.25,4.614290886270168e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
22,0.8260869565217391,1.0,0.5247572648094904,0.5714285714285714,0.5,1.6902508977921467e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
23,0.8695652173913043,0.0,0.17641282059989283,0.5714285714285714,0.75,0.0006606564690785448,0.6595460614152202,1.0,0,1,0,0,0,0,0,0
24,0.8695652173913043,0.0,0.18122511839708744,0.5714285714285714,1.0,2.1189399151946565e-05,0.6688918558077436,1.0,0,1,0,0,0,0,0,0
25,0.8695652173913043,0.0,0.7748313334223526,0.7142857142857142,0.0,0.0005941376262680396,0.29238985313751664,1.0,0,1,0,0,0,0,0,0
26,0.8695652173913043,0.0,0.8140724220574977,0.7142857142857142,0.25,4.960826746869086e-05,0.35647530040053405,1.0,0,1,0,0,0,0,0,0
27,0.8695652173913043,0.0,0.801537354872516,0.7142857142857142,0.5,1.6883035137026404e-05,0.4819759679572763,1.0,0,1,0,0,0,0,0,0
28,0.8695652173913043,0.01694915254237288,0.46133576670388715,0.7142857142857142,0.75,0.000668684605121447,0.5113484646194926,1.0,0,1,0,0,0,0,0,0
29,0.8695652173913043,0.01694915254237288,0.46806156070889904,0.7142857142857142,1.0,2.1023604631857282e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
30,0.8695652173913043,0.01694915254237288,0.7263324779005403,0.8571428571428572,0.0,0.00027315417126375996,0.4686248331108144,1.0,0,1,0,0,0,0,0,0
31,0.8695652173913043,0.01694915254237288,0.7587790380599977,0.8571428571428572,0.25,4.818060965943577e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
32,0.8695652173913043,0.01694915254237288,0.7592627671232391,0.8571428571428572,0.5,1.6929686799001734e-05,0.7142857142857141,1.0,0,1,0,0,0,0,0,0
33,0.8695652173913043,0.03389830508474576,0.39895830797737575,0.8571428571428572,0.75,0.0006488651172865578,0.5767690253671561,1.0,0,1,0,0,0,0,0,0
34,0.8695652173913043,0.03389830508474576,0.40343109054608695,0.8571428571428572,1.0,2.0850930296573732e-05,0.6702269692923898,1.0,0,1,0,0,0,0,0,0
35,0.8695652173913043,0.05084745762711865,0.06967890601034446,1.0,0.0,0.0006750500183708977,0.27636849132176233,1.0,0,1,0,0,0,0,0,0
36,0.8695652173913043,0.05084745762711865,0.10500039350776631,1.0,0.25,5.0990148800787946e-05,0.6662216288384512,1.0,0,1,0,0,0,0,0,0
37,0.8695652173913043,0.05084745762711865,0.1054411489184647,1.0,0.5,1.688469916534892e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
38,0.8695652173913043,0.05084745762711865,0.7737454723650866,1.0,0.75,0.0006753795326595849,0.658210947930574,1.0,0,1,0,0,0,0,0,0
39,0.8695652173913043,0.05084745762711865,0.778391184651374,1.0,1.0,2.10235065169876e-05,0.47663551401869153,1.0,0,1,0,0,0,0,0,0
40,0.8695652173913043,0.06779661016949153,0.12164840987635375,0.0,0.0,0.0003565929398122271,0.35113484646194926,1.0,0,1,0,0,0,0,0,0
41,0.8695652173913043,0.06779661016949153,0.15452200192576726,0.0,0.25,4.861119268630956e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
42,0.8695652173913043,0.06779661016949153,0.15496092085558774,0.0,0.5,1.6886249380415034e-05,0.7970627503337783,1.0,0,1,0,0,0,0,0,0
43,0.8695652173913043,0.06779661016949153,0.813612166558932,0.0,0.75,0.0006658615810703012,0.5634178905206941,1.0,0,1,0,0,0,0,0,0
44,0.8695652173913043,0.06779661016949153,0.8181152009762866,0.0,1.0,2.0889877978363856e-05,0.41655540720961276,1.0,0,1,0,0,0,0,0,0
45,0.8695652173913043,0.0847457627118644,0.15819908741592215,0.14285714285714285,0.0,0.00035346414216487466,0.3684913217623498,1.0,0,1,0,0,0,0,0,0
46,0.8695652173913043,0.0847457627118644,0.19135676636186763,0.14285714285714285,0.25,4.890540388269525e-05,0.6675567423230974,1.0,0,1,0,0,0,0,0,0
47,0.8695652173913043,0.0847457627118644,0.1918489432371475,0.14285714285714285,0.5,1.6937622330296844e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
48,0.8695652173913043,0.0847457627118644,0.8457951082360057,0.14285714285714285,0.75,0.0006612224113909203,0.5754339118825099,1.0,0,1,0,0,0,0,0,0
49,0.8695652173913043,0.0847457627118644,0.862102223667811,0.14285714285714285,1.0,3.252597278919814e-05,0.4539385847797062,1.0,0,1,0,0,0,0,0,0
50,0.8695652173913043,0.1016949152542373,0.02111397056748895,0.2857142857142857,0.0,0.0001749335400084948,0.5233644859813084,1.0,0,1,0,0,0,0,0,0
51,0.8695652173913043,0.1016949152542373,0.05193511158775024,0.2857142857142857,0.25,4.659546962226124e-05,0.6648865153538049,1.0,0,1,0,0,0,0,0,0
52,0.8695652173913043,0.1016949152542373,0.05235948892807383,0.2857142857142857,0.5,1.6871991326409827e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
53,0.8695652173913043,0.1016949152542373,0.6974854202617866,0.2857142857142857,0.75,0.000652526721346027,0.610146862483311,1.0,0,1,0,0,0,0,0,0
54,0.8695652173913043,0.1016949152542373,0.7020945698833231,0.2857142857142857,1.0,2.0998585338096072e-05,0.6568758344459278,1.0,0,1,0,0,0,0,0,0
55,0.8695652173913043,0.11864406779661017,0.6966710411641179,0.42857142857142855,0.0,0.000998770237157986,0.3684913217623498,1.0,0,1,0,0,0,0,0,0
56,0.8695652173913043,0.11864406779661017,0.7288825484664834,0.42857142857142855,0.25,4.796643273090137e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
57,0.8695652173913043,0.11864406779661017,0.7293758439255708,0.42857142857142855,0.5,1.6937288739713583e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
58,0.8695652173913043,0.13559322033898305,0.37906157363104626,0.42857142857142855,0.75,0.0006587145401766425,0.5393858477970627,1.0,0,1,0,0,0,0,0,0
59,0.8695652173913043,0.13559322033898305,0.3963825433744228,0.42857142857142855,1.0,2.1005398435187512e-05,0.6995994659546061,1.0,0,1,0,0,0,0,0,0
60,0.8695652173913043,0.13559322033898305,0.9439502530052925,0.5714285714285714,0.0,0.0005688589975786729,0.34312416555407205,1.0,0,1,0,0,0,0,0,0
61,0.8695652173913043,0.13559322033898305,0.9769980936994582,0.5714285714285714,0.25,4.880197510344258e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
62,0.8695652173913043,0.13559322033898305,0.9774520049913548,0.5714285714285714,0.5,1.6900075728957418e-05,0.7236315086782376,1.0,0,1,0,0,0,0,0,0
63,0.8695652173913043,0.15254237288135594,0.6242029046916844,0.5714285714285714,0.75,0.0006558210853421382,0.5767690253671561,1.0,0,1,0,0,0,0,0,0
64,0.8695652173913043,0.15254237288135594,0.6288190329405569,0.5714285714285714,1.0,2.100306330109479e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
65,0.8695652173913043,0.1694915254237288,0.20892157067998843,0.7142857142857142,0.0,0.0005901138799665249,0.31508678237650195,1.0,0,1,0,0,0,0,0,0
66,0.8695652173913043,0.1694915254237288,0.24055804242891893,0.7142857142857142,0.25,4.736403093035698e-05,0.3791722296395193,1.0,0,1,0,0,0,0,0,0
67,0.8695652173913043,0.1694915254237288,0.24097716075581943,0.7142857142857142,0.5,1.6866956070894018e-05,0.4819759679572763,1.0,0,1,0,0,0,0,0,0
68,0.8695652173913043,0.1694915254237288,0.8820167384880947,0.7142857142857142,0.75,0.0006484983167781663,0.6328437917222963,1.0,0,1,0,0,0,0,0,0
69,0.8695652173913043,0.1694915254237288,0.8862376226614795,0.7142857142857142,1.0,2.0613990716494845e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
70,0.8695652173913043,0.1864406779661017,0.12999865469428054,0.8571428571428572,0.0,0.0002584932800412807,0.3791722296395193,1.0,0,1,0,0,0,0,0,0
71,0.8695652173913043,0.1864406779661017,0.16363153141502554,0.8571428571428572,0.25,4.9296611447145286e-05,0.4646194926568758,1.0,0,1,0,0,0,0,0,0
72,0.8695652173913043,0.1864406779661017,0.16412367489974403,0.8571428571428572,0.5,1.6925801449849487e-05,0.3965287049399199,1.0,0,1,0,0,0,0,0,0
73,0.8695652173913043,0.1864406779661017,0.8116473323629368,0.8571428571428572,0.75,0.0006548896925838769,0.6622162883845125,1.0,0,1,0,0,0,0,0,0
74,0.8695652173913043,0.1864406779661017,0.8161448573376577,0.8571428571428572,1.0,2.0878257252262836e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
75,0.8695652173913043,0.2033898305084746,0.4757474168310401,1.0,0.0,0.0006684980355369962,0.2790387182910547,1.0,0,1,0,0,0,0,0,0
76,0.8695652173913043,0.2033898305084746,0.50961659855493,1.0,0.25,4.962095960933541e-05,0.6648865153538049,1.0,0,1,0,0,0,0,0,0
77,0.8695652173913043,0.2033898305084746,0.510111630323211,1.0,0.5,1.6941425262949668e-05,0.7743658210947929,1.0,0,1,0,0,0,0,0,0
78,0.8695652173913043,0.22033898305084745,0.1711964636189966,1.0,0.75,0.0006699535758519841,0.5647530040053403,1.0,0,1,0,0,0,0,0,0
79,0.8695652173913043,0.22033898305084745,0.1760264918043034,1.0,1.0,2.1207161869377056e-05,0.34178905206942584,1.0,0,1,0,0,0,0,0,0
80,0.8695652173913043,0.22033898305084745,0.6324146788514169,0.0,0.0,0.0004664432451241868,0.2910547396528705,1.0,0,1,0,0,0,0,0,0
81,0.8695652173913043,0.22033898305084745,0.6644840258385514,0.0,0.25,4.782760410372347e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
82,0.8695652173913043,0.22033898305084745,0.6649460844274335,0.0,0.5,1.690731660692117e-05,0.7743658210947929,1.0,0,1,0,0,0,0,0,0
83,0.8695652173913043,0.23728813559322035,0.303577284441137,0.0,0.75,0.0006478153705120005,0.5994659546061415,1.0,0,1,0,0,0,0,0,0
84,0.8695652173913043,0.23728813559322035,0.30847773332047135,0.0,1.0,2.1276874452160626e-05,0.6688918558077436,1.0,0,1,0,0,0,0,0,0
85,0.8695652173913043,0.23728813559322035,0.6443693679931368,0.14285714285714285,0.0,0.0003476379882368854,0.4192256341789052,1.0,0,1,0,0,0,0,0,0
86,0.8695652173913043,0.23728813559322035,0.6757094985094956,0.14285714285714285,0.25,4.711887717276394e-05,0.6648865153538049,1.0,0,1,0,0,0,0,0,0
87,0.8695652173913043,0.23728813559322035,0.6761415222883834,0.14285714285714285,0.5,1.6878082298006727e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
88,0.8695652173913043,0.2542372881355932,0.3481581248768932,0.14285714285714285,0.75,0.0006807328962308907,0.6648865153538049,1.0,0,1,0,0,0,0,0,0
89,0.8695652173913043,0.2542372881355932,0.35235924183791933,0.14285714285714285,1.0,2.05804118808005e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
90,0.8695652173913043,0.2542372881355932,0.45590414077353847,0.2857142857142857,0.0,0.00011855248261689759,0.6421895861148196,1.0,0,1,0,0,0,0,0,0
91,0.8695652173913043,0.2542372881355932,0.48744675165432705,0.2857142857142857,0.25,4.731573486294254e-05,0.6675567423230974,1.0,0,1,0,0,0,0,0,0
92,0.8695652173913043,0.2542372881355932,0.48788870912523646,0.2857142857142857,0.5,1.688932626297458e-05,0.60347129506008,1.0,0,1,0,0,0,0,0,0
93,0.8695652173913043,0.2711864406779661,0.1458876702113085,0.2857142857142857,0.75,0.0006669116261138883,0.4899866488651535,1.0,0,1,0,0,0,0,0,0
94,0.8695652173913043,0.2711864406779661,0.15052321507164465,0.2857142857142857,1.0,2.10138598622345e-05,0.6755674232309745,1.0,0,1,0,0,0,0,0,0
95,0.8695652173913043,0.2711864406779661,0.9075035035881331,0.42857142857142855,0.0,0.0007628162211939638,0.3030707610146862,1.0,0,1,0,0,0,0,0,0
96,0.8695652173913043,0.2711864406779661,0.939563851818966,0.42857142857142855,0.25,4.775413960804926e-05,0.6662216288384512,1.0,0,1,0,0,0,0,0,0
97,0.8695652173913043,0.2711864406779661,0.9400275799359189,0.42857142857142855,0.5,1.6909620344245387e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
98,0.8695652173913043,0.288135593220339,0.5927286108995542,0.42857142857142855,0.75,0.000661687632894835,0.6675567423230974,1.0,0,1,0,0,0,0,0,0
99,0.8695652173913043,0.288135593220339,0.5970209174838088,0.42857142857142855,1.0,2.0667192527689792e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
100,0.8695652173913043,0.3050847457627119,0.06963970549124145,0.5714285714285714,0.0,0.00048413877738899704,0.22029372496662217,1.0,0,1,0,0,0,0,0,0
101,0.8695652173913043,0.3050847457627119,0.10095741424560889,0.5714285714285714,0.25,4.709973692229248e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
102,0.8695652173913043,0.3050847457627119,0.10138818587844374,0.5714285714285714,0.5,1.6877607422000584e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
103,0.8695652173913043,0.3050847457627119,0.7861440556302781,0.5714285714285714,0.75,0.0006915998999136555,0.6395193591455273,1.0,0,1,0,0,0,0,0,0
104,0.8695652173913043,0.3050847457627119,0.7908027067591145,0.5714285714285714,1.0,2.1037301468777935e-05,0.6702269692923898,1.0,0,1,0,0,0,0,0,0
105,0.8695652173913043,0.3220338983050847,0.3888200653767159,0.7142857142857142,0.0,0.0006077772475449343,0.37249666221628835,1.0,0,1,0,0,0,0,0,0
106,0.8695652173913043,0.3220338983050847,0.4231043418648555,0.7142857142857142,0.25,4.979740155593417e-05,0.39919893190921224,1.0,0,1,0,0,0,0,0,0
107,0.8695652173913043,0.3220338983050847,0.42365127926085855,0.7142857142857142,0.5,1.6982064445228784e-05,0.5300400534045393,1.0,0,1,0,0,0,0,0,0
108,0.8695652173913043,0.3389830508474576,0.09723834012447267,0.7142857142857142,0.75,0.0006822795320653498,0.5767690253671561,1.0,0,1,0,0,0,0,0,0
109,0.8695652173913043,0.3389830508474576,0.12810951690101668,0.7142857142857142,1.0,4.6875571899286785e-05,0.3818424566088117,1.0,0,1,0,0,0,0,0,0
110,0.8695652173913043,0.3389830508474576,0.370366554571213,0.8571428571428572,0.0,0.00025531765100559147,0.4419225634178905,1.0,0,1,0,0,0,0,0,0
111,0.8695652173913043,0.3389830508474576,0.40121873211831094,0.8571428571428572,0.25,4.6589676919936334e-05,0.3284379172229639,1.0,0,1,0,0,0,0,0,0
112,0.8695652173913043,0.3389830508474576,0.4016362476982634,0.8571428571428572,0.5,1.6865425478803488e-05,0.3965287049399199,1.0,0,1,0,0,0,0,0,0
113,0.8695652173913043,0.3559322033898305,0.04517657813726946,0.8571428571428572,0.75,0.0006526559072418686,0.5967957276368491,1.0,0,1,0,0,0,0,0,0
114,0.8695652173913043,0.3559322033898305,0.05764246007899606,0.8571428571428572,1.0,2.8731740962894523e-05,0.4753004005340453,1.0,0,1,0,0,0,0,0,0
115,0.8695652173913043,0.3559322033898305,0.7412175894932992,1.0,0.0,0.0006904413804857605,0.3377837116154873,1.0,0,1,0,0,0,0,0,0
116,0.8695652173913043,0.3559322033898305,0.7756641775004848,1.0,0.25,5.012928886530737e-05,0.6662216288384512,1.0,0,1,0,0,0,0,0,0
117,0.8695652173913043,0.3559322033898305,0.7762302476881795,1.0,0.5,1.7010674743521667e-05,0.6128170894526034,1.0,0,1,0,0,0,0,0,0
118,0.8695652173913043,0.3728813559322034,0.46194607938545873,1.0,0.75,0.0006942391665714753,0.6622162883845125,1.0,0,1,0,0,0,0,0,0
119,0.8695652173913043,0.3728813559322034,0.47526023184469196,1.0,1.0,2.113135831497518e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
120,0.8695652173913043,0.3728813559322034,0.8089637997230119,0.0,0.0,0.0003539159127985835,0.40453938584779703,1.0,0,1,0,0,0,0,0,0
121,0.8695652173913043,0.3728813559322034,0.8421190578532547,0.0,0.25,4.844543348770439e-05,0.6902536715620826,1.0,0,1,0,0,0,0,0,0
122,0.8695652173913043,0.3728813559322034,0.8425124153620223,0.0,0.5,1.6840649509926994e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
123,0.8695652173913043,0.3898305084745763,0.4786484722833131,0.0,0.75,0.0006453562820158547,0.4472630173564752,1.0,0,1,0,0,0,0,0,0
124,0.8695652173913043,0.3898305084745763,0.4947801870959972,0.0,1.0,2.1404710288410073e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
125,0.8695652173913043,0.3898305084745763,0.8201658489151223,0.14285714285714285,0.0,0.0003482212818206156,0.40453938584779703,1.0,0,1,0,0,0,0,0,0
126,0.8695652173913043,0.3898305084745763,0.8493333724670714,0.14285714285714285,0.25,4.498611483352358e-05,0.6688918558077436,1.0,0,1,0,0,0,0,0,0
127,0.8695652173913043,0.3898305084745763,0.849745495471355,0.14285714285714285,0.5,1.6860009537564004e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
128,0.8695652173913043,0.4067796610169492,0.4809001314018764,0.14285714285714285,0.75,0.0006404445845272102,0.5500667556742322,1.0,0,1,0,0,0,0,0,0
129,0.8695652173913043,0.4067796610169492,0.48537089384162185,0.14285714285714285,1.0,2.085065165032342e-05,0.6702269692923898,1.0,0,1,0,0,0,0,0,0
130,0.8695652173913043,0.4067796610169492,0.5904823276613789,0.2857142857142857,0.0,0.00012009702954098362,0.6849132176234979,1.0,0,1,0,0,0,0,0,0
131,0.8695652173913043,0.4067796610169492,0.6220157895283394,0.2857142857142857,0.25,4.729726571844703e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
132,0.8695652173913043,0.4067796610169492,0.622443539315366,0.2857142857142857,0.5,1.6875170248442734e-05,0.7743658210947929,1.0,0,1,0,0,0,0,0,0
133,0.8695652173913043,0.423728813559322,0.2671239069975364,0.2857142857142857,0.75,0.000653780142830942,0.5647530040053403,1.0,0,1,0,0,0,0,0,0
134,0.8695652173913043,0.423728813559322,0.271692470391671,0.2857142857142857,1.0,2.095369581931788e-05,0.3911882510013351,1.0,0,1,0,0,0,0,0,0
135,0.8695652173913043,0.4406779661016949,0.14497283560961802,0.42857142857142855,0.0,0.0008791766491568584,0.32710280373831774,1.0,0,1,0,0,0,0,0,0
136,0.8695652173913043,0.4406779661016949,0.1750636248800152,0.42857142857142855,0.25,4.586875234729917e-05,0.6675567423230974,1.0,0,1,0,0,0,0,0,0
137,0.8695652173913043,0.4406779661016949,0.17548347779926685,0.42857142857142855,0.5,1.6866759841138188e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
138,0.8695652173913043,0.4406779661016949,0.8150632034911302,0.42857142857142855,0.75,0.0006470581473594003,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
139,0.8695652173913043,0.4406779661016949,0.8194434608141562,0.42857142857142855,1.0,2.0766304252396532e-05,0.3297730307076101,1.0,0,1,0,0,0,0,0,0
140,0.8695652173913043,0.4576271186440678,0.5297973697119494,0.5714285714285714,0.0,0.0007047894479107172,0.2683578104138851,1.0,0,1,0,0,0,0,0,0
141,0.8695652173913043,0.4576271186440678,0.552438340738859,0.5714285714285714,0.25,4.942024796651464e-05,0.6648865153538049,1.0,0,1,0,0,0,0,0,0
142,0.8695652173913043,0.4576271186440678,0.5567397128605384,0.5714285714285714,0.5,1.687752108090736e-05,0.7743658210947929,1.0,0,1,0,0,0,0,0,0
143,0.8695652173913043,0.4745762711864407,0.1978442519300496,0.5714285714285714,0.75,0.0006569168872397911,0.5821094793057409,1.0,0,1,0,0,0,0,0,0
144,0.8695652173913043,0.4745762711864407,0.20278892660798012,0.5714285714285714,1.0,2.1318832298391012e-05,0.6408544726301734,1.0,0,1,0,0,0,0,0,0
145,0.8695652173913043,0.4745762711864407,0.7828325300065115,0.7142857142857142,0.0,0.000588363028019583,0.35647530040053405,1.0,0,1,0,0,0,0,0,0
146,0.8695652173913043,0.4745762711864407,0.8131854518793092,0.7142857142857142,0.25,4.6089181155888195e-05,0.4032042723631508,1.0,0,1,0,0,0,0,0,0
147,0.8695652173913043,0.4745762711864407,0.8136364915829241,0.7142857142857142,0.5,1.6897324587791887e-05,0.3604806408544726,1.0,0,1,0,0,0,0,0,0
148,0.8695652173913043,0.4915254237288136,0.4639201961575277,0.7142857142857142,0.75,0.0006593041046264812,0.6542056074766354,1.0,0,1,0,0,0,0,0,0
149,0.8695652173913043,0.4915254237288136,0.4682647589703994,0.7142857142857142,1.0,2.072289823056846e-05,0.6702269692923898,1.0,0,1,0,0,0,0,0,0
150,0.8695652173913043,0.4915254237288136,0.7087802284335122,0.8571428571428572,0.0,0.0002536005275348192,0.4339118825100133,1.0,0,1,0,0,0,0,0,0
151,0.8695652173913043,0.4915254237288136,0.7418867363440869,0.8571428571428572,0.25,4.882811683149142e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
152,0.8695652173913043,0.4915254237288136,0.7423887801302653,0.8571428571428572,0.5,1.6947037433946627e-05,0.7743658210947929,1.0,0,1,0,0,0,0,0,0
153,0.8695652173913043,0.5084745762711864,0.4009263810578284,0.8571428571428572,0.75,0.0006674421175574753,0.6301735647530039,1.0,0,1,0,0,0,0,0,0
154,0.8695652173913043,0.5084745762711864,0.40622826796179307,0.8571428571428572,1.0,2.1674702808449536e-05,0.38851802403204266,1.0,0,1,0,0,0,0,0,0
155,0.8695652173913043,0.5254237288135594,0.08927096817902871,1.0,0.0,0.000691609169302201,0.28437917222963954,1.0,0,1,0,0,0,0,0,0
156,0.8695652173913043,0.5254237288135594,0.12134754422270998,1.0,0.25,4.785577092273263e-05,0.6648865153538049,1.0,0,1,0,0,0,0,0,0
157,0.8695652173913043,0.5254237288135594,0.12178584542714427,1.0,0.5,1.6885770579811798e-05,0.7236315086782376,1.0,0,1,0,0,0,0,0,0
158,0.8695652173913043,0.5254237288135594,0.7683566030486317,1.0,0.75,0.0006539515495213171,0.5767690253671561,1.0,0,1,0,0,0,0,0,0
159,0.8695652173913043,0.5254237288135594,0.773279022917378,1.0,1.0,2.1297188156416892e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
160,0.8695652173913043,0.5423728813559322,0.16031250961022098,0.0,0.0,0.0003997547555386497,0.3858477970627503,1.0,0,1,0,0,0,0,0,0
161,0.8695652173913043,0.5423728813559322,0.19289036145716812,0.0,0.25,4.830172658871329e-05,0.6555407209612816,1.0,0,1,0,0,0,0,0,0
162,0.8695652173913043,0.5423728813559322,0.19337340601390057,0.0,0.5,1.692924331975422e-05,0.6635514018691587,1.0,0,1,0,0,0,0,0,0
163,0.8695652173913043,0.5423728813559322,0.8304976899908754,0.0,0.75,0.0006446357695260191,0.5447263017356474,1.0,0,1,0,0,0,0,0,0
164,0.8695652173913043,0.5423728813559322,0.846770112629369,0.0,1.0,3.2492342933759704e-05,0.4459279038718291,1.0,0,1,0,0,0,0,0,0
165,0.8695652173913043,0.559322033898305,0.18876816308804995,0.14285714285714285,0.0,0.00035535143888437286,0.4085447263017356,1.0,0,1,0,0,0,0,0,0
166,0.8695652173913043,0.559322033898305,0.2201270257093633,0.14285714285714285,0.25,4.710873994361304e-05,0.6662216288384512,1.0,0,1,0,0,0,0,0,0
167,0.8695652173913043,0.559322033898305,0.2205453760533512,0.14285714285714285,0.5,1.686303932498314e-05,0.7970627503337783,1.0,0,1,0,0,0,0,0,0
168,0.8695652173913043,0.559322033898305,0.889664813189993,0.14285714285714285,0.75,0.0006761830581852581,0.6288384512683577,1.0,0,1,0,0,0,0,0,0
169,0.8695652173913043,0.559322033898305,0.8944447388378943,0.14285714285714285,1.0,2.115609896250254e-05,0.6809078771695593,1.0,0,1,0,0,0,0,0,0
170,0.8695652173913043,0.576271186440678,0.031234098788580418,0.2857142857142857,0.0,0.00015302306756676332,0.5847797062750333,1.0,0,1,0,0,0,0,0,0
171,0.8695652173913043,0.576271186440678,0.06447446945987395,0.2857142857142857,0.25,4.896454753092766e-05,0.6688918558077436,1.0,0,1,0,0,0,0,0,0
