simRun, predUpDown, predUpDownLateny, predUpDownCost, predTightLoose, predTightLooseLatency, predTightLooseCosts, realUpDown, realUpDownLateny, realUpDownCost, realTightLoose, realTightLooseLatency, realTightLooseCosts, targetsDetected, destroyed, whereDestroyed.x, missionSuccess, decisionTimeAvg, decisionTimeVar
1,2,0.000000,18.000000,0,0,0,2,0.000000,18.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,2,0.000000,15.000000,0,0,0,2,0.000000,15.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,2,0.000000,18.000000,0,0,0,2,0.000000,18.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,2,0.000000,15.000000,0,0,0,2,0.000000,15.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,55,0,0.0374772,0.0130855
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,55,0,0.0374772,0.0130855
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,2,0.000000,14.000000,0,0,0,2,0.000000,14.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,2,0.000000,18.000000,0,0,0,2,0.000000,18.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,2,0.000000,16.000000,0,0,0,2,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,2,0.000000,16.000000,0,0,0,2,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,2,0.000000,16.000000,0,0,0,2,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,2,0.000000,19.000000,0,0,0,2,0.000000,19.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,2,0.000000,16.000000,0,0,0,2,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,2,0.000000,16.000000,0,0,0,2,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,2,0.000000,16.000000,0,0,0,2,0.000000,16.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,55,0,0.0374772,0.0130855
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,1,1,55,0,0.0374772,0.0130855
