,date,server,tactic,Latency,Cost,Reliability,Predicted_Latency,Predicted_Cost,Predicted_Reliability
609,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
610,0.0,2.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
611,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
612,0.0,2.0,5.0,0.0,16.0,1.0,1.0,3.0,1.0
648,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
649,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
650,0.0,2.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
651,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
652,0.0,2.0,5.0,0.0,16.0,1.0,1.0,3.0,1.0
684,0.0,2.0,1.0,0.0,5.0,1.0,0.0,17.0,1.0
685,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
686,0.0,2.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
687,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
688,0.0,2.0,5.0,2.0,17.0,1.0,1.0,3.0,1.0
724,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
725,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
726,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
727,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
728,0.0,2.0,5.0,2.0,17.0,1.0,1.0,3.0,1.0
764,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
765,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
766,0.0,2.0,3.0,0.0,22.0,1.0,2.0,17.0,1.0
767,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
768,0.0,2.0,5.0,2.0,17.0,1.0,1.0,3.0,1.0
799,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
800,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
801,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
802,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
803,0.0,2.0,5.0,2.0,17.0,1.0,1.0,3.0,1.0
839,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
840,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
841,0.0,2.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
842,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
843,0.0,2.0,5.0,2.0,16.0,1.0,1.0,3.0,1.0
879,0.0,2.0,1.0,0.0,3.0,1.0,0.0,17.0,1.0
880,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
881,0.0,2.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
882,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
883,0.0,2.0,5.0,2.0,17.0,1.0,1.0,3.0,1.0
919,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
920,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
921,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
922,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
923,0.0,2.0,5.0,2.0,5.0,1.0,1.0,3.0,1.0
959,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
960,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
961,0.0,2.0,3.0,0.0,24.0,1.0,2.0,17.0,1.0
962,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
963,0.0,2.0,5.0,2.0,17.0,1.0,1.0,3.0,1.0
999,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
1000,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1001,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1002,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1003,0.0,2.0,5.0,2.0,17.0,1.0,1.0,3.0,1.0
1039,0.0,2.0,1.0,0.0,3.0,1.0,0.0,17.0,1.0
1040,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1041,0.0,2.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
1042,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1043,0.0,2.0,5.0,2.0,17.0,1.0,1.0,3.0,1.0
1075,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1076,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1077,0.0,2.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
1078,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1079,0.0,2.0,5.0,0.0,2.0,1.0,2.0,3.0,1.0
1115,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1116,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1117,0.0,2.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
1118,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1119,0.0,2.0,5.0,0.0,17.0,1.0,2.0,3.0,1.0
1155,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1156,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1157,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1158,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1159,0.0,2.0,5.0,0.0,16.0,1.0,2.0,3.0,1.0
1195,0.0,2.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
1196,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1197,0.0,2.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
1198,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1199,0.0,2.0,5.0,0.0,16.0,1.0,1.0,3.0,1.0
1235,0.0,2.0,1.0,2.0,2.0,1.0,0.0,17.0,1.0
1236,0.0,2.0,2.0,0.0,18.0,1.0,0.0,17.0,1.0
1237,0.0,2.0,3.0,0.0,32.0,1.0,2.0,17.0,1.0
1238,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1239,0.0,2.0,5.0,0.0,2.0,1.0,1.0,3.0,1.0
1275,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1276,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1277,0.0,2.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
1278,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1279,0.0,2.0,5.0,0.0,16.0,1.0,1.0,3.0,1.0
1311,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
1312,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1313,0.0,2.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
1314,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1315,0.0,2.0,5.0,2.0,17.0,1.0,1.0,3.0,1.0
1351,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1352,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1353,0.0,2.0,3.0,0.0,32.0,1.0,2.0,17.0,1.0
1354,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1355,0.0,2.0,5.0,2.0,17.0,1.0,1.0,3.0,1.0
1387,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1388,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1389,0.0,2.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
1390,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1391,0.0,2.0,5.0,0.0,16.0,1.0,2.0,3.0,1.0
1427,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1428,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1429,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1430,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1431,0.0,2.0,5.0,0.0,17.0,1.0,2.0,3.0,1.0
1467,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1468,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1469,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1470,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1471,0.0,2.0,5.0,0.0,17.0,1.0,2.0,3.0,1.0
1502,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1503,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1504,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1505,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1506,0.0,2.0,5.0,0.0,17.0,1.0,2.0,3.0,1.0
1542,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1543,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1544,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1545,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1546,0.0,2.0,5.0,0.0,16.0,1.0,2.0,3.0,1.0
1578,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
1579,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1580,0.0,2.0,3.0,0.0,24.0,1.0,2.0,17.0,1.0
1581,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1582,0.0,2.0,5.0,2.0,17.0,1.0,2.0,3.0,1.0
1618,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
1619,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1620,0.0,2.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
1621,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1622,0.0,2.0,5.0,2.0,17.0,1.0,2.0,3.0,1.0
1658,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
1659,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1660,0.0,2.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
1661,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1662,0.0,2.0,5.0,2.0,16.0,1.0,2.0,3.0,1.0
1693,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
1694,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1695,0.0,2.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
1696,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1697,0.0,2.0,5.0,2.0,16.0,1.0,2.0,3.0,1.0
1733,0.0,2.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
1734,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1735,0.0,2.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
1736,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1737,0.0,2.0,5.0,2.0,17.0,1.0,5.0,3.0,1.0
1773,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
1774,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1775,0.0,2.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
1776,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1777,0.0,2.0,5.0,2.0,16.0,1.0,5.0,3.0,1.0
1808,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
1809,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1810,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1811,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1812,0.0,2.0,5.0,2.0,17.0,1.0,5.0,3.0,1.0
1848,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
1849,0.0,2.0,2.0,0.0,22.0,1.0,0.0,17.0,1.0
1850,0.0,2.0,3.0,0.0,35.0,1.0,2.0,17.0,1.0
1851,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1852,0.0,2.0,5.0,2.0,17.0,1.0,5.0,3.0,1.0
1888,0.0,2.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
1889,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1890,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1891,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1892,0.0,2.0,5.0,2.0,16.0,1.0,5.0,2.0,1.0
1924,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1925,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1926,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1927,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1928,0.0,2.0,5.0,0.0,17.0,1.0,5.0,2.0,1.0
1964,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1965,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1966,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1967,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1968,0.0,2.0,5.0,0.0,16.0,1.0,5.0,2.0,1.0
2000,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
2001,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2002,0.0,2.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
2003,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2004,0.0,2.0,5.0,2.0,17.0,1.0,5.0,2.0,1.0
2040,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
2041,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2042,0.0,2.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
2043,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2044,0.0,2.0,5.0,2.0,16.0,1.0,5.0,2.0,1.0
2075,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
2076,0.0,2.0,2.0,0.0,17.0,1.0,0.0,17.0,1.0
2077,0.0,2.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
2078,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
2079,0.0,2.0,5.0,2.0,15.0,1.0,5.0,2.0,1.0
2115,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
2116,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2117,0.0,2.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
2118,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2119,0.0,2.0,5.0,2.0,16.0,1.0,5.0,2.0,1.0
2150,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
2151,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2152,0.0,2.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
2153,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2154,0.0,2.0,5.0,2.0,16.0,1.0,5.0,2.0,1.0
2190,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
2191,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2192,0.0,2.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
2193,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
2194,0.0,2.0,5.0,2.0,16.0,1.0,5.0,2.0,1.0
2230,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
2231,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2232,0.0,2.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
2233,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2234,0.0,2.0,5.0,2.0,17.0,1.0,4.0,2.0,1.0
2266,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
2267,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2268,0.0,2.0,3.0,0.0,22.0,1.0,2.0,17.0,1.0
2269,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2270,0.0,2.0,5.0,0.0,16.0,1.0,4.0,2.0,1.0
2306,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
2307,0.0,2.0,2.0,0.0,17.0,1.0,0.0,17.0,1.0
2308,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
2309,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2310,0.0,2.0,5.0,0.0,16.0,1.0,4.0,2.0,1.0
2342,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
2343,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2344,0.0,2.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
2345,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
2346,0.0,2.0,5.0,2.0,16.0,1.0,4.0,2.0,1.0
2382,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
2383,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2384,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
2385,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2386,0.0,2.0,5.0,2.0,16.0,1.0,1.0,2.0,1.0
2422,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
2423,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2424,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
2425,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
2426,0.0,2.0,5.0,2.0,16.0,1.0,1.0,2.0,1.0
2462,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
2463,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2464,0.0,2.0,3.0,0.0,12.0,1.0,2.0,17.0,1.0
2465,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
2466,0.0,2.0,5.0,2.0,9.0,1.0,1.0,2.0,1.0
2497,0.0,2.0,1.0,0.0,5.0,1.0,0.0,17.0,1.0
2498,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2499,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
2500,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2501,0.0,2.0,5.0,2.0,17.0,1.0,1.0,2.0,1.0
2537,0.0,2.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
2538,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2539,0.0,2.0,3.0,0.0,13.0,1.0,2.0,17.0,1.0
2540,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2541,0.0,2.0,5.0,2.0,16.0,1.0,1.0,2.0,1.0
2577,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
2578,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2579,0.0,2.0,3.0,0.0,13.0,1.0,2.0,17.0,1.0
2580,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
2581,0.0,2.0,5.0,2.0,17.0,1.0,1.0,2.0,1.0
2617,0.0,2.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
2618,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2619,0.0,2.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
2620,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2621,0.0,2.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0
2657,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
2658,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2659,0.0,2.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
2660,0.0,2.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
2661,0.0,2.0,5.0,2.0,16.0,1.0,1.0,2.0,1.0
2697,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
2698,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2699,0.0,2.0,3.0,0.0,15.0,1.0,2.0,17.0,1.0
2700,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2701,0.0,2.0,5.0,2.0,16.0,1.0,1.0,2.0,1.0
2732,0.0,2.0,1.0,0.0,4.0,1.0,0.0,17.0,1.0
2733,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2734,0.0,2.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
2735,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2736,0.0,2.0,5.0,2.0,17.0,1.0,1.0,2.0,1.0
2767,0.0,2.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
2768,0.0,2.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2769,0.0,2.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
2770,0.0,2.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
