simRun, predUpDown, predUpDownLateny, predUpDownCost, predTightLoose, predTightLooseLatency, predTightLooseCosts, realUpDown, realUpDownLateny, realUpDownCost, realTightLoose, realTightLooseLatency, realTightLooseCosts, targetsDetected, destroyed, whereDestroyed.x, missionSuccess, decisionTimeAvg, decisionTimeVar
1,2,1.000000,17.000000,0,0,0,2,0.000000,16.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,1,1.000000,17.000000,0,0,0,1,0.000000,14.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,2,0.000000,17.000000,0,0,0,2,0.000000,16.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,1,1.000000,17.000000,0,0,0,1,0.000000,15.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,2,1.000000,17.000000,0,0,0,2,0.000000,16.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,1,1.000000,17.000000,0,0,0,1,0.000000,14.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,2,1.000000,17.000000,0,0,0,2,0.000000,16.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,1,1.000000,17.000000,0,0,0,1,0.000000,15.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0.0589824,0.0669175
1,2,1.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,1,1.000000,17.000000,0,0,0,1,0.000000,15.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,2,1.000000,17.000000,0,0,0,2,0.000000,16.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,1,1.000000,17.000000,0,0,0,1,0.000000,15.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,2,1.000000,17.000000,0,0,0,2,0.000000,16.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,1,1.000000,17.000000,0,0,0,1,0.000000,15.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,2,1.000000,17.000000,0,0,0,2,0.000000,16.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,1,1.000000,17.000000,0,0,0,1,0.000000,12.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,2,1.000000,17.000000,0,0,0,2,0.000000,16.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,1,1.000000,17.000000,0,0,0,1,0.000000,12.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,2,1.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,1,1.000000,17.000000,0,0,0,1,0.000000,15.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,2,1.000000,17.000000,0,0,0,2,0.000000,16.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,1,1.000000,17.000000,0,0,0,1,0.000000,14.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
1,2,1.000000,17.000000,0,0,0,2,0.000000,16.000000,0,0,0,0,0,999,0,0.0589824,0.0669175
