,predictionType,utilDif,reward,negativeReward,numOfUpdates,lostUtil,wrongDecisions,correctDecisions,decisionShouldHaveDid,decisionShouldHaveDidNot,decisionNotHaveDid,decisionNotHaveDidNot
36,lstm_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,3558036.980283863,24247447.21720214,12893.360250490176,1252,100074.69753320754,130,2473,1212,90,40,1261
37,ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,3363332.3661036324,20605890.451260608,62663.87948370965,1072,163846.42287503352,265,2338,918,111,154,1420
38,ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,2239551.722657392,1182619.2449498908,440.98844013729683,509,5284.989286912026,7,512,507,5,2,5
39,ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,2543483.6732427287,1424491.8195113062,21210.860975646283,257,23210.860975646283,2,257,257,2,0,0
40,ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,221348.87515793132,1177447.2100936095,155.99915322527124,514,0.0,2,517,512,0,2,5
41,ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,156237.1149180057,1534551.9410954558,11193.054828477807,128,12193.054828477807,1,128,128,1,0,0
42,ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,1937919.059720506,20663498.57542533,4999.4547589106405,1006,103529.20290242357,101,2502,1004,99,2,1498
43,ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,490788.14816893474,1533677.9207809034,0.0,129,0.0,0,129,129,0,0,0
44,ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,21964747.931980994,1424436.2603992415,8990.103063134218,257,10990.103063134218,2,257,257,2,0,0
45,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,614844.3141749692,1748784.0142660555,10738.434963055417,128,11738.434963055417,1,128,128,1,0,0
46,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,3662140.510243834,16433107.46999198,64342.96764314178,1218,56672.7813040604,298,2305,974,54,244,1331
47,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,593540.7299842247,1624530.617343671,0.0,259,0.0,0,259,259,0,0,0
48,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,473543.5225147223,1624530.617343671,0.0,259,0.0,0,259,259,0,0,0
49,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,610852.7391902751,1747430.4220283427,0.0,129,0.0,0,129,129,0,0,0
50,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,9476790.377155418,16379346.852975287,179554.8704381327,1340,147788.37056842213,569,2034,869,98,471,1165
51,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,373967.6681795484,1370056.4965128272,1262.894971630811,516,0.0,5,514,511,0,5,3
52,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,1171230.1043507387,1376819.5163171224,3522.0599860112934,511,8053.97106214835,12,507,505,6,6,2
53,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,2580065.5168164987,24338534.217745606,103641.44239196299,1181,298263.7742709504,198,2405,1178,195,3,1227
54,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,555879.3427589155,1879247.368621723,732.7059783081315,515,3732.7059783081313,3,516,515,3,0,1
55,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,1649264.8845028994,2134194.178288323,4581.66828844503,258,5581.66828844503,1,258,258,1,0,0
56,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,7070004.621019349,24427710.297971204,55551.26552116989,1088,385551.26552116993,330,2273,1088,330,0,1185
57,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,3273139.1858650665,1878377.7477794061,1256.430196554429,516,4152.3410036563,4,515,515,3,1,0
58,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,4767605.588222934,2253510.5921287,15604.326659819708,128,16604.326659819708,1,128,128,1,0,0
59,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,793343.572352573,2131587.8138394854,0.0,259,0.0,0,259,259,0,0,0
60,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,703735.2521106454,2260450.8618041165,13571.77281491746,128,14571.77281491746,1,128,128,1,0,0
