predictedUtility,realUtility,award,lostUtility,correctDecision
51.09466365536883,107.29879367627454,0.0,0.0,1.0
65.17068841087242,136.85844566283208,0.0,0.0,1.0
1015.1927440992566,2131.904762608439,1631.904762608439,0.0,1.0
7.275548639436288,15.278652142816206,0.0,0.0,1.0
4967.5247319564205,10431.801937108485,9931.801937108485,0.0,1.0
58.772361938103245,123.42196007001681,0.0,0.0,1.0
58.117746580561644,122.04726781917944,0.0,0.0,1.0
1008.3198842104592,2117.4717568419646,1617.4717568419646,0.0,1.0
7.313665659603103,15.358697885166517,0.0,0.0,1.0
3759.2763433770247,7894.480321091753,7394.480321091753,0.0,1.0
54.879483824764826,115.24691603200614,0.0,0.0,1.0
56.268137958849664,118.16308971358428,0.0,0.0,1.0
1002.3613911253302,2104.958921363194,1604.958921363194,0.0,1.0
7.3933777897157595,15.526093358403095,0.0,0.0,1.0
3646.3173226838067,7657.266377635995,7157.266377635995,0.0,1.0
58.61270640002404,123.0866834400505,0.0,0.0,1.0
60.007326948280955,126.01538659139001,0.0,0.0,1.0
1024.1659050461053,2150.7484005968213,1650.7484005968213,0.0,1.0
25.610718928008293,53.78250974881741,0.0,0.0,1.0
1063.0663191925387,2232.439270304331,1732.4392703043309,0.0,1.0
52.12540161102649,109.46334338315563,0.0,0.0,1.0
44.31303322539281,93.05736977332491,0.0,0.0,1.0
1039.7985703792117,2183.576997796345,1683.576997796345,0.0,1.0
2801489.18888178,5883127.296651739,5882627.296651739,0.0,1.0
3204.1318661977202,6728.676919015213,6228.676919015213,0.0,1.0
59.19930795672444,124.31854670912134,0.0,0.0,1.0
55.139008641383654,115.79191814690569,0.0,0.0,1.0
1062.7921222891862,2231.8634568072907,1731.8634568072907,0.0,1.0
7.303429801618445,15.337202583398735,0.0,0.0,1.0
4476.992515134261,9401.684281781949,8901.684281781949,0.0,1.0
52.367569258112965,109.97189544203724,0.0,0.0,1.0
66.84692767495376,140.3785481174029,0.0,0.0,1.0
1006.2202914855063,2113.0626121195637,1613.0626121195637,0.0,1.0
7.665571545315902,16.097700245163395,0.0,0.0,1.0
2004.7305421605195,4209.934138537091,3709.934138537091,0.0,1.0
52.5049791456775,110.26045620592275,0.0,0.0,1.0
44.62957549413771,93.7221085376892,0.0,0.0,1.0
1038.5584268365951,2180.9726963568496,1680.9726963568496,0.0,1.0
2607694.467189839,5476158.381098663,5475658.381098663,0.0,1.0
218.98378040963942,459.86593886024275,0.0,0.0,1.0
244.067303938543,512.5413382709403,0.0,512.5413382709403,0.0
307.8923930963686,646.5740255023741,0.0,646.5740255023741,0.0
1154.860039732987,2425.206083439273,1925.2060834392728,0.0,1.0
748.6955782123617,1572.2607142459597,1072.2607142459597,0.0,1.0
0.0,0.0,0.0,0.0,1.0
66171.34420853833,138959.8228379305,138459.8228379305,0.0,1.0
72.99750525174052,153.2947610286551,0.0,0.0,1.0
2841456.2562681763,5967058.13816317,5966558.13816317,0.0,1.0
1013.4931754090188,2128.3356683589395,1628.3356683589395,0.0,1.0
6.501470759227358,13.653088594377449,0.0,0.0,1.0
4337.678711147878,9109.125293410545,8609.125293410545,0.0,1.0
60.65082413182232,127.3667306768269,0.0,0.0,1.0
77.53654413019443,162.8267426734083,0.0,0.0,1.0
1028.7626603929468,2160.401586825189,1660.401586825189,0.0,1.0
