predictedUtility,realUtility,award,lostUtility
82.53753359713426,107.29879367627454,0.0,0.0
105.27572743294775,136.85844566283208,0.0,0.0
1639.92674046803,2131.904762608439,1631.904762608439,0.0
11.752809340627852,15.278652142816206,0.0,0.0
8024.4630285449875,10431.801937108485,9931.801937108485,0.0
94.93996928462832,123.42196007001681,0.0,0.0
93.88251370706108,122.04726781917944,0.0,0.0
1628.8244283399724,2117.4717568419646,1617.4717568419646,0.0
11.814382988589628,15.358697885166517,0.0,0.0
6072.677170070578,7894.480321091753,7394.480321091753,0.0
88.65147387077397,115.24691603200614,0.0,0.0
90.89468439506483,118.16308971358428,0.0,0.0
1619.1991702793796,2104.958921363194,1604.958921363194,0.0
11.94314873723315,15.526093358403095,0.0,0.0
5890.204905873842,7657.266377635995,7157.266377635995,0.0
94.68206418465421,123.0866834400505,0.0,0.0
96.93491276260768,126.01538659139001,0.0,0.0
1654.4218466129394,2150.7484005968213,1650.7484005968213,0.0
41.37116134524417,53.78250974881741,0.0,0.0
1717.2609771571774,2232.439270304331,1732.4392703043309,0.0
84.20257183319663,109.46334338315563,0.0,0.0
71.58259213332684,93.05736977332491,0.0,0.0
1679.6746136894958,2183.576997796345,1683.576997796345,0.0
4525482.535885953,5883127.296651739,5882627.296651739,0.0
5175.905322319394,6728.676919015213,6228.676919015213,0.0
95.62965131470871,124.31854670912134,0.0,0.0
89.07070626685052,115.79191814690569,0.0,0.0
1716.8180436979158,2231.8634568072907,1731.8634568072907,0.0
11.797848141075953,15.337202583398735,0.0,0.0
7232.06483213996,9401.684281781949,8901.684281781949,0.0
84.59376572464402,109.97189544203724,0.0,0.0
107.9834985518484,140.3785481174029,0.0,0.0
1625.4327785535102,2113.0626121195637,1613.0626121195637,0.0
12.382846342433378,16.097700245163395,0.0,0.0
3238.4108757977615,4209.934138537091,3709.934138537091,0.0
84.8157355430175,110.26045620592275,0.0,0.0
72.0939296443763,93.7221085376892,0.0,0.0
1677.6713048898846,2180.9726963568496,1680.9726963568496,0.0
4212429.523922049,5476158.381098663,5475658.381098663,0.0
353.7430298924945,459.86593886024275,0.0,0.0
394.26256790072335,512.5413382709403,0.0,512.5413382709403
497.36463500182623,646.5740255023741,0.0,646.5740255023741
1865.543141107133,2425.206083439273,1925.2060834392728,0.0
1209.4313186507381,1572.2607142459597,1072.2607142459597,0.0
0.0,0.0,0.0,0.0
106892.17141379269,138959.8228379305,138459.8228379305,0.0
117.91904694511929,153.2947610286551,0.0,0.0
4590044.721663977,5967058.13816317,5966558.13816317,0.0
1637.1812833530307,2128.3356683589395,1628.3356683589395,0.0
10.502375841828806,13.653088594377449,0.0,0.0
7007.019456469649,9109.125293410545,8609.125293410545,0.0
97.97440821294376,127.3667306768269,0.0,0.0
125.25134051800639,162.8267426734083,0.0,0.0
1661.8473744809141,2160.401586825189,1660.401586825189,0.0
10.880282485345209,14.144367230948774,0.0,0.0
1871.7279856313685,2433.2463813207796,1933.2463813207796,0.0
78.47537917193762,102.01799292351893,0.0,0.0
113.59271517906349,147.6705297327825,0.0,0.0
1696.3574334753528,2205.2646635179585,1705.2646635179585,0.0
11.800741546303856,15.340964010195012,0.0,0.0
7240.539468817071,9412.701309462194,8912.701309462194,0.0
84.56687576566297,109.93693849536186,0.0,0.0
97.15384968380755,126.3000045889498,0.0,0.0
1644.6113938368348,2137.9948119878854,1637.9948119878854,0.0
11.71538809079485,15.230004518033306,0.0,0.0
12414.876122071644,16139.338958693139,15639.338958693139,0.0
94.16665933121953,122.4166571305854,0.0,0.0
107.79399119664252,140.13218855563528,0.0,0.0
1669.731611834632,2170.6510953850216,1670.6510953850216,0.0
10.687806834251592,13.89414888452707,0.0,0.0
3151.1949338334884,4096.553413983535,3596.5534139835354,0.0
62.13537241516276,80.77598413971161,0.0,0.0
58.55277993327544,76.11861391325807,0.0,0.0
1682.511010943364,2187.264314226373,1687.2643142263728,0.0
11.133536870989621,14.47359793228651,0.0,0.0
482.721258796958,627.5376364360455,0.0,627.5376364360455
471.5173899220901,612.9726068987169,0.0,612.9726068987169
520.1680279627752,676.2184363516078,176.2184363516078,0.0
1621.6282416775061,2108.116714180758,1608.1167141807582,0.0
10.881975630057232,14.146568319074401,0.0,0.0
17354.81414254947,22561.258385314304,22061.258385314304,0.0
89.28768985671388,116.07399681372803,0.0,0.0
103.34807996974875,134.3525039606734,0.0,0.0
1680.1726753860082,2184.2244780018104,1684.2244780018104,0.0
11.243556869138533,14.616623929880092,0.0,0.0
4991.524877760271,6488.982341088353,5988.982341088353,0.0
92.95005127967858,120.83506666358217,0.0,0.0
79.58142105595996,103.45584737274797,0.0,0.0
1673.317564967667,2175.312834457967,1675.3128344579668,0.0
10.673299997279743,13.875289996463664,0.0,0.0
7194.3276932805375,9352.626001264698,8852.626001264698,0.0
84.8522200298509,110.30788603880615,0.0,0.0
98.25876874366487,127.73639936676435,0.0,0.0
1664.2975041081656,2163.586755340615,1663.5867553406151,0.0
547.2981760929703,711.4876289208614,211.48762892086143,0.0
1837.7164932421317,2389.0314412147713,1889.0314412147713,0.0
70.5191282071953,91.67486666935389,0.0,0.0
60.132753972491045,78.17258016423837,0.0,0.0
1613.4447576106038,2097.478184893785,1597.478184893785,0.0
14.387138785904192,18.703280421675448,0.0,0.0
7028.93297293211,9137.612864811743,8637.612864811743,0.0
93.56182779556708,121.63037613423724,0.0,0.0
97.04668743020756,126.16069365926984,0.0,0.0
1676.4160005717356,2179.3408007432563,1679.3408007432563,0.0
10.447377039131762,13.58159015087129,0.0,0.0
11903.488455015495,15474.534991520144,14974.534991520144,0.0
91.77322501629332,119.30519252118131,0.0,0.0
117.38463455406553,152.60002492028516,0.0,0.0
1729.2625372681473,2248.0412984485915,1748.0412984485915,0.0
290.8407067604015,378.0929187885219,0.0,0.0
3765.236185240627,4894.807040812816,4394.807040812816,0.0
84.4268791846531,109.75494294004906,0.0,0.0
96.62267270463425,125.60947451602452,0.0,0.0
1702.9677855907903,2213.8581212680274,1713.8581212680274,0.0
12.335373235148845,16.035985205693496,0.0,0.0
330.69958288815405,429.9094577546003,0.0,0.0
391.5500182096975,509.01502367260684,0.0,509.01502367260684
298.37223914469615,387.883910888105,0.0,0.0
1943.4477084720172,2526.482021013623,2026.4820210136231,0.0
12.941977942616335,16.824571325401234,0.0,0.0
122757.63711346318,159584.92824750213,159084.92824750213,0.0
103.68889021642309,134.79555728135003,0.0,0.0
97.58580870695491,126.86155131904137,0.0,0.0
1689.8643303826657,2196.8236294974654,1696.8236294974654,0.0
423.1871573903509,550.1433046074561,0.0,550.1433046074561
5719.5407799116965,7435.403013885209,6935.403013885209,0.0
81.35500707508636,105.76150919761228,0.0,0.0
94.75708982110095,123.18421676743124,0.0,0.0
1682.2643915661256,2186.943709035963,1686.943709035963,0.0
11.125326130046867,14.462923969060927,0.0,0.0
6664.766320215475,8664.196216280117,8164.196216280117,0.0
85.78630715159186,111.52219929706943,0.0,0.0
80.74389160138433,104.96705908179963,0.0,0.0
1682.7569642962953,2187.5840535851844,1687.5840535851844,0.0
46.42669233656504,60.35470003753455,0.0,0.0
1848.4511928339423,2402.986550684125,1902.9865506841252,0.0
92.17953082387017,119.83339007103123,0.0,0.0
77.98776235181822,101.38409105736368,0.0,0.0
1684.1027123072395,2189.333525999412,1689.333525999412,0.0
546.606863120037,710.5889220560481,210.5889220560481,0.0
6725.233905777748,8742.804077511071,8242.804077511071,0.0
89.28921467871044,116.0759790823236,0.0,0.0
68.71685693224666,89.33191401192065,0.0,0.0
1686.2438121525654,2192.1169557983353,1692.1169557983353,0.0
18.69230501726024,24.299996522438306,0.0,0.0
12153.512348391625,15799.566052909115,15299.566052909115,0.0
82.99060728766231,107.88778947396102,0.0,0.0
70.56325352704098,91.73222958515329,0.0,0.0
1647.3816481298632,2141.596142568822,1641.596142568822,0.0
16.96462821506924,22.054016679590013,0.0,0.0
3738.2502572145067,4859.72533437886,4359.72533437886,0.0
84.13322961506589,109.37319849958567,0.0,0.0
64.88501390489016,84.3505180763572,0.0,0.0
1717.9067082553067,2233.2787207318993,1733.2787207318993,0.0
10.574610324925647,13.746993422403342,0.0,0.0
335.12167522389683,435.6581777910659,0.0,0.0
392.9420717052119,510.8246932167754,0.0,510.8246932167754
330.7311864463988,429.95054238031844,0.0,0.0
1855.9534704423895,2412.7395115751065,1912.7395115751065,0.0
41.57330758602758,54.04529986183585,0.0,0.0
119908.81285051747,155881.4567056727,155381.4567056727,0.0
88.21411655780898,114.67835152515167,0.0,0.0
74.98155487155498,97.47602133302146,0.0,0.0
1697.9609007320853,2207.3491709517107,1707.3491709517107,0.0
11.069362741865522,14.390171564425177,0.0,0.0
7553.452392438205,9819.488110169666,9319.488110169666,0.0
124.4993373589742,161.84913856666645,0.0,0.0
3477230.8641425874,4520400.123385365,4519900.123385365,0.0
1600.1910038591782,2080.248305016932,1580.2483050169321,0.0
10.413549293681399,13.537614081785819,0.0,0.0
1738.4965294211156,2260.04548824745,1760.04548824745,0.0
121.65005848987117,158.14507603683253,0.0,0.0
112.11093869654863,145.74422030551324,0.0,0.0
1631.1327687224,2120.4725993391194,1620.4725993391194,0.0
362.2002699318743,470.86035091143657,0.0,0.0
6613.411432600519,8597.434862380675,8097.4348623806745,0.0
88.15745968599107,114.60469759178841,0.0,0.0
101.28675087398699,131.6727761361831,0.0,0.0
1659.2002296289081,2156.9602985175807,1656.9602985175807,0.0
12.067859475157498,15.688217317704746,0.0,0.0
10729.37582462956,13948.188572018427,13448.188572018427,0.0
90.4156935788301,117.54040165247915,0.0,0.0
103.92659691351022,135.1045759875633,0.0,0.0
1632.954084158461,2122.8403094059995,1622.8403094059995,0.0
10.284330721778728,13.369629938312348,0.0,0.0
3202.2767061351537,4162.959717975699,3662.9597179756993,0.0
85.84979904340439,111.60473875642568,0.0,0.0
99.43274786016633,129.2625722182162,0.0,0.0
1610.616722177738,2093.801738831059,1593.801738831059,0.0
10.937681568517318,14.218986039072519,0.0,0.0
319.8175412091673,415.7628035719175,0.0,0.0
371.6483555768989,483.14286224996846,0.0,0.0
347.63143947252405,451.92087131428127,0.0,0.0
1876.536595088817,2439.4975736154615,1939.4975736154615,0.0
29.097188668996893,37.826345269695956,0.0,0.0
14293.53798543436,18581.599381064665,18081.599381064665,0.0
93.23645799753496,121.20739539679543,0.0,0.0
117.81330734029143,153.15729954237887,0.0,0.0
1689.6757164407531,2196.578431372979,1696.5784313729791,0.0
11.469208640338232,14.909971232439705,0.0,0.0
5296.001839411694,6884.802391235205,6384.802391235205,0.0
87.83084652811426,114.18010048654854,0.0,0.0
100.57450350896998,130.74685456166097,0.0,0.0
1586.2769651565231,2062.16005470348,1562.16005470348,0.0
11.324921461149977,14.72239789949497,0.0,0.0
7158.5569330156495,9306.124012920345,8806.124012920345,0.0
82.8176752647372,107.66297784415838,0.0,0.0
84.2764227694962,109.55934960034504,0.0,0.0
1638.1207512231376,2129.556976590079,1629.556976590079,0.0
652.1377259397808,847.7790437217151,347.7790437217151,0.0
1548.5650629453655,2013.134581828975,1513.134581828975,0.0
83.98671735653059,109.1827325634898,0.0,0.0
106.71532272883836,138.72991954748986,0.0,0.0
1657.9139437207232,2155.28812683694,1655.2881268369401,0.0
11.203146296087052,14.564090184913168,0.0,0.0
6428.727073029346,8357.34519493815,7857.345194938151,0.0
82.13008797111709,106.76911436245223,0.0,0.0
94.39128460791189,122.70866999028543,0.0,0.0
1636.3999169075812,2127.3198919798556,1627.3198919798556,0.0
10.887917571440349,14.154292842872454,0.0,0.0
9630.582446305063,12519.757180196582,12019.757180196582,0.0
91.82677402431106,119.37480623160438,0.0,0.0
85.68983789142644,111.39678925885437,0.0,0.0
1671.0910908874207,2172.418418153646,1672.4184181536461,0.0
64.12559795381627,83.36327733996117,0.0,0.0
3704.9310777472538,4816.410401071429,4316.410401071429,0.0
85.88878533110632,111.65542093043821,0.0,0.0
88.06078282432344,114.47901767162047,0.0,0.0
1629.6668296852765,2118.5668785908592,1618.5668785908592,0.0
11.366688377969083,14.77669489135981,0.0,0.0
272.363126346643,354.07206425063595,0.0,0.0
383.01518855212237,497.9197451177591,0.0,0.0
485.5699041329924,631.24087537289,0.0,631.24087537289
