,predictionType,utilDif,reward,negativeReward,numOfUpdates,lostUtil,wrongDecisions,correctDecisions,decisionShouldHaveDid,decisionShouldHaveDidNot,decisionNotHaveDid,decisionNotHaveDidNot
31,svr_linear_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,15358161.353069752,20826320.704915714,2273578.0738766547,212,6873578.073876643,1150,1452,212,1150,0,1240
32,svr_linear_predictions_server_3_tactic_1_sampleRate_0.csv,15860033.283337804,16932587.35010088,3287996.2941353857,203,8431996.294135377,1286,1316,203,1286,0,1113
33,svr_linear_predictions_server_3_tactic_1_sampleRate_20.csv,895356.8002161365,1352691.9777953424,0.0,128,0.0,0,128,128,0,0,0
34,svr_linear_predictions_server_3_tactic_1_sampleRate_5.csv,2375008.6082721697,1336547.1097090153,695528.2343385511,156,1671528.2343385497,244,274,156,244,0,118
35,svr_linear_predictions_server_3_tactic_1_sampleRate_10.csv,1334838.3381422968,1327257.7667763622,262431.5611006527,144,662431.5611006526,100,158,144,100,0,14
36,svr_linear_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,16970641.81849744,16985287.33669717,3722551.9871691014,192,9026551.987169102,1326,1276,192,1326,0,1084
37,svr_linear_predictions_server_2_tactic_1_sampleRate_20.csv,385662.17474560195,1857572.2464201031,0.0,128,0.0,0,128,128,0,0,0
38,svr_linear_predictions_server_2_tactic_1_sampleRate_5.csv,333235.57182337006,1073135.3884329835,15144.34496745094,332,162338.3880671235,40,478,329,37,3,149
39,svr_linear_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,24609516.253774483,24671863.245419003,5287738.998292308,216,11339738.998292292,1513,1089,216,1513,0,873
40,svr_linear_predictions_server_2_tactic_1_sampleRate_0.csv,23902906.23665285,24624671.59883156,4933921.229304952,220,10801921.229304906,1467,1135,220,1467,0,915
41,svr_linear_predictions_server_2_tactic_1_sampleRate_10.csv,202491.506144312,1347815.000735704,0.0,258,0.0,0,258,258,0,0,0
42,mlp_predictions_server_1_tactic_1_sampleRate_10.csv,68287.41951603976,678155.91769776,602.1846946542255,248,4248.283517702912,5,252,244,1,4,8
43,mlp_predictions_server_1_tactic_1_sampleRate_20.csv,82389.18470295308,1129918.464175599,0.0,127,0.0,0,127,127,0,0,0
44,mlp_predictions_server_1_tactic_1_sampleRate_0.csv,970900.3373180942,20146004.29202276,8137.085615135668,375,222704.92901819738,68,2533,361,54,14,2172
45,mlp_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,1311180.8502755887,20095036.894007485,14497.836338415153,384,137475.7802470609,93,2508,324,33,60,2184
46,mlp_predictions_server_1_tactic_1_sampleRate_5.csv,96994.98338767907,535238.8623897269,1975.7434589935783,288,20653.804267567863,16,501,277,5,11,224
47,mlp_predictions_server_3_tactic_1_sampleRate_20.csv,384023.2206666878,1323767.8179417658,0.0,127,0.0,0,127,127,0,0,0
48,mlp_predictions_server_3_tactic_1_sampleRate_10.csv,604680.6352183325,839554.1432072937,55089.089490539554,235,136014.38373682686,28,229,228,21,7,1
49,mlp_predictions_server_3_tactic_1_sampleRate_0.csv,3608290.408218189,15898035.925798409,211882.11057986438,426,593475.623732598,308,2293,250,132,176,2043
50,mlp_predictions_server_3_tactic_1_sampleRate_5.csv,533657.835406445,561561.924724273,73394.98142154337,305,215727.30336913513,94,423,254,43,51,169
51,mlp_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,3869814.797269592,15872037.843594141,201828.9798757948,439,402274.98440837965,299,2302,231,91,208,2071
52,mlp_predictions_server_2_tactic_1_sampleRate_20.csv,229957.78734021567,1840795.1467941094,0.0,127,0.0,0,127,127,0,0,0
53,mlp_predictions_server_2_tactic_1_sampleRate_5.csv,293928.9243828091,889796.0076374931,9350.220765088941,368,51116.37244971151,37,480,343,12,25,137
54,mlp_predictions_server_2_tactic_1_sampleRate_0.csv,2102543.334642018,22173533.215380967,30302.89670591512,519,154107.77734807797,132,2469,424,37,95,2045
55,mlp_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,3111879.519345853,22133787.8731035,63350.170741244794,515,294572.9710830489,201,2400,383,69,132,2017
56,mlp_predictions_server_2_tactic_1_sampleRate_10.csv,151497.87690780006,1333881.5690472939,134.5155629977594,257,0.0,2,255,255,0,2,0
57,lstm_model_0_predictions_server_1_tactic_1_sampleRate_0.csv,1735407.7638823574,20209592.878165666,28868.71460668769,358,532282.8334160604,132,2469,352,126,6,2117
58,lstm_model_1_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,1410431.6974336754,20118330.24618914,16717.145524943477,379,177841.2193857959,96,2505,326,43,53,2179
59,lstm_model_2_predictions_server_1_tactic_1_sampleRate_10.csv,80049.8085292833,674972.8557687552,353.9011769513136,249,0.0,4,253,245,0,4,8
60,lstm_model_0_predictions_server_1_tactic_1_sampleRate_5.csv,207536.3928952398,598651.4482546109,6714.796559986683,272,130492.062895662,33,484,270,31,2,214
61,lstm_model_3_predictions_server_1_tactic_1_sampleRate_10.csv,75267.3527323101,690980.4425558657,271.50293449710944,245,8254.873065583648,4,253,243,2,2,10
62,lstm_model_0_predictions_server_1_tactic_1_sampleRate_10.csv,168356.0692260326,674972.8557687552,353.9011769513136,249,0.0,4,253,245,0,4,8
63,lstm_model_0_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,1514198.5450287359,20085267.43793624,17631.273293222475,387,140839.9507749807,105,2496,316,34,71,2180
64,lstm_model_2_predictions_server_1_tactic_1_sampleRate_5.csv,95161.39664174616,554582.7749689781,2950.8701855148474,283,53797.15676122431,22,495,274,13,9,221
65,lstm_model_1_predictions_server_1_tactic_1_sampleRate_10.csv,82962.5631649503,690980.4425558657,271.50293449710944,245,8254.873065583648,4,253,243,2,2,10
66,lstm_model_2_predictions_server_1_tactic_1_sampleRate_0.csv,1950391.5403508134,20228090.632044606,43497.67427800463,354,707064.5436521794,169,2432,351,166,3,2081
67,lstm_model_3_predictions_server_1_tactic_1_sampleRate_0.csv,1730324.4308485638,20203512.796517488,45282.468126267086,359,609938.0782500999,153,2448,348,142,11,2100
68,lstm_model_1_predictions_server_1_tactic_1_sampleRate_20.csv,75371.28658114852,1129918.464175599,0.0,127,0.0,0,127,127,0,0,0
69,lstm_model_3_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,2705787.6286316924,20222069.972270194,63935.27156205116,351,896980.1565727659,216,2385,344,209,7,2041
70,lstm_model_3_predictions_server_1_tactic_1_sampleRate_5.csv,193529.1682206599,613342.0282357372,6282.210084410319,269,130254.98509174997,32,485,268,31,1,217
71,lstm_model_0_predictions_server_1_tactic_1_sampleRate_20.csv,68928.00752094579,1129918.464175599,0.0,127,0.0,0,127,127,0,0,0
72,lstm_model_3_predictions_server_1_tactic_1_sampleRate_20.csv,76819.49753711095,1129918.464175599,0.0,127,0.0,0,127,127,0,0,0
73,lstm_model_1_predictions_server_1_tactic_1_sampleRate_5.csv,246572.33861992686,623000.1879919735,8506.211730932062,266,152506.21173093203,36,481,266,36,0,215
74,lstm_model_2_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,1290583.8120738443,20147390.29409504,13897.117659022473,371,266272.53064961114,89,2512,346,64,25,2166
75,lstm_model_1_predictions_server_1_tactic_1_sampleRate_0.csv,1796321.2579382793,20215129.196611397,38616.06273851848,357,614160.4158157664,149,2452,352,144,5,2100
76,lstm_model_2_predictions_server_1_tactic_1_sampleRate_20.csv,68033.40968811075,1129918.464175599,0.0,127,0.0,0,127,127,0,0,0
77,lstm_model_3_predictions_server_3_tactic_1_sampleRate_20.csv,479294.8307452276,1323767.8179417658,0.0,127,0.0,0,127,127,0,0,0
78,lstm_model_2_predictions_server_3_tactic_1_sampleRate_5.csv,553997.0080710455,612664.2858530608,77038.92885876835,289,262445.068849449,80,437,260,51,29,177
79,lstm_model_2_predictions_server_3_tactic_1_sampleRate_20.csv,429255.1853017664,1323767.8179417658,0.0,127,0.0,0,127,127,0,0,0
80,lstm_model_1_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,4152207.4612293313,15922452.450740881,211782.85005002687,412,777318.783441966,323,2278,263,174,149,2015
81,lstm_model_2_predictions_server_3_tactic_1_sampleRate_0.csv,4345756.948951064,15999026.829436408,232805.80497105076,387,1134056.3845255482,350,2251,286,249,101,1965
82,lstm_model_0_predictions_server_3_tactic_1_sampleRate_0.csv,4205092.972772848,15989578.875072887,225984.72309999823,391,1060661.6124162094,339,2262,286,234,105,1976
83,lstm_model_1_predictions_server_3_tactic_1_sampleRate_20.csv,461423.5440345224,1323767.8179417658,0.0,127,0.0,0,127,127,0,0,0
84,lstm_model_0_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,3982588.657186322,15885649.385467673,208771.82027351827,428,567035.0483228196,310,2291,246,128,182,2045
85,lstm_model_0_predictions_server_3_tactic_1_sampleRate_20.csv,474336.29563100525,1323767.8179417658,0.0,127,0.0,0,127,127,0,0,0
86,lstm_model_0_predictions_server_3_tactic_1_sampleRate_5.csv,616715.9749968587,663030.6212587294,85208.63755687534,277,325317.1839310624,90,427,251,64,26,176
87,lstm_model_0_predictions_server_3_tactic_1_sampleRate_10.csv,579755.9383214391,830722.4121151376,52852.75760548402,238,124676.40035255048,27,230,230,19,8,0
88,lstm_model_1_predictions_server_3_tactic_1_sampleRate_5.csv,741436.0178344706,779433.7165376937,101479.91024763038,251,457356.69330320915,104,413,238,91,13,175
89,lstm_model_1_predictions_server_3_tactic_1_sampleRate_0.csv,3797091.7057044664,15948489.892687166,213340.06386497075,416,725964.7198062141,313,2288,263,160,153,2025
90,lstm_model_3_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,3586084.789818773,15862503.147732764,213201.37555460384,438,498058.23898169224,315,2286,235,112,203,2051
91,lstm_model_1_predictions_server_3_tactic_1_sampleRate_10.csv,504501.92743044905,838550.6208375638,59942.79593183458,233,152414.60403550218,31,226,226,24,7,0
92,lstm_model_3_predictions_server_3_tactic_1_sampleRate_0.csv,4473257.242462402,16010688.64632611,241188.41437166606,385,1199241.5826239414,352,2249,295,262,90,1954
93,lstm_model_2_predictions_server_3_tactic_1_sampleRate_10.csv,696282.9459448492,832627.1715441935,49806.59992137539,238,122278.40802504303,26,231,231,19,7,0
94,lstm_model_2_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,4625587.863837846,16034336.558856962,255060.58061041668,382,1349972.0204280873,390,2211,286,294,96,1925
95,lstm_model_3_predictions_server_3_tactic_1_sampleRate_10.csv,535001.4426828532,859793.646842835,66392.23487516548,226,181530.9644317107,33,224,222,29,4,2
96,lstm_model_3_predictions_server_3_tactic_1_sampleRate_5.csv,622192.9511965816,675342.4946894045,87814.64362516919,276,323768.3703679068,88,429,251,63,25,178
97,lstm_model_3_predictions_server_2_tactic_1_sampleRate_5.csv,485618.4710342302,1089833.8406858286,35709.369714877255,317,295588.66780246317,68,449,314,65,3,135
98,lstm_model_0_predictions_server_2_tactic_1_sampleRate_20.csv,210200.80210439698,1840795.1467941094,0.0,127,0.0,0,127,127,0,0,0
99,lstm_model_0_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,3269140.3995042224,22329291.13732747,153730.05733117406,458,1297803.9735318015,320,2281,426,288,32,1855
100,lstm_model_1_predictions_server_2_tactic_1_sampleRate_20.csv,207518.75895311605,1840795.1467941094,0.0,127,0.0,0,127,127,0,0,0
101,lstm_model_3_predictions_server_2_tactic_1_sampleRate_0.csv,2860354.0431196494,22390629.831836246,91017.7152769731,458,1005253.5677876758,238,2363,449,229,9,1914
102,lstm_model_2_predictions_server_2_tactic_1_sampleRate_20.csv,196882.73684121843,1840795.1467941094,0.0,127,0.0,0,127,127,0,0,0
103,lstm_model_1_predictions_server_2_tactic_1_sampleRate_0.csv,2319935.623060207,22325247.731986098,72886.56795298883,473,806855.697685406,211,2390,447,185,26,1943
104,lstm_model_3_predictions_server_2_tactic_1_sampleRate_20.csv,227614.38852670102,1840795.1467941094,0.0,127,0.0,0,127,127,0,0,0
105,lstm_model_1_predictions_server_2_tactic_1_sampleRate_5.csv,392198.1895923626,1076389.3206969046,27161.15622053887,321,242704.57038491324,59,458,316,54,5,142
106,lstm_model_1_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,2559597.9232899854,22229821.075554155,70334.41241501908,487,629604.0799819883,213,2388,419,145,68,1969
107,lstm_model_0_predictions_server_2_tactic_1_sampleRate_5.csv,525082.8775957369,1095507.3745351185,41586.05082878317,315,301298.2688068391,67,450,313,65,2,137
108,lstm_model_3_predictions_server_2_tactic_1_sampleRate_10.csv,249861.80558592774,1333881.5690472939,134.5155629977594,257,0.0,2,255,255,0,2,0
109,lstm_model_2_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,2250282.881562353,22213150.864357974,54215.660186103436,493,469734.97216784087,180,2421,422,109,71,1999
110,lstm_model_0_predictions_server_2_tactic_1_sampleRate_0.csv,2381243.9030023282,22334175.681698777,73787.18417016442,471,826008.5751799545,210,2391,450,189,21,1941
111,lstm_model_2_predictions_server_2_tactic_1_sampleRate_10.csv,203196.93599535665,1333881.5690472939,134.5155629977594,257,0.0,2,255,255,0,2,0
112,lstm_model_1_predictions_server_2_tactic_1_sampleRate_10.csv,343553.56981297745,1343432.9325707022,0.0,255,0.0,0,257,255,0,0,2
113,lstm_model_2_predictions_server_2_tactic_1_sampleRate_0.csv,2607987.3335953755,22363621.653357737,81003.2671156293,465,889776.717174498,220,2381,448,203,17,1933
114,lstm_model_3_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,2724440.4867628478,22186683.478809528,65501.98776808931,496,499837.13520450296,191,2410,420,115,76,1990
115,lstm_model_0_predictions_server_2_tactic_1_sampleRate_10.csv,282645.0996237531,1333881.5690472939,134.5155629977594,257,0.0,2,255,255,0,2,0
116,lstm_model_2_predictions_server_2_tactic_1_sampleRate_5.csv,289238.94276996376,989173.1427240738,15343.840663252011,343,148898.0760272107,45,472,332,34,11,140
117,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,640456.2238255914,1149522.9158569218,0.0,129,0.0,0,129,129,0,0,0
118,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,153063.75016001158,1153144.8769601944,8183.689963018147,128,12183.689963018147,1,128,128,1,0,0
119,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,4195022.707231572,20020436.045356795,69398.52326793758,429,0.0,212,2391,217,0,212,2174
120,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,2348284.0400604717,429621.65379964316,104574.79008847114,340,85744.73043810386,130,389,230,20,110,159
121,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,489344.0373749505,1149522.9158569218,0.0,129,0.0,0,129,129,0,0,0
122,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,22373241.410807505,664456.5760934019,7263.461585011657,256,7663.848985680463,11,248,246,1,10,2
123,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,283589.7424345684,456479.2707520189,20624.104397625706,315,25079.976210496345,67,452,254,6,61,198
124,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,85804.3598519532,685336.6798400076,326.7707190270289,250,0.0,3,256,247,0,3,9
125,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,427224.26625852415,513001.75165184704,24223.646805583106,298,85329.20288608968,57,462,260,19,38,202
126,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,2509915.4865612583,20049097.410860676,33717.84862466821,405,20571.75562487709,134,2469,276,5,129,2193
127,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,2385585.4933588193,725980.0219701328,22291.19928981347,241,71811.8042267967,20,239,234,13,7,5
128,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,2029051.8921621847,20240016.10578444,41735.174757381414,358,644746.5955998662,157,2446,352,151,6,2094
129,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,498059.8857700955,665679.3842847222,4662.018464945575,256,4576.9224699041815,12,247,245,1,11,2
130,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,285734.6356043671,1149270.7598870513,0.0,129,0.0,0,129,129,0,0,0
131,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,4022060.9381502448,20106477.176497452,283446.0149233195,396,792958.8655031562,299,2304,234,137,162,2070
132,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,203341.77096338998,491497.0019265525,8844.373911767945,302,12858.44102831541,37,482,268,3,34,214
133,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,712316.2480102881,1365312.8296264466,0.0,129,0.0,0,129,129,0,0,0
134,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,504667.1065149396,682361.450113957,51224.94650823149,299,168683.4275641659,72,447,264,37,35,183
135,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,471351.02504432073,859970.494649665,12342.711436488229,252,26285.973751637925,17,242,241,6,11,1
136,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,5812195.794786898,15984624.052283788,337455.2841798902,447,735323.3179417205,346,2257,265,164,182,1992
137,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,12432190.31502664,15882147.968547154,671124.1125542274,538,686009.9315194305,496,2107,160,118,378,1947
138,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,403059.0446007117,1345471.4001942237,0.0,129,0.0,0,129,129,0,0,0
139,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,536573.6127536915,678197.1754978169,67757.15380257562,308,170905.49684533538,83,436,261,36,47,175
140,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,826585.2282146709,646342.4264561051,97427.05724384802,319,201495.60661481725,100,419,258,39,61,161
141,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,4830502.750778511,15916473.814053068,178808.9168683607,464,248940.24065586991,236,2367,286,58,178,2081
142,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,576420.8244319814,1365312.8296264466,0.0,129,0.0,0,129,129,0,0,0
143,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,3227838.0294440286,15924196.318184113,119603.58631263846,452,240611.83696327754,190,2413,318,56,134,2095
144,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,1465612.2886910222,744743.8307771994,134227.59968815144,305,343964.70986198244,133,386,241,69,64,145
145,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,636290.5988230078,1349800.6458086837,6930.184036856244,128,10930.184036856244,1,128,128,1,0,0
146,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,478680.69303613645,896886.699472354,17329.45436898209,250,28333.077292509286,24,235,232,6,18,3
147,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,631068.9156452707,933929.0949021984,47794.803043651154,240,101153.20460957587,37,222,220,17,20,2
148,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,483253.56315369013,864200.5126916827,16089.16962329772,250,38032.431938447415,19,240,239,8,11,1
149,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,467278.77407332306,942880.0007907577,42599.367509834265,368,102085.56854642896,55,464,332,19,36,132
150,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,8006157.6467038635,23900686.820241638,388636.0126342168,404,2560636.012634216,543,2060,404,543,0,1656
151,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,770513.3109563193,1355216.8846619143,1622.1460542215132,257,5614.999685560018,2,257,256,1,1,1
152,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,5061227.884011239,1878798.0260944036,10647.58125797279,128,14647.58125797279,1,128,128,1,0,0
153,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,700981.1221539662,1877756.4299478494,8816.0108667997,128,12816.0108667997,1,128,128,1,0,0
154,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,1715147.635147328,1877611.418231526,12814.177549462569,128,16814.17754946257,1,128,128,1,0,0
155,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,712779.8529997003,1170585.5684707463,70372.5979091432,300,405943.7523500624,87,432,297,84,3,135
156,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,505961.2139821913,1869968.1141548292,0.0,129,0.0,0,129,129,0,0,0
157,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,631194.2454635437,1362591.522997655,4057.818458977107,256,16057.818458977106,3,256,256,3,0,0
158,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,6680029.64478459,22620774.11493148,388621.66528968303,401,2518343.3611795185,539,2064,396,534,5,1668
159,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,2820179.632953267,22446925.268071994,495382.92852638965,455,1506536.3933611228,260,2343,448,253,7,1895
160,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,4309555.894741713,23687168.43518768,101353.80823525958,459,1104539.3118811403,255,2348,455,251,4,1893
161,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,565915.9396558923,1378690.957916914,8536.874588166447,251,32536.874588166447,6,253,251,6,0,2
162,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,565670.4306321756,1117453.773046638,43342.93822988383,314,287975.8024574552,65,454,311,62,3,143
163,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,3442449.18625217,1034509.6555575836,111840.93335045231,346,327894.5948428777,109,410,300,63,46,110
