Timestamp,Server,Tactic,Latency,Cost,Reliability,predLatency,predCost,predReliability
12/02/2020 8:58:57.57,8,1,21.60164595,4.1,1,21.60164595,4.1,1
12/02/2020 8:58:59.59,8,2,1.820195913,24.9,1,1.820195913,24.9,1
12/02/2020 8:58:59.59,8,3,0.024199963,27.3,1,0.024199963,27.3,1
12/02/2020 8:59:35.35,8,4,36.09587908,25.3,1,36.09587908,25.3,1
12/02/2020 8:59:37.37,8,5,1.290405989,5.8,1,1.290405989,5.8,1
12/02/2020 9:00:09.09,1,1,18.64083409,2.9,1,18.64083409,2.9,1
12/02/2020 9:00:11.11,1,2,2.058683872,25.1,1,2.058683872,25.1,1
12/02/2020 9:00:12.12,1,3,0.026175022,27.3,1,0.026175022,27.3,1
12/02/2020 9:00:48.48,1,4,36.59115195,25.7,1,36.59115195,25.7,1
12/02/2020 9:00:50.50,1,5,1.870925903,3.8,1,1.870925903,3.8,1
12/02/2020 9:01:11.11,2,1,10.57620692,6.1,1,10.57620692,6.1,1
12/02/2020 9:01:13.13,2,2,2.01434207,25.2,1,2.01434207,25.2,1
12/02/2020 9:01:13.13,2,3,0.02863121,33.3,1,0.02863121,33.3,1
12/02/2020 9:01:48.48,2,4,35.62593389,25.3,1,35.62593389,25.3,1
12/02/2020 9:01:48.48,2,5,0.240761042,25,1,0.240761042,25,1
12/02/2020 9:01:54.54,3,1,3.124361038,22.5,1,3.124361038,22.5,1
12/02/2020 9:01:56.56,3,2,1.695424795,25.2,1,1.695424795,25.2,1
12/02/2020 9:01:56.56,3,3,0.021644115,27.3,1,0.021644115,27.3,1
12/02/2020 9:02:32.32,3,4,35.48478293,25.8,1,35.48478293,25.8,1
12/02/2020 9:02:32.32,3,5,0.236916065,25.3,1,0.236916065,25.3,1
12/02/2020 9:12:13.13,4,1,53.94252992,0.7,1,53.94252992,0.7,1
12/02/2020 9:12:15.15,4,2,1.760451078,25.2,1,1.760451078,25.2,1
12/02/2020 9:12:15.15,4,3,0.024169922,20,1,0.024169922,20,1
12/02/2020 9:12:51.51,4,4,36.42077494,25.7,1,36.42077494,25.7,1
12/02/2020 9:12:52.52,4,5,0.568772793,11.1,1,0.568772793,11.1,1
12/02/2020 9:13:34.34,5,1,27.488518,3.7,1,27.488518,3.7,1
12/02/2020 9:13:35.35,5,2,1.768646955,25,1,1.768646955,25,1
12/02/2020 9:13:36.36,5,3,0.024287939,30,1,0.024287939,30,1
12/02/2020 9:14:11.11,5,4,35.72311115,25.3,1,35.72311115,25.3,1
12/02/2020 9:14:11.11,5,5,0.246516943,24.5,1,0.246516943,24.5,1
12/02/2020 9:14:52.52,6,1,20.07984614,4.1,1,20.07984614,4.1,1
12/02/2020 9:14:54.54,6,2,1.730219126,25.1,1,1.730219126,25.1,1
12/02/2020 9:14:54.54,6,3,0.022701979,25,1,0.022701979,25,1
12/02/2020 9:15:29.29,6,4,35.56927419,25.2,1,35.56927419,25.2,1
12/02/2020 9:15:31.31,6,5,1.966685057,4.1,1,1.966685057,4.1,1
12/02/2020 9:15:45.45,7,1,7.135591984,10.7,1,7.135591984,10.7,1
12/02/2020 9:15:47.47,7,2,1.85909915,24.7,1,1.85909915,24.7,1
12/02/2020 9:15:47.47,7,3,0.021464109,25,1,0.021464109,25,1
12/02/2020 9:16:23.23,7,4,35.73831511,25.2,1,35.73831511,25.2,1
12/02/2020 9:16:24.24,7,5,1.281477928,5.5,1,1.281477928,5.5,1
12/02/2020 9:17:04.04,8,1,19.8950429,5.9,1,19.8950429,5.9,1
12/02/2020 9:17:06.06,8,2,2.075961828,25,1,2.075961828,25,1
12/02/2020 9:17:06.06,8,3,0.030380011,25,1,0.030380011,25,1
12/02/2020 9:17:43.43,8,4,36.82474518,25.2,1,36.82474518,25.2,1
12/02/2020 9:17:43.43,8,5,0.245592117,25.5,1,0.245592117,25.5,1
12/02/2020 9:18:13.13,1,1,15.4246161,3.1,1,15.4246161,3.1,1
12/02/2020 9:18:16.16,1,2,2.048549175,25.1,1,2.048549175,25.1,1
12/02/2020 9:18:16.16,1,3,0.026208878,30,1,0.026208878,30,1
12/02/2020 9:18:52.52,1,4,36.53747892,25.7,1,36.53747892,25.7,1
12/02/2020 9:18:52.52,1,5,0.252624989,25.3,1,0.252624989,25.3,1
12/02/2020 9:19:12.12,2,1,9.930481911,6.1,1,9.930481911,6.1,1
12/02/2020 9:19:14.14,2,2,1.740967035,25.1,1,1.740967035,25.1,1
12/02/2020 9:19:14.14,2,3,0.023195982,20,1,0.023195982,20,1
12/02/2020 9:19:51.51,2,4,36.6374352,25.4,1,36.6374352,25.4,1
12/02/2020 9:19:51.51,2,5,0.253373146,25.7,1,0.253373146,25.7,1
12/02/2020 9:19:59.59,3,1,3.76619482,19.1,1,3.76619482,19.1,1
12/02/2020 9:20:01.01,3,2,1.85597086,25.8,1,1.85597086,25.8,1
12/02/2020 9:20:01.01,3,3,0.034771919,30.8,1,0.034771919,30.8,1
12/02/2020 9:20:38.38,3,4,37.65821314,25.7,1,37.65821314,25.7,1
12/02/2020 9:20:39.39,3,5,0.265157938,25.2,1,0.265157938,25.2,1
12/02/2020 9:26:03.03,5,1,16.41068912,0.9,1,16.41068912,0.9,1
12/02/2020 9:26:04.04,5,2,1.736517191,25,1,1.736517191,25,1
12/02/2020 9:26:04.04,5,3,0.024586916,20,1,0.024586916,20,1
12/02/2020 9:26:42.42,5,4,37.07474303,25.7,1,37.07474303,25.7,1
12/02/2020 9:26:43.43,5,5,1.508223057,4.3,1,1.508223057,4.3,1
12/02/2020 9:27:58.58,6,1,37.33760595,2.3,1,37.33760595,2.3,1
12/02/2020 9:27:59.59,6,2,1.715476036,25.3,1,1.715476036,25.3,1
12/02/2020 9:27:59.59,6,3,0.022711039,30,1,0.022711039,30,1
12/02/2020 9:28:37.37,6,4,37.22315717,25.8,1,37.22315717,25.8,1
12/02/2020 9:28:37.37,6,5,0.909929991,6.9,1,0.909929991,6.9,1
12/02/2020 9:28:52.52,7,1,7.464749813,9.5,1,7.464749813,9.5,1
12/02/2020 9:28:54.54,7,2,1.997158051,25,1,1.997158051,25,1
12/02/2020 9:28:54.54,7,3,0.023039103,22.2,1,0.023039103,22.2,1
12/02/2020 9:29:29.29,7,4,35.93330884,25.2,1,35.93330884,25.2,1
12/02/2020 9:29:30.30,7,5,0.254496813,25.5,1,0.254496813,25.5,1
12/02/2020 9:30:10.10,8,1,20.33834314,4.5,1,20.33834314,4.5,1
12/02/2020 9:30:12.12,8,2,1.955564022,24.9,1,1.955564022,24.9,1
12/02/2020 9:30:12.12,8,3,0.022629976,30,1,0.022629976,30,1
12/02/2020 9:30:49.49,8,4,37.21097207,25.7,1,37.21097207,25.7,1
12/02/2020 9:30:50.50,8,5,1.064197063,6.9,1,1.064197063,6.9,1
12/02/2020 9:31:33.33,1,1,24.03273201,2.1,1,24.03273201,2.1,1
12/02/2020 9:31:35.35,1,2,2.012705803,26.2,1,2.012705803,26.2,1
12/02/2020 9:31:35.35,1,3,0.026747942,25,1,0.026747942,25,1
12/02/2020 9:32:15.15,1,4,39.78638005,25.3,1,39.78638005,25.3,1
12/02/2020 9:32:15.15,1,5,0.246603966,24.5,1,0.246603966,24.5,1
12/02/2020 9:32:36.36,2,1,11.23856187,6.2,1,11.23856187,6.2,1
12/02/2020 9:32:38.38,2,2,1.686666965,31.5,1,1.686666965,31.5,1
12/02/2020 9:32:38.38,2,3,0.022728205,25,1,0.022728205,25,1
12/02/2020 9:33:17.17,2,4,38.88230801,25.3,1,38.88230801,25.3,1
12/02/2020 9:33:17.17,2,5,0.272167921,25.2,1,0.272167921,25.2,1
12/02/2020 9:33:24.24,3,1,3.137485981,19.8,1,3.137485981,19.8,1
12/02/2020 9:33:26.26,3,2,1.930755854,25,1,1.930755854,25,1
12/02/2020 9:33:26.26,3,3,0.022270918,30,1,0.022270918,30,1
12/02/2020 9:34:03.03,3,4,36.81490588,25.1,1,36.81490588,25.1,1
12/02/2020 9:34:03.03,3,5,0.268584967,25.2,1,0.268584967,25.2,1
12/02/2020 9:39:54.54,5,1,14.31483507,0.9,1,14.31483507,0.9,1
12/02/2020 9:39:56.56,5,2,1.89524889,25.4,1,1.89524889,25.4,1
12/02/2020 9:39:56.56,5,3,0.022750854,22.2,1,0.022750854,22.2,1
12/02/2020 9:40:32.32,5,4,36.27583718,25.2,1,36.27583718,25.2,1
12/02/2020 9:40:32.32,5,5,0.272563934,25,1,0.272563934,25,1
12/02/2020 9:42:01.01,6,1,43.14703894,2.3,1,43.14703894,2.3,1
12/02/2020 9:42:03.03,6,2,2.131789207,26.1,1,2.131789207,26.1,1
12/02/2020 9:42:03.03,6,3,0.024310827,30,1,0.024310827,30,1
12/02/2020 9:42:40.40,6,4,37.21799803,25.4,1,37.21799803,25.4,1
12/02/2020 9:42:41.41,6,5,0.356315851,16.8,1,0.356315851,16.8,1
12/02/2020 9:42:55.55,7,1,7.454004049,10.5,1,7.454004049,10.5,1
12/02/2020 9:42:57.57,7,2,1.837177038,24.8,1,1.837177038,24.8,1
12/02/2020 9:42:57.57,7,3,0.024055004,30,1,0.024055004,30,1
12/02/2020 9:43:33.33,7,4,36.03891397,25.3,1,36.03891397,25.3,1
12/02/2020 9:43:34.34,7,5,1.286961079,5.1,1,1.286961079,5.1,1
12/02/2020 9:44:14.14,8,1,20.17448998,5.4,1,20.17448998,5.4,1
12/02/2020 9:44:16.16,8,2,1.831881046,25.1,1,1.831881046,25.1,1
12/02/2020 9:44:16.16,8,3,0.024107933,30,1,0.024107933,30,1
12/02/2020 9:44:52.52,8,4,36.52369905,25.7,1,36.52369905,25.7,1
12/02/2020 9:44:54.54,8,5,2.279793978,2.9,1,2.279793978,2.9,1
12/02/2020 9:45:39.39,1,1,19.80652499,2.4,1,19.80652499,2.4,1
12/02/2020 9:45:41.41,1,2,2.081923962,25.1,1,2.081923962,25.1,1
12/02/2020 9:45:41.41,1,3,0.023483038,20,1,0.023483038,20,1
12/02/2020 9:46:18.18,1,4,36.65980101,25.2,1,36.65980101,25.2,1
12/02/2020 9:46:18.18,1,5,0.269123077,25,1,0.269123077,25,1
12/02/2020 9:46:38.38,2,1,10.071733,6.1,1,10.071733,6.1,1
12/02/2020 9:46:40.40,2,2,1.755280018,25,1,1.755280018,25,1
12/02/2020 9:46:40.40,2,3,0.024354935,22.2,1,0.024354935,22.2,1
12/02/2020 9:47:16.16,2,4,36.57647514,25.8,1,36.57647514,25.8,1
12/02/2020 9:47:16.16,2,5,0.258865118,25.2,1,0.258865118,25.2,1
12/02/2020 9:47:23.23,3,1,3.399929047,21,1,3.399929047,21,1
12/02/2020 9:47:25.25,3,2,1.731431007,25.2,1,1.731431007,25.2,1
12/02/2020 9:47:25.25,3,3,0.021807194,22.2,1,0.021807194,22.2,1
12/02/2020 9:48:01.01,3,4,35.9873569,25.2,1,35.9873569,25.2,1
12/02/2020 9:48:01.01,3,5,0.251579046,25.7,1,0.251579046,25.7,1
12/02/2020 9:55:46.46,4,1,33.68313599,0.8,1,33.68313599,0.8,1
12/02/2020 9:55:48.48,4,2,1.862107992,25.2,1,1.862107992,25.2,1
12/02/2020 9:55:48.48,4,3,0.024659872,33.3,1,0.024659872,33.3,1
12/02/2020 9:56:24.24,4,4,36.42162681,25.2,1,36.42162681,25.2,1
12/02/2020 9:56:25.25,4,5,0.27916193,25,1,0.27916193,25,1
12/02/2020 9:56:52.52,5,1,13.98325086,5.2,1,13.98325086,5.2,1
12/02/2020 9:56:53.53,5,2,1.871068001,25.5,1,1.871068001,25.5,1
12/02/2020 9:56:53.53,5,3,0.023772955,30,1,0.023772955,30,1
12/02/2020 9:57:31.31,5,4,37.10809302,25.2,1,37.10809302,25.2,1
12/02/2020 9:57:31.31,5,5,0.283167839,25.4,1,0.283167839,25.4,1
12/02/2020 9:58:38.38,6,1,32.88255882,2.6,1,32.88255882,2.6,1
12/02/2020 9:58:40.40,6,2,2.12607789,25.5,1,2.12607789,25.5,1
12/02/2020 9:58:40.40,6,3,0.024998188,30,1,0.024998188,30,1
12/02/2020 9:59:18.18,6,4,37.85328698,25.6,1,37.85328698,25.6,1
12/02/2020 9:59:19.19,6,5,0.938256979,7.2,1,0.938256979,7.2,1
12/02/2020 9:59:33.33,7,1,7.136943102,9.4,1,7.136943102,9.4,1
12/02/2020 9:59:34.34,7,2,1.716163158,25,1,1.716163158,25,1
12/02/2020 9:59:34.34,7,3,0.021830082,22.2,1,0.021830082,22.2,1
12/02/2020 10:00:10.10,7,4,35.7605989,25.3,1,35.7605989,25.3,1
12/02/2020 10:00:11.11,7,5,1.147136927,5.3,1,1.147136927,5.3,1
12/02/2020 10:00:51.51,8,1,19.79419398,5.5,1,19.79419398,5.5,1
12/02/2020 10:00:53.53,8,2,1.763890028,25.2,1,1.763890028,25.2,1
12/02/2020 10:00:53.53,8,3,0.02322197,30,1,0.02322197,30,1
12/02/2020 10:01:30.30,8,4,36.97060084,25.3,1,36.97060084,25.3,1
12/02/2020 10:01:30.30,8,5,0.254406929,25.5,1,0.254406929,25.5,1
12/02/2020 10:02:08.08,1,1,21.82895398,2.5,1,21.82895398,2.5,1
12/02/2020 10:02:10.10,1,2,1.789386988,25,1,1.789386988,25,1
12/02/2020 10:02:10.10,1,3,0.02146101,22.2,1,0.02146101,22.2,1
12/02/2020 10:02:46.46,1,4,35.92170787,25.3,1,35.92170787,25.3,1
12/02/2020 10:02:46.46,1,5,0.243204117,25.5,1,0.243204117,25.5,1
12/02/2020 10:03:07.07,2,1,10.96726012,6.4,1,10.96726012,6.4,1
12/02/2020 10:03:09.09,2,2,1.909065962,25.3,1,1.909065962,25.3,1
12/02/2020 10:03:09.09,2,3,0.023881197,22.2,1,0.023881197,22.2,1
