timestamp,latency,cost,reliability
2020-02-07 20:02:45.000187,1.834975242614750,8.8,1
2020-03-07 20:03:57.000428,1.6966021060943600,8.7,1
2020-05-07 20:05:23.000412,1.6984012126922600,9.9,1
2020-05-07 20:05:34.000676,1.7357323169708300,10.0,1
2020-06-07 20:06:19.000146,1.8221755027771000,9.0,1
2020-07-07 20:07:51.000393,1.6791422367095900,9.4,1
2020-10-07 20:10:29.000157,1.7006042003631600,10.6,1
2020-12-07 20:12:41.000451,1.8717644214630100,8.4,1
2020-14-07 20:14:13.000860,1.6966438293457000,11.0,1
2020-16-07 20:16:04.000166,1.6804070472717300,10.0,1
2020-16-07 20:16:56.000090,1.700273036956790,8.6,1
2020-20-07 20:20:14.000440,1.852447271347050,8.0,1
2020-20-07 20:20:41.000303,1.750713586807250,9.3,1
2020-21-07 20:21:03.000670,1.8279297351837200,8.2,1
2020-22-07 20:22:42.000451,1.7820310592651400,10.1,1
2020-23-07 20:23:02.000340,1.6953675746917700,9.2,1
2020-24-07 20:24:27.000956,1.6943566799163800,9.1,1
2020-27-07 20:27:34.000127,1.7212626934051500,9.1,1
2020-28-07 20:28:09.000591,1.709073781967160,9.5,1
2020-29-07 20:29:49.000724,1.7062556743621800,9.9,1
2020-31-07 20:31:18.000123,1.6838033199310300,10.4,1
2020-31-07 20:31:52.000045,1.7460412979126000,8.3,1
2020-32-07 20:32:47.000419,1.8184866905212400,10.3,1
2020-36-07 20:36:55.000605,1.8199687004089400,9.7,1
2020-37-07 20:37:08.000287,1.709566354751590,9.2,1
2020-37-07 20:37:09.000384,1.8866245746612500,9.4,1
2020-39-07 20:39:59.000966,1.871265172958370,9.1,1
2020-40-07 20:40:39.000915,1.8748531341552700,10.0,1
2020-40-07 20:40:59.000275,1.6819038391113300,8.0,1
2020-43-07 20:43:29.000769,1.7081992626190200,8.0,1
2020-44-07 20:44:11.000246,1.7323997020721400,8.4,1
2020-45-07 20:45:53.000265,1.8231356143951400,8.9,1
2020-47-07 20:47:58.000974,1.8655221462249800,9.2,1
2020-49-07 20:49:05.000851,1.9127211570739700,9.1,1
2020-51-07 20:51:24.000533,1.6992833614349400,8.7,1
2020-51-07 20:51:59.000126,1.7071146965026900,10.4,1
2020-54-07 20:54:14.000372,1.762331485748290,8.1,1
2020-54-07 20:54:41.000847,1.69706392288208,9.6,1
2020-56-07 20:56:34.000698,1.6880419254303000,9.0,1
2020-57-07 20:57:22.000435,1.6988415718078600,10.2,1
2020-57-07 20:57:32.000407,1.8686637878418000,9.3,1
2020-02-07 21:02:31.000147,1.6967194080352800,9.3,1
2020-05-07 21:05:53.000843,1.7387104034423800,9.7,1
2020-07-07 21:07:42.000924,1.6885545253753700,10.1,1
2020-09-07 21:09:23.000469,1.7220051288604700,8.7,1
2020-09-07 21:09:27.000659,1.6918916702270500,8.3,1
2020-10-07 21:10:48.000227,1.6813890933990500,10.3,1
2020-11-07 21:11:28.000221,1.8427164554595900,10.1,1
2020-12-07 21:12:44.000691,1.6828193664550800,10.5,1
2020-12-07 21:12:53.000584,4.103663206100460,6.7,1
2020-13-07 21:13:15.000856,1.697554349899290,9.6,1
2020-14-07 21:14:48.000842,1.6951422691345200,9.2,1
2020-16-07 21:16:43.000417,1.7955882549285900,9.0,1
2020-17-07 21:17:19.000697,1.6785762310028100,9.3,1
2020-18-07 21:18:42.000027,1.7063848972320600,9.1,1
2020-19-07 21:19:06.000212,1.7704923152923600,9.2,1
2020-20-07 21:20:35.000506,1.7315070629119900,9.3,1
2020-22-07 21:22:33.000716,1.8754973411560100,8.6,1
