simRun, predUpDown, predUpDownLateny, predUpDownCost, predTightLoose, predTightLooseLatency, predTightLooseCosts, realUpDown, realUpDownLateny, realUpDownCost, realTightLoose, realTightLooseLatency, realTightLooseCosts, targetsDetected, destroyed, whereDestroyed.x, missionSuccess, decisionTimeAvg, decisionTimeVar
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,2,7.000000,25.000000,0,0,0,2,0.000000,16.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,2,7.000000,25.000000,0,0,0,1,1.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,1,7.000000,26.000000,0,0,0,1,0.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,2,7.000000,25.000000,0,0,0,1,0.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,2,7.000000,25.000000,0,0,0,1,0.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,0,0,0,0,0,0,1,0.000000,3.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,0,0,0,0,0,0,1,0.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,0,0,0,0,0,0,1,0.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,0,0,0,0,0,0,1,0.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,0,0,0,0,0,0,1,0.000000,3.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0.0751911,0.0941756
1,1,7.000000,26.000000,0,0,0,1,1.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,1,7.000000,26.000000,0,0,0,1,1.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,0,0,0,0,0,0,1,1.000000,3.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,0,0,0,0,0,0,1,2.000000,2.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,0,0,0,0,0,0,1,0.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,1,7.000000,26.000000,0,0,0,1,1.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0.0751911,0.0941756
1,2,7.000000,25.000000,0,0,0,2,0.000000,16.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,2,7.000000,25.000000,0,0,0,1,1.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,1,7.000000,26.000000,0,0,0,1,1.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,0,0,0,0,0,0,1,0.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,1,7.000000,26.000000,0,0,0,1,0.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,2,7.000000,25.000000,0,0,0,2,0.000000,16.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,1,6.000000,26.000000,0,0,0,1,0.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,2,7.000000,25.000000,0,0,0,2,0.000000,16.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,2,7.000000,25.000000,0,0,0,2,0.000000,16.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,1,6.000000,26.000000,0,0,0,1,0.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,0,0,0,0,0,0,1,1.000000,3.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,2,7.000000,24.000000,0,0,0,1,1.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,0,0,0,0,0,0,1,1.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
1,2,6.000000,24.000000,0,0,0,1,1.000000,4.000000,0,0,0,0,1,38,0,0.0751911,0.0941756
