timestamp,time_since_last_recording,latency,cost,reliability,ping_timestamp,time_since_last_ping,ping_success,ping_time
2020-35-07 16:35:33.000928,0.0,0.015235164735327947,0.10546875,1,,0.0,0,0.0
2020-38-07 16:38:42.000819,0.012577774804308557,0.015042226925966488,0.10351562499999999,1,,0.0,0,0.0
2020-38-07 16:38:58.000822,0.001070448919515622,0.014882768482273214,0.115234375,1,,0.0,0,0.0
2020-41-07 16:41:47.000568,0.01123971365491403,0.015058433324034512,0.0859375,1,,0.0,0,0.0
2020-45-07 16:45:18.000446,0.014049642068642537,0.014863311986497029,0.115234375,1,2020-44-07 16:44:15.000163,0.004281636536631779,1,0.3773792897485222
2020-46-07 16:46:30.000990,0.0048170201378202986,0.015046335738120798,0.09765625,1,2020-44-07 16:44:15.000163,0.009174935435639527,1,0.3773792897485222
2020-47-07 16:47:59.000522,0.00588746905733592,0.015058307351255127,0.09960937499999999,1,2020-47-07 16:47:38.000031,0.0014272121788772598,1,0.37741003276327
2020-49-07 16:49:42.000421,0.006824111861912089,0.015040767741271933,0.10546875,1,2020-48-07 16:48:23.000786,0.005301073807258394,1,0.37740564090402035
2020-50-07 16:50:18.000830,0.0024085100689101493,0.015251427821146695,0.12304687499999999,1,2020-48-07 16:48:23.000786,0.007815685741470709,1,0.37740564090402035
2020-51-07 16:51:00.000035,0.0027430253562587812,0.015056921650681879,0.111328125,1,2020-48-07 16:48:23.000786,0.010602147614516787,1,0.37740564090402035
2020-51-07 16:51:24.000749,0.0016056733792734327,0.015060390101207645,0.08007812499999999,1,2020-48-07 16:48:23.000786,0.012233247247519369,1,0.37740564090402035
2020-53-07 16:53:16.000831,0.007493142436609353,0.014855682235158875,0.13671875,1,2020-48-07 16:48:23.000786,0.019913008019573197,1,0.37740564090402035
2020-54-07 16:54:43.000467,0.005753662942396468,0.015053589670667116,0.11328124999999999,1,2020-54-07 16:54:20.000619,0.0014951746635857007,1,0.37673807829806677
2020-54-07 16:54:51.000128,4.683214022880846E-4,0.01504075304444767,0.126953125,1,2020-54-07 16:54:45.000686,3.398124235422047E-4,1,0.37688740151255634
2020-54-07 16:54:52.000633,6.690305746972637E-5,0.015232489913312315,0.09960937499999999,1,2020-54-07 16:54:45.000686,4.0777490825064566E-4,1,0.37688740151255634
2020-56-07 16:56:09.000984,0.00515153542516893,0.015059088382487321,0.09960937499999999,1,2020-54-07 16:54:45.000686,0.005708848715509039,1,0.37688740151255634
2020-58-07 16:58:32.000765,0.009500234160701145,0.015067448775945912,0.09765625,1,2020-57-07 16:57:34.000571,0.003941824113089574,1,0.37735293859302405
2020-59-07 16:59:34.000025,0.0040810865056533085,0.01507074926276583,0.111328125,1,2020-59-07 16:59:32.000188,6.796248470844094E-5,1,0.3773002362820277
2020-01-07 17:01:05.000315,0.006088178229745099,0.01485604335712645,0.10546875,1,2020-00-07 17:00:54.000739,6.796248470844094E-4,1,0.3773748978892725
2020-02-07 17:02:16.000609,0.004750117080350572,0.015049883971406842,0.11914062499999999,1,2020-01-07 17:01:37.000252,0.002650536903629197,1,0.3776559768812529
2020-02-07 17:02:51.000037,0.0022747039539706966,0.015235527956841844,0.107421875,1,2020-01-07 17:01:37.000252,0.004961261383716189,1,0.3776559768812529
2020-03-07 17:03:14.000650,0.0015387703218037064,0.015074761495789277,0.091796875,1,2020-01-07 17:01:37.000252,0.006592361016718771,1,0.3776559768812529
2020-03-07 17:03:47.000083,0.002140897839031244,0.02186399095668291,0.08398437499999999,1,2020-03-07 17:03:29.000307,0.001155362240043496,1,0.37724753397103133
2020-05-07 17:05:12.000670,0.005686759884926741,0.015044803069304934,0.125,1,2020-03-07 17:03:48.000677,0.005640886230800598,1,0.3774671269335161
2020-09-07 17:09:03.000795,0.01545460627550679,0.014858902939218514,0.095703125,1,2020-08-07 17:08:11.000123,0.003534049204838929,1,0.37673807829806677
2020-10-07 17:10:04.000991,0.0040810865056533085,0.015066503980100517,0.09765625,1,2020-09-07 17:09:07.000477,0.0038738616283811337,1,0.3769444956828024
2020-10-07 17:10:42.000504,0.0024754131263798754,0.014875451563337205,0.1015625,1,2020-09-07 17:09:07.000477,0.006456436047301889,1,0.3769444956828024
2020-11-07 17:11:45.000657,0.004214892620592761,0.015069670095955754,0.08984374999999999,1,2020-09-07 17:09:07.000477,0.010738072583933668,1,0.3769444956828024
2020-12-07 17:12:03.000830,0.0012042550344550746,0.015256661990130187,0.12304687499999999,1,2020-09-07 17:09:07.000477,0.011961397308685605,1,0.3769444956828024
2020-13-07 17:13:14.000988,0.004750117080350572,0.014870698190461702,0.12304687499999999,1,2020-09-07 17:09:07.000477,0.016786733722984913,1,0.3769444956828024
2020-13-07 17:13:55.000784,0.0026761222987890547,0.015080932062432873,0.1015625,1,2020-13-07 17:13:24.000701,0.0021068370259616693,1,0.3771026026157914
2020-15-07 17:15:46.000777,0.0073593363216699,0.01505694894478408,0.14453125,1,2020-14-07 17:14:49.000699,0.0038738616283811337,1,0.37730462814127735
2020-15-07 17:15:58.000545,7.3593363216699E-4,0.015052151481435792,0.11328124999999999,1,2020-14-07 17:14:49.000699,0.004621448960173984,1,0.37730462814127735
2020-18-07 17:18:02.000776,0.00829597912624607,0.015066869301160737,0.111328125,1,2020-14-07 17:14:49.000699,0.0131167595487291,1,0.37730462814127735
2020-19-07 17:19:23.000031,0.005352244597578109,0.014860847119113707,0.125,1,2020-18-07 17:18:10.000096,0.0048932988990077475,1,0.37716848050453683
2020-21-07 17:21:22.000502,0.007961463838897438,0.014857426958153373,0.115234375,1,2020-21-07 17:21:00.000840,0.0014272121788772598,1,0.37729145256352825
2020-22-07 17:22:38.000627,0.005084632367699204,0.014851298382436238,0.11914062499999999,1,2020-21-07 17:21:47.000479,0.003466086720130488,1,0.3781215139617206
2020-23-07 17:23:19.000988,0.0027430253562587812,0.015061863982726461,0.10937499999999999,1,2020-21-07 17:21:47.000479,0.006252548593176566,1,0.3781215139617206
2020-24-07 17:24:00.000370,0.0026761222987890547,0.01486430087281521,0.111328125,1,2020-23-07 17:23:55.000980,2.718499388337638E-4,1,0.37697963055679995
2020-26-07 17:26:57.000307,0.01177493811467184,0.015044164807222711,0.111328125,1,2020-26-07 17:26:34.000019,0.0015631371482941415,1,0.3771640886452871
2020-28-07 17:28:12.000412,0.005017729310229478,0.014943489461483647,0.115234375,1,2020-26-07 17:26:58.000506,0.004961261383716189,1,0.37686544221630786
2020-28-07 17:28:31.000084,0.0012042550344550746,0.015126870135982346,0.10351562499999999,1,2020-26-07 17:26:58.000506,0.006252548593176566,1,0.37686544221630786
2020-28-07 17:28:39.000983,5.35224459757811E-4,0.014869738697792043,0.10546875,1,2020-26-07 17:26:58.000506,0.006864210955552535,1,0.37686544221630786
2020-29-07 17:29:26.000008,0.0030775406436074127,0.015075366165130331,0.087890625,1,2020-28-07 17:28:54.000064,0.0021068370259616693,1,0.3769049689495551
2020-29-07 17:29:34.000661,5.35224459757811E-4,0.015063283276040878,0.1015625,1,2020-28-07 17:28:54.000064,0.0027184993883376377,1,0.3769049689495551
2020-30-07 17:30:02.000519,0.001806382551682612,0.015040839125846918,0.08984374999999999,1,2020-28-07 17:28:54.000064,0.004621448960173984,1,0.3769049689495551
