time_since_last_recording,latency,cost,reliability
1690.0,0.02918863296508789,25.5,1
1143.0,0.029965639114379883,48.1,1
777.0,0.031865596771240234,25.5,1
1064.0,0.030076265335083008,25.9,1
1314.0,0.03736448287963867,31.6,1
1808.0,0.030701875686645508,24.5,1
1226.0,0.031467437744140625,49.1,1
1182.0,0.030138254165649414,25.5,1
1584.0,0.031116962432861328,26.3,1
652.0,0.029488325119018555,25.9,1
1638.0,0.03125119209289551,49.1,1
741.0,0.03432154655456543,25.5,1
1573.0,0.030669450759887695,25.5,1
1047.0,0.03127574920654297,24.1,1
1047.0,0.03168034553527832,24.1,1
2101.0,0.029906749725341797,25.5,1
902.0,0.030524730682373047,24.1,1
1150.0,0.03072834014892578,24.1,1
1605.0,0.031754493713378906,25.0,1
434.0,0.03042435646057129,25.9,1
1550.0,0.03395843505859375,25.5,1
1599.0,0.0317378044128418,50.0,1
1478.0,0.030617952346801758,50.8,1
829.0,0.0330042839050293,24.1,1
1790.0,0.03157806396484375,24.1,1
