time_since_last_recording,latency,cost,reliability
1058.0,0.031085729598999023,23.6,1
1497.0,0.031485795974731445,26.8,1
1378.0,0.030690908432006836,25.5,1
1530.0,0.03104400634765625,50.0,1
564.0,0.029155254364013672,24.5,1
1646.0,0.03187823295593262,24.5,1
1628.0,0.030649662017822266,24.1,1
714.0,0.030085086822509766,25.0,1
1560.0,0.03205680847167969,24.1,1
1484.0,0.03299689292907715,24.1,1
1141.0,0.0310819149017334,49.1,1
1331.0,0.03108692169189453,25.5,1
766.0,0.033399105072021484,25.0,1
1073.0,0.03354597091674805,25.0,1
1797.0,0.03014993667602539,25.0,1
1125.0,0.03163599967956543,24.1,1
1030.0,0.02901482582092285,32.7,1
1094.0,0.031032085418701172,25.5,1
2040.0,0.031169891357421875,25.4,1
1151.0,0.030939102172851562,25.5,1
757.0,0.03230690956115723,24.2,1
924.0,0.030635356903076172,26.8,1
1906.0,0.03004169464111328,25.5,1
924.0,0.030957937240600586,24.1,1
