time_since_last_recording,latency,cost,reliability
0,61.591766119003296,30.5,1
1340.0,59.555426836013794,31.4,1
1453.0,58.14001131057739,31.0,1
1132.0,60.1381561756134,28.8,1
1329.0,60.60886740684509,29.6,1
1837.0,60.951348304748535,31.7,1
873.0,58.17255187034607,30.2,1
1709.0,58.74340867996216,31.1,1
1317.0,61.13145899772644,34.0,1
1221.0,59.791008710861206,29.6,1
2047.0,58.40963339805603,29.7,1
1105.0,61.394272327423096,32.1,1
1702.0,57.50310683250427,29.6,1
1453.0,60.24742126464844,31.5,1
669.0,58.68866300582886,30.6,1
1916.0,59.80421543121338,29.9,1
1241.0,57.740479469299316,29.8,1
667.0,62.54917788505554,29.9,1
1172.0,57.99166941642761,30.1,1
1766.0,58.24202561378479,30.4,1
1346.0,65.67087125778198,30.1,1
735.0,59.73557758331299,30.9,1
1102.0,58.73145008087158,28.9,1
1294.0,59.9721417427063,30.4,1
1715.0,58.0129771232605,29.4,1
813.0,58.58836603164673,29.4,1
1886.0,60.36706352233887,30.9,1
841.0,60.778005838394165,32.2,1
1309.0,58.41182732582092,29.8,1
988.0,60.521570682525635,28.6,1
1791.0,59.55885338783264,29.5,1
655.0,57.91826343536377,29.4,1
1567.0,60.25202655792236,29.3,1
1542.0,62.536372423172,33.3,1
1314.0,58.43718361854553,29.3,1
1270.0,58.66474103927612,29.6,1
578.0,59.0492205619812,29.7,1
1910.0,61.12200927734375,31.1,1
1195.0,58.777424573898315,30.0,1
1283.0,60.572357177734375,31.3,1
1017.0,62.329137086868286,30.2,1
943.0,61.17880058288574,30.6,1
1749.0,63.63381886482239,32.1,1
740.0,57.92796611785889,29.6,1
1585.0,58.68604898452759,30.4,1
1683.0,58.0325767993927,30.7,1
758.0,63.35279178619385,31.2,1
1625.0,58.40911626815796,30.0,1
1243.0,58.03364896774292,28.9,1
654.0,58.58449673652649,30.0,1
1364.0,60.65383815765381,31.5,1
1593.0,60.99124813079834,30.4,1
1168.0,58.09063410758972,30.2,1
880.0,59.56586694717407,29.1,1
1722.0,58.69011211395264,29.5,1
1357.0,58.26284384727478,29.6,1
1074.0,58.46554923057556,31.0,1
1184.0,58.42278861999512,30.0,1
1032.0,59.13387060165405,29.6,1
1461.0,60.651251554489136,29.3,1
1071.0,58.424378871917725,29.6,1
914.0,58.9598388671875,28.6,1
1923.0,63.328052282333374,29.9,1
1098.0,58.545023679733276,29.5,1
808.0,58.58571434020996,31.2,1
1088.0,58.114800214767456,30.4,1
1059.0,64.01038646697998,31.5,1
1349.0,57.8405065536499,30.9,1
2051.0,58.51974153518677,30.9,1
927.0,60.45539116859436,31.6,1
1583.0,58.157437562942505,30.5,1
347.0,58.2293746471405,28.7,1
2020.0,57.78464341163635,30.8,1
692.0,58.734434366226196,30.7,1
1838.0,58.13908052444458,29.6,1
1396.0,60.3336501121521,29.5,1
