time_since_last_recording,latency,cost,reliability
1074.0,5.507801055908203,26.5,1
1582.0,5.554163217544556,26.2,1
765.0,5.62291955947876,26.5,1
1898.0,8.119626998901367,33.8,1
666.0,5.628967046737671,26.1,1
1178.0,5.677981376647949,26.3,1
1877.0,5.676621198654175,26.3,1
718.0,5.610696077346802,26.5,1
1760.0,6.54279088973999,29.6,1
1464.0,5.593485355377197,26.3,1
1046.0,5.694720983505249,26.0,1
948.0,5.6660075187683105,26.6,1
1132.0,5.569000482559204,25.9,1
1443.0,5.567892551422119,25.9,1
1418.0,8.810084104537964,34.8,1
1521.0,5.705962419509888,26.0,1
1024.0,5.505159139633179,26.1,1
1310.0,5.5699779987335205,25.8,1
831.0,5.577060222625732,26.1,1
2021.0,7.902735471725464,33.2,1
1196.0,5.662461519241333,26.5,1
1288.0,5.551329612731934,25.7,1
967.0,5.570879220962524,26.5,1
1118.0,5.524224519729614,25.6,1
