time_since_last_recording,latency,cost,reliability
0,60.53577256202698,27.7,1
754.0,63.203022480010986,31.1,1
1824.0,62.68927788734436,28.8,1
1159.0,64.07241606712341,30.6,1
1052.0,63.134419202804565,28.7,1
1105.0,61.46004056930542,27.7,1
1418.0,66.2211639881134,28.8,1
2166.0,62.11705827713013,27.7,1
1350.0,64.02941679954529,28.3,1
1368.0,61.64430284500122,27.4,1
936.0,61.665493965148926,29.3,1
1898.0,61.58951735496521,27.9,1
1512.0,66.40591382980347,31.2,1
1263.0,61.47378945350647,28.0,1
1124.0,61.27459120750427,28.0,1
599.0,63.77975010871887,27.2,1
1951.0,64.30664873123169,29.9,1
796.0,62.049309730529785,28.7,1
1768.0,62.46211647987366,27.5,1
659.0,63.382036447525024,30.1,1
1424.0,61.55065560340881,28.2,1
1035.0,63.71703052520752,28.9,1
1880.0,63.35960650444031,29.0,1
728.0,64.01350688934326,27.7,1
1283.0,62.473291873931885,27.3,1
1479.0,63.76512837409973,29.7,1
1689.0,63.739309310913086,30.4,1
948.0,63.26482105255127,28.8,1
1136.0,63.460312366485596,29.9,1
1700.0,67.02202773094177,29.6,1
670.0,61.04420042037964,28.8,1
1761.0,61.179654121398926,30.2,1
1259.0,61.14297962188721,28.0,1
972.0,66.20531916618347,29.6,1
873.0,62.90130400657654,28.3,1
1093.0,61.0248167514801,28.0,1
1693.0,62.77124834060669,30.2,1
1118.0,66.18870401382446,30.6,1
1215.0,62.43143939971924,30.4,1
1066.0,62.62997817993164,27.7,1
2070.0,65.94365358352661,32.1,1
947.0,63.94458508491516,29.8,1
757.0,61.94521713256836,29.5,1
1292.0,62.198906660079956,29.5,1
1320.0,62.069326877593994,28.9,1
1708.0,62.29571986198425,29.6,1
909.0,63.74552130699158,29.0,1
1787.0,63.02552533149719,28.3,1
1216.0,62.64589023590088,30.0,1
758.0,63.78669238090515,28.6,1
1480.0,61.89390301704407,28.1,1
1240.0,62.26593613624573,28.4,1
1621.0,61.78997826576233,29.4,1
223.0,61.0251727104187,28.0,1
1789.0,61.37974810600281,28.2,1
903.0,61.315901041030884,29.5,1
1191.0,61.3464081287384,28.8,1
1707.0,61.31467533111572,27.4,1
813.0,61.47734093666077,27.5,1
1000.0,61.23661828041077,27.5,1
1636.0,61.55284667015076,29.4,1
1719.0,61.59766173362732,27.4,1
1149.0,61.43910813331604,27.9,1
675.0,62.724199533462524,28.2,1
1944.0,61.42635726928711,28.5,1
481.0,62.0317120552063,36.8,1
1301.0,62.03112983703613,28.9,1
1314.0,65.83781170845032,30.0,1
1309.0,61.75595259666443,27.7,1
1248.0,61.88783836364746,27.6,1
1370.0,64.07031893730164,29.0,1
1366.0,63.580087423324585,29.8,1
798.0,65.65126585960388,30.7,1
1341.0,66.05132746696472,29.9,1
1083.0,64.03515386581421,28.7,1
2052.0,72.32786631584167,34.1,1
939.0,63.64975428581238,30.8,1
1631.0,68.33160972595215,30.3,1
1146.0,63.809144020080566,31.0,1
602.0,66.59125542640686,29.4,1
1347.0,66.21224594116211,30.3,1
1989.0,63.06448841094971,28.3,1
859.0,61.34770846366882,27.4,1
1368.0,66.96854209899902,30.2,1
1543.0,62.63842153549194,29.2,1
969.0,61.479692459106445,29.9,1
1763.0,64.02810764312744,29.1,1
1006.0,62.142935276031494,29.5,1
1393.0,62.25108075141907,28.0,1
858.0,62.84403109550476,27.9,1
1788.0,61.30682945251465,30.7,1
412.0,63.80904245376587,29.8,1
1566.0,64.69748330116272,28.3,1
876.0,63.33548951148987,28.9,1
1913.0,70.19705176353455,29.1,1
975.0,61.02744746208191,29.6,1
1757.0,64.99842476844788,30.1,1
1366.0,63.70024299621582,28.0,1
