time_since_last_recording,latency,cost,reliability
0,57.778902769088745,29.5,1
1499.0,58.16385555267334,31.0,1
888.0,58.409950733184814,31.0,1
1805.0,58.22278165817261,30.0,1
1207.0,61.85312795639038,31.4,1
1120.0,58.054354190826416,30.7,1
1213.0,61.392022371292114,29.3,1
1342.0,58.77810478210449,29.1,1
1741.0,59.78793263435364,29.7,1
1013.0,59.75341463088989,30.1,1
2205.0,63.18491554260254,31.1,1
628.0,58.53642511367798,30.0,1
1696.0,61.550872802734375,30.0,1
1468.0,59.086007595062256,29.7,1
1065.0,58.06966972351074,30.4,1
1703.0,57.7378408908844,28.4,1
1412.0,57.853899240493774,29.9,1
966.0,58.885605812072754,29.9,1
1486.0,58.93994951248169,29.7,1
659.0,57.69260096549988,28.9,1
2076.0,57.95242404937744,30.3,1
1318.0,58.02706956863403,30.0,1
575.0,58.91948580741882,29.3,1
1750.0,60.28176426887512,29.5,1
1212.0,58.071709871292114,29.0,1
660.0,58.58155822753906,29.8,1
1784.0,58.432416915893555,31.2,1
1287.0,58.027446031570435,29.1,1
868.0,59.65826749801636,31.0,1
1680.0,60.133522748947144,29.8,1
944.0,60.71270823478699,30.8,1
846.0,58.15650796890259,30.3,1
1689.0,58.461355447769165,29.5,1
826.0,60.99183917045593,29.8,1
1286.0,58.84809851646423,30.6,1
2040.0,58.28865647315979,29.7,1
494.0,62.40217733383179,32.0,1
1286.0,60.49776554107666,29.8,1
1945.0,58.857693910598755,29.9,1
1120.0,59.50779986381531,30.0,1
1140.0,61.03862476348877,31.3,1
1502.0,59.149897813797,31.1,1
489.0,58.552978515625,29.8,1
1873.0,60.70155906677246,31.2,1
652.0,58.83208727836609,29.1,1
1278.0,61.37867593765259,33.1,1
2104.0,59.36398124694824,30.8,1
499.0,59.618834018707275,29.9,1
1457.0,60.69785451889038,30.2,1
1474.0,59.280086278915405,30.0,1
760.0,59.99902606010437,28.8,1
1144.0,58.468324422836304,28.7,1
1390.0,59.85922336578369,29.7,1
1801.0,58.93960785865784,30.7,1
396.0,59.49349284172058,30.8,1
2036.0,58.38957738876343,29.5,1
712.0,58.378798723220825,30.1,1
1523.0,58.38840866088867,28.9,1
880.0,58.44746232032776,29.9,1
1678.0,60.213629484176636,30.0,1
763.0,60.81918168067932,31.2,1
1691.0,58.73756766319275,29.8,1
913.0,57.79653263092041,29.4,1
838.0,57.899380922317505,29.8,1
1510.0,58.029420614242554,30.0,1
1634.0,60.19328594207764,32.1,1
