time_since_last_recording,latency,cost,reliability
2020-28-07 18:28:47.000815,0.031558289180731475,0.49218749999999994,1,0.0010035458620458956
2020-30-07 18:30:08.000270,0.031203039644223645,0.490234375,1,0.005352244597578109
2020-31-07 18:31:04.000491,0.03172388879741982,0.48046875,1,0.0037465712183046766
2020-33-07 18:33:46.000767,0.031870304859353986,0.48828125,1,0.010838295310095671
2020-33-07 18:33:50.000363,0.03130222641161963,0.494140625,1,2.007091724091791E-4
2020-34-07 18:34:50.000603,0.03125390955208608,0.490234375,1,0.004014183448183582
2020-35-07 18:35:14.000109,0.03173219460267401,0.48046875,1,0.0015387703218037064
2020-35-07 18:35:36.000636,0.03070877074747794,0.509765625,1,0.00147186726433398
2020-35-07 18:35:54.000560,0.031102158542944916,0.494140625,1,0.0011373519769853483
2020-37-07 18:37:11.000333,0.03131915085453015,0.498046875,1,0.005084632367699204
2020-37-07 18:37:33.000062,0.031194087178701937,0.48632812499999994,1,0.0014049642068642537
2020-38-07 18:38:20.000606,0.03140223830072059,0.490234375,1,0.0031444437010771393
2020-39-07 18:39:21.000215,0.03189666466344053,0.49218749999999994,1,0.004014183448183582
2020-40-07 18:40:37.000499,0.03172092213846528,0.50390625,1,0.005084632367699204
2020-40-07 18:40:50.000543,0.04652873681700375,0.34375,1,8.697397471064428E-4
2020-40-07 18:40:52.000381,0.03126762588821491,0.501953125,1,6.690305746972637E-5
2020-41-07 18:41:35.000750,0.031165571140541568,0.498046875,1,0.002876831471198234
2020-43-07 18:43:37.000042,0.03246060280582573,0.48632812499999994,1,0.00809526995383689
2020-44-07 18:44:57.000303,0.031214286913876503,0.5,1,0.005352244597578109
2020-47-07 18:47:33.000826,0.030355757227804217,0.49218749999999994,1,0.010436876965277312
2020-49-07 18:49:19.000371,0.03231318735984177,0.474609375,1,0.007024821034321269
2020-50-07 18:50:24.000819,0.031838851555887594,0.478515625,1,0.004348698735532214
2020-50-07 18:50:57.000850,0.03281474168232863,0.478515625,1,0.00220780089650097
2020-51-07 18:51:02.000742,0.030974508226046638,0.48828125,1,2.676122298789055E-4
2020-51-07 18:51:57.000236,0.10365628160860428,0.166015625,1,0.003612765103365224
2020-56-07 18:56:21.000661,0.03105459122144872,0.48828125,1,0.01766240717200776
2020-56-07 18:56:33.000856,0.03118618448634178,0.501953125,1,8.028366896367164E-4
2020-58-07 18:58:35.000754,0.032075892435312135,0.478515625,1,0.00809526995383689
2020-59-07 18:59:08.000609,0.03156319792003488,0.478515625,1,0.002140897839031244
2020-59-07 18:59:11.000882,0.03093929253556925,0.501953125,1,2.007091724091791E-4
2020-59-07 18:59:37.000712,0.031065544554616343,0.494140625,1,0.0016725764367431593
2020-59-07 18:59:38.000665,0.03162606673513385,0.49218749999999994,1,0.0
2020-00-07 19:00:57.000452,0.0476161212513868,0.328125,1,0.005218438482638656
2020-02-07 19:02:18.000452,0.030772620050709798,0.49609374999999994,1,0.0054191476550478354
2020-03-07 19:03:47.000882,0.031866689440585606,0.494140625,1,0.005954372114805646
2020-03-07 19:03:58.000392,0.03161681613403426,0.5,1,6.690305746972637E-4
2020-05-07 19:05:15.000572,0.03096582450245429,0.5078125,1,0.00515153542516893
2020-05-07 19:05:46.000524,0.030421233679436475,0.49609374999999994,1,0.002007091724091791
2020-07-07 19:07:17.000963,0.030805093733689216,0.48632812499999994,1,0.006088178229745099
2020-13-07 19:13:53.000924,0.031119941700301593,0.5,1,0.026426707700541913
2020-14-07 19:14:10.000227,0.031316106512361656,0.5078125,1,0.001070448919515622
2020-15-07 19:15:21.000464,0.03093962636343462,0.5078125,1,0.004750117080350572
2020-15-07 19:15:34.000523,0.04436447617758477,0.3515625,1,8.697397471064428E-4
2020-15-07 19:15:57.000357,0.03055857130306955,0.49218749999999994,1,0.00147186726433398
2020-16-07 19:16:09.000162,0.030564349254550725,0.5078125,1,7.3593363216699E-4
2020-16-07 19:16:41.000703,0.03133252706415464,0.5058593749999999,1,0.002140897839031244
2020-17-07 19:17:01.000344,0.031591923912827564,0.498046875,1,0.001271158091924801
2020-17-07 19:17:30.000553,0.031581356896183396,0.490234375,1,0.0019401886666220646
2020-18-07 19:18:19.000369,0.031424724441841016,0.484375,1,0.0032113467585468654
2020-18-07 19:18:26.000418,0.044792959989388724,0.35937499999999994,1,4.683214022880846E-4
2020-19-07 19:19:15.000322,0.03239758912203047,0.470703125,1,0.0032113467585468654
2020-21-07 19:21:01.000592,0.030443356599043,0.5,1,0.007091724091790995
2020-24-07 19:24:59.000071,0.030490993205567862,0.50390625,1,0.01585602462032515
2020-25-07 19:25:58.000532,0.03173135058505212,0.47656249999999994,1,0.003947280390713855
2020-27-07 19:27:48.000349,0.032703713473670355,0.470703125,1,0.007292433264200174
2020-30-07 19:30:50.000101,0.03236946989812516,0.474609375,1,0.012109453402020472
2020-31-07 19:31:55.000354,0.030354111183486906,0.50390625,1,0.004348698735532214
2020-34-07 19:34:02.000733,0.03080682375985945,0.5234375,1,0.008496688298655249
2020-35-07 19:35:49.000114,0.031188275634479592,0.490234375,1,0.007091724091790995
2020-36-07 19:36:58.000768,0.03270112683260029,0.49609374999999994,1,0.004616310965411119
2020-38-07 19:38:12.000292,0.03099277847815027,0.48828125,1,0.004883923195290025
2020-38-07 19:38:28.000967,0.0314674460104235,0.490234375,1,0.001070448919515622
2020-39-07 19:39:36.000523,0.03129748983511471,0.49218749999999994,1,0.004482504850471666
2020-40-07 19:40:19.000609,0.03051261643314949,0.490234375,1,0.002876831471198234
2020-40-07 19:40:52.000668,0.03176059306624029,0.501953125,1,0.00220780089650097
2020-43-07 19:43:08.000081,0.031622663370544105,0.501953125,1,0.00903191275841306
2020-43-07 19:43:08.000493,0.032332037086730575,0.490234375,1,0.0
2020-43-07 19:43:54.000750,0.030553507197338226,0.490234375,1,0.0030775406436074127
2020-44-07 19:44:05.000571,0.031446591216796126,0.49218749999999994,1,6.690305746972637E-4
2020-44-07 19:44:16.000838,0.03067416182588793,0.494140625,1,7.3593363216699E-4
2020-45-07 19:45:48.000329,0.031294061275969086,0.498046875,1,0.006088178229745099
2020-46-07 19:46:57.000249,0.030902426601681902,0.521484375,1,0.004549407907941393
2020-49-07 19:49:12.000922,0.032121635251053555,0.5,1,0.00903191275841306
2020-49-07 19:49:31.000714,0.030424120555630742,0.490234375,1,0.0012042550344550746
2020-50-07 19:50:03.000736,0.031796083797286004,0.47656249999999994,1,0.002140897839031244
2020-50-07 19:50:06.000860,0.031562085160483644,0.48046875,1,2.007091724091791E-4
2020-52-07 19:52:45.000789,0.03141263525411259,0.5234375,1,0.010570683080216766
2020-53-07 19:53:13.000646,0.048107419290085315,0.337890625,1,0.001806382551682612
2020-55-07 19:55:16.000785,0.03153482885011713,0.5,1,0.008229076068776342
2020-56-07 19:56:28.000966,0.030988046100738,0.5078125,1,0.0048170201378202986
2020-57-07 19:57:07.000829,0.031165359086362934,0.49218749999999994,1,0.002542316183849602
2020-58-07 19:58:26.000031,0.031051947892627933,0.49218749999999994,1,0.005218438482638656
2020-58-07 19:58:58.000480,0.03188536910422224,0.490234375,1,0.002140897839031244
2020-00-07 20:00:52.000318,0.031457953961496754,0.478515625,1,0.007560045494079079
2020-02-07 20:02:35.000871,0.03220549323074457,0.49218749999999994,1,0.0068910149193818155
2020-02-07 20:02:44.000634,0.031322041929817065,0.51171875,1,5.35224459757811E-4
2020-03-07 20:03:09.000854,0.03140794276808046,0.48828125,1,0.0016725764367431593
2020-03-07 20:03:52.000089,0.03127548449010228,0.501953125,1,0.0028099284137285073
2020-04-07 20:04:45.000635,0.03127744756591438,0.521484375,1,0.0035458620458954974
2020-05-07 20:05:27.000947,0.03211942232922901,0.48632812499999994,1,0.0028099284137285073
2020-06-07 20:06:44.000486,0.031064801315217962,0.49609374999999994,1,0.005084632367699204
2020-06-07 20:06:52.000038,0.03134112260680142,0.51171875,1,4.683214022880846E-4
2020-08-07 20:08:04.000546,0.031901724570079205,0.48242187499999994,1,0.0048170201378202986
2020-09-07 20:09:10.000802,0.042194431288045654,0.373046875,1,0.00441560179300194
2020-13-07 20:13:15.000262,0.030905874056744435,0.501953125,1,0.016324346022613234
2020-14-07 20:14:25.000453,0.03165862859905884,0.5058593749999999,1,0.0046832140228808454
2020-16-07 20:16:58.000101,0.031111543515009183,0.48828125,1,0.010169264735398408
2020-17-07 20:17:49.000863,0.032117654511224954,0.49218749999999994,1,0.0034120559309560447
2020-18-07 20:18:29.000455,0.032249111305607016,0.529296875,1,0.002609219241319328
2020-19-07 20:19:12.000021,0.03194998474186203,0.48242187499999994,1,0.0028099284137285073
2020-23-07 20:23:10.000217,0.04573874682064913,0.33984374999999994,1,0.015922927677794876
2020-24-07 20:24:22.000191,0.030999914836102496,0.50390625,1,0.004750117080350572
2020-24-07 20:24:47.000773,0.03219347122849849,0.48828125,1,0.0016725764367431593
2020-25-07 20:25:57.000803,0.03141651101662504,0.509765625,1,0.0046832140228808454
2020-27-07 20:27:53.000284,0.031127875885856592,0.5058593749999999,1,0.0076938516090185325
2020-28-07 20:28:28.000061,0.03110580335536182,0.52734375,1,0.0022747039539706966
2020-28-07 20:28:59.000027,0.03147988582238787,0.498046875,1,0.002007091724091791
2020-30-07 20:30:28.000811,0.03095808767425366,0.5058593749999999,1,0.005954372114805646
2020-33-07 20:33:26.000599,0.04642523758146012,0.34765625,1,0.011841841172141567
2020-33-07 20:33:57.000313,0.03082670226444658,0.49218749999999994,1,0.002007091724091791
2020-34-07 20:34:09.000669,0.03154298558758238,0.509765625,1,8.028366896367164E-4
2020-35-07 20:35:51.000505,0.03223901458733922,0.47656249999999994,1,0.006757208804442363
2020-36-07 20:36:37.000531,0.03242855743029622,0.478515625,1,0.0030775406436074127
2020-37-07 20:37:36.000487,0.0302761613271491,0.490234375,1,0.0038803773332441293
2020-38-07 20:38:12.000831,0.031191433352149536,0.494140625,1,0.0024085100689101493
2020-39-07 20:39:37.000245,0.03095636814581504,0.5390625,1,0.005619856827457015
2020-41-07 20:41:51.000277,0.031092181498817536,0.48828125,1,0.008965009700943332
2020-42-07 20:42:11.000087,0.032123678109625936,0.50390625,1,0.001271158091924801
2020-42-07 20:42:18.000437,0.07886358099716831,0.22265625,1,4.683214022880846E-4
2020-44-07 20:44:11.000634,0.03083838414018832,0.5,1,0.007560045494079079
2020-45-07 20:45:35.000790,0.031361412622467874,0.501953125,1,0.005619856827457015
2020-49-07 20:49:39.000142,0.031409658097426435,0.48632812499999994,1,0.016257442965143507
2020-50-07 20:50:01.000248,0.049641585082478144,0.30859375,1,0.00147186726433398
2020-52-07 20:52:26.000119,0.03137331495057354,0.48632812499999994,1,0.009634040275640597
2020-54-07 20:54:17.000938,0.03242673292454144,0.5156249999999999,1,0.007426239379139627
2020-57-07 20:57:09.000321,0.03222292576386529,0.494140625,1,0.011440422827323209
2020-57-07 20:57:11.000954,0.03148286297907403,0.5078125,1,1.3380611493945274E-4
2020-57-07 20:57:32.000430,0.030769424541206035,0.490234375,1,0.0013380611493945273
2020-00-07 21:00:10.000900,0.03057595344707851,0.5,1,0.010570683080216766
2020-00-07 21:00:36.000229,0.042634462604626666,0.37499999999999994,1,0.0016725764367431593
2020-00-07 21:00:42.000309,0.031217558007047896,0.5,1,4.014183448183582E-4
2020-03-07 21:03:30.000444,0.03108810208031175,0.49218749999999994,1,0.01123971365491403
2020-04-07 21:04:17.000355,0.03117567835654098,0.5,1,0.0030775406436074127
2020-04-07 21:04:58.000683,0.033056852966123464,0.478515625,1,0.0027430253562587812
2020-07-07 21:07:14.000249,0.030707857444827392,0.513671875,1,0.00903191275841306
2020-08-07 21:08:40.000291,0.030850040821374183,0.521484375,1,0.005753662942396468
2020-09-07 21:09:26.000577,0.031501813484186354,0.5078125,1,0.0030775406436074127
2020-10-07 21:10:54.000543,0.03274097622181277,0.48828125,1,0.005820565999866194
2020-11-07 21:11:31.000504,0.030956773358255397,0.5078125,1,0.0024085100689101493
2020-12-07 21:12:32.000240,0.032254307682756694,0.48828125,1,0.004014183448183582
2020-13-07 21:13:46.000020,0.03186269400393274,0.5234375,1,0.004883923195290025
2020-14-07 21:14:35.000637,0.032215321207083016,0.49218749999999994,1,0.003278249816016592
2020-16-07 21:16:48.000822,0.03078298341136063,0.501953125,1,0.008898106643473607
2020-17-07 21:17:09.000620,0.04409695408464144,0.380859375,1,0.0013380611493945273
2020-21-07 21:21:02.000848,0.030721836224246606,0.513671875,1,0.015588412390446244
2020-21-07 21:21:21.000678,0.030436115263774623,0.490234375,1,0.0012042550344550746
2020-21-07 21:21:46.000417,0.030938694164867164,0.490234375,1,0.0016056733792734327
2020-23-07 21:23:23.000516,0.032771938231439555,0.484375,1,0.006489596574563458
2020-24-07 21:24:27.000695,0.031328978830868597,0.50390625,1,0.004281795678062488
2020-25-07 21:25:49.000343,0.03129934793361066,0.494140625,1,0.0054191476550478354
2020-27-07 21:27:49.000619,0.031044246756714796,0.49218749999999994,1,0.008028366896367165
2020-28-07 21:28:16.000189,0.03181590351457609,0.5390625,1,0.0017394794942128856
2020-28-07 21:28:37.000849,0.032379997023389194,0.47265624999999994,1,0.0014049642068642537
2020-29-07 21:29:21.000669,0.03173400021251188,0.49609374999999994,1,0.002876831471198234
2020-31-07 21:31:03.000268,0.03042692764906473,0.494140625,1,0.006757208804442363
2020-32-07 21:32:29.000340,0.03146480478114903,0.513671875,1,0.005753662942396468
2020-33-07 21:33:10.000848,0.03144635186851529,0.5253906249999999,1,0.0027430253562587812
2020-35-07 21:35:02.000466,0.031303798971815636,0.509765625,1,0.007426239379139627
2020-36-07 21:36:25.000300,0.031926646184934425,0.5058593749999999,1,0.0054860507125175624
2020-45-07 21:45:05.000711,0.03131732005013641,0.501953125,1,0.03478958988425771
2020-45-07 21:45:09.000867,0.03158592550898247,0.517578125,1,2.676122298789055E-4
2020-45-07 21:45:23.000372,0.031170964875045615,0.494140625,1,8.697397471064428E-4
2020-45-07 21:45:44.000170,0.030345927151919454,0.494140625,1,0.0013380611493945273
2020-45-07 21:45:51.000056,0.0306112237257603,0.5253906249999999,1,4.014183448183582E-4
2020-46-07 21:46:34.000579,0.0315996607410282,0.50390625,1,0.002876831471198234
2020-46-07 21:46:49.000816,0.031895409134739316,0.478515625,1,0.0010035458620458956
2020-50-07 21:50:01.000037,0.03230804137180385,0.478515625,1,0.012778483976717736
2020-50-07 21:50:21.000857,0.03174376730200695,0.498046875,1,0.0013380611493945273
2020-50-07 21:50:58.000264,0.03195077207173319,0.51171875,1,0.0024085100689101493
2020-51-07 21:51:56.000937,0.03035466966280885,0.490234375,1,0.0038803773332441293
2020-52-07 21:52:15.000870,0.032131427535104506,0.50390625,1,0.0012042550344550746
2020-52-07 21:52:48.000466,0.03110152447995534,0.517578125,1,0.002140897839031244
2020-55-07 21:55:33.000127,0.0310452650366815,0.501953125,1,0.010972101425035125
2020-56-07 21:56:23.000711,0.03074310042940698,0.49218749999999994,1,0.0033451528734863185
2020-57-07 21:57:49.000962,0.031136954324157688,0.490234375,1,0.005753662942396468
2020-59-07 21:59:50.000607,0.03154517121530473,0.49218749999999994,1,0.008028366896367165
2020-01-07 22:01:00.000944,0.03132835106651799,0.5234375,1,0.0046832140228808454
2020-01-07 22:01:01.000779,0.0308084551073525,0.50390625,1,0.0
2020-02-07 22:02:19.000630,0.030619008843526363,0.5078125,1,0.00515153542516893
2020-03-07 22:03:15.000154,0.03108555113152918,0.50390625,1,0.00367966816083495
2020-04-07 22:04:47.000618,0.031214612343556585,0.490234375,1,0.0061550812872148255
2020-04-07 22:04:49.000390,0.031160162709213256,0.490234375,1,6.690305746972637E-5
2020-07-07 22:07:28.000841,0.0315814660725922,0.509765625,1,0.010637586137686492
2020-08-07 22:08:22.000699,0.053914151352259104,0.2890625,1,0.0035458620458954974
2020-09-07 22:09:00.000783,0.03218124766980539,0.48632812499999994,1,0.002542316183849602
2020-12-07 22:12:16.000033,0.031654368619569266,0.501953125,1,0.013046096206596641
2020-12-07 22:12:25.000674,0.0317463350471601,0.494140625,1,6.021275172275373E-4
2020-16-07 22:16:46.000935,0.032082745354510736,0.47265624999999994,1,0.017461697999598583
2020-16-07 22:16:58.000250,0.031625037957435535,0.517578125,1,7.3593363216699E-4
2020-21-07 22:21:27.000261,0.031034183631188168,0.5253906249999999,1,0.01799692245935639
2020-22-07 22:22:48.000396,0.03122202794116978,0.490234375,1,0.0054191476550478354
2020-23-07 22:23:50.000442,0.03158767863016226,0.501953125,1,0.004147989563123035
2020-24-07 22:24:13.000879,0.031117405448343283,0.48828125,1,0.0015387703218037064
2020-24-07 22:24:50.000904,0.03180177986646058,0.48632812499999994,1,0.0024754131263798754
2020-25-07 22:25:33.000608,0.031589889452440484,0.49609374999999994,1,0.0028099284137285073
2020-27-07 22:27:06.000847,0.03085653681769786,0.509765625,1,0.0062219843446845524
2020-27-07 22:27:23.000300,0.031834904408800165,0.48242187499999994,1,0.001070448919515622
2020-28-07 22:28:02.000351,0.03076140007515914,0.521484375,1,0.002609219241319328
2020-28-07 22:28:07.000532,0.03249828546323276,0.498046875,1,3.3451528734863183E-4
2020-35-07 22:35:01.000703,0.03201557456899574,0.48242187499999994,1,0.027697865792466716
2020-38-07 22:38:25.000659,0.03131178354648239,0.48828125,1,0.013581320666354452
2020-40-07 22:40:23.000433,0.03136007521146006,0.5058593749999999,1,0.007827657723957986
2020-42-07 22:42:22.000131,0.031332930177048676,0.494140625,1,0.00789456078142771
2020-42-07 22:42:29.000717,0.03167069259223138,0.509765625,1,4.683214022880846E-4
2020-42-07 22:42:59.000612,0.031427300585179466,0.498046875,1,0.0019401886666220646
2020-44-07 22:44:19.000606,0.03082756937707802,0.5,1,0.005285341540108383
2020-46-07 22:46:00.000445,0.031391131700671385,0.490234375,1,0.006690305746972637
2020-47-07 22:47:12.000602,0.031336465813056776,0.50390625,1,0.0048170201378202986
2020-48-07 22:48:02.000731,0.03206627231405968,0.490234375,1,0.0033451528734863185
2020-49-07 22:49:22.000068,0.031187202766308486,0.490234375,1,0.005285341540108383
2020-52-07 22:52:00.000641,0.03152139805228825,0.5,1,0.010570683080216766
2020-52-07 22:52:29.000647,0.03231283883515213,0.47656249999999994,1,0.0019401886666220646
2020-53-07 22:53:47.000967,0.032094215176073845,0.48632812499999994,1,0.005218438482638656
2020-58-07 22:58:00.000067,0.030396060119022482,0.49218749999999994,1,0.016859570482371043
2020-58-07 22:58:44.000175,0.03204515507714192,0.494140625,1,0.00294373452866796
2020-00-07 23:00:46.000412,0.031625365486661935,0.498046875,1,0.008162173011306617
2020-04-07 23:04:42.000387,0.031067942236517324,0.498046875,1,0.015722218505385695
2020-05-07 23:05:26.000836,0.031234828875101733,0.490234375,1,0.00294373452866796
2020-05-07 23:05:48.000888,0.0313981672804001,0.533203125,1,0.00147186726433398
2020-06-07 23:06:37.000664,0.0324919910233561,0.478515625,1,0.0032113467585468654
2020-07-07 23:07:47.000373,0.032755446295071586,0.55078125,1,0.004616310965411119
2020-08-07 23:08:07.000630,0.031828278240604455,0.474609375,1,0.0013380611493945273
2020-09-07 23:09:27.000507,0.031850886155411616,0.47656249999999994,1,0.005285341540108383
2020-12-07 23:12:17.000752,0.031201381002628394,0.48828125,1,0.011373519769853482
