time_since_last_recording,latency,cost,reliability
0,5.44682765007019,27.3,1
1270.0,5.510220766067505,25.9,1
723.0,5.540822744369507,25.9,1
1464.0,6.5139548778533936,29.3,1
1769.0,5.585329532623291,28.8,1
1509.0,5.993215560913086,26.5,1
1269.0,5.678781986236572,26.5,1
1165.0,8.08931589126587,34.2,1
1516.0,5.634183168411255,26.5,1
1734.0,6.738462924957275,30.4,1
1381.0,5.51934027671814,26.0,1
959.0,5.4973931312561035,25.7,1
996.0,6.601873159408569,29.6,1
1602.0,5.519142389297485,25.9,1
1605.0,6.101005554199219,27.9,1
1651.0,7.254794120788574,26.3,1
609.0,5.731017589569092,26.8,1
1537.0,6.30442214012146,28.9,1
1638.0,5.826709270477295,27.0,1
912.0,5.533989667892456,25.9,1
953.0,5.891412734985352,26.9,1
981.0,5.646324396133423,26.9,1
1877.0,5.566581964492798,26.0,1
798.0,7.2127604484558105,31.8,1
1363.0,5.463469982147217,25.7,1
1831.0,8.449331998825073,32.8,1
1331.0,8.045662879943848,33.4,1
404.0,6.015861988067627,28.1,1
1701.0,5.503571033477783,26.2,1
1560.0,6.6877923011779785,26.1,1
600.0,5.552104711532593,29.1,1
1063.0,5.534703493118286,26.5,1
1433.0,5.534983396530151,28.8,1
1918.0,5.495065689086914,25.9,1
522.0,5.620357036590576,26.0,1
1873.0,5.666261196136475,30.0,1
876.0,5.631785154342651,26.6,1
1749.0,5.758978366851807,26.0,1
917.0,5.5643088817596436,26.1,1
802.0,7.59463357925415,32.7,1
1947.0,5.582362174987793,26.5,1
915.0,5.5554633140563965,26.0,1
1653.0,5.629570722579956,26.0,1
928.0,7.450634241104126,32.7,1
985.0,5.681721925735474,26.6,1
1033.0,8.081923723220825,33.6,1
1265.0,5.6605682373046875,26.8,1
1293.0,5.559135437011719,25.9,1
2022.0,5.660839796066284,26.5,1
672.0,6.3160560131073,29.0,1
1411.0,5.622797012329102,26.1,1
802.0,5.546892881393433,26.9,1
1988.0,5.543412685394287,26.0,1
1035.0,6.367716550827026,29.0,1
700.0,5.67184853553772,26.0,1
2010.0,5.624962329864502,26.4,1
725.0,5.557887077331543,26.2,1
973.0,5.61262321472168,26.2,1
1727.0,5.779336452484131,26.5,1
684.0,5.598048686981201,26.4,1
1912.0,5.484508991241455,26.3,1
1398.0,5.656156539916992,26.4,1
1127.0,5.571169376373291,26.8,1
647.0,5.59013032913208,26.4,1
1189.0,5.729015588760376,27.0,1
1375.0,5.5589234828948975,26.0,1
1740.0,5.577806234359741,26.6,1
1188.0,6.2636353969573975,29.4,1
568.0,5.7229273319244385,26.2,1
1536.0,5.5496861934661865,26.2,1
1351.0,5.603055715560913,26.0,1
1155.0,6.398865461349487,29.3,1
1565.0,5.737088680267334,26.8,1
937.0,5.631529331207275,25.7,1
1549.0,5.529022216796875,25.6,1
1559.0,5.59753155708313,25.8,1
793.0,8.028947591781616,33.3,1
1491.0,6.838805913925171,33.3,1
1133.0,7.384232044219971,31.8,1
1218.0,5.670120000839233,26.9,1
1002.0,5.718530178070068,26.8,1
1810.0,5.561315536499023,26.7,1
1406.0,5.988473415374756,27.9,1
1156.0,7.703066110610962,26.3,1
1125.0,5.655571460723877,25.8,1
1448.0,8.863784790039062,29.6,1
1073.0,5.513484954833984,25.6,1
988.0,7.651052474975586,32.8,1
1544.0,5.618852615356445,26.4,1
1470.0,6.185210943222046,27.4,1
1473.0,5.549227952957153,26.4,1
694.0,8.042476177215576,33.8,1
1114.0,5.661741018295288,26.5,1
1609.0,5.821944952011108,27.3,1
1416.0,6.652557849884033,26.4,1
630.0,5.601676940917969,26.4,1
1253.0,6.062381267547607,28.0,1
2051.0,8.033979654312134,33.9,1
771.0,5.553403615951538,26.5,1
1986.0,5.6107378005981445,26.2,1
1146.0,5.727027893066406,25.8,1
1724.0,5.574424505233765,26.0,1
1115.0,5.721796274185181,26.3,1
2292.0,5.592555522918701,26.0,1
1584.0,5.635760068893433,25.9,1
945.0,5.683792591094971,26.3,1
1653.0,5.931611061096191,27.3,1
641.0,5.77588152885437,26.7,1
1095.0,6.28387451171875,30.5,1
1703.0,5.727514028549194,25.7,1
938.0,8.323203086853027,26.7,1
1367.0,5.572453260421753,26.1,1
1036.0,5.586260795593262,26.1,1
1795.0,6.136415243148804,31.8,1
749.0,6.446629047393799,29.5,1
1703.0,5.533130884170532,25.7,1
1027.0,5.9406304359436035,28.8,1
866.0,6.472414255142212,29.8,1
2174.0,7.9430646896362305,33.5,1
758.0,5.79360294342041,26.0,1
975.0,5.553812503814697,26.0,1
1421.0,5.567938566207886,26.0,1
1061.0,5.920562744140625,29.9,1
1524.0,8.044069051742554,33.8,1
1400.0,5.468410015106201,26.4,1
1507.0,5.512787342071533,26.4,1
1005.0,5.542498588562012,29.4,1
852.0,5.627310514450073,26.5,1
1116.0,5.589101791381836,26.4,1
1221.0,5.483955383300781,25.9,1
1727.0,5.62554931640625,26.3,1
1022.0,8.030608654022217,33.7,1
1052.0,5.578162431716919,26.5,1
1629.0,5.5992960929870605,26.5,1
1128.0,5.7269721031188965,26.4,1
1814.0,8.50679898262024,34.8,1
1129.0,5.524096965789795,26.0,1
1618.0,5.615234613418579,26.4,1
876.0,5.633299827575684,27.0,1
1020.0,5.633446216583252,26.5,1
1210.0,5.5204079151153564,26.3,1
1924.0,8.13240647315979,33.5,1
839.0,5.537734031677246,26.2,1
1097.0,5.73076057434082,27.0,1
1610.0,5.671505689620972,27.7,1
1133.0,5.49059796333313,26.4,1
1693.0,5.767661094665527,26.3,1
495.0,7.706629037857056,33.0,1
1240.0,5.601014137268066,26.4,1
1291.0,8.846691608428955,37.4,1
2000.0,5.485901832580566,25.9,1
944.0,5.533459424972534,26.2,1
1120.0,5.4600584506988525,26.8,1
1831.0,5.741605043411255,27.3,1
1234.0,5.607881307601929,26.5,1
982.0,5.6990790367126465,26.1,1
1204.0,5.731116771697998,27.0,1
1484.0,5.548507452011108,26.9,1
665.0,5.609645366668701,26.8,1
1660.0,6.299622058868408,29.3,1
1361.0,5.5345635414123535,26.4,1
1563.0,7.007797718048096,30.4,1
1132.0,5.588599443435669,25.6,1
727.0,5.478219509124756,25.9,1
1130.0,5.511940002441406,25.5,1
1949.0,7.064446926116943,31.5,1
2722.0,6.879004240036011,30.5,1
1738.0,5.697544097900391,28.9,1
824.0,6.27803635597229,29.0,1
1013.0,5.520864009857178,25.6,1
1576.0,6.956665754318237,30.6,1
1089.0,5.675641298294067,26.3,1
1748.0,5.54177713394165,26.1,1
653.0,5.570265531539917,26.0,1
1930.0,5.60703444480896,26.6,1
944.0,5.552030801773071,26.4,1
1435.0,5.967540264129639,27.8,1
844.0,5.5665199756622314,25.9,1
1321.0,5.760998487472534,26.3,1
1334.0,7.765294790267944,26.5,1
1583.0,8.002344131469727,33.4,1
729.0,5.650508880615234,29.5,1
1506.0,5.592862367630005,26.6,1
941.0,5.5228283405303955,26.1,1
1739.0,5.620633125305176,26.5,1
788.0,5.604228258132935,26.5,1
2005.0,5.549125671386719,26.6,1
1185.0,5.583072900772095,25.9,1
1147.0,5.646775245666504,26.2,1
1019.0,8.205557107925415,33.5,1
1535.0,6.237953424453735,28.6,1
1285.0,5.731613874435425,27.0,1
1130.0,5.656167984008789,26.0,1
1016.0,5.625959396362305,26.1,1
1423.0,5.598663330078125,26.1,1
1545.0,5.668236970901489,26.2,1
1315.0,5.862201690673828,26.0,1
632.0,5.7842912673950195,26.8,1
1749.0,5.52505898475647,25.7,1
1278.0,5.558595895767212,25.7,1
