time_since_last_recording,latency,cost,reliability
2020-38-07 16:38:56.000903,0.031153589029675625,0.490234375,1,0.0
2020-41-07 16:41:19.000933,0.03163292805251775,0.5234375,1,0.00956713721817087
2020-41-07 16:41:46.000210,0.045423791777174274,0.34570312499999994,1,0.0017394794942128856
2020-43-07 16:43:55.000356,0.03077195239497905,0.513671875,1,0.0086304944135947
2020-44-07 16:44:46.000787,0.03222876670173616,0.494140625,1,0.0034120559309560447
2020-45-07 16:45:58.000331,0.030448000795509703,0.49218749999999994,1,0.004750117080350572
2020-46-07 16:46:50.000377,0.03174979929859322,0.498046875,1,0.0034789589884257712
2020-46-07 16:46:52.000907,0.03094229278726496,0.5058593749999999,1,1.3380611493945274E-4
2020-47-07 16:47:23.000115,0.03093625449203972,0.49609374999999994,1,0.002007091724091791
2020-49-07 16:49:16.000676,0.03151250647360991,0.501953125,1,0.007560045494079079
2020-51-07 16:51:00.000979,0.03122816701461853,0.490234375,1,0.0069579179768515425
2020-53-07 16:53:08.000205,0.030492544770300636,0.49218749999999994,1,0.008496688298655249
2020-53-07 16:53:42.000440,0.04605853082066712,0.357421875,1,0.0022747039539706966
2020-53-07 16:53:52.000587,0.03134223326680634,0.5078125,1,6.690305746972637E-4
2020-57-07 16:57:06.000035,0.03086806332701169,0.49218749999999994,1,0.012912290091657189
2020-57-07 16:57:23.000193,0.03174350905780921,0.5156249999999999,1,0.0011373519769853483
2020-02-07 17:02:12.000494,0.03227828240222019,0.49609374999999994,1,0.01933498360875092
2020-02-07 17:02:39.000916,0.031233699319179905,0.490234375,1,0.001806382551682612
2020-02-07 17:02:53.000011,0.032416193201999476,0.49609374999999994,1,8.697397471064428E-4
2020-03-07 17:03:26.000311,0.03218056321770406,0.490234375,1,0.00220780089650097
2020-04-07 17:04:42.000107,0.03162659162171463,0.51171875,1,0.005017729310229478
2020-04-07 17:04:47.000708,0.0313112754562722,0.49218749999999994,1,3.3451528734863183E-4
2020-04-07 17:04:49.000418,0.03204275319614829,0.478515625,1,6.690305746972637E-5
2020-08-07 17:08:43.000928,0.03132615914015667,0.48242187499999994,1,0.01565531544791597
2020-08-07 17:08:49.000353,0.03830759576829132,0.39843749999999994,1,3.3451528734863183E-4
2020-09-07 17:09:00.000769,0.03188570293208762,0.5390625,1,7.3593363216699E-4
2020-09-07 17:09:04.000155,0.031375842804346556,0.5078125,1,2.007091724091791E-4
2020-10-07 17:10:40.000018,0.03245113595145486,0.48632812499999994,1,0.006355790459624005
2020-10-07 17:10:42.000208,0.031273107803664525,0.49218749999999994,1,1.3380611493945274E-4
2020-11-07 17:11:33.000676,0.031260447539336225,0.49609374999999994,1,0.0034120559309560447
2020-13-07 17:13:43.000765,0.03189529785878419,0.48242187499999994,1,0.008697397471064428
2020-14-07 17:14:16.000106,0.0324502037528874,0.47265624999999994,1,0.002140897839031244
2020-15-07 17:15:08.000184,0.03046722634119035,0.494140625,1,0.0034789589884257712
2020-18-07 17:18:07.000798,0.03240355813222705,0.490234375,1,0.01197564728708102
2020-20-07 17:20:41.000323,0.03093800761321951,0.49218749999999994,1,0.010236167792868135
2020-20-07 17:20:58.000231,0.03132873528349511,0.498046875,1,0.001070448919515622
2020-21-07 17:21:43.000397,0.03238829653000442,0.470703125,1,0.0030106375861376866
2020-22-07 17:22:23.000284,0.03197083323685043,0.47656249999999994,1,0.002609219241319328
2020-22-07 17:22:24.000589,0.031194637259838592,0.490234375,1,6.690305746972637E-5
2020-24-07 17:24:09.000945,0.03204917150925801,0.474609375,1,0.007024821034321269
2020-24-07 17:24:34.000373,0.031952951400816575,0.48046875,1,0.0016056733792734327
2020-26-07 17:26:59.000324,0.031238626954400224,0.490234375,1,0.009634040275640597
2020-27-07 17:27:36.000268,0.030755258902164066,0.5058593749999999,1,0.0024085100689101493
2020-30-07 17:30:18.000632,0.031077742918753565,0.48828125,1,0.010838295310095671
2020-30-07 17:30:56.000066,0.03126032786519581,0.490234375,1,0.0024754131263798754
2020-31-07 17:31:49.000711,0.0868557602207075,0.203125,1,0.0035458620458954974
2020-31-07 17:31:58.000860,0.031286828338886,0.478515625,1,6.021275172275373E-4
2020-38-07 17:38:48.000585,0.03130869721338743,0.490234375,1,0.027363350505118084
2020-39-07 17:39:15.000222,0.030461414796968,0.490234375,1,0.0017394794942128856
2020-39-07 17:39:16.000725,0.032041247821434624,0.48046875,1,6.690305746972637E-5
2020-39-07 17:39:28.000319,0.03158217361970308,0.5058593749999999,1,7.3593363216699E-4
2020-40-07 17:40:11.000947,0.03165845853580667,0.498046875,1,0.002876831471198234
2020-40-07 17:40:24.000031,0.031194534382068758,0.48828125,1,8.028366896367164E-4
2020-40-07 17:40:25.000407,0.03153240177456763,0.48828125,1,6.690305746972637E-5
2020-41-07 17:41:16.000026,0.030864414315502138,0.49218749999999994,1,0.0033451528734863185
2020-42-07 17:42:47.000064,0.031271808184490525,0.490234375,1,0.006088178229745099
2020-45-07 17:45:37.000490,0.031187332938180518,0.490234375,1,0.011373519769853482
2020-45-07 17:45:52.000075,0.03165539319817494,0.48242187499999994,1,9.366428045761692E-4
2020-46-07 17:46:23.000829,0.031183316506064426,0.49218749999999994,1,0.0020739947815615173
2020-46-07 17:46:25.000966,0.032485719678489,0.47265624999999994,1,1.3380611493945274E-4
2020-46-07 17:46:31.000123,0.03162165768785534,0.490234375,1,3.3451528734863183E-4
2020-46-07 17:46:33.000385,0.03145845155397533,0.48828125,1,1.3380611493945274E-4
2020-47-07 17:47:05.000300,0.030414313574755533,0.490234375,1,0.0020739947815615173
2020-48-07 17:48:16.000942,0.030499685327345507,0.49218749999999994,1,0.004750117080350572
2020-50-07 17:50:15.000278,0.030679769714116935,0.49218749999999994,1,0.00789456078142771
2020-50-07 17:50:58.000737,0.030392157062407835,0.49218749999999994,1,0.002876831471198234
2020-51-07 17:51:41.000422,0.03221691686228857,0.478515625,1,0.0028099284137285073
2020-51-07 17:51:48.000603,0.030587421169095293,0.494140625,1,4.683214022880846E-4
2020-52-07 17:52:31.000732,0.031214270117505917,0.48828125,1,0.002876831471198234
2020-52-07 17:52:57.000860,0.03191981216165273,0.48632812499999994,1,0.0017394794942128856
2020-54-07 17:54:16.000545,0.030724063842895416,0.490234375,1,0.005218438482638656
2020-55-07 17:55:56.000052,0.031260978724555966,0.49218749999999994,1,0.00662340268950291
2020-57-07 17:57:34.000989,0.031423093094347966,0.48242187499999994,1,0.006556499632033184
2020-57-07 17:57:41.000991,0.030349202444183494,0.490234375,1,4.683214022880846E-4
2020-59-07 17:59:28.000801,0.031336006012412015,0.498046875,1,0.007091724091790995
2020-59-07 17:59:32.000619,0.03162481540552528,0.49218749999999994,1,2.007091724091791E-4
2020-03-07 18:03:40.000809,0.031242523712375903,0.5,1,0.01659195825249214
2020-04-07 18:04:07.000509,0.03103327872672291,0.48828125,1,0.0017394794942128856
2020-06-07 18:06:40.000230,0.031162484807446607,0.490234375,1,0.010169264735398408
2020-08-07 18:08:36.000438,0.03235317531911157,0.49218749999999994,1,0.007760754666488259
2020-10-07 18:10:10.000068,0.03023136960589204,0.49218749999999994,1,0.0062219843446845524
2020-11-07 18:11:15.000346,0.03127775200013123,0.490234375,1,0.004348698735532214
2020-11-07 18:11:38.000860,0.03106268077343163,0.49218749999999994,1,0.0015387703218037064
2020-11-07 18:11:40.000728,0.03107961361452745,0.48046875,1,6.690305746972637E-5
2020-12-07 18:12:31.000457,0.031145782916446332,0.498046875,1,0.0033451528734863185
2020-13-07 18:13:40.000588,0.03041566568258761,0.490234375,1,0.004616310965411119
2020-14-07 18:14:31.000677,0.031156251254413316,0.48828125,1,0.0034120559309560447
2020-14-07 18:14:56.000577,0.03113662679493128,0.490234375,1,0.0016056733792734327
2020-15-07 18:15:38.000738,0.031243275349959573,0.494140625,1,0.0028099284137285073
2020-16-07 18:16:24.000762,0.03115130472327609,0.48828125,1,0.0030775406436074127
2020-18-07 18:18:23.000656,0.03081082969424393,0.49218749999999994,1,0.00789456078142771
2020-19-07 18:19:31.000703,0.0314023117848419,0.498046875,1,0.004549407907941393
2020-22-07 18:22:03.000809,0.031259607720806985,0.5,1,0.010169264735398408
2020-23-07 18:23:11.000267,0.03024941310699278,0.490234375,1,0.004482504850471666
2020-23-07 18:23:14.000255,0.032544485980072625,0.47265624999999994,1,1.3380611493945274E-4
2020-24-07 18:24:03.000472,0.03093524461025831,0.509765625,1,0.003278249816016592
2020-26-07 18:26:34.000889,0.03193830076657397,0.478515625,1,0.010102361677928681
2020-26-07 18:26:35.000943,0.031218248757788197,0.49609374999999994,1,6.690305746972637E-5
2020-27-07 18:27:33.000683,0.03060671809935092,0.517578125,1,0.0038134742757744027
2020-28-07 18:28:26.000820,0.030299287829898065,0.490234375,1,0.0035458620458954974
2020-28-07 18:28:40.000186,0.030628931299449342,0.490234375,1,8.697397471064428E-4
2020-28-07 18:28:44.000068,0.03031458722395451,0.490234375,1,2.007091724091791E-4
2020-29-07 18:29:03.000606,0.03172181654519892,0.48046875,1,0.001271158091924801
