time_since_last_recording,latency,cost,reliability
0,60.57599401473999,27.7,1
1379.0,63.09586572647095,29.2,1
1873.0,61.391894817352295,30.3,1
1127.0,61.08574199676514,28.9,1
826.0,64.46673345565796,29.9,1
1530.0,61.55721092224121,28.0,1
1645.0,63.07742357254028,29.1,1
1146.0,63.45452618598938,28.2,1
928.0,61.34418535232544,27.9,1
1565.0,60.918529987335205,27.8,1
1428.0,61.917993783950806,27.0,1
2114.0,61.527281284332275,27.8,1
595.0,66.60782265663147,31.0,1
1708.0,62.291804790496826,27.1,1
1231.0,61.37628102302551,27.7,1
1802.0,61.03877329826355,27.2,1
1308.0,68.71197319030762,29.0,1
840.0,65.10645699501038,29.6,1
1735.0,61.12325668334961,28.7,1
521.0,61.56588101387024,27.8,1
1895.0,65.06343126296997,29.6,1
688.0,63.86136984825134,28.3,1
1111.0,64.98319220542908,28.3,1
2056.0,61.22678518295288,27.5,1
677.0,62.75071883201599,28.6,1
1237.0,61.101975440979004,27.3,1
1102.0,63.79590153694153,30.3,1
1432.0,61.30254101753235,28.1,1
1677.0,64.43569540977478,29.4,1
878.0,62.349280834198,28.7,1
1753.0,62.68891143798828,28.6,1
297.0,62.33391332626343,29.3,1
1230.0,62.532726764678955,27.9,1
2256.0,65.46544337272644,29.9,1
420.0,61.767720222473145,28.9,1
2042.0,62.81379055976868,28.1,1
1193.0,64.949392080307,32.5,1
834.0,62.14220309257507,29.7,1
1543.0,65.41456437110901,30.6,1
1487.0,61.015822649002075,29.9,1
1255.0,63.77837800979614,31.1,1
1095.0,63.26468348503113,27.9,1
1287.0,63.50929570198059,28.0,1
789.0,62.44331693649292,28.8,1
1493.0,62.598233222961426,28.3,1
1339.0,64.41918754577637,29.0,1
1431.0,61.95608949661255,29.8,1
577.0,61.05543661117554,29.3,1
1615.0,62.56528949737549,28.4,1
1104.0,61.41993451118469,28.1,1
1286.0,63.685850620269775,27.9,1
1262.0,62.1953022480011,27.9,1
1072.0,61.193195819854736,29.1,1
1399.0,61.494059562683105,28.4,1
1604.0,61.23134112358093,27.6,1
785.0,61.32766628265381,27.5,1
870.0,61.61026334762573,27.8,1
1227.0,63.74033856391907,29.4,1
1319.0,63.63516974449158,28.9,1
1942.0,63.15464687347412,29.3,1
301.0,61.07518529891968,27.8,1
1377.0,64.45485854148865,28.2,1
1552.0,63.43741703033447,28.1,1
888.0,64.4786925315857,29.4,1
1763.0,61.65614676475525,27.7,1
558.0,61.020716190338135,29.1,1
2155.0,62.55239391326904,29.8,1
524.0,63.37896513938904,28.4,1
1377.0,61.7454788684845,28.5,1
985.0,61.58239030838013,29.5,1
1872.0,61.30585598945618,27.2,1
1268.0,63.822792291641235,27.3,1
1472.0,63.53337526321411,28.9,1
754.0,64.99034476280212,29.2,1
1436.0,70.97572112083435,32.6,1
1196.0,63.76316690444946,29.2,1
1098.0,61.551612854003906,30.1,1
1046.0,62.83989691734314,28.5,1
1625.0,64.38794565200806,29.0,1
1679.0,62.07831883430481,29.3,1
542.0,61.37956428527832,28.6,1
1341.0,62.513696908950806,29.4,1
1801.0,63.03400492668152,30.1,1
1533.0,64.4876971244812,29.4,1
1302.0,62.78071117401123,30.3,1
836.0,63.94664025306702,29.3,1
1114.0,64.26270651817322,31.8,1
1146.0,62.435218811035156,29.1,1
1107.0,62.5073926448822,29.4,1
1642.0,62.80835485458374,28.3,1
1532.0,62.1358060836792,28.7,1
1197.0,64.0617926120758,31.3,1
766.0,61.44377946853638,28.5,1
2019.0,61.763142585754395,27.7,1
1318.0,70.50867509841919,33.7,1
1193.0,66.19314336776733,30.2,1
590.0,62.89638376235962,29.0,1
1086.0,63.38631796836853,30.4,1
1888.0,60.90269422531128,28.1,1
1007.0,62.61243224143982,29.2,1
1360.0,64.01968598365784,27.9,1
1724.0,62.47510814666748,28.6,1
1721.0,62.888872146606445,28.6,1
1723.0,61.35279893875122,27.8,1
1433.0,62.92486095428467,28.1,1
1078.0,63.27396106719971,29.3,1
1938.0,62.50717306137085,28.6,1
1043.0,66.03849697113037,29.5,1
1482.0,66.39602851867676,30.8,1
1073.0,66.62330913543701,31.5,1
1208.0,63.37481212615967,28.2,1
1058.0,64.06507706642151,28.3,1
1393.0,62.13205146789551,27.3,1
1336.0,63.99601697921753,30.0,1
693.0,64.09869384765625,30.7,1
1513.0,61.86290001869202,27.7,1
1465.0,63.38858771324158,30.6,1
1095.0,67.25844597816467,31.3,1
1788.0,61.626628398895264,28.1,1
1340.0,62.22024440765381,28.1,1
639.0,65.65535354614258,29.0,1
882.0,63.685728549957275,30.2,1
1534.0,62.455116987228394,27.7,1
1847.0,62.34617495536804,28.9,1
931.0,66.0197069644928,31.3,1
882.0,62.24656343460083,28.5,1
1467.0,61.172447204589844,29.5,1
1417.0,63.68663239479065,29.9,1
845.0,63.597389698028564,28.9,1
1325.0,61.66972303390503,28.9,1
1164.0,65.96512842178345,29.5,1
1249.0,64.19559597969055,30.2,1
1320.0,65.65607237815857,30.0,1
2009.0,64.33084487915039,31.2,1
827.0,64.6774389743805,30.9,1
1529.0,63.75032377243042,30.1,1
1612.0,61.38307499885559,29.9,1
492.0,63.20786714553833,30.5,1
1908.0,61.37911009788513,30.2,1
1017.0,61.13334918022156,27.7,1
1288.0,66.53823399543762,32.0,1
1296.0,62.89607381820679,31.2,1
797.0,65.86926054954529,30.2,1
1804.0,62.28802490234375,30.0,1
1481.0,61.58750796318054,28.6,1
884.0,66.3699038028717,31.0,1
837.0,65.97742080688477,32.3,1
2113.0,61.07304620742798,27.6,1
932.0,63.401241302490234,31.3,1
1265.0,63.362802028656006,30.1,1
