time_since_last_recording,latency,cost,reliability
1530.0,63.48966336250305,28.7,1
693.0,61.47572374343872,28.2,1
981.0,66.4823637008667,32.2,1
1716.0,61.44264578819275,29.4,1
1731.0,66.29393911361694,30.7,1
850.0,65.71731209754944,30.6,1
838.0,64.3988687992096,31.3,1
2031.0,66.561692237854,29.0,1
1418.0,65.75465536117554,29.6,1
744.0,61.426737546920776,29.0,1
950.0,61.18887805938721,28.0,1
1312.0,65.06843876838684,30.2,1
1272.0,62.34089183807373,28.5,1
1117.0,60.95902490615845,28.1,1
1342.0,62.71170210838318,29.4,1
1552.0,62.37495183944702,28.4,1
876.0,61.248255014419556,29.4,1
1853.0,62.33184552192688,28.1,1
1108.0,62.91860795021057,29.5,1
1193.0,62.82605457305908,27.5,1
874.0,65.48518514633179,30.3,1
1795.0,61.43328356742859,29.9,1
1054.0,61.987369775772095,28.8,1
1157.0,62.244713306427,27.4,1
1175.0,62.79207110404968,28.0,1
