timestamp,time_since_last_recording,latency,cost,reliability
2020-04-07 16:41:11.000867,0.0,0.2953336238861084,25.4,1
2020-04-07 16:44:16.000714,184.0,0.29485559463500977,25.4,1
2020-04-07 16:44:29.000460,12.0,0.29443955421447754,25.4,1
2020-04-07 16:44:37.000990,8.0,0.29312682151794434,25.6,1
2020-04-07 16:45:03.000308,25.0,1.2995400428771973,7.2,1
2020-04-07 16:45:44.000808,41.0,9.820685863494873,1.5,1
2020-04-07 16:47:00.000054,75.0,0.32805538177490234,27.7,1
2020-04-07 16:47:21.000347,21.0,0.29950737953186035,25.2,1
2020-04-07 16:49:42.000028,140.0,0.29900503158569336,25.0,1
2020-04-07 16:50:04.000464,22.0,0.5103838443756104,15.8,1
2020-04-07 16:51:31.000244,86.0,0.2930908203125,24.8,1
2020-04-07 16:52:07.000880,36.0,0.29407644271850586,24.8,1
2020-04-07 16:52:33.000801,25.0,2.0475847721099854,6.0,1
2020-04-07 16:53:27.000916,54.0,0.29306507110595703,24.8,1
2020-04-07 16:56:32.000049,184.0,0.2921907901763916,25.0,1
2020-04-07 16:57:43.000293,71.0,18.299724102020264,1.7,1
2020-04-07 17:01:21.000124,217.0,0.2983884811401367,25.2,1
2020-04-07 17:02:45.000055,83.0,0.29457902908325195,25.6,1
2020-04-07 17:04:39.000784,114.0,0.2985832691192627,25.2,1
2020-04-07 17:05:38.000413,58.0,12.121073007583618,1.4,1
2020-04-07 17:06:56.000719,78.0,0.2943153381347656,25.4,1
2020-04-07 17:07:25.000850,29.0,0.30613017082214355,27.3,1
2020-04-07 17:08:19.000828,53.0,1.8120574951171875,3.2,1
2020-04-07 17:08:31.000298,11.0,0.2930409908294678,25.0,1
2020-04-07 17:10:50.000606,139.0,0.3002054691314697,26.9,1
2020-04-07 17:10:58.000545,7.0,0.2985095977783203,25.2,1
2020-04-07 17:12:02.000736,64.0,0.2999303340911865,25.0,1
2020-04-07 17:12:57.000701,54.0,15.538860082626343,1.5,1
2020-04-07 17:15:53.000786,176.0,0.2937440872192383,25.0,1
2020-04-07 17:16:21.000780,27.0,0.29910755157470703,25.0,1
2020-04-07 17:17:00.000741,38.0,0.2994246482849121,25.0,1
2020-04-07 17:17:18.000002,17.0,0.2986774444580078,25.2,1
2020-04-07 17:19:21.000762,123.0,0.3013126850128174,25.0,1
2020-04-07 17:19:44.000048,22.0,0.2995603084564209,25.0,1
2020-04-07 17:19:54.000320,10.0,0.29952239990234375,25.0,1
2020-04-07 17:20:23.000661,29.0,0.29958319664001465,25.2,1
2020-04-07 17:20:58.000558,34.0,0.3001518249511719,25.0,1
2020-04-07 17:22:31.000681,93.0,0.2957947254180908,24.8,1
2020-04-07 17:23:01.000298,29.0,0.29878735542297363,25.0,1
2020-04-07 17:24:20.000643,79.0,7.892428398132324,1.5,1
2020-04-07 17:26:17.000960,117.0,0.29837465286254883,25.0,1
2020-04-07 17:26:24.000475,6.0,0.2993135452270508,25.0,1
2020-04-07 17:28:41.000240,136.0,0.2934548854827881,25.4,1
2020-04-07 17:29:10.000204,28.0,4.931193828582764,1.8,1
2020-04-07 17:29:40.000253,30.0,0.2984352111816406,25.0,1
2020-04-07 17:32:10.000494,150.0,0.29457616806030273,25.4,1
2020-04-07 17:37:33.000489,322.0,0.298081636428833,25.2,1
2020-04-07 17:37:48.000990,15.0,0.29927849769592285,25.0,1
2020-04-07 17:38:10.000063,21.0,0.29329872131347656,24.8,1
2020-04-07 17:38:47.000172,37.0,0.3002297878265381,25.0,1
2020-04-07 17:38:47.000598,0.0,0.29801464080810547,25.0,1
2020-04-07 17:38:58.000628,11.0,0.2994236946105957,25.2,1
2020-04-07 17:40:58.000221,119.0,0.29912590980529785,25.2,1
2020-04-07 17:42:01.000852,63.0,0.29346728324890137,24.8,1
2020-04-07 17:44:41.000591,159.0,0.2990384101867676,25.2,1
2020-04-07 17:44:43.000151,1.0,0.3001139163970947,25.2,1
2020-04-07 17:44:48.000878,5.0,0.29483628273010254,26.3,1
2020-04-07 17:45:04.000151,15.0,0.29929304122924805,25.2,1
2020-04-07 17:45:35.000980,31.0,0.29334545135498047,25.0,1
