time_since_last_recording,latency,cost,reliability
0,0.03100872039794922,25.5,1
1967.0,0.03184819221496582,50.0,1
563.0,0.031027793884277344,26.8,1
1857.0,0.03009319305419922,25.5,1
1245.0,0.02998065948486328,25.5,1
1400.0,0.03128671646118164,24.1,1
1047.0,0.029964208602905273,50.9,1
1337.0,0.032958030700683594,25.0,1
1969.0,0.030989885330200195,24.5,1
665.0,0.029919862747192383,24.6,1
1786.0,0.031188488006591797,25.5,1
1576.0,0.030983448028564453,25.5,1
1203.0,0.03126168251037598,25.5,1
1056.0,0.030256271362304688,30.4,1
1090.0,0.03434133529663086,49.1,1
1294.0,0.03047323226928711,49.2,1
1319.0,0.029908418655395508,50.0,1
1278.0,0.03047323226928711,24.5,1
1712.0,0.03209066390991211,50.9,1
855.0,0.03162217140197754,25.0,1
1287.0,0.030634641647338867,24.1,1
1841.0,0.030373573303222656,25.9,1
1432.0,0.03156328201293945,25.5,1
331.0,0.030028581619262695,26.4,1
1399.0,0.03262042999267578,27.0,1
2021.0,0.03117227554321289,50.0,1
1161.0,0.029944896697998047,25.5,1
952.0,0.035147905349731445,50.0,1
1598.0,0.03148937225341797,25.5,1
694.0,0.03167581558227539,26.8,1
1086.0,0.03193044662475586,25.5,1
1717.0,0.031476736068725586,25.0,1
1376.0,0.032578468322753906,25.0,1
1157.0,0.030682802200317383,25.5,1
1492.0,0.029347658157348633,24.1,1
1296.0,0.030521154403686523,24.1,1
802.0,0.030838489532470703,25.5,1
954.0,0.03106093406677246,48.1,1
1920.0,0.03162503242492676,26.3,1
548.0,0.03357672691345215,23.6,1
1630.0,0.031078815460205078,50.9,1
960.0,0.031304359436035156,25.0,1
1433.0,0.030579328536987305,25.9,1
1765.0,0.03134036064147949,50.8,1
503.0,0.030665159225463867,26.3,1
1801.0,0.03396320343017578,25.0,1
819.0,0.030165672302246094,27.3,1
1662.0,0.030344247817993164,49.1,1
1095.0,0.03035426139831543,24.1,1
1415.0,0.03143668174743652,25.9,1
1143.0,0.031632184982299805,50.0,1
1488.0,0.02977275848388672,24.5,1
517.0,0.033358097076416016,49.1,1
1895.0,0.03092026710510254,24.5,1
886.0,0.03156900405883789,51.7,1
1317.0,0.03057122230529785,25.5,1
794.0,0.02981257438659668,24.5,1
1517.0,0.03189277648925781,25.5,1
1441.0,0.03237605094909668,25.9,1
790.0,0.030866146087646484,25.5,1
1922.0,0.03042006492614746,24.5,1
778.0,0.030762434005737305,43.6,1
1555.0,0.03155255317687988,25.0,1
1152.0,0.03216719627380371,26.3,1
1192.0,0.030555248260498047,25.5,1
662.0,0.030083656311035156,25.5,1
1117.0,0.031304359436035156,31.5,1
1918.0,0.0314483642578125,25.5,1
796.0,0.031041383743286133,26.8,1
1977.0,0.031111955642700195,50.0,1
1201.0,0.030263423919677734,25.9,1
796.0,0.030924320220947266,24.6,1
1438.0,0.03050518035888672,43.9,1
1294.0,0.030057430267333984,26.8,1
1265.0,0.030510663986206055,27.3,1
1171.0,0.03286933898925781,25.5,1
1309.0,0.031319618225097656,24.1,1
1052.0,0.03521609306335449,49.2,1
1720.0,0.03078770637512207,25.5,1
1268.0,0.03053426742553711,23.6,1
1198.0,0.030896425247192383,26.8,1
1304.0,0.03127574920654297,25.0,1
1228.0,0.03140544891357422,25.5,1
1591.0,0.03032851219177246,24.1,1
653.0,0.03034043312072754,25.5,1
1710.0,0.02928638458251953,24.1,1
1426.0,0.031916141510009766,25.4,1
365.0,0.03647589683532715,50.0,1
1871.0,0.030374765396118164,24.1,1
916.0,0.03222513198852539,51.8,1
1179.0,0.03141641616821289,48.2,1
1293.0,0.03148508071899414,24.1,1
1526.0,0.03222179412841797,27.3,1
1626.0,0.031122684478759766,25.5,1
619.0,0.030978918075561523,34.5,1
1056.0,0.03290891647338867,26.8,1
1545.0,0.03316688537597656,30.9,1
1790.0,0.030283689498901367,25.9,1
803.0,0.031383514404296875,24.1,1
1537.0,0.031777143478393555,26.8,1
1581.0,0.031744956970214844,24.5,1
1673.0,0.031523942947387695,24.5,1
2187.0,0.029340028762817383,25.5,1
827.0,0.03125262260437012,25.5,1
1382.0,0.029512643814086914,50.0,1
1540.0,0.03305816650390625,25.0,1
1027.0,0.030423641204833984,26.8,1
1078.0,0.03287768363952637,25.0,1
1999.0,0.0305936336517334,25.5,1
1385.0,0.03208184242248535,25.5,1
1030.0,0.03252577781677246,49.1,1
1452.0,0.0297853946685791,26.2,1
468.0,0.031070709228515625,49.1,1
1681.0,0.0343780517578125,50.9,1
1177.0,0.03385663032531738,25.0,1
824.0,0.03042769432067871,38.2,1
1753.0,0.03181052207946777,25.5,1
738.0,0.030154705047607422,24.5,1
1235.0,0.03229784965515137,24.6,1
1945.0,0.03189206123352051,46.4,1
1411.0,0.03238415718078613,50.9,1
1176.0,0.031461238861083984,46.4,1
986.0,0.031401634216308594,25.5,1
860.0,0.029900789260864258,25.5,1
1615.0,0.030170917510986328,25.5,1
1196.0,0.03150653839111328,25.0,1
1682.0,0.034082889556884766,23.6,1
1191.0,0.03165864944458008,24.1,1
944.0,0.030719518661499023,25.5,1
1505.0,0.030260086059570312,25.5,1
601.0,0.031177282333374023,27.3,1
1950.0,0.03074955940246582,24.1,1
999.0,0.03152728080749512,25.5,1
833.0,0.030721187591552734,26.8,1
1214.0,0.03010082244873047,25.9,1
1970.0,0.03117680549621582,27.8,1
1245.0,0.03130078315734863,25.5,1
1230.0,0.03106403350830078,27.3,1
754.0,0.02991795539855957,26.8,1
1933.0,0.031343698501586914,25.4,1
1109.0,0.033908843994140625,49.1,1
1490.0,0.032126665115356445,50.0,1
983.0,0.03213787078857422,25.0,1
977.0,0.030912160873413086,25.0,1
2030.0,0.0314030647277832,24.1,1
553.0,0.030762672424316406,42.6,1
1173.0,0.030071496963500977,50.0,1
1688.0,0.033468008041381836,25.0,1
1373.0,0.03190159797668457,39.3,1
1493.0,0.032649993896484375,24.1,1
