timestamp,time_since_last_recording,latency,cost,reliability,ping_timestamp,time_since_last_ping,ping_success,ping_time
2020-04-07 20:14:28.000362,24.0,7.768460035324097,3.3,1,2020-04-07 20:13:43.000491,44.0,1,10.931
2020-04-07 20:15:34.000843,66.0,7.583167791366577,3.4,1,2020-04-07 20:15:12.000493,22.0,1,8.853
2020-04-07 20:16:23.000158,48.0,14.180604457855225,3.3,1,2020-04-07 20:15:12.000493,70.0,1,8.853
2020-04-07 20:19:17.000208,174.0,9.775741338729858,3.0,1,2020-04-07 20:17:30.000144,107.0,1,8.816
2020-04-07 20:19:44.000062,26.0,13.474676132202148,3.1,1,2020-04-07 20:17:30.000144,133.0,1,8.816
2020-04-07 20:21:43.000087,119.0,10.85458493232727,2.6,1,2020-04-07 20:21:27.000682,15.0,1,8.714
2020-04-07 20:23:56.000853,133.0,15.933593273162842,2.3,1,2020-04-07 20:23:43.000270,13.0,1,8.811
2020-04-07 20:24:37.000002,40.0,9.21223759651184,3.2,1,2020-04-07 20:24:03.000884,33.0,1,8.778
2020-04-07 20:25:15.000709,38.0,8.702274322509766,3.3,1,2020-04-07 20:24:03.000884,71.0,1,8.778
2020-04-07 20:26:10.000761,55.0,14.456695318222046,3.2,1,2020-04-07 20:24:03.000884,126.0,1,8.778
2020-04-07 20:28:45.000642,154.0,18.50739622116089,2.3,1,2020-04-07 20:28:44.000246,1.0,1,8.883
2020-04-07 20:29:03.000711,18.0,14.428434610366821,2.8,1,2020-04-07 20:28:44.000246,19.0,1,8.883
2020-04-07 20:30:11.000388,67.0,8.634851694107056,3.8,1,2020-04-07 20:29:59.000802,11.0,1,8.807
2020-04-07 20:30:54.000876,43.0,17.40551471710205,2.7,1,2020-04-07 20:29:59.000802,55.0,1,8.807
2020-04-07 20:31:15.000682,20.0,16.899221897125244,3.0,1,2020-04-07 20:31:14.000592,1.0,1,8.816
2020-04-07 20:35:30.000387,254.0,9.65967345237732,2.5,1,2020-04-07 20:34:38.000648,51.0,1,8.85
2020-04-07 20:36:07.000644,37.0,12.13699984550476,2.7,1,2020-04-07 20:34:38.000648,88.0,1,8.85
2020-04-07 20:39:14.000950,187.0,25.25587224960327,2.2,1,2020-04-07 20:38:50.000799,24.0,1,8.659
2020-04-07 20:40:56.000526,101.0,24.289201021194458,1.7,1,2020-04-07 20:38:50.000799,125.0,1,8.659
2020-04-07 20:41:22.000464,25.0,12.052522420883179,1.6,1,2020-04-07 20:38:50.000799,151.0,1,8.659
2020-04-07 20:41:43.000423,20.0,8.716014862060547,2.9,1,2020-04-07 20:38:50.000799,172.0,1,8.659
2020-04-07 20:42:08.000613,25.0,8.29012942314148,3.1,1,2020-04-07 20:38:50.000799,197.0,1,8.659
2020-04-07 20:42:45.000379,36.0,12.606355905532837,2.4,1,2020-04-07 20:42:33.000163,12.0,1,12.751
2020-04-07 20:42:56.000238,10.0,9.451878070831299,2.8,1,2020-04-07 20:42:33.000163,23.0,1,12.751
2020-04-07 20:46:03.000078,186.0,32.321770668029785,1.4,1,2020-04-07 20:44:57.000362,65.0,1,9.156
2020-04-07 20:47:29.000798,86.0,11.038132905960083,2.3,1,2020-04-07 20:44:57.000362,152.0,1,9.156
2020-04-07 20:49:32.000448,122.0,9.252214670181274,2.0,1,2020-04-07 20:49:02.000340,30.0,1,8.704
2020-04-07 20:52:21.000687,169.0,17.61147928237915,1.8,1,2020-04-07 20:51:52.000922,28.0,1,8.906
2020-04-07 20:52:43.000213,21.0,23.75722908973694,2.0,1,2020-04-07 20:51:52.000922,50.0,1,8.906
2020-04-07 20:55:10.000000,146.0,11.270938873291016,2.5,1,2020-04-07 20:53:50.000096,79.0,1,8.806
2020-04-07 20:56:44.000301,94.0,8.760628461837769,2.9,1,2020-04-07 20:53:50.000096,174.0,1,8.806
2020-04-07 20:59:41.000807,177.0,6.882718563079834,3.7,1,2020-04-07 20:59:34.000281,7.0,1,8.701
