time_since_last_recording,latency,cost,reliability
1016.0,63.524821758270264,28.5,1
985.0,61.533750772476196,28.3,1
2017.0,61.99429416656494,29.7,1
1183.0,69.04012560844421,33.8,1
793.0,63.55544424057007,28.8,1
1342.0,65.62628221511841,31.1,1
1627.0,63.95702815055847,29.2,1
1086.0,64.31852006912231,31.0,1
1304.0,64.28311610221863,28.3,1
1376.0,61.59511971473694,29.4,1
1225.0,62.71215057373047,29.3,1
534.0,61.780072927474976,28.5,1
1667.0,61.23731231689453,29.5,1
1131.0,63.906548261642456,28.9,1
1330.0,63.335591316223145,28.6,1
1560.0,62.002901554107666,28.9,1
926.0,63.71074652671814,28.8,1
1359.0,61.04542922973633,28.4,1
1656.0,62.091620445251465,28.4,1
1032.0,61.10391545295715,28.2,1
779.0,61.137046575546265,29.7,1
1246.0,61.416691303253174,29.8,1
1178.0,61.382633686065674,30.1,1
2056.0,61.302166223526,28.3,1
