time_since_last_recording,latency,cost,reliability
0,0.32805538177490234,27.7,1
-348.0,0.2953336238861084,25.4,1
197.0,0.29443955421447754,25.4,1
312.0,0.29900503158569336,25.0,1
-237.0,9.820685863494873,1.5,1
-41.0,1.2995400428771973,7.2,1
-46.0,0.29485559463500977,25.4,1
497.0,2.0475847721099854,6.0,1
-475.0,0.29312682151794434,25.6,1
163.0,0.29950737953186035,25.2,1
249.0,0.2930908203125,24.8,1
36.0,0.29407644271850586,24.8,1
-123.0,0.5103838443756104,15.8,1
760.0,0.29457902908325195,25.6,1
114.0,0.2985832691192627,25.2,1
-671.0,0.29306507110595703,24.8,1
255.0,18.299724102020264,1.7,1
-71.0,0.2921907901763916,25.0,1
289.0,0.2983884811401367,25.2,1
335.0,0.2943153381347656,25.4,1
-78.0,12.121073007583618,1.4,1
320.0,0.2985095977783203,25.2,1
-158.0,1.8120574951171875,3.2,1
-53.0,0.30613017082214355,27.3,1
331.0,15.538860082626343,1.5,1
-54.0,0.2999303340911865,25.0,1
-211.0,0.2930409908294678,25.0,1
526.0,0.2986774444580078,25.2,1
-17.0,0.2994246482849121,25.0,1
163.0,0.2995603084564209,25.0,1
-533.0,0.3002054691314697,26.9,1
607.0,0.3001518249511719,25.0,1
202.0,7.892428398132324,1.5,1
-236.0,0.29958319664001465,25.2,1
128.0,0.2957947254180908,24.8,1
-369.0,0.29910755157470703,25.0,1
-27.0,0.2937440872192383,25.0,1
796.0,4.931193828582764,1.8,1
-28.0,0.2934548854827881,25.4,1
209.0,0.29457616806030273,25.4,1
-736.0,0.29952239990234375,25.0,1
-32.0,0.3013126850128174,25.0,1
422.0,0.2993135452270508,25.0,1
-6.0,0.29837465286254883,25.0,1
202.0,0.2984352111816406,25.0,1
-398.0,0.29878735542297363,25.0,1
945.0,0.3002297878265381,25.0,1
-58.0,0.29927849769592285,25.0,1
-15.0,0.298081636428833,25.2,1
204.0,0.29912590980529785,25.2,1
63.0,0.29346728324890137,24.8,1
-231.0,0.29329872131347656,24.8,1
37.0,0.29801464080810547,25.0,1
503.0,0.32420778274536133,25.4,1
-149.0,0.2990384101867676,25.2,1
291.0,0.29298925399780273,25.6,1
-289.0,0.3001139163970947,25.2,1
-344.0,0.2994236946105957,25.2,1
397.0,0.29334545135498047,25.0,1
-47.0,0.29483628273010254,26.3,1
579.0,0.2933838367462158,24.8,1
2.0,0.29567694664001465,28.2,1
-566.0,0.29929304122924805,25.2,1
48.0,0.29878711700439453,25.2,1
269.0,0.2989847660064697,25.0,1
-20.0,0.2984614372253418,25.2,1
290.0,0.30002927780151367,25.8,1
388.0,0.2968556880950928,25.2,1
-877.0,2.7555315494537354,3.5,1
261.0,6.8097004890441895,2.3,1
-30.0,0.29343414306640625,25.0,1
579.0,0.2939479351043701,25.4,1
338.0,0.2924783229827881,25.6,1
-800.0,0.2938077449798584,25.0,1
882.0,0.2981395721435547,25.2,1
161.0,0.2938687801361084,24.8,1
-332.0,12.71256399154663,1.3,1
85.0,0.29822659492492676,25.2,1
255.0,0.2934396266937256,24.8,1
-469.0,0.297579288482666,24.6,1
360.0,0.2979154586791992,24.6,1
-241.0,0.2923614978790283,25.6,1
572.0,0.298384428024292,25.0,1
276.0,0.30249547958374023,28.1,1
-323.0,0.2984433174133301,25.2,1
74.0,0.2990736961364746,25.2,1
240.0,4.319668769836426,2.7,1
-269.0,0.29792094230651855,24.6,1
419.0,0.29915714263916016,25.0,1
76.0,0.2930140495300293,25.0,1
-415.0,0.2991631031036377,25.2,1
-235.0,0.29967212677001953,25.0,1
1026.0,0.2958393096923828,26.9,1
33.0,0.2939791679382324,25.0,1
56.0,0.2939486503601074,26.3,1
-493.0,0.29830217361450195,24.6,1
-155.0,0.2985091209411621,25.2,1
862.0,0.29900169372558594,25.0,1
-545.0,0.29312920570373535,25.0,1
-136.0,0.2937581539154053,25.6,1
252.0,2.212204933166504,3.9,1
64.0,0.29332923889160156,24.8,1
51.0,0.29206156730651855,25.0,1
675.0,10.075376033782959,1.5,1
-141.0,0.2982046604156494,25.2,1
176.0,0.2984905242919922,25.2,1
-516.0,0.2987203598022461,25.0,1
20.0,0.2957477569580078,25.4,1
606.0,0.2985200881958008,25.0,1
-335.0,4.12319278717041,2.9,1
93.0,0.2988002300262451,25.2,1
611.0,0.29325318336486816,25.4,1
-693.0,0.29856300354003906,25.6,1
469.0,0.2980673313140869,25.2,1
354.0,0.2918422222137451,25.0,1
-365.0,0.29355812072753906,25.0,1
-44.0,0.2926013469696045,25.0,1
566.0,1.971778392791748,2.8,1
-119.0,0.2941102981567383,25.6,1
-414.0,0.3005862236022949,25.0,1
203.0,0.2991819381713867,25.0,1
-124.0,0.29369592666625977,25.9,1
44.0,0.29532456398010254,26.1,1
110.0,0.29351282119750977,25.4,1
769.0,0.29457736015319824,25.4,1
152.0,0.3237276077270508,15.1,1
-224.0,6.399340391159058,3.4,1
-516.0,0.29899024963378906,25.0,1
878.0,0.30365657806396484,27.9,1
-706.0,0.3019075393676758,28.3,1
574.0,0.29900503158569336,26.1,1
-75.0,0.29579687118530273,25.4,1
-422.0,0.2941317558288574,25.4,1
301.0,0.2948019504547119,25.4,1
-131.0,0.29636502265930176,28.2,1
182.0,0.29346132278442383,24.8,1
26.0,3.1054346561431885,3.4,1
488.0,0.2950296401977539,24.8,1
-272.0,0.2986879348754883,25.2,1
89.0,0.2960977554321289,25.4,1
-45.0,0.29364967346191406,24.8,1
81.0,0.29431986808776855,24.8,1
535.0,0.2992703914642334,25.0,1
317.0,0.30107808113098145,27.7,1
-405.0,0.2989187240600586,25.2,1
347.0,0.2961304187774658,26.3,1
7.0,0.299452543258667,25.0,1
-13.0,0.711982011795044,15.1,1
167.0,0.2990128993988037,25.2,1
-200.0,0.2988009452819824,27.7,1
-67.0,0.2928290367126465,25.0,1
579.0,0.2950155735015869,24.8,1
-482.0,0.3113710880279541,9.0,1
372.0,0.299701452255249,25.2,1
-339.0,0.2981867790222168,25.0,1
867.0,0.2975313663482666,29.2,1
-582.0,0.29581570625305176,24.8,1
803.0,9.048022031784058,2.0,1
-345.0,0.29300975799560547,28.3,1
477.0,3.575904607772827,4.1,1
-25.0,0.2926461696624756,28.8,1
-719.0,1.8737385272979736,2.6,1
454.0,0.2974395751953125,25.2,1
298.0,0.3041260242462158,28.3,1
-295.0,0.2923610210418701,25.0,1
173.0,0.2982139587402344,25.2,1
240.0,0.2938523292541504,27.6,1
202.0,0.43264174461364746,1.9,1
-225.0,0.29350972175598145,25.4,1
483.0,0.29853367805480957,25.0,1
-492.0,0.2952244281768799,25.4,1
195.0,0.2929069995880127,24.8,1
-283.0,4.247658967971802,3.1,1
609.0,0.29877614974975586,25.0,1
-321.0,0.2999694347381592,25.0,1
489.0,0.2920258045196533,25.0,1
132.0,0.29247307777404785,24.8,1
-462.0,0.29146671295166016,25.9,1
460.0,0.3417329788208008,25.0,1
96.0,0.29907989501953125,25.2,1
-210.0,0.294933557510376,25.4,1
-69.0,0.29787325859069824,25.2,1
-151.0,0.29321932792663574,24.8,1
825.0,0.30211567878723145,25.6,1
-113.0,0.29262256622314453,25.0,1
-522.0,0.2950291633605957,28.8,1
680.0,0.8622500896453857,10.7,1
-363.0,0.29320430755615234,25.0,1
309.0,0.2978675365447998,25.0,1
-256.0,0.2980504035949707,27.7,1
721.0,0.2963414192199707,25.4,1
-645.0,4.076410293579102,4.0,1
301.0,0.30153560638427734,28.3,1
-227.0,0.3003697395324707,28.3,1
505.0,0.2933011054992676,25.6,1
490.0,0.2927701473236084,24.8,1
113.0,0.2993154525756836,26.7,1
-125.0,0.2981841564178467,25.0,1
-528.0,2.902161121368408,4.9,1
731.0,0.29746508598327637,25.2,1
-214.0,0.29460954666137695,26.5,1
207.0,0.29237961769104004,25.4,1
442.0,0.29469847679138184,26.7,1
