time_since_last_recording,latency,cost,reliability
0,0.03125476837158203,23.2,1
1261.0,0.030305147171020508,25.0,1
1214.0,0.03250265121459961,25.5,1
1739.0,0.03022480010986328,27.8,1
879.0,0.03211617469787598,25.0,1
1239.0,0.03122425079345703,25.5,1
978.0,0.033269405364990234,72.2,1
1400.0,0.03008723258972168,23.1,1
1616.0,0.030179262161254883,24.5,1
1745.0,0.031099319458007812,51.8,1
1576.0,0.030309677124023438,24.2,1
1720.0,0.03285574913024902,25.9,1
1249.0,0.031313419342041016,25.0,1
1038.0,0.03076028823852539,27.9,1
1582.0,0.0309751033782959,26.7,1
1281.0,0.03137969970703125,50.9,1
574.0,0.030089139938354492,23.6,1
1413.0,0.029846668243408203,25.9,1
1232.0,0.03016972541809082,26.3,1
1445.0,0.03153800964355469,25.5,1
1483.0,0.030545473098754883,25.0,1
641.0,0.03248429298400879,25.5,1
1233.0,0.031403303146362305,25.8,1
1200.0,0.031047821044921875,24.1,1
1565.0,0.030115604400634766,25.5,1
1337.0,0.03087615966796875,24.5,1
1457.0,0.03232169151306152,28.6,1
1069.0,0.030867576599121094,25.5,1
1602.0,0.029439926147460938,24.5,1
1214.0,0.03025674819946289,23.8,1
681.0,0.029866456985473633,41.8,1
1692.0,0.030411243438720703,24.5,1
881.0,0.029344797134399414,50.9,1
1752.0,0.03189992904663086,25.9,1
1126.0,0.03241920471191406,51.7,1
795.0,0.030542612075805664,49.1,1
1095.0,0.032128095626831055,25.5,1
2131.0,0.03136253356933594,24.1,1
801.0,0.030609846115112305,25.0,1
1234.0,0.029790163040161133,25.5,1
1578.0,0.03051447868347168,24.5,1
1373.0,0.03137993812561035,24.1,1
1156.0,0.03032088279724121,27.3,1
473.0,0.030083894729614258,25.9,1
1875.0,0.029685497283935547,25.9,1
1420.0,0.03045821189880371,24.1,1
911.0,0.029376983642578125,49.1,1
1641.0,0.030037641525268555,25.5,1
797.0,0.031354427337646484,24.1,1
1284.0,0.03257322311401367,25.5,1
1616.0,0.029935121536254883,25.9,1
688.0,0.030584096908569336,25.5,1
1298.0,0.029920339584350586,24.5,1
1568.0,0.02971649169921875,27.6,1
963.0,0.03112053871154785,24.1,1
1198.0,0.02985095977783203,24.1,1
1292.0,0.03221559524536133,48.1,1
1546.0,0.030313491821289062,25.9,1
1186.0,0.0295412540435791,25.9,1
1171.0,0.030901193618774414,24.1,1
987.0,0.02981853485107422,50.0,1
1520.0,0.03139901161193848,24.1,1
1069.0,0.032067298889160156,25.0,1
1128.0,0.032047271728515625,25.5,1
1149.0,0.030707836151123047,26.8,1
1234.0,0.029886245727539062,24.6,1
1187.0,0.03147435188293457,24.6,1
1901.0,0.03272247314453125,49.1,1
346.0,0.030806779861450195,25.9,1
1954.0,0.030214786529541016,25.9,1
849.0,0.030651569366455078,26.3,1
1475.0,0.03128242492675781,24.1,1
1029.0,0.031471967697143555,26.8,1
1109.0,0.03159284591674805,25.8,1
1612.0,0.030197858810424805,24.5,1
1503.0,0.03053903579711914,25.5,1
1202.0,0.03052830696105957,24.1,1
1171.0,0.029387712478637695,49.1,1
1672.0,0.033280372619628906,30.4,1
317.0,0.03155946731567383,51.8,1
2180.0,0.030928611755371094,26.8,1
1091.0,0.03257489204406738,26.3,1
1287.0,0.030016183853149414,25.9,1
846.0,0.0321352481842041,25.5,1
1026.0,0.030462026596069336,25.5,1
1407.0,0.030876874923706055,29.6,1
1357.0,0.03092670440673828,26.3,1
1429.0,0.03257155418395996,25.0,1
1504.0,0.03168368339538574,25.5,1
595.0,0.030345439910888672,25.0,1
2112.0,0.031414031982421875,25.9,1
834.0,0.030399322509765625,27.3,1
1020.0,0.030462026596069336,25.5,1
1278.0,0.03145909309387207,25.0,1
1147.0,0.030865192413330078,24.6,1
1926.0,0.03130006790161133,27.3,1
848.0,0.030241012573242188,25.5,1
1430.0,0.03100728988647461,27.3,1
1189.0,0.032448530197143555,50.0,1
1642.0,0.03103160858154297,45.6,1
928.0,0.03129148483276367,25.5,1
1702.0,0.031193017959594727,25.5,1
1766.0,0.030385255813598633,32.7,1
1675.0,0.029691696166992188,24.6,1
1652.0,0.030123472213745117,29.0,1
1659.0,0.03056788444519043,24.5,1
1152.0,0.033713579177856445,30.4,1
1220.0,0.03070998191833496,25.5,1
804.0,0.03023505210876465,25.0,1
1287.0,0.030272960662841797,30.2,1
1193.0,0.031507253646850586,25.0,1
1318.0,0.03240060806274414,32.1,1
1149.0,0.0350034236907959,50.0,1
1133.0,0.0315709114074707,25.5,1
1623.0,0.0321958065032959,25.0,1
1051.0,0.030936241149902344,24.6,1
1054.0,0.030887365341186523,27.3,1
2154.0,0.03187227249145508,23.6,1
331.0,0.03109574317932129,25.5,1
1504.0,0.029623985290527344,24.1,1
1429.0,0.030727148056030273,49.1,1
1050.0,0.02983236312866211,24.5,1
1599.0,0.02992415428161621,26.8,1
1476.0,0.03084707260131836,49.1,1
808.0,0.03080296516418457,25.5,1
1188.0,0.030657529830932617,26.2,1
1377.0,0.0334627628326416,26.7,1
1383.0,0.02986907958984375,24.5,1
1606.0,0.03060436248779297,26.3,1
1165.0,0.030790090560913086,25.9,1
945.0,0.029834747314453125,26.8,1
1336.0,0.031146764755249023,50.0,1
1276.0,0.030518054962158203,24.1,1
1269.0,0.029860496520996094,37.5,1
998.0,0.030179738998413086,25.0,1
1464.0,0.030699491500854492,25.0,1
1772.0,0.030425548553466797,50.0,1
370.0,0.03256583213806152,26.8,1
2094.0,0.029649734497070312,26.3,1
1285.0,0.030187368392944336,24.5,1
963.0,0.03037261962890625,27.3,1
1416.0,0.03363990783691406,25.5,1
1065.0,0.03129434585571289,25.5,1
993.0,0.030663490295410156,25.9,1
1782.0,0.03020501136779785,25.9,1
942.0,0.030323266983032227,27.3,1
867.0,0.03129124641418457,24.1,1
1581.0,0.031525611877441406,24.6,1
1476.0,0.03037405014038086,25.5,1
1111.0,0.030385255813598633,24.1,1
