time_since_last_recording,latency,cost,reliability,time_since_last_ping,last_ping
721.0,3.4824719429016113,25.1,1,963.0,0.025
1546.0,3.3812105655670166,23.6,1,1285.0,0.025
580.0,2.864809513092041,27.7,1,135.0,0.024
1259.0,3.125673294067383,25.0,1,372.0,0.025
1858.0,3.0964555740356445,27.3,1,1184.0,0.024
1585.0,2.8785316944122314,26.6,1,3.0,0.025
946.0,3.1965503692626953,27.1,1,950.0,0.025
1567.0,2.974296808242798,27.0,1,710.0,0.025
471.0,3.24479603767395,27.0,1,52.0,0.025
1264.0,3.0700812339782715,28.8,1,1317.0,0.025
2049.0,3.0875966548919678,25.2,1,872.0,0.024
864.0,3.000675678253174,26.4,1,712.0,0.025
994.0,3.4688496589660645,31.4,1,499.0,0.024
1231.0,3.346788167953491,27.7,1,1730.0,0.024
1974.0,3.194492816925049,25.3,1,941.0,0.025
1389.0,2.9818546772003174,27.8,1,1227.0,0.025
572.0,5.884896993637085,21.2,1,196.0,0.024
1777.0,3.4929261207580566,28.0,1,144.0,0.025
870.0,4.149062395095825,21.2,1,1015.0,0.025
1254.0,3.3969202041625977,25.7,1,774.0,0.025
1570.0,3.087661027908325,27.2,1,1102.0,0.025
1639.0,3.310055732727051,24.3,1,1450.0,0.024
