time_since_last_recording,latency,cost,reliability,time_since_last_ping,last_ping
-65.0,4.634196758270264,3.6,1,0.0,1.0
706.0,4.55218243598938,3.8,1,112.0,1.0
336.0,4.195858001708984,3.2,1,245.0,1.0
-854.0,4.211334705352783,3.8,1,0.0,1.0
119.0,4.149826288223267,3.7,1,0.0,1.0
277.0,4.480019807815552,3.6,1,0.0,1.0
-15.0,5.400390863418579,3.6,1,0.0,1.0
762.0,4.462134838104248,3.1,1,129.0,1.0
84.0,4.835027456283569,3.1,1,767.0,1.0
-900.0,4.833202362060547,3.3,1,0.0,1.0
686.0,4.58609676361084,3.4,1,553.0,1.0
-328.0,4.9511213302612305,3.4,1,225.0,1.0
666.0,3.99914288520813,3.9,1,78.0,1.0
106.0,4.056801795959473,3.0,1,522.0,1.0
-565.0,4.931508302688599,3.7,1,0.0,1.0
133.0,4.488907337188721,3.1,1,90.0,1.0
11.0,4.398632764816284,3.5,1,101.0,1.0
155.0,6.857553958892822,2.9,1,257.0,1.0
287.0,6.036294460296631,3.4,1,545.0,1.0
-175.0,13.981689691543579,1.6,1,369.0,1.0
88.0,12.347097873687744,2.4,1,457.0,1.0
530.0,18.78495454788208,1.9,1,79.0,1.0
-446.0,6.445350885391235,2.8,1,0.0,1.0
716.0,5.991377592086792,3.3,1,575.0,1.0
-404.0,4.810078144073486,3.0,1,170.0,1.0
255.0,4.5670154094696045,4.1,1,426.0,1.0
-261.0,5.5125508308410645,2.9,1,164.0,1.0
315.0,7.841071605682373,2.4,1,480.0,1.0
-449.0,5.109408855438232,3.6,1,31.0,1.0
362.0,5.220906019210815,3.6,1,394.0,1.0
-117.0,5.681849002838135,3.4,1,276.0,1.0
-104.0,12.167430877685547,2.2,1,172.0,1.0
418.0,9.21357250213623,2.8,1,590.0,1.0
80.0,10.379411458969116,2.3,1,671.0,1.0
413.0,10.852306127548218,2.1,1,383.0,1.0
-154.0,11.961726427078247,2.3,1,228.0,1.0
1.0,15.589263916015625,1.6,1,229.0,1.0
136.0,11.614206075668335,2.1,1,366.0,1.0
-297.0,11.07075047492981,2.8,1,68.0,1.0
607.0,12.519424438476562,2.3,1,664.0,1.0
-221.0,13.664512634277344,2.0,1,443.0,1.0
-167.0,5.966385126113892,2.7,1,276.0,1.0
-104.0,5.435591220855713,3.5,1,171.0,1.0
958.0,5.155717611312866,3.0,1,208.0,1.0
-155.0,6.393566608428955,3.8,1,53.0,1.0
-471.0,5.366976976394653,4.3,1,0.0,1.0
258.0,4.720030784606934,4.0,1,0.0,1.0
191.0,5.824731349945068,3.0,1,32.0,1.0
-279.0,6.017496824264526,3.7,1,0.0,1.0
756.0,5.605145692825317,3.6,1,128.0,1.0
-141.0,4.883377313613892,3.9,1,0.0,1.0
2.0,7.811450958251953,3.1,1,0.0,1.0
273.0,5.437376499176025,3.3,1,223.0,1.0
-27.0,5.015362977981567,4.1,1,195.0,1.0
164.0,4.854780435562134,3.7,1,360.0,1.0
-742.0,5.325948238372803,3.2,1,0.0,1.0
775.0,5.092750549316406,3.4,1,393.0,1.0
31.0,4.8061559200286865,3.7,1,364.0,1.0
-116.0,4.947536468505859,3.8,1,248.0,1.0
212.0,4.673484563827515,3.3,1,460.0,1.0
329.0,4.312206745147705,4.7,1,580.0,1.0
-263.0,3.8542466163635254,4.0,1,317.0,1.0
388.0,5.700283050537109,3.4,1,511.0,1.0
-333.0,4.948944807052612,3.1,1,177.0,1.0
196.0,5.1732497215271,3.3,1,373.0,1.0
253.0,5.21532130241394,3.3,1,627.0,1.0
-440.0,4.4581382274627686,4.2,1,186.0,1.0
579.0,5.907038688659668,3.1,1,766.0,1.0
-136.0,5.567664384841919,3.5,1,630.0,1.0
-77.0,4.990531921386719,3.4,1,552.0,1.0
-292.0,6.810439348220825,3.1,1,260.0,1.0
813.0,7.551806926727295,2.8,1,745.0,1.0
-517.0,5.538003921508789,3.7,1,228.0,1.0
-85.0,5.2598021030426025,3.7,1,142.0,1.0
605.0,6.899294137954712,2.8,1,748.0,1.0
194.0,11.06420087814331,2.8,1,94.0,1.0
-176.0,8.521523475646973,2.5,1,0.0,1.0
374.0,6.768328428268433,3.2,1,292.0,1.0
-263.0,5.679415702819824,3.7,1,29.0,1.0
411.0,8.341338634490967,3.5,1,169.0,1.0
-152.0,7.5785393714904785,2.6,1,16.0,1.0
-706.0,5.185214042663574,4.6,1,0.0,1.0
357.0,13.57767367362976,2.5,1,0.0,1.0
6.0,7.485221862792969,2.5,1,0.0,1.0
587.0,7.983102798461914,3.0,1,505.0,1.0
-279.0,7.835619688034058,2.7,1,226.0,1.0
-200.0,8.536718130111694,2.1,1,25.0,1.0
76.0,10.186017036437988,2.7,1,102.0,1.0
-20.0,6.868515253067017,3.3,1,82.0,1.0
34.0,10.99656867980957,2.3,1,116.0,1.0
1031.0,8.520134449005127,2.8,1,256.0,1.0
-87.0,6.1604766845703125,3.8,1,168.0,1.0
-424.0,11.459510326385498,2.9,1,0.0,1.0
454.0,17.4048969745636,1.9,1,198.0,1.0
-517.0,21.082380056381226,1.8,1,0.0,1.0
938.0,8.320438623428345,1.9,1,456.0,1.0
-460.0,6.134115695953369,3.2,1,0.0,1.0
370.0,9.697457313537598,2.9,1,367.0,1.0
228.0,6.5804736614227295,2.7,1,595.0,1.0
-428.0,11.494975090026855,2.9,1,167.0,1.0
-136.0,17.799957513809204,2.2,1,31.0,1.0
486.0,9.610307455062866,2.6,1,517.0,1.0
-412.0,7.117079734802246,3.2,1,104.0,1.0
228.0,7.255672454833984,3.0,1,333.0,1.0
52.0,5.490373373031616,3.3,1,385.0,1.0
350.0,5.660469055175781,5.0,1,736.0,1.0
-256.0,5.291228294372559,3.9,1,480.0,1.0
817.0,4.640844345092773,3.1,1,280.0,1.0
-230.0,4.429828405380249,4.4,1,50.0,1.0
-550.0,4.741828918457031,4.4,1,0.0,1.0
240.0,5.109655857086182,3.4,1,0.0,1.0
-24.0,6.596222639083862,4.2,1,0.0,1.0
673.0,7.703805446624756,3.4,1,665.0,1.0
-539.0,5.763776063919067,2.9,1,126.0,1.0
856.0,8.219973802566528,3.5,1,467.0,1.0
-87.0,6.76639461517334,3.2,1,379.0,1.0
-765.0,5.3291730880737305,3.1,1,0.0,1.0
84.0,5.157480716705322,3.9,1,0.0,1.0
603.0,8.058567523956299,2.9,1,302.0,1.0
-479.0,5.488435983657837,2.6,1,0.0,1.0
211.0,7.177906513214111,3.2,1,35.0,1.0
188.0,5.652729034423828,3.3,1,223.0,1.0
-47.0,5.405299425125122,3.4,1,176.0,1.0
18.0,4.476625919342041,3.7,1,195.0,1.0
532.0,4.6803765296936035,4.6,1,15.0,1.0
313.0,4.36931848526001,4.3,1,548.0,1.0
-655.0,4.850045204162598,3.7,1,0.0,1.0
140.0,4.811479806900024,4.0,1,34.0,1.0
57.0,7.279279708862305,3.2,1,91.0,1.0
320.0,8.490182638168335,3.3,1,411.0,1.0
-390.0,7.29044771194458,3.0,1,21.0,1.0
254.0,6.250759840011597,4.0,1,275.0,1.0
817.0,5.130362033843994,4.2,1,637.0,1.0
-300.0,6.788455247879028,4.8,1,337.0,1.0
350.0,7.918433904647827,3.4,1,687.0,1.0
-232.0,8.034488201141357,3.6,1,455.0,1.0
377.0,7.768460035324097,3.3,1,284.0,1.0
-452.0,25.29436683654785,2.2,1,0.0,1.0
-152.0,8.573401927947998,3.1,1,0.0,1.0
15.0,11.412458658218384,2.8,1,0.0,1.0
471.0,16.45776891708374,2.3,1,165.0,1.0
94.0,13.376590251922607,2.7,1,260.0,1.0
-22.0,11.097801446914673,3.5,1,237.0,1.0
362.0,13.474676132202148,3.1,1,600.0,1.0
-249.0,7.583167791366577,3.4,1,350.0,1.0
580.0,8.702274322509766,3.3,1,228.0,1.0
-358.0,9.775741338729858,3.0,1,0.0,1.0
319.0,9.21223759651184,3.2,1,189.0,1.0
-493.0,14.180604457855225,3.3,1,0.0,1.0
742.0,18.50739622116089,2.3,1,36.0,1.0
-288.0,15.933593273162842,2.3,1,0.0,1.0
693.0,9.65967345237732,2.5,1,170.0,1.0
-827.0,10.85458493232727,2.6,1,0.0,1.0
440.0,14.428434610366821,2.8,1,0.0,1.0
67.0,8.634851694107056,3.8,1,0.0,1.0
43.0,17.40551471710205,2.7,1,0.0,1.0
-284.0,14.456695318222046,3.2,1,0.0,1.0
932.0,8.716014862060547,2.9,1,779.0,1.0
-335.0,12.13699984550476,2.7,1,443.0,1.0
-291.0,16.899221897125244,3.0,1,151.0,1.0
606.0,12.052522420883179,1.6,1,758.0,1.0
46.0,8.29012942314148,3.1,1,804.0,1.0
-72.0,24.289201021194458,1.7,1,732.0,1.0
515.0,9.252214670181274,2.0,1,33.0,1.0
-617.0,25.25587224960327,2.2,1,0.0,1.0
786.0,17.61147928237915,1.8,1,202.0,1.0
-565.0,9.451878070831299,2.8,1,0.0,1.0
828.0,8.760628461837769,2.9,1,392.0,1.0
-838.0,12.606355905532837,2.4,1,0.0,1.0
197.0,32.321770668029785,1.4,1,0.0,1.0
400.0,23.75722908973694,2.0,1,150.0,1.0
-313.0,11.038132905960083,2.3,1,0.0,1.0
932.0,8.3366539478302,3.2,1,182.0,1.0
167.0,6.721757888793945,3.0,1,29.0,1.0
-640.0,11.270938873291016,2.5,1,0.0,1.0
779.0,23.148807525634766,1.5,1,168.0,1.0
41.0,16.003533363342285,1.7,1,189.0,1.0
-548.0,6.882718563079834,3.7,1,0.0,1.0
690.0,16.2609646320343,2.9,1,331.0,1.0
-135.0,13.747567176818848,2.3,1,195.0,1.0
-367.0,7.670533657073975,2.8,1,0.0,1.0
770.0,8.60457444190979,2.7,1,162.0,1.0
142.0,10.467716217041016,2.3,1,361.0,1.0
-874.0,18.35193657875061,2.2,1,0.0,1.0
298.0,10.426454782485962,2.2,1,0.0,1.0
693.0,7.108152627944946,2.4,1,479.0,1.0
-193.0,28.20255208015442,1.9,1,285.0,1.0
-77.0,26.755272388458252,2.2,1,208.0,1.0
-253.0,11.042225360870361,2.4,1,0.0,1.0
309.0,23.24190664291382,1.8,1,264.0,1.0
-166.0,10.247575759887695,1.7,1,98.0,1.0
194.0,5.9477012157440186,2.7,1,292.0,1.0
885.0,7.422810077667236,3.4,1,402.0,1.0
134.0,14.526480674743652,2.7,1,3.0,1.0
-266.0,30.194138050079346,1.9,1,0.0,1.0
15.0,16.783454656600952,2.2,1,0.0,1.0
293.0,17.289106130599976,2.3,1,46.0,1.0
336.0,12.820162296295166,2.0,1,801.0,1.0
-12.0,9.270220279693604,1.9,1,788.0,1.0
-262.0,6.858136892318726,3.3,1,525.0,1.0
13.0,16.259419441223145,2.5,1,539.0,1.0
389.0,8.905292749404907,2.9,1,929.0,1.0
-271.0,8.663974046707153,2.1,1,657.0,1.0
98.0,14.333295345306396,1.3,1,755.0,1.0
-189.0,13.239545106887817,2.3,1,565.0,1.0
374.0,19.812963724136353,2.1,1,940.0,1.0
-225.0,9.604633092880249,3.4,1,714.0,1.0
337.0,5.129609107971191,2.6,1,316.0,1.0
-33.0,6.503541707992554,4.1,1,283.0,1.0
485.0,8.831186771392822,2.9,1,41.0,1.0
175.0,10.254352807998657,1.5,1,398.0,1.0
131.0,16.14059853553772,2.8,1,530.0,1.0
-280.0,22.022938013076782,2.2,1,249.0,1.0
56.0,10.916476249694824,1.7,1,306.0,1.0
280.0,13.276815414428711,2.4,1,587.0,1.0
-302.0,22.685969591140747,2.5,1,285.0,1.0
-249.0,17.922274589538574,1.8,1,35.0,1.0
482.0,7.708636999130249,2.9,1,517.0,1.0
-151.0,11.740978479385376,4.1,1,366.0,1.0
538.0,10.0867018699646,2.3,1,258.0,1.0
174.0,8.766961097717285,3.3,1,432.0,1.0
-714.0,6.519766569137573,3.0,1,0.0,1.0
628.0,7.95401406288147,2.3,1,346.0,1.0
-548.0,8.412235736846924,3.1,1,0.0,1.0
663.0,21.94232439994812,2.0,1,461.0,1.0
155.0,25.634101390838623,1.8,1,462.0,1.0
-59.0,32.396068811416626,2.0,1,402.0,1.0
247.0,19.44249653816223,2.5,1,361.0,1.0
135.0,17.987959623336792,2.3,1,496.0,1.0
255.0,10.48514437675476,2.0,1,752.0,1.0
-279.0,10.975633382797241,2.1,1,472.0,1.0
565.0,26.07726550102234,2.1,1,507.0,1.0
-505.0,7.669992208480835,3.0,1,1.0,1.0
-76.0,14.002054452896118,2.3,1,0.0,1.0
293.0,36.911635398864746,1.8,1,218.0,1.0
222.0,24.35879611968994,2.1,1,440.0,1.0
402.0,11.19107699394226,2.4,1,626.0,1.0
114.0,7.0296995639801025,3.4,1,740.0,1.0
-55.0,17.271281719207764,1.8,1,685.0,1.0
300.0,23.124483346939087,1.4,1,349.0,1.0
-656.0,23.6167631149292,1.7,1,0.0,1.0
479.0,12.209577322006226,2.8,1,172.0,1.0
-82.0,28.24617576599121,1.5,1,89.0,1.0
161.0,21.820409536361694,1.7,1,251.0,1.0
164.0,7.317065954208374,2.7,1,415.0,1.0
-192.0,6.400202751159668,3.5,1,223.0,1.0
11.0,27.570998430252075,2.0,1,235.0,1.0
737.0,13.170425176620483,2.0,1,213.0,1.0
-587.0,10.412018060684204,2.5,1,0.0,1.0
262.0,22.312577486038208,1.9,1,0.0,1.0
-147.0,20.617603063583374,1.7,1,0.0,1.0
678.0,6.258724212646484,2.8,1,974.0,1.0
-411.0,12.383187532424927,2.6,1,563.0,1.0
441.0,12.647564888000488,1.6,1,1005.0,1.0
208.0,20.33339285850525,1.6,1,236.0,1.0
-609.0,25.490193128585815,1.6,1,0.0,1.0
897.0,22.29845952987671,1.8,1,339.0,1.0
-594.0,13.125799894332886,2.7,1,0.0,1.0
140.0,12.440961837768555,2.1,1,0.0,1.0
214.0,23.82471776008606,2.0,1,100.0,1.0
-185.0,9.306022644042969,2.9,1,0.0,1.0
296.0,28.312241077423096,1.3,1,211.0,1.0
-4.0,31.131006479263306,2.1,1,207.0,1.0
123.0,14.098273992538452,1.8,1,330.0,1.0
-88.0,26.491262197494507,1.5,1,241.0,1.0
178.0,17.328338146209717,1.9,1,420.0,1.0
383.0,32.36747860908508,1.8,1,237.0,1.0
434.0,13.242969751358032,3.0,1,894.0,1.0
170.0,13.227802038192749,1.7,1,425.0,1.0
-620.0,7.992830276489258,2.9,1,0.0,1.0
377.0,29.22862982749939,2.3,1,182.0,1.0
483.0,18.629513025283813,1.5,1,326.0,1.0
-590.0,9.838469743728638,2.3,1,0.0,1.0
755.0,11.82258653640747,2.3,1,148.0,1.0
92.0,26.721288442611694,1.6,1,241.0,1.0
181.0,24.434261560440063,2.1,1,422.0,1.0
-638.0,35.73983573913574,1.1,1,0.0,1.0
300.0,14.00731110572815,2.5,1,84.0,1.0
-24.0,7.943115472793579,3.1,1,60.0,1.0
-47.0,8.53933334350586,2.9,1,12.0,1.0
225.0,5.599721193313599,3.4,1,238.0,1.0
-147.0,6.662770986557007,3.2,1,91.0,1.0
305.0,15.597174167633057,2.6,1,396.0,1.0
609.0,10.0196053981781,2.5,1,220.0,1.0
-228.0,22.505765914916992,1.8,1,0.0,1.0
-118.0,14.470045328140259,2.4,1,0.0,1.0
193.0,15.501654863357544,1.6,1,66.0,1.0
324.0,11.322853565216064,2.4,1,536.0,1.0
-510.0,17.054036617279053,2.2,1,26.0,1.0
321.0,40.65459656715393,0.9,1,348.0,1.0
489.0,14.414763450622559,1.8,1,837.0,1.0
-275.0,32.80657887458801,1.5,1,562.0,1.0
463.0,25.99169087409973,1.4,1,31.0,1.0
-178.0,9.821779251098633,1.8,1,0.0,1.0
-367.0,10.1406090259552,2.0,1,0.0,1.0
725.0,9.609264135360718,3.4,1,565.0,1.0
293.0,6.99964165687561,3.1,1,282.0,1.0
116.0,21.619657039642334,2.0,1,59.0,1.0
-731.0,8.255229234695435,2.8,1,0.0,1.0
526.0,5.6881186962127686,3.1,1,0.0,1.0
110.0,19.938414812088013,1.9,1,0.0,1.0
-269.0,9.509174585342407,2.3,1,0.0,1.0
312.0,25.304946422576904,1.3,1,6.0,1.0
246.0,9.427520036697388,2.2,1,179.0,1.0
389.0,14.448447227478027,2.0,1,241.0,1.0
-439.0,6.88326358795166,3.5,1,0.0,1.0
533.0,9.390339374542236,2.6,1,336.0,1.0
-748.0,7.89483642578125,3.4,1,0.0,1.0
476.0,8.785725593566895,2.4,1,63.0,1.0
132.0,11.762142419815063,1.4,1,195.0,1.0
-391.0,24.134926319122314,2.4,1,0.0,1.0
647.0,10.533656358718872,2.0,1,452.0,1.0
-325.0,15.416353225708008,1.4,1,126.0,1.0
182.0,11.900646448135376,1.8,1,308.0,1.0
-98.0,24.507322072982788,1.6,1,210.0,1.0
665.0,19.871687412261963,1.9,1,534.0,1.0
238.0,18.249307870864868,1.9,1,466.0,1.0
-578.0,14.359459400177002,1.9,1,0.0,1.0
70.0,9.991703510284424,2.5,1,0.0,1.0
-111.0,16.359334468841553,1.9,1,0.0,1.0
91.0,16.927703380584717,2.0,1,0.0,1.0
426.0,15.46847939491272,2.2,1,365.0,1.0
719.0,14.876048564910889,2.1,1,126.0,1.0
-332.0,10.957968711853027,2.0,1,0.0,1.0
-363.0,20.303178787231445,2.2,1,0.0,1.0
131.0,8.70085883140564,3.0,1,0.0,1.0
284.0,7.020973205566406,3.4,1,0.0,1.0
-245.0,7.6923394203186035,3.1,1,0.0,1.0
245.0,6.801111936569214,3.8,1,0.0,1.0
590.0,8.874552249908447,2.6,1,101.0,1.0
-605.0,9.456337213516235,3.1,1,0.0,1.0
204.0,16.018209218978882,2.1,1,0.0,1.0
-59.0,9.917419910430908,2.1,1,0.0,1.0
21.0,14.451904535293579,2.1,1,0.0,1.0
538.0,23.95917296409607,1.8,1,734.0,1.0
75.0,13.282280445098877,2.1,1,503.0,1.0
-60.0,16.216910362243652,1.8,1,443.0,1.0
326.0,10.591450452804565,2.4,1,477.0,1.0
361.0,13.266013622283936,1.9,1,332.0,1.0
-278.0,16.95388650894165,2.0,1,54.0,1.0
-260.0,33.21329927444458,1.4,1,0.0,1.0
639.0,12.244887351989746,1.7,1,72.0,1.0
13.0,8.139379501342773,2.8,1,85.0,1.0
-254.0,14.153005361557007,2.9,1,0.0,1.0
-312.0,11.670533418655396,2.9,1,0.0,1.0
92.0,11.944815158843994,2.5,1,0.0,1.0
682.0,12.019161939620972,2.8,1,337.0,1.0
186.0,18.384177446365356,2.5,1,45.0,1.0
-629.0,20.688101768493652,2.2,1,0.0,1.0
956.0,7.509153842926025,3.4,1,185.0,1.0
-266.0,20.096739292144775,2.0,1,0.0,1.0
30.0,17.085439205169678,2.6,1,0.0,1.0
123.0,9.889859437942505,2.7,1,71.0,1.0
317.0,10.333122253417969,2.5,1,191.0,1.0
248.0,17.74466061592102,2.0,1,440.0,1.0
-406.0,11.360138177871704,2.4,1,33.0,1.0
-97.0,13.169544219970703,2.1,1,0.0,1.0
175.0,12.908512830734253,3.0,1,111.0,1.0
673.0,8.056227207183838,3.2,1,844.0,1.0
-398.0,7.176993131637573,3.8,1,446.0,1.0
-192.0,16.204437494277954,2.4,1,254.0,1.0
702.0,19.71481728553772,2.1,1,956.0,1.0
-524.0,18.70766305923462,2.3,1,431.0,1.0
581.0,21.721415042877197,2.0,1,498.0,1.0
-184.0,8.012928247451782,3.5,1,313.0,1.0
501.0,7.306741952896118,2.9,1,466.0,1.0
-343.0,8.992052555084229,2.7,1,122.0,1.0
156.0,14.391419410705566,2.2,1,279.0,1.0
106.0,13.142461061477661,2.2,1,385.0,1.0
409.0,30.174163103103638,2.5,1,795.0,1.0
-547.0,7.080524444580078,2.8,1,247.0,1.0
71.0,21.97775936126709,2.1,1,318.0,1.0
-117.0,7.227007865905762,3.8,1,201.0,1.0
531.0,6.50841212272644,3.4,1,733.0,1.0
231.0,7.440332889556885,2.7,1,505.0,1.0
-383.0,16.737172842025757,1.9,1,121.0,1.0
584.0,7.827388525009155,3.1,1,236.0,1.0
-533.0,6.548627138137817,3.6,1,0.0,1.0
239.0,11.720545291900635,2.8,1,0.0,1.0
220.0,12.091933250427246,2.1,1,162.0,1.0
420.0,17.55337619781494,2.2,1,384.0,1.0
-324.0,26.215105295181274,1.6,1,59.0,1.0
185.0,10.230510234832764,1.9,1,245.0,1.0
429.0,14.688639640808105,3.1,1,371.0,1.0
-480.0,17.417060613632202,2.1,1,0.0,1.0
238.0,15.277191400527954,2.3,1,129.0,1.0
-128.0,7.821289539337158,3.2,1,1.0,1.0
756.0,15.774007081985474,2.1,1,757.0,1.0
64.0,20.871617317199707,1.8,1,821.0,1.0
-42.0,18.563881158828735,1.9,1,778.0,1.0
180.0,20.915390014648438,1.8,1,60.0,1.0
-55.0,12.641766786575317,1.8,1,4.0,1.0
256.0,8.976216316223145,2.7,1,346.0,1.0
-686.0,6.229582786560059,2.4,1,0.0,1.0
433.0,8.727201223373413,2.8,1,93.0,1.0
34.0,43.27214288711548,1.8,1,127.0,1.0
121.0,11.197742938995361,2.4,1,248.0,1.0
329.0,36.91156029701233,1.4,1,178.0,1.0
-386.0,13.165115594863892,1.6,1,0.0,1.0
457.0,22.506129503250122,1.4,1,249.0,1.0
-223.0,10.457395076751709,1.4,1,26.0,1.0
-67.0,17.4789879322052,2.4,1,0.0,1.0
834.0,44.34387421607971,1.4,1,310.0,1.0
-341.0,28.729854106903076,1.4,1,0.0,1.0
542.0,41.96834444999695,1.1,1,16.0,1.0
137.0,38.693772077560425,1.0,1,153.0,1.0
-579.0,24.760957956314087,1.2,1,0.0,1.0
231.0,51.41609477996826,1.1,1,0.0,1.0
42.0,34.79314684867859,0.9,1,0.0,1.0
268.0,55.49435997009277,1.0,1,116.0,1.0
306.0,25.28688144683838,1.1,1,42.0,1.0
402.0,53.664090156555176,1.0,1,170.0,1.0
378.0,20.52480435371399,0.8,1,265.0,1.0
-697.0,51.54051923751831,0.8,1,0.0,1.0
322.0,44.60349726676941,0.8,1,0.0,1.0
579.0,15.216327428817749,1.8,1,469.0,1.0
1.0,19.63105607032776,1.2,1,470.0,1.0
-235.0,9.895159482955933,1.9,1,235.0,1.0
262.0,9.905549764633179,1.8,1,497.0,1.0
-169.0,16.28222131729126,2.0,1,328.0,1.0
807.0,15.88550615310669,1.5,1,262.0,1.0
-863.0,29.63019824028015,1.1,1,0.0,1.0
554.0,14.412934303283691,2.4,1,0.0,1.0
359.0,9.589679956436157,2.4,1,35.0,1.0
-210.0,5.9745588302612305,3.4,1,0.0,1.0
-381.0,4.67904257774353,3.4,1,0.0,1.0
417.0,8.299257040023804,2.5,1,0.0,1.0
617.0,7.863784313201904,2.5,1,375.0,1.0
-205.0,6.801680326461792,2.8,1,169.0,1.0
43.0,8.751575231552124,2.6,1,213.0,1.0
327.0,12.48039984703064,2.5,1,358.0,1.0
-727.0,10.504921913146973,2.0,1,0.0,1.0
564.0,10.661170244216919,2.0,1,195.0,1.0
-314.0,14.062196969985962,1.9,1,0.0,1.0
662.0,14.102559089660645,2.3,1,543.0,1.0
-481.0,10.371876001358032,1.7,1,62.0,1.0
164.0,6.988915205001831,2.7,1,226.0,1.0
261.0,8.709380865097046,2.2,1,487.0,1.0
309.0,7.134923696517944,3.5,1,34.0,1.0
-357.0,5.339901924133301,3.3,1,0.0,1.0
306.0,4.573784828186035,3.2,1,0.0,1.0
174.0,9.179654359817505,2.7,1,483.0,1.0
-151.0,17.34388828277588,1.6,1,331.0,1.0
482.0,7.582688093185425,2.4,1,258.0,1.0
-646.0,9.054937839508057,2.3,1,0.0,1.0
202.0,7.206979274749756,3.3,1,0.0,1.0
515.0,11.445532321929932,1.8,1,330.0,1.0
-590.0,13.397292852401733,2.2,1,0.0,1.0
203.0,15.376590013504028,1.7,1,0.0,1.0
5.0,8.023293256759644,2.2,1,0.0,1.0
638.0,9.140392303466797,2.7,1,616.0,1.0
-503.0,11.821172952651978,2.2,1,113.0,1.0
126.0,7.660725116729736,2.4,1,239.0,1.0
247.0,5.113660573959351,2.6,1,487.0,1.0
267.0,11.856574773788452,2.3,1,754.0,1.0
301.0,9.3793203830719,2.9,1,407.0,1.0
-406.0,11.929576873779297,1.5,1,1.0,1.0
424.0,16.716214895248413,2.0,1,425.0,1.0
-196.0,14.527711153030396,2.0,1,229.0,1.0
67.0,7.261515855789185,3.0,1,297.0,1.0
-113.0,9.911354303359985,2.1,1,184.0,1.0
-89.0,11.815605163574219,2.2,1,94.0,1.0
527.0,10.450470447540283,2.0,1,609.0,1.0
-213.0,16.73671865463257,1.9,1,395.0,1.0
64.0,17.56766963005066,1.6,1,460.0,1.0
-173.0,11.246954441070557,1.8,1,287.0,1.0
988.0,9.409024000167847,1.6,1,244.0,1.0
48.0,10.59239149093628,2.7,1,292.0,1.0
-31.0,17.41439962387085,2.0,1,260.0,1.0
67.0,22.944899559020996,1.6,1,328.0,1.0
-489.0,8.355576276779175,2.1,1,0.0,1.0
