time_since_last_recording,latency,cost,reliability,time_since_last_ping,last_ping
2016.0,13.69564962387085,5.5,1,1015.0,0.139
978.0,13.737013101577759,5.7,1,774.0,0.139
1553.0,13.493807315826416,6.3,1,849.0,0.139
1134.0,13.715833187103271,5.9,1,10.0,0.139
1283.0,14.019815444946289,8.1,1,1293.0,0.139
1264.0,14.103774309158325,5.7,1,1252.0,0.139
1303.0,13.340169906616211,6.0,1,889.0,0.139
724.0,15.130349397659302,5.5,1,416.0,0.139
1340.0,13.768853902816772,6.4,1,910.0,0.139
1066.0,13.809677362442017,8.4,1,411.0,0.139
1108.0,13.985048055648804,6.1,1,750.0,0.14
1467.0,13.684481620788574,5.9,1,359.0,0.14
1211.0,14.289315462112427,5.4,1,522.0,0.139
1459.0,13.339842081069946,5.6,1,852.0,0.138
902.0,14.0877845287323,8.0,1,731.0,0.138
1894.0,28.43503212928772,5.0,1,820.0,0.139
1216.0,13.291262865066528,6.0,1,4.0,0.14
1027.0,13.617935180664062,5.7,1,1032.0,0.14
1609.0,14.244383573532104,5.8,1,478.0,0.139
1015.0,13.753331661224365,5.8,1,358.0,0.14
750.0,13.343358755111694,6.4,1,386.0,0.14
1966.0,13.439630508422852,5.9,1,1243.0,0.139
1207.0,14.34044075012207,5.8,1,1185.0,0.139
1143.0,13.708122491836548,8.4,1,334.0,0.139
