time_since_last_recording,latency,cost,reliability
2020-39-07 17:39:41.000218,6.452265739440918,26.8,1,154.0
2020-39-07 17:39:41.000726,6.395153045654297,26.0,1,0.0
2020-39-07 17:39:52.000614,6.410019874572754,26.6,1,10.0
2020-40-07 17:40:03.000497,6.428654909133911,26.3,1,10.0
2020-40-07 17:40:41.000345,6.423778295516968,26.1,1,37.0
2020-41-07 17:41:45.000317,6.406029224395752,26.0,1,63.0
2020-44-07 17:44:38.000489,6.588796377182007,26.2,1,173.0
2020-45-07 17:45:01.000673,6.354617357254028,26.0,1,23.0
2020-45-07 17:45:21.000462,6.420516729354858,26.0,1,19.0
2020-49-07 17:49:33.000256,6.675863027572632,25.4,1,251.0
2020-49-07 17:49:33.000464,6.429924488067627,26.0,1,0.0
2020-49-07 17:49:51.000205,6.4406373500823975,26.5,1,17.0
2020-50-07 17:50:36.000861,6.431051731109619,26.1,1,45.0
2020-50-07 17:50:43.000768,6.392099857330322,26.1,1,6.0
2020-54-07 17:54:07.000554,6.479490518569946,26.5,1,203.0
2020-55-07 17:55:18.000858,6.657746315002441,25.8,1,71.0
2020-56-07 17:56:23.000162,6.403091192245483,25.8,1,64.0
2020-57-07 17:57:31.000263,6.508807182312012,26.1,1,68.0
2020-00-07 18:00:49.000283,6.454041004180908,25.7,1,198.0
2020-00-07 18:00:58.000896,6.452552080154419,26.0,1,9.0
2020-02-07 18:02:14.000853,6.423469305038452,26.1,1,75.0
2020-02-07 18:02:18.000943,6.483999490737915,25.7,1,4.0
2020-03-07 18:03:15.000755,7.248156547546387,23.4,1,56.0
2020-04-07 18:04:16.000083,6.483859300613403,26.9,1,60.0
2020-05-07 18:05:00.000315,6.4528162479400635,26.0,1,44.0
2020-05-07 18:05:08.000992,6.414539575576782,25.9,1,8.0
2020-07-07 18:07:59.000470,6.384185075759888,26.0,1,170.0
2020-08-07 18:08:45.000592,6.458218097686768,26.4,1,46.0
2020-08-07 18:08:46.000602,6.65975546836853,26.2,1,1.0
2020-08-07 18:08:56.000076,6.369612216949463,26.7,1,9.0
2020-09-07 18:09:13.000829,6.419437646865845,26.7,1,17.0
2020-10-07 18:10:04.000393,6.418224096298218,25.9,1,50.0
2020-12-07 18:12:30.000660,6.457161903381348,25.9,1,146.0
2020-13-07 18:13:18.000751,6.378904104232788,26.1,1,48.0
2020-13-07 18:13:54.000636,6.390047550201416,26.3,1,35.0
2020-15-07 18:15:44.000039,6.425060033798218,26.2,1,109.0
2020-15-07 18:15:58.000953,7.156173467636108,23.6,1,14.0
2020-16-07 18:16:32.000329,6.401531457901001,26.3,1,33.0
2020-17-07 18:17:06.000297,6.445310115814209,25.9,1,33.0
2020-19-07 18:19:20.000063,6.371017217636108,26.0,1,133.0
2020-22-07 18:22:20.000050,6.406461954116821,26.1,1,179.0
2020-22-07 18:22:34.000645,7.422597169876099,23.4,1,14.0
2020-22-07 18:22:47.000166,6.473797082901001,26.4,1,12.0
2020-23-07 18:23:12.000213,6.608134031295776,25.8,1,25.0
2020-23-07 18:23:18.000266,6.48596715927124,26.2,1,6.0
2020-23-07 18:23:53.000856,6.425155401229858,26.1,1,35.0
2020-24-07 18:24:49.000999,6.6436989307403564,25.6,1,56.0
2020-28-07 18:28:19.000646,6.582621097564697,25.8,1,209.0
2020-30-07 18:30:36.000216,6.466088771820068,26.5,1,136.0
2020-31-07 18:31:59.000657,6.413793087005615,26.1,1,83.0
2020-32-07 18:32:44.000658,6.475544691085815,26.0,1,45.0
2020-33-07 18:33:41.000693,6.3863654136657715,26.6,1,57.0
2020-34-07 18:34:02.000693,6.638263702392578,26.0,1,21.0
2020-34-07 18:34:55.000802,6.51635479927063,26.2,1,53.0
2020-36-07 18:36:46.000835,6.492288827896118,26.3,1,111.0
2020-37-07 18:37:53.000969,6.379220247268677,27.4,1,67.0
2020-38-07 18:38:22.000140,6.572510242462158,25.5,1,28.0
2020-39-07 18:39:05.000635,6.539240121841431,25.8,1,43.0
2020-39-07 18:39:11.000830,6.414378881454468,26.4,1,6.0
2020-42-07 18:42:10.000594,10.827600717544556,15.5,1,178.0
2020-42-07 18:42:58.000107,6.396131753921509,26.0,1,47.0
2020-43-07 18:43:01.000407,6.436534643173218,26.1,1,3.0
2020-43-07 18:43:21.000716,6.365970134735107,26.1,1,20.0
2020-45-07 18:45:12.000489,6.547652721405029,27.1,1,110.0
2020-45-07 18:45:47.000376,6.411213159561157,26.1,1,34.0
2020-48-07 18:48:01.000056,6.392624378204346,26.0,1,133.0
2020-52-07 18:52:31.000886,6.4950525760650635,26.8,1,270.0
2020-53-07 18:53:24.000635,6.519187688827515,26.4,1,52.0
2020-53-07 18:53:55.000817,6.511559247970581,26.7,1,31.0
2020-55-07 18:55:24.000879,6.4486401081085205,25.8,1,89.0
2020-55-07 18:55:34.000650,6.472748756408691,25.6,1,9.0
2020-56-07 18:56:50.000644,6.440443754196167,26.4,1,75.0
2020-56-07 18:56:57.000960,6.486760377883911,26.3,1,7.0
2020-57-07 18:57:33.000180,6.55353569984436,25.6,1,35.0
2020-58-07 18:58:10.000447,6.452340126037598,27.1,1,37.0
2020-59-07 18:59:22.000738,9.526418447494507,18.1,1,72.0
2020-59-07 18:59:25.000150,6.501387596130371,26.0,1,2.0
2020-00-07 19:00:16.000944,6.506640672683716,27.0,1,51.0
2020-02-07 19:02:21.000616,6.506885528564453,26.4,1,124.0
2020-04-07 19:04:24.000421,6.407839775085449,26.0,1,122.0
2020-05-07 19:05:11.000606,6.37620735168457,26.7,1,47.0
2020-06-07 19:06:36.000062,7.048108816146851,23.7,1,84.0
2020-09-07 19:09:20.000796,6.362525701522827,26.0,1,164.0
2020-09-07 19:09:24.000191,6.356493234634399,26.2,1,3.0
2020-10-07 19:10:48.000698,6.533575773239136,26.5,1,84.0
2020-11-07 19:11:37.000260,6.47334885597229,26.0,1,48.0
2020-12-07 19:12:29.000783,6.446617841720581,26.0,1,52.0
2020-14-07 19:14:29.000174,6.376932621002197,26.2,1,119.0
2020-15-07 19:15:10.000996,6.50853419303894,27.2,1,41.0
2020-15-07 19:15:15.000302,6.399883985519409,26.5,1,4.0
2020-16-07 19:16:04.000118,6.386707782745361,26.3,1,48.0
2020-16-07 19:16:27.000113,6.4584784507751465,26.0,1,22.0
2020-17-07 19:17:15.000736,6.509521961212158,25.8,1,48.0
2020-17-07 19:17:49.000716,6.3746514320373535,26.1,1,33.0
2020-17-07 19:17:58.000943,6.515004634857178,26.2,1,9.0
2020-18-07 19:18:36.000787,6.458633184432983,26.7,1,37.0
2020-21-07 19:21:10.000014,6.420054197311401,26.4,1,153.0
2020-21-07 19:21:48.000943,6.390439033508301,25.9,1,38.0
2020-23-07 19:23:04.000671,6.519263505935669,25.9,1,75.0
2020-24-07 19:24:47.000845,6.492156505584717,26.4,1,103.0
2020-28-07 19:28:01.000085,6.488977909088135,27.1,1,193.0
2020-30-07 19:30:00.000390,6.384467840194702,26.4,1,119.0
2020-30-07 19:30:06.000273,6.417566776275635,26.5,1,5.0
2020-31-07 19:31:04.000537,6.379986047744751,26.0,1,58.0
2020-31-07 19:31:12.000862,6.55334734916687,25.6,1,8.0
2020-32-07 19:32:10.000666,6.394582748413086,26.1,1,57.0
2020-34-07 19:34:00.000767,6.487033367156982,26.9,1,110.0
2020-34-07 19:34:27.000718,6.368021249771118,26.3,1,26.0
2020-35-07 19:35:34.000137,7.497973203659058,22.8,1,66.0
2020-35-07 19:35:56.000650,6.400155544281006,26.7,1,22.0
2020-36-07 19:36:19.000987,6.519705057144165,25.6,1,23.0
2020-36-07 19:36:58.000506,6.488494873046875,26.5,1,38.0
2020-37-07 19:37:31.000697,6.493558645248413,26.5,1,33.0
2020-37-07 19:37:42.000128,6.4822516441345215,26.6,1,10.0
2020-37-07 19:37:42.000770,6.959329843521118,24.3,1,0.0
2020-38-07 19:38:05.000502,6.387642860412598,26.5,1,22.0
2020-40-07 19:40:49.000753,6.52762770652771,26.2,1,164.0
2020-45-07 19:45:41.000199,6.425636291503906,27.2,1,291.0
2020-46-07 19:46:10.000489,6.468482732772827,26.2,1,29.0
2020-47-07 19:47:04.000152,6.4913904666900635,26.7,1,53.0
2020-49-07 19:49:05.000310,6.388556957244873,26.4,1,121.0
2020-49-07 19:49:19.000001,6.4127044677734375,26.1,1,13.0
2020-50-07 19:50:25.000790,6.554500341415405,26.4,1,66.0
2020-51-07 19:51:17.000158,6.470424652099609,26.5,1,51.0
2020-52-07 19:52:45.000018,6.431193828582764,26.4,1,87.0
2020-53-07 19:53:26.000822,6.470900058746338,26.1,1,41.0
2020-57-07 19:57:27.000065,6.485356330871582,25.9,1,240.0
2020-57-07 19:57:32.000795,6.377306699752808,27.5,1,5.0
2020-59-07 19:59:11.000115,7.082583665847778,24.4,1,98.0
2020-59-07 19:59:16.000466,6.410974025726318,27.2,1,5.0
2020-59-07 19:59:47.000392,6.439693450927734,26.5,1,30.0
2020-00-07 20:00:14.000208,6.5131072998046875,26.0,1,26.0
2020-01-07 20:01:07.000438,6.56370997428894,27.4,1,53.0
2020-02-07 20:02:18.000568,6.415251016616821,26.6,1,71.0
2020-04-07 20:04:45.000744,6.433051586151123,26.1,1,147.0
2020-05-07 20:05:26.000647,6.548162460327148,26.3,1,40.0
2020-05-07 20:05:53.000407,6.6392295360565186,26.0,1,26.0
2020-06-07 20:06:57.000489,6.466441631317139,26.7,1,64.0
2020-07-07 20:07:19.000486,6.425366640090942,27.4,1,21.0
2020-10-07 20:10:44.000594,6.495208978652954,26.7,1,205.0
2020-11-07 20:11:32.000104,6.496139764785767,26.5,1,47.0
2020-11-07 20:11:33.000176,6.478615999221802,27.0,1,1.0
2020-13-07 20:13:40.000197,6.45000147819519,27.8,1,127.0
2020-13-07 20:13:47.000239,6.455281496047974,26.2,1,7.0
2020-13-07 20:13:59.000835,6.475693941116333,25.3,1,12.0
2020-14-07 20:14:04.000109,6.454495191574097,27.1,1,4.0
2020-15-07 20:15:51.000062,6.41305947303772,27.4,1,106.0
2020-17-07 20:17:10.000046,6.5838940143585205,26.0,1,78.0
2020-17-07 20:17:11.000815,6.464743375778198,26.3,1,1.0
2020-21-07 20:21:36.000506,6.4639976024627686,26.8,1,264.0
2020-21-07 20:21:57.000650,6.455329895019531,27.0,1,21.0
2020-23-07 20:23:19.000590,6.385568141937256,27.0,1,81.0
2020-24-07 20:24:30.000740,6.386319875717163,26.7,1,71.0
2020-26-07 20:26:29.000463,6.422524690628052,27.0,1,118.0
2020-27-07 20:27:58.000471,6.435396671295166,26.9,1,89.0
2020-29-07 20:29:02.000504,6.3934173583984375,27.8,1,64.0
2020-35-07 20:35:29.000582,6.474602222442627,26.9,1,387.0
2020-36-07 20:36:43.000107,6.5256733894348145,26.3,1,73.0
2020-36-07 20:36:54.000686,6.51395320892334,26.3,1,11.0
2020-37-07 20:37:52.000074,6.441731929779053,27.6,1,57.0
2020-38-07 20:38:28.000016,6.511632919311523,26.5,1,35.0
2020-40-07 20:40:18.000777,6.653660535812378,26.8,1,110.0
2020-41-07 20:41:21.000345,6.594198703765869,26.0,1,62.0
2020-41-07 20:41:47.000639,6.443239688873291,26.5,1,26.0
2020-43-07 20:43:06.000042,6.438047885894775,27.1,1,78.0
2020-43-07 20:43:24.000194,6.554594039916992,25.8,1,18.0
2020-44-07 20:44:00.000114,6.470168590545654,25.9,1,35.0
2020-44-07 20:44:31.000896,6.488599538803101,25.8,1,31.0
2020-45-07 20:45:01.000332,6.62774920463562,26.2,1,29.0
2020-50-07 20:50:12.000525,6.4764134883880615,26.0,1,311.0
2020-53-07 20:53:14.000257,6.406660079956055,27.1,1,181.0
2020-53-07 20:53:23.000102,6.38311767578125,26.4,1,8.0
2020-54-07 20:54:09.000096,6.351691722869873,26.2,1,45.0
2020-56-07 20:56:47.000419,6.579888820648193,26.4,1,158.0
2020-58-07 20:58:01.000660,9.711148023605347,17.7,1,74.0
2020-58-07 20:58:30.000615,6.430276393890381,26.0,1,28.0
2020-59-07 20:59:51.000486,6.5040123462677,27.0,1,80.0
2020-01-07 21:01:17.000449,6.412797689437866,26.1,1,85.0
2020-01-07 21:01:22.000533,6.442991495132446,26.1,1,5.0
2020-02-07 21:02:10.000443,7.4873151779174805,23.7,1,47.0
2020-03-07 21:03:59.000150,6.57316255569458,26.0,1,108.0
2020-05-07 21:05:45.000625,7.221112966537476,24.7,1,106.0
2020-09-07 21:09:37.000153,6.636260032653809,25.8,1,231.0
2020-10-07 21:10:57.000145,6.373943567276001,26.1,1,79.0
2020-12-07 21:12:46.000649,6.377276659011841,27.7,1,109.0
2020-13-07 21:13:15.000742,6.362860918045044,26.6,1,29.0
2020-14-07 21:14:16.000385,7.732723236083984,23.9,1,60.0
2020-15-07 21:15:36.000890,6.4568352699279785,25.9,1,80.0
2020-16-07 21:16:12.000273,6.468750476837158,26.1,1,35.0
2020-17-07 21:17:35.000024,6.481849670410156,27.6,1,82.0
2020-17-07 21:17:42.000497,6.4993791580200195,26.8,1,7.0
2020-20-07 21:20:18.000770,6.424952745437622,26.2,1,156.0
2020-20-07 21:20:51.000267,6.453729629516602,26.4,1,32.0
2020-21-07 21:21:13.000219,6.65774130821228,26.0,1,21.0
2020-22-07 21:22:33.000592,6.469748497009277,26.8,1,80.0
2020-26-07 21:26:03.000513,6.432914972305298,28.4,1,209.0
2020-26-07 21:26:09.000064,9.444763898849487,18.7,1,5.0
2020-26-07 21:26:33.000168,6.4648847579956055,25.8,1,24.0
2020-27-07 21:27:33.000419,6.402643442153931,26.8,1,60.0
2020-27-07 21:27:42.000995,6.428267002105713,27.2,1,9.0
2020-29-07 21:29:16.000325,6.399651765823364,26.5,1,93.0
2020-30-07 21:30:53.000515,6.557358264923096,26.7,1,97.0
2020-34-07 21:34:55.000332,10.01525616645813,17.2,1,241.0
2020-37-07 21:37:13.000797,6.424408197402954,25.9,1,138.0
2020-37-07 21:37:24.000713,6.524198293685913,26.4,1,10.0
2020-38-07 21:38:51.000208,6.606673955917358,25.7,1,86.0
2020-40-07 21:40:18.000562,6.4149510860443115,26.5,1,87.0
2020-42-07 21:42:36.000121,6.439735412597656,26.9,1,137.0
2020-42-07 21:42:38.000306,6.425133943557739,26.4,1,2.0
2020-45-07 21:45:41.000880,6.374346733093262,25.9,1,183.0
2020-47-07 21:47:05.000512,6.52201509475708,26.6,1,83.0
2020-47-07 21:47:46.000961,6.392151594161987,26.5,1,41.0
2020-48-07 21:48:05.000163,6.429610013961792,27.7,1,18.0
2020-48-07 21:48:13.000778,6.6399829387664795,26.9,1,8.0
2020-49-07 21:49:14.000111,6.555042028427124,25.6,1,60.0
2020-51-07 21:51:57.000182,6.487070798873901,27.8,1,163.0
2020-52-07 21:52:25.000293,6.393858909606934,26.2,1,28.0
2020-54-07 21:54:13.000808,6.4282801151275635,26.2,1,108.0
2020-54-07 21:54:15.000691,6.410118579864502,26.7,1,1.0
2020-59-07 21:59:44.000397,6.437174081802368,28.3,1,328.0
2020-00-07 22:00:04.000642,6.465458154678345,26.1,1,20.0
2020-00-07 22:00:08.000086,6.5343194007873535,25.8,1,3.0
2020-00-07 22:00:17.000338,6.489076137542725,25.9,1,9.0
2020-04-07 22:04:25.000130,6.415951490402222,26.9,1,247.0
2020-04-07 22:04:40.000039,6.67916202545166,26.0,1,14.0
2020-04-07 22:04:47.000002,6.358782768249512,26.0,1,6.0
2020-05-07 22:05:58.000609,6.522049427032471,26.1,1,71.0
2020-06-07 22:06:39.000389,7.7666802406311035,22.6,1,40.0
2020-07-07 22:07:39.000350,6.506051540374756,25.8,1,59.0
2020-08-07 22:08:28.000828,6.469609975814819,27.3,1,49.0
2020-10-07 22:10:04.000699,6.426190137863159,27.0,1,95.0
2020-11-07 22:11:25.000273,6.422580718994141,26.7,1,80.0
2020-14-07 22:14:51.000779,6.387829303741455,26.9,1,206.0
2020-18-07 22:18:49.000278,6.422224521636963,26.1,1,237.0
2020-19-07 22:19:34.000979,6.586857557296753,26.7,1,45.0
2020-19-07 22:19:58.000289,6.6220245361328125,27.0,1,23.0
2020-21-07 22:21:11.000051,6.438828229904175,26.0,1,72.0
2020-21-07 22:21:27.000595,6.407027721405029,27.0,1,16.0
2020-23-07 22:23:20.000203,6.388294458389282,26.4,1,112.0
2020-26-07 22:26:54.000259,6.650726079940796,25.6,1,214.0
2020-27-07 22:27:05.000134,6.457974195480347,26.1,1,10.0
2020-27-07 22:27:20.000208,6.55583381652832,26.4,1,15.0
2020-29-07 22:29:42.000175,6.383108854293823,26.9,1,141.0
2020-30-07 22:30:53.000221,6.53255033493042,25.7,1,71.0
2020-31-07 22:31:40.000928,6.4099342823028564,26.4,1,47.0
2020-32-07 22:32:11.000348,7.870149612426758,22.6,1,30.0
2020-33-07 22:33:35.000916,6.3599534034729,26.1,1,84.0
2020-37-07 22:37:32.000567,6.463665008544922,28.1,1,236.0
2020-39-07 22:39:04.000431,6.5525829792022705,25.6,1,91.0
2020-39-07 22:39:30.000364,6.462498426437378,25.8,1,25.0
2020-39-07 22:39:53.000743,6.458052158355713,26.4,1,23.0
2020-40-07 22:40:01.000866,6.554538726806641,25.7,1,8.0
2020-41-07 22:41:31.000287,6.438263893127441,25.9,1,89.0
2020-41-07 22:41:32.000495,6.415543079376221,26.7,1,1.0
2020-42-07 22:42:25.000877,6.376755475997925,27.2,1,53.0
2020-48-07 22:48:41.000566,6.354339599609375,26.0,1,375.0
2020-50-07 22:50:25.000792,6.527361154556274,26.5,1,104.0
2020-51-07 22:51:01.000868,6.410279989242554,26.3,1,36.0
2020-51-07 22:51:40.000652,9.374236822128296,19.4,1,38.0
2020-51-07 22:51:46.000310,6.463102579116821,26.3,1,5.0
2020-52-07 22:52:48.000996,6.4192795753479,26.3,1,62.0
2020-56-07 22:56:11.000876,6.421011209487915,26.3,1,202.0
2020-56-07 22:56:30.000001,6.3809826374053955,26.8,1,18.0
2020-56-07 22:56:59.000289,6.419481992721558,26.8,1,29.0
2020-57-07 22:57:58.000821,6.467777490615845,26.7,1,59.0
2020-59-07 22:59:05.000107,13.398482084274292,13.7,1,66.0
2020-00-07 23:00:36.000016,6.509655952453613,26.4,1,90.0
2020-02-07 23:02:08.000281,6.4707159996032715,25.7,1,92.0
2020-03-07 23:03:36.000065,6.603852033615112,26.9,1,87.0
2020-03-07 23:03:38.000660,6.534792900085449,25.6,1,2.0
2020-08-07 23:08:21.000993,6.450258255004883,27.1,1,283.0
2020-08-07 23:08:38.000715,6.482444763183594,26.2,1,16.0
2020-08-07 23:08:54.000580,6.487311840057373,26.1,1,15.0
2020-11-07 23:11:22.000245,6.3617706298828125,26.0,1,147.0
2020-11-07 23:11:37.000889,6.383388042449951,27.2,1,15.0
2020-14-07 23:14:13.000881,6.563170433044434,27.2,1,155.0
2020-15-07 23:15:46.000747,6.550509452819824,26.0,1,92.0
2020-18-07 23:18:04.000161,6.418443918228149,27.2,1,137.0
2020-20-07 23:20:05.000701,6.509094715118408,27.1,1,121.0
2020-20-07 23:20:38.000669,6.4064717292785645,26.3,1,32.0
2020-22-07 23:22:37.000719,10.71566104888916,16.9,1,119.0
2020-23-07 23:23:42.000713,6.402843475341797,26.5,1,64.0
2020-24-07 23:24:38.000495,6.452534437179565,25.9,1,55.0
2020-25-07 23:25:05.000302,6.35827112197876,26.0,1,26.0
2020-25-07 23:25:45.000307,6.5863330364227295,26.0,1,40.0
2020-26-07 23:26:16.000187,6.368180274963379,26.5,1,30.0
2020-33-07 23:33:04.000065,6.363567113876343,26.5,1,407.0
2020-33-07 23:33:04.000414,6.408231496810913,26.2,1,0.0
2020-35-07 23:35:09.000891,6.511767864227295,25.7,1,125.0
2020-35-07 23:35:18.000448,6.4895713329315186,26.8,1,8.0
2020-36-07 23:36:43.000640,6.572767496109009,26.0,1,85.0
2020-37-07 23:37:27.000330,6.417579174041748,25.8,1,43.0
2020-38-07 23:38:20.000598,6.378606557846069,26.1,1,53.0
2020-40-07 23:40:59.000286,6.388415336608887,26.4,1,158.0
2020-41-07 23:41:32.000022,6.499580144882202,27.9,1,32.0
2020-42-07 23:42:24.000423,6.575907468795776,26.5,1,52.0
2020-45-07 23:45:16.000298,6.572596788406372,26.1,1,171.0
2020-47-07 23:47:55.000894,6.471634864807129,26.5,1,159.0
2020-49-07 23:49:04.000756,9.596925258636475,18.8,1,68.0
2020-51-07 23:51:21.000063,6.388672590255737,26.5,1,136.0
2020-53-07 23:53:32.000449,6.356527328491211,26.2,1,131.0
2020-54-07 23:54:40.000121,6.50889253616333,27.1,1,67.0
2020-55-07 23:55:47.000223,7.8003990650177,21.6,1,67.0
2020-56-07 23:56:37.000219,6.360698699951172,26.0,1,49.0
2020-56-07 23:56:39.000123,6.5215163230896,26.3,1,1.0
2020-57-07 23:57:19.000612,7.8785295486450195,21.5,1,40.0
2020-58-07 23:58:04.000371,6.388399839401245,26.5,1,44.0
2020-59-07 23:59:12.000629,7.02864408493042,24.1,1,68.0
2020-59-07 23:59:16.000257,6.39530611038208,26.3,1,3.0
2020-04-08 00:04:43.000491,6.589628219604492,26.6,1,327.0
2020-04-08 00:04:57.000709,6.5246851444244385,26.5,1,14.0
2020-05-08 00:05:05.000466,6.3793251514434814,26.1,1,7.0
2020-05-08 00:05:29.000938,6.394962549209595,26.0,1,24.0
2020-05-08 00:05:34.000574,6.992655992507935,24.2,1,4.0
2020-05-08 00:05:59.000224,8.329703092575073,20.8,1,24.0
2020-07-08 00:07:21.000888,6.424689292907715,26.8,1,82.0
2020-14-08 00:14:19.000777,6.382802248001099,26.5,1,417.0
2020-16-08 00:16:22.000379,6.394907236099243,27.3,1,122.0
2020-17-08 00:17:15.000792,6.52137565612793,25.9,1,53.0
2020-18-08 00:18:27.000474,6.475658178329468,25.7,1,71.0
2020-20-08 00:20:04.000105,9.779255390167236,18.2,1,96.0
2020-20-08 00:20:14.000753,6.383476257324219,26.3,1,10.0
2020-20-08 00:20:28.000546,6.440893650054932,26.4,1,13.0
2020-21-08 00:21:31.000043,6.429678916931152,26.7,1,62.0
2020-23-08 00:23:25.000257,6.373189687728882,26.3,1,114.0
2020-23-08 00:23:49.000533,6.4203479290008545,25.8,1,24.0
2020-24-08 00:24:56.000331,6.424149036407471,26.1,1,66.0
2020-27-08 00:27:04.000489,6.383386850357056,25.7,1,128.0
2020-27-08 00:27:14.000292,6.398231267929077,26.0,1,9.0
2020-27-08 00:27:31.000011,6.46253514289856,26.2,1,16.0
2020-30-08 00:30:05.000544,6.475224733352661,26.5,1,154.0
2020-32-08 00:32:12.000581,6.412988901138306,26.5,1,127.0
2020-32-08 00:32:25.000448,6.39462423324585,26.3,1,12.0
2020-33-08 00:33:17.000413,6.48603630065918,26.5,1,51.0
2020-34-08 00:34:48.000888,6.465383529663086,26.9,1,91.0
2020-34-08 00:34:52.000192,6.6084511280059814,26.1,1,3.0
2020-36-08 00:36:08.000279,6.348484516143799,26.1,1,76.0
2020-36-08 00:36:33.000936,6.40176248550415,26.5,1,25.0
2020-38-08 00:38:15.000626,6.497770071029663,25.8,1,101.0
2020-40-08 00:40:03.000329,6.390769720077515,25.7,1,107.0
2020-42-08 00:42:58.000047,6.3938820362091064,27.4,1,174.0
2020-45-08 00:45:07.000813,6.409703254699707,26.4,1,129.0
2020-45-08 00:45:11.000070,6.3673529624938965,26.5,1,3.0
2020-45-08 00:45:48.000337,6.36023736000061,26.0,1,37.0
2020-45-08 00:45:58.000091,6.438153028488159,26.3,1,9.0
2020-47-08 00:47:16.000603,6.401431083679199,25.7,1,78.0
2020-47-08 00:47:47.000646,6.42232871055603,26.1,1,31.0
2020-51-08 00:51:57.000656,7.555482625961304,22.6,1,250.0
2020-54-08 00:54:01.000871,6.541460752487183,26.4,1,124.0
2020-54-08 00:54:50.000631,6.5606560707092285,26.3,1,48.0
2020-55-08 00:55:50.000591,6.412163734436035,27.0,1,59.0
2020-57-08 00:57:11.000832,6.415076971054077,26.1,1,81.0
2020-59-08 00:59:24.000308,6.450211763381958,26.2,1,132.0
2020-01-08 01:01:05.000914,6.477494716644287,25.9,1,101.0
2020-01-08 01:01:09.000920,6.522429704666138,26.1,1,4.0
2020-02-08 01:02:27.000361,6.396344423294067,25.9,1,77.0
