time_since_last_recording,latency,cost,reliability
0,7.302861452102661,32.0,1
1266.0,5.4903483390808105,25.8,1
1642.0,5.5834760665893555,26.0,1
1212.0,5.5909507274627686,26.3,1
2053.0,5.487351655960083,26.3,1
1334.0,5.625742197036743,26.5,1
1273.0,7.8925621509552,26.6,1
618.0,5.777259111404419,27.2,1
1497.0,5.559595108032227,26.2,1
2206.0,7.922412633895874,33.3,1
1000.0,5.619780778884888,26.3,1
1756.0,5.53509259223938,25.9,1
910.0,5.545597791671753,25.8,1
1139.0,5.525240421295166,25.8,1
1582.0,5.519742965698242,25.8,1
1399.0,5.610216856002808,25.8,1
793.0,5.450411081314087,25.7,1
2025.0,5.504148721694946,25.9,1
804.0,5.502378225326538,25.7,1
1635.0,5.560265064239502,26.0,1
878.0,5.664638996124268,26.5,1
1586.0,5.638792037963867,25.9,1
638.0,5.5801427364349365,26.2,1
1395.0,5.676388502120972,26.9,1
1238.0,5.68909764289856,26.4,1
1543.0,7.730970859527588,33.3,1
1498.0,10.23955225944519,35.6,1
785.0,5.832997798919678,27.5,1
1505.0,5.630574464797974,26.4,1
1596.0,5.743502616882324,26.6,1
1034.0,5.5133280754089355,25.8,1
680.0,5.4439544677734375,26.2,1
2056.0,5.9806201457977295,28.4,1
535.0,5.854315757751465,29.5,1
1377.0,6.98406195640564,28.3,1
1412.0,5.711844444274902,27.0,1
1358.0,5.538294553756714,26.2,1
1379.0,5.763989686965942,27.4,1
1551.0,5.681085109710693,26.0,1
649.0,5.4853127002716064,26.3,1
1031.0,5.5643510818481445,30.0,1
1962.0,5.546132564544678,26.5,1
871.0,5.695063829421997,26.5,1
1537.0,5.569178819656372,26.0,1
835.0,5.700653314590454,26.7,1
1269.0,5.565439701080322,26.1,1
1274.0,8.021653890609741,35.6,1
1083.0,5.71301531791687,27.6,1
1280.0,5.767473459243774,27.3,1
1396.0,5.827748775482178,26.3,1
1306.0,5.7672693729400635,26.0,1
1376.0,6.118010520935059,28.0,1
966.0,5.50662088394165,25.6,1
1096.0,6.892880916595459,28.2,1
1778.0,5.535156488418579,26.1,1
948.0,5.736190319061279,26.2,1
1620.0,9.86485242843628,36.6,1
476.0,5.848879098892212,27.1,1
1480.0,5.604675531387329,26.1,1
1210.0,6.681092262268066,30.0,1
1626.0,5.684069395065308,26.3,1
595.0,5.609857559204102,26.1,1
1321.0,8.039519786834717,34.6,1
1232.0,5.578595876693726,26.0,1
1587.0,5.61088490486145,26.2,1
765.0,5.555494785308838,26.1,1
1617.0,8.694936275482178,33.5,1
1416.0,5.544265270233154,26.1,1
1502.0,5.642386198043823,25.9,1
930.0,8.160181760787964,33.7,1
1572.0,5.775812387466431,25.9,1
1250.0,7.200486183166504,32.8,1
1014.0,5.544615268707275,26.6,1
1230.0,5.652241230010986,26.2,1
1395.0,7.492395877838135,31.8,1
744.0,5.525981426239014,25.8,1
1941.0,5.588178873062134,25.6,1
801.0,5.674736261367798,26.8,1
963.0,7.982985973358154,33.4,1
2172.0,5.745081901550293,27.0,1
1219.0,5.595714569091797,25.7,1
690.0,5.721283674240112,25.8,1
1547.0,6.707133531570435,30.1,1
