timestamp,time_since_last_recording,latency,cost,reliability
2020-35-07 16:35:21.000089,0.0,0.057584605528408224,0.513671875,1
2020-39-07 16:39:51.000623,0.01806382551682612,0.05744165791699982,0.52734375,1
2020-44-07 16:44:04.000660,0.01692647353984077,0.08546137592386784,0.36523437499999994,1
2020-46-07 16:46:37.000345,0.010169264735398408,0.0571830525972907,0.5253906249999999,1
2020-47-07 16:47:30.000804,0.0035458620458954974,0.05739371687625811,0.5253906249999999,1
2020-47-07 16:47:40.000407,6.021275172275373E-4,0.05711947413553453,0.5253906249999999,1
2020-50-07 16:50:06.000079,0.009700943333110322,0.05689866064964125,0.521484375,1
2020-50-07 16:50:10.000919,2.676122298789055E-4,0.05601887095750123,0.51171875,1
2020-50-07 16:50:41.000923,0.0020739947815615173,0.05645951114251594,0.51171875,1
2020-50-07 16:50:42.000887,0.0,0.05611601696587116,0.53125,1
2020-52-07 16:52:06.000020,0.005552953769987289,0.05777767141009539,0.50390625,1
2020-53-07 16:53:43.000563,0.006489596574563458,0.057133879122857334,0.5058593749999999,1
2020-57-07 16:57:31.000399,0.015186994045627886,0.0574761996531075,0.5156249999999999,1
2020-58-07 16:58:11.000148,0.002609219241319328,0.056743250131258915,0.5078125,1
2020-59-07 16:59:21.000947,0.0046832140228808454,0.056150157688631123,0.513671875,1
2020-59-07 16:59:52.000473,0.002007091724091791,0.08289933103898131,0.3515625,1
2020-00-07 17:00:08.000551,0.001070448919515622,0.1038172979156693,0.3046875,1
2020-00-07 17:00:50.000713,0.0028099284137285073,0.057926944954575295,0.521484375,1
2020-02-07 17:02:20.000094,0.005954372114805646,0.05687404136945655,0.51171875,1
2020-04-07 17:04:31.000237,0.008764300528534155,0.056403398667484714,0.5078125,1
2020-04-07 17:04:40.000952,6.021275172275373E-4,0.0563099436615508,0.537109375,1
2020-04-07 17:04:59.000713,0.0012042550344550746,0.08103705444585306,0.380859375,1
2020-06-07 17:06:01.000974,0.004147989563123035,0.056116210124132884,0.521484375,1
2020-06-07 17:06:31.000447,0.0019401886666220646,0.05662203072474829,0.5078125,1
2020-07-07 17:07:05.000312,0.00220780089650097,0.05651890310890385,0.5078125,1
2020-07-07 17:07:57.000879,0.0034789589884257712,0.057228150852310936,0.533203125,1
2020-10-07 17:10:48.000692,0.011373519769853482,0.05784931003018595,0.517578125,1
2020-10-07 17:10:49.000295,0.0,0.05667472723791183,0.5156249999999999,1
2020-11-07 17:11:24.000286,0.0022747039539706966,0.05683778220445658,0.5234375,1
2020-13-07 17:13:06.000268,0.006757208804442363,0.056323277880248816,0.513671875,1
2020-13-07 17:13:16.000634,6.690305746972637E-4,0.05722170734464534,0.51171875,1
2020-13-07 17:13:40.000518,0.0015387703218037064,0.05670518535642107,0.501953125,1
2020-14-07 17:14:05.000659,0.0016725764367431593,0.05875696070203353,0.490234375,1
2020-14-07 17:14:06.000293,0.0,0.05748973752779886,0.513671875,1
2020-17-07 17:17:02.000979,0.01177493811467184,0.05642044278453565,0.5253906249999999,1
2020-17-07 17:17:57.000480,0.003612765103365224,0.057260540553437426,0.50390625,1
2020-19-07 17:19:41.000049,0.0068910149193818155,0.05618990629962009,0.5078125,1
2020-24-07 17:24:13.000306,0.018197631631765573,0.05722509601241082,0.529296875,1
2020-24-07 17:24:51.000619,0.002542316183849602,0.06890524592707277,0.416015625,1
2020-26-07 17:26:23.000028,0.006088178229745099,0.056434291392082836,0.517578125,1
2020-26-07 17:26:27.000761,2.676122298789055E-4,0.058433739744684625,0.501953125,1
2020-27-07 17:27:17.000047,0.003278249816016592,0.05623531528749614,0.517578125,1
2020-27-07 17:27:19.000337,1.3380611493945274E-4,0.05597693042015094,0.51171875,1
2020-30-07 17:30:02.000896,0.010905198367565398,0.057271596764374884,0.5,1
2020-30-07 17:30:16.000588,8.697397471064428E-4,0.056440029452183876,0.51171875,1
2020-30-07 17:30:38.000741,0.00147186726433398,0.0585118134742555,0.49609374999999994,1
2020-30-07 17:30:51.000989,8.697397471064428E-4,0.056302156444238416,0.513671875,1
2020-31-07 17:31:49.000544,0.0038134742757744027,0.05631131466529978,0.5078125,1
2020-32-07 17:32:58.000201,0.004549407907941393,0.05650101917332367,0.50390625,1
2020-33-07 17:33:40.000964,0.0028099284137285073,0.056312750754984785,0.5078125,1
2020-37-07 17:37:10.000035,0.01398273901117281,0.05636445628228382,0.51171875,1
2020-37-07 17:37:27.000426,0.0011373519769853483,0.05638290919491756,0.5078125,1
2020-37-07 17:37:43.000811,0.001070448919515622,0.0567201194294173,0.513671875,1
2020-37-07 17:37:48.000083,2.676122298789055E-4,0.05652804243404831,0.509765625,1
2020-38-07 17:38:19.000545,0.0020739947815615173,0.05667519333719556,0.509765625,1
2020-38-07 17:38:48.000429,0.0018732856091523383,0.056325520195721894,0.521484375,1
2020-41-07 17:41:10.000747,0.009500234160701145,0.05640356663119056,0.5234375,1
2020-41-07 17:41:30.000106,0.001271158091924801,0.05669263846759422,0.513671875,1
2020-42-07 17:42:42.000177,0.0048170201378202986,0.05777019912473147,0.5,1
2020-42-07 17:42:55.000501,8.697397471064428E-4,0.0646130488991708,0.4453125,1
2020-46-07 17:46:21.000336,0.013715126781293906,0.05683148356548728,0.5,1
2020-46-07 17:46:22.000169,0.0,0.057280696198139205,0.509765625,1
2020-48-07 17:48:17.000743,0.0076938516090185325,0.058058244282983125,0.5,1
2020-50-07 17:50:50.000041,0.010169264735398408,0.05706557458232785,0.501953125,1
2020-50-07 17:50:50.000494,0.0,0.056182297543745166,0.521484375,1
