time_since_last_recording,latency,cost,reliability
0,0.02989482879638672,29.1,1
1091.0,0.029743194580078125,51.9,1
1518.0,0.032897233963012695,49.1,1
1201.0,0.03061079978942871,25.0,1
1838.0,0.0320737361907959,24.6,1
901.0,0.031138181686401367,50.0,1
1652.0,0.03057241439819336,26.8,1
774.0,0.03103351593017578,25.0,1
1776.0,0.032114505767822266,24.1,1
990.0,0.030982255935668945,25.9,1
2192.0,0.029651880264282227,24.5,1
1613.0,0.030120134353637695,25.5,1
498.0,0.03486013412475586,25.0,1
1723.0,0.031291961669921875,31.5,1
1077.0,0.030373811721801758,25.5,1
1125.0,0.030878543853759766,25.5,1
1987.0,0.030087709426879883,24.1,1
558.0,0.03147625923156738,24.6,1
1966.0,0.030384540557861328,25.9,1
864.0,0.032775163650512695,25.0,1
1597.0,0.03157782554626465,25.5,1
1324.0,0.029853343963623047,27.3,1
522.0,0.031911373138427734,49.2,1
1852.0,0.03032708168029785,50.0,1
892.0,0.03186464309692383,48.2,1
1454.0,0.030118465423583984,25.0,1
1301.0,0.0301668643951416,25.9,1
1344.0,0.030664443969726562,24.5,1
513.0,0.03137993812561035,27.3,1
1685.0,0.03039836883544922,25.5,1
1445.0,0.030904054641723633,24.1,1
1077.0,0.0316319465637207,24.5,1
793.0,0.031133174896240234,31.5,1
2197.0,0.03269219398498535,50.0,1
664.0,0.03085470199584961,25.9,1
1254.0,0.03312826156616211,25.4,1
1522.0,0.030620098114013672,25.5,1
1068.0,0.029836416244506836,25.5,1
1778.0,0.030431509017944336,26.8,1
972.0,0.03030085563659668,24.1,1
1318.0,0.03188347816467285,25.5,1
505.0,0.03189969062805176,25.5,1
1767.0,0.029949426651000977,50.9,1
1524.0,0.03133964538574219,25.9,1
1203.0,0.029988527297973633,24.1,1
552.0,0.033028602600097656,30.9,1
1721.0,0.031013011932373047,25.5,1
1272.0,0.029985427856445312,50.0,1
1233.0,0.03226876258850098,25.5,1
1488.0,0.030721664428710938,25.5,1
1253.0,0.030014753341674805,24.5,1
733.0,0.03081345558166504,25.5,1
1823.0,0.030025959014892578,47.4,1
699.0,0.03234052658081055,25.0,1
1576.0,0.03320646286010742,24.1,1
657.0,0.030483722686767578,24.1,1
