time_since_last_recording,latency,cost,reliability
0,61.545751333236694,29.2,1
1963.0,64.57401013374329,30.4,1
566.0,61.41444373130798,31.6,1
1858.0,63.514251470565796,29.2,1
1243.0,62.24744272232056,29.0,1
1399.0,62.16685724258423,27.7,1
1048.0,60.88701319694519,28.7,1
1313.0,63.8648316860199,29.5,1
1992.0,61.012728691101074,27.9,1
649.0,68.62923002243042,31.8,1
1802.0,63.65261244773865,29.9,1
1577.0,62.84257698059082,29.1,1
1202.0,62.60080528259277,27.7,1
1057.0,63.553977489471436,28.7,1
2083.0,64.19705724716187,27.4,1
1287.0,63.607540130615234,28.4,1
1331.0,62.454057455062866,28.1,1
1279.0,61.46160435676575,28.7,1
710.0,65.89041876792908,30.2,1
857.0,61.273173093795776,28.5,1
1289.0,61.20372200012207,27.6,1
1842.0,63.38414406776428,27.6,1
1430.0,60.96543264389038,28.0,1
1332.0,63.01010775566101,29.2,1
381.0,63.60488843917847,28.7,1
2035.0,63.71344566345215,27.6,1
1164.0,62.76570534706116,31.2,1
939.0,63.765488147735596,30.7,1
1610.0,61.18878412246704,27.9,1
693.0,60.99346566200256,28.0,1
1088.0,63.61617302894592,30.2,1
1712.0,61.90420126914978,28.5,1
1376.0,62.54142451286316,28.3,1
1161.0,62.758256673812866,29.7,1
1492.0,61.568962812423706,28.6,1
1297.0,62.03874182701111,30.4,1
801.0,61.84004759788513,28.0,1
952.0,64.05410194396973,29.9,1
1920.0,62.71806883811951,28.8,1
1545.0,67.37540078163147,28.7,1
628.0,64.3472261428833,31.9,1
966.0,65.45200371742249,29.4,1
1435.0,61.556453227996826,27.8,1
1757.0,63.385093688964844,29.8,1
506.0,62.11492323875427,28.7,1
1802.0,64.25467133522034,31.2,1
820.0,62.05155158042908,29.1,1
1659.0,61.412075996398926,27.3,1
1100.0,63.83799123764038,31.3,1
1413.0,62.20003271102905,28.7,1
1140.0,64.05395889282227,31.7,1
1494.0,63.989184856414795,30.5,1
510.0,63.54324650764465,28.0,1
1900.0,61.778353452682495,30.1,1
876.0,61.420488357543945,28.4,1
1327.0,61.55751299858093,28.2,1
795.0,62.31740093231201,29.0,1
1514.0,63.131542682647705,28.4,1
1440.0,63.70180678367615,29.6,1
791.0,67.01845169067383,30.5,1
1922.0,61.252761125564575,28.4,1
777.0,61.06237459182739,27.7,1
1555.0,60.972103118896484,27.8,1
1153.0,61.53596258163452,27.9,1
1192.0,61.915884017944336,27.6,1
662.0,62.173736810684204,31.0,1
2116.0,61.22557783126831,27.3,1
919.0,63.16913652420044,28.1,1
797.0,61.28478932380676,27.5,1
1977.0,65.02831411361694,28.6,1
1202.0,64.07011866569519,29.6,1
781.0,63.488909006118774,29.1,1
1448.0,63.47299599647522,28.9,1
1298.0,63.57432007789612,29.5,1
1263.0,67.29856753349304,30.8,1
1170.0,60.947619676589966,28.0,1
1308.0,65.52324175834656,30.8,1
1039.0,63.54518008232117,30.2,1
1733.0,64.99215507507324,29.5,1
1269.0,63.85886096954346,27.6,1
1196.0,62.68370580673218,28.0,1
1304.0,63.79856634140015,30.7,1
1229.0,65.22684812545776,28.8,1
1593.0,65.88206028938293,30.6,1
653.0,62.81335425376892,28.2,1
1711.0,62.884377002716064,30.4,1
1417.0,61.091973304748535,28.6,1
1363.0,63.886677265167236,28.8,1
880.0,61.26610851287842,29.0,1
913.0,65.01247906684875,28.8,1
1179.0,63.849180459976196,30.4,1
1295.0,62.70405697822571,29.0,1
1525.0,61.856810092926025,28.9,1
1626.0,65.34545516967773,30.1,1
620.0,61.28631949424744,27.8,1
2053.0,61.544782400131226,27.9,1
545.0,60.97370409965515,29.1,1
1792.0,63.2281711101532,29.4,1
803.0,65.70692920684814,30.9,1
1535.0,60.979103088378906,28.3,1
1582.0,61.863999366760254,28.9,1
1673.0,62.94629740715027,28.6,1
2187.0,61.58525061607361,27.2,1
826.0,60.975154399871826,28.0,1
2381.0,61.604029178619385,27.5,1
540.0,60.83994960784912,27.0,1
1030.0,60.95140743255615,27.3,1
2073.0,66.1833348274231,30.5,1
1002.0,64.31403398513794,29.9,1
1385.0,68.28914403915405,30.0,1
1028.0,64.88796401023865,30.9,1
1439.0,64.78425812721252,29.1,1
1474.0,61.57730293273926,28.4,1
682.0,62.71178674697876,30.0,1
1181.0,63.72932171821594,27.6,1
1822.0,64.9185540676117,28.3,1
756.0,65.44463276863098,31.0,1
1739.0,64.54065656661987,27.7,1
1216.0,61.36064791679382,27.7,1
958.0,61.82608151435852,29.9,1
1412.0,66.56562876701355,33.1,1
1175.0,63.58988952636719,29.2,1
990.0,63.779781341552734,29.1,1
1858.0,66.02597308158875,29.9,1
618.0,61.22272229194641,29.9,1
1195.0,61.72694945335388,28.3,1
1680.0,63.30626893043518,29.2,1
1193.0,63.54397392272949,30.0,1
943.0,61.01297211647034,30.6,1
1503.0,61.37319326400757,27.6,1
1602.0,63.18165946006775,28.7,1
951.0,61.2873957157135,30.6,1
1000.0,64.09203219413757,29.7,1
1831.0,61.474854707717896,31.1,1
1218.0,64.11989283561707,32.3,1
965.0,65.53044486045837,30.8,1
1248.0,64.04086446762085,30.5,1
1227.0,63.03251266479492,30.8,1
1755.0,60.74423551559448,28.4,1
922.0,65.17525911331177,31.0,1
1116.0,63.8834023475647,31.3,1
1479.0,63.62608861923218,30.6,1
997.0,61.48228430747986,28.4,1
980.0,63.671637773513794,29.0,1
2030.0,64.44528412818909,31.3,1
552.0,62.43783402442932,28.9,1
1176.0,61.378634452819824,28.6,1
1683.0,63.03170824050903,30.1,1
1373.0,60.54830884933472,27.4,1
1495.0,66.080393075943,28.9,1
