time_since_last_recording,latency,cost,reliability,time_since_last_ping,last_ping
0,10.234480619430542,14.5,10.0,0.0
1088.0,10.318414688110352,11.4,10.0,0.0
1339.0,10.082647562026978,9.8,11221.0,0.107
1774.0,10.222273826599121,9.7,1328.0,0.106
991.0,10.27651858329773,11.1,1126.0,0.106
1780.0,10.397046566009521,10.6,1735.0,0.106
1653.0,10.171909809112549,11.1,11433.0,0.106
1275.0,10.110223054885864,11.2,1130.0,0.107
1436.0,10.233247756958008,10.1,1151.0,0.106
756.0,10.148688793182373,9.7,1908.0,0.106
1914.0,13.075469970703125,8.1,1639.0,0.125
974.0,11.866783142089844,9.0,1620.0,0.126
1688.0,10.163623571395874,9.7,11242.0,0.125
1203.0,11.729110717773438,9.0,1573.0,0.122
1323.0,11.569993257522583,9.6,1346.0,0.106
1091.0,10.326671123504639,9.4,16.0,0.106
1425.0,10.130154609680176,9.1,1353.0,0.108
1056.0,10.564264059066772,8.7,1388.0,0.106
1354.0,10.258376836776733,10.1,11743.0,0.106
1737.0,10.13376259803772,9.3,11049.0,0.106
1257.0,10.083570718765259,8.6,1638.0,0.106
865.0,10.3166184425354,10.3,1389.0,0.106
1240.0,10.805483102798462,8.6,1825.0,0.11
1070.0,10.7852783203125,11.6,11896.0,0.11
1828.0,10.246331214904785,10.0,1633.0,0.106
1187.0,10.670204639434814,9.5,124.0,0.11
716.0,10.239133358001709,8.5,1740.0,0.11
1423.0,10.173983573913574,10.0,1382.0,0.106
1939.0,11.561877727508545,8.9,1266.0,0.106
1135.0,10.392032861709595,8.1,11402.0,0.106
654.0,10.349575996398926,8.3,1128.0,0.106
1625.0,10.42525029182434,8.9,1926.0,0.106
1295.0,10.416011333465576,9.1,124.0,0.106
904.0,10.335383892059326,8.8,1929.0,0.106
1180.0,10.109175443649292,9.4,1718.0,0.106
1971.0,10.140564918518066,12.3,11088.0,0.106
941.0,10.300445556640625,8.7,1822.0,0.106
702.0,10.276204347610474,9.4,11524.0,0.106
1975.0,10.26688528060913,12.1,11073.0,0.11
867.0,10.323503017425537,8.8,1617.0,0.106
1754.0,10.153627634048462,9.9,11211.0,0.106
948.0,10.302118301391602,9.8,1835.0,0.106
759.0,11.403318166732788,9.7,1412.0,0.106
2037.0,10.175887107849121,9.0,1791.0,0.106
450.0,11.687875270843506,8.9,11242.0,0.106
1482.0,10.231337308883667,9.6,1648.0,0.106
1457.0,11.672427415847778,9.0,1308.0,0.106
1508.0,10.32720947265625,10.8,11242.0,0.106
596.0,10.145464658737183,9.6,1221.0,0.106
1615.0,10.078774213790894,9.7,1613.0,0.106
1374.0,10.05796194076538,9.8,11285.0,0.108
868.0,10.345248460769653,11.0,1756.0,0.106
1098.0,10.247847557067871,9.2,1537.0,0.106
1987.0,10.438868761062622,9.6,1160.0,0.106
437.0,10.162012338638306,12.9,1597.0,0.106
1965.0,10.097239255905151,9.8,11085.0,0.106
1160.0,10.447136878967285,10.5,1681.0,0.11
740.0,10.217101097106934,10.7,1482.0,0.106
1649.0,10.08875060081482,9.4,1998.0,0.106
1240.0,10.676267385482788,9.8,11091.0,0.106
1320.0,10.121639251708984,10.0,1990.0,0.106
675.0,10.186882019042969,11.2,1281.0,0.108
1308.0,10.269102573394775,10.4,187.0,0.106
1388.0,10.317912101745605,10.2,1389.0,0.106
1244.0,10.26044774055481,9.6,1451.0,0.106
875.0,10.188549995422363,9.0,1723.0,0.106
1300.0,12.216931819915771,8.8,1303.0,0.107
1504.0,11.733678340911865,13.4,1260.0,0.111
1396.0,11.571394920349121,9.3,11259.0,0.106
1116.0,10.1496000289917,9.5,1392.0,0.107
1186.0,10.496297359466553,11.8,1566.0,0.106
858.0,10.394551753997803,9.5,1455.0,0.107
1724.0,10.213511943817139,9.9,1347.0,0.125
941.0,11.512648344039917,9.0,1149.0,0.122
2100.0,11.822643756866455,8.6,1712.0,0.124
753.0,10.262643098831177,9.8,1593.0,0.122
1625.0,11.491754055023193,9.1,1790.0,0.122
945.0,10.56300401687622,12.1,1694.0,0.124
1673.0,10.272902011871338,12.5,11367.0,0.106
817.0,10.95670747756958,9.4,1663.0,0.106
1722.0,10.160930633544922,9.1,1198.0,0.107
1145.0,10.127073049545288,11.8,11343.0,0.107
578.0,10.244189739227295,9.6,1294.0,0.106
1741.0,10.252789497375488,11.3,11035.0,0.106
879.0,11.145870447158813,8.6,1302.0,0.106
2127.0,10.296310186386108,9.7,1122.0,0.11
1212.0,10.287158250808716,12.3,11335.0,0.11
892.0,10.288291692733765,10.2,1710.0,0.106
1286.0,10.072722673416138,8.5,1708.0,0.106
1264.0,10.820648670196533,9.2,11132.0,0.106
1324.0,10.541805982589722,9.6,1923.0,0.106
910.0,11.997605323791504,7.8,1444.0,0.106
1677.0,10.302693843841553,9.2,167.0,0.106
1239.0,10.4417245388031,9.0,11306.0,0.106
1043.0,10.776493310928345,9.4,1373.0,0.11
1156.0,10.645357370376587,11.4,1189.0,0.106
1781.0,10.229418754577637,5.2,1882.0,0.106
666.0,10.904273748397827,8.6,1540.0,0.106
1610.0,10.258181810379028,11.7,1519.0,0.106
1512.0,10.332669734954834,8.9,1625.0,0.106
1352.0,10.08646821975708,8.7,11248.0,0.106
1381.0,10.367716312408447,8.4,11330.0,0.106
1625.0,10.169609308242798,8.6,11067.0,0.106
2318.0,10.167301416397095,13.7,11138.0,0.106
476.0,10.177183389663696,8.9,124.0,0.106
2270.0,10.618930101394653,8.3,11621.0,0.106
557.0,10.925389766693115,9.1,1317.0,0.106
2018.0,10.673166513442993,9.5,1138.0,0.107
771.0,10.323999166488647,9.4,1910.0,0.107
1637.0,10.293625354766846,12.5,11231.0,0.106
1358.0,10.688906192779541,11.2,11297.0,0.106
769.0,10.115144729614258,12.5,1562.0,0.106
1268.0,11.31666111946106,9.8,1647.0,0.107
795.0,10.15407109260559,9.6,1685.0,0.106
1370.0,10.110064268112183,9.4,1117.0,0.106
1822.0,10.147982597351074,12.6,197.0,0.108
1197.0,10.300825357437134,10.5,11295.0,0.108
984.0,10.316853046417236,10.3,1567.0,0.122
859.0,11.816426515579224,9.6,11427.0,0.122
2044.0,10.268128156661987,9.8,11108.0,0.108
1119.0,10.197808265686035,11.5,1802.0,0.107
785.0,10.926703453063965,9.3,1553.0,0.106
1245.0,10.415923118591309,10.6,1102.0,0.106
1449.0,15.358952045440674,9.1,1882.0,0.106
1670.0,10.257097482681274,10.4,11379.0,0.111
768.0,10.287168979644775,11.7,1481.0,0.106
1793.0,11.274555683135986,11.0,11284.0,0.106
924.0,10.247204542160034,10.2,1490.0,0.107
892.0,10.18885064125061,13.9,1172.0,0.106
1452.0,10.44963526725769,9.7,1615.0,0.109
1731.0,10.412326097488403,10.0,11133.0,0.106
1194.0,10.476075172424316,11.0,1860.0,0.106
616.0,10.125187873840332,10.5,11476.0,0.106
1232.0,11.406309127807617,8.9,1115.0,0.106
1502.0,10.130357503890991,9.3,1765.0,0.106
1141.0,32.37532424926758,5.8,1295.0,0.106
1446.0,12.468734502792358,10.9,124.0,0.106
1049.0,10.17993974685669,10.2,163.0,0.106
1297.0,11.907498121261597,9.6,1557.0,0.113
1218.0,13.799169301986694,9.9,130.0,0.106
2077.0,11.906744241714478,9.3,1830.0,0.106
1057.0,10.167615175247192,10.3,1633.0,0.106
941.0,11.921014308929443,8.7,1830.0,0.106
1124.0,11.561639070510864,9.3,1387.0,0.106
1960.0,10.180261373519897,10.3,11289.0,0.106
406.0,10.307603120803833,9.2,1260.0,0.109
1256.0,10.094791889190674,10.3,1431.0,0.106
1864.0,10.244271039962769,10.5,1893.0,0.106
688.0,10.659685611724854,12.3,1519.0,0.106
1562.0,10.591080665588379,9.5,154.0,0.107
1026.0,10.350003242492676,9.6,11080.0,0.107
2165.0,10.192329168319702,12.6,11296.0,0.114
1158.0,11.912431001663208,8.7,1998.0,0.106
1318.0,11.475131273269653,8.7,1766.0,0.122
1080.0,11.766893863677979,8.2,1453.0,0.122
1013.0,11.572392463684082,8.4,1417.0,0.122
1499.0,11.44767451286316,8.4,1367.0,0.114
614.0,10.19887661933899,9.4,188.0,0.122
1605.0,10.091158628463745,9.8,1108.0,0.107
1639.0,10.081382036209106,9.4,1667.0,0.106
897.0,10.20161485671997,9.7,1315.0,0.106
1394.0,10.492764234542847,8.7,1175.0,0.106
1553.0,10.195266008377075,10.4,1119.0,0.113
1014.0,10.261564493179321,9.9,11133.0,0.113
1300.0,10.267202138900757,9.0,1421.0,0.106
1570.0,10.153735876083374,8.5,1630.0,0.106
1801.0,10.166687488555908,8.7,11153.0,0.107
1811.0,10.073014974594116,9.3,11156.0,0.106
2101.0,10.45039415359497,8.8,1223.0,0.106
1238.0,10.612777709960938,9.2,11461.0,0.106
1349.0,10.239694356918335,11.6,110.0,0.106
767.0,10.194792032241821,9.0,1777.0,0.106
974.0,10.218302249908447,9.1,11752.0,0.106
1449.0,10.149378299713135,10.7,1796.0,0.106
