time_since_last_recording,latency,cost,reliability
860.0,63.71055507659912,28.5,1
1733.0,63.93679332733154,29.9,1
1347.0,62.98394203186035,28.6,1
1530.0,65.39969229698181,29.7,1
550.0,67.31919932365417,31.5,1
1059.0,66.37597990036011,31.8,1
2183.0,66.67363381385803,30.9,1
1247.0,66.52593040466309,29.5,1
974.0,65.2698404788971,31.9,1
1422.0,63.21529173851013,28.8,1
778.0,65.45604300498962,30.4,1
1162.0,61.29456853866577,29.8,1
913.0,62.53590703010559,29.3,1
1543.0,64.44777607917786,30.4,1
1724.0,63.67256951332092,29.5,1
697.0,61.25561833381653,29.0,1
2116.0,61.784263610839844,29.5,1
502.0,62.090691328048706,29.4,1
1115.0,62.29513740539551,29.3,1
1924.0,63.429871797561646,29.0,1
869.0,61.14027762413025,27.8,1
961.0,63.85160279273987,30.0,1
1939.0,63.96954393386841,29.4,1
825.0,62.30516314506531,27.3,1
