,Timestamp,Latency,Cost,Reliability,predLatency,predCost,predReliability
164,262978373.2,1.80509565,16.47361645,1,1.80509565,16.47361645,1
165,262978627.5,1.906018,15.76576575,1,1.906018,15.76576575,1
166,263014355.5,0.83297355,2.8314028,1,0.83297355,2.8314028,1
167,263017004.5,0.08652735,16.28056625,1,0.08652735,16.28056625,1
168,349416262.3,0.001805,19.1119691,1,0.001805,19.1119691,1
169,349454834.2,1.8109525,16.7310167,1,1.8109525,16.7310167,1
170,349455095.3,1.9124854,17.37451735,1,1.9124854,17.37451735,1
171,349469275.2,0.34078835,6.04890605,1,0.34078835,6.04890605,1
172,349471864,0.0892131,16.28056625,1,0.0892131,16.28056625,1
173,349472117.1,0.00116,19.4980695,1,0.00116,19.4980695,1
174,349507854,1.71987495,16.47361645,1,1.71987495,16.47361645,1
175,349509996.4,1.91161635,2.63835265,1,1.91161635,2.63835265,1
176,349549618.5,0.93243225,3.9253539,1,0.93243225,3.9253539,1
177,349551501.7,0.08721985,16.34491635,1,0.08721985,16.34491635,1
178,349551525.1,0.00107,14.47876445,1,0.00107,14.47876445,1
179,349589558.4,1.7857358,16.7310167,1,1.7857358,16.7310167,1
180,349589849.5,1.8886602,16.66666665,1,1.8886602,16.66666665,1
181,349626522.8,0.78397005,1.86615185,1,0.78397005,1.86615185,1
182,349628454.5,0.0894328,16.34491635,1,0.0894328,16.34491635,1
183,349628479.1,0.00113,14.47876445,1,0.00113,14.47876445,1
184,349665137.6,1.71654125,16.47361645,1,1.71654125,16.47361645,1
185,349665388.2,1.8199074,16.9240669,1,1.8199074,16.9240669,1
186,349685349.3,0.4793231,4.37580435,1,0.4793231,4.37580435,1
187,349687197.4,0.08571625,16.47361645,1,0.08571625,16.47361645,1
188,349687221,0.001065,14.47876445,1,0.001065,14.47876445,1
189,349723387.7,1.69352865,16.47361645,1,1.69352865,16.47361645,1
190,349723651.1,1.79351095,16.7310167,1,1.79351095,16.7310167,1
191,349729466.9,0.1430342,14.47876445,1,0.1430342,14.47876445,1
192,349731389.9,0.08918645,16.47361645,1,0.08918645,16.47361645,1
193,349731414.6,0.00112,17.76061775,1,0.00112,17.76061775,1
194,349767913,1.7138655,16.53796655,1,1.7138655,16.53796655,1
195,349768592.7,1.8170916,16.15186615,1,1.8170916,16.15186615,1
196,349832120.9,1.46060405,1.994852,1,1.46060405,1.994852,1
197,349834128.9,0.09302945,16.47361645,1,0.09302945,16.47361645,1
198,349834338.6,0.00112,14.47876445,1,0.00112,14.47876445,1
199,349872076.3,1.78056895,16.4092664,1,1.78056895,16.4092664,1
200,349872352,1.88866475,16.6023166,1,1.88866475,16.6023166,1
201,349899835.5,0.6857497,3.34620335,1,0.6857497,3.34620335,1
202,349901704.3,0.08655895,16.28056625,1,0.08655895,16.28056625,1
203,349901728.7,0.001125,14.47876445,1,0.001125,14.47876445,1
204,349937980.7,1.70232445,16.7953668,1,1.70232445,16.7953668,1
205,349938242.2,1.80323625,15.95881595,1,1.80323625,15.95881595,1
206,349973148.9,0.81893545,2.96010295,1,0.81893545,2.96010295,1
207,349974910.5,0.08160425,16.28056625,1,0.08160425,16.28056625,1
208,349974932.7,0.00102,16.28056625,1,0.00102,16.28056625,1
209,350011777.7,1.7300933,16.4092664,1,1.7300933,16.4092664,1
210,350015103.8,1.928458,1.994852,1,1.928458,1.994852,1
211,350028627.1,0.34687765,6.37065635,1,0.34687765,6.37065635,1
212,350030413.7,0.0828271,16.28056625,1,0.0828271,16.28056625,1
213,350030439.5,0.00117,13.06306305,1,0.00117,13.06306305,1
214,350068697.4,1.7962542,16.7953668,1,1.7962542,16.7953668,1
215,350068957.4,1.8933119,15.95881595,1,1.8933119,15.95881595,1
216,350108240.6,0.9348966,3.7966538,1,0.9348966,3.7966538,1
217,350109994.4,0.08118225,16.34491635,1,0.08118225,16.34491635,1
218,350110017.4,0.00106,14.47876445,1,0.00106,14.47876445,1
219,350147117.8,1.7372351,16.53796655,1,1.7372351,16.53796655,1
220,350147376,1.8325492,16.4092664,1,1.8325492,16.4092664,1
221,350186270.2,1.13239715,1.994852,1,1.13239715,1.994852,1
222,350188224.5,0.0905598,16.28056625,1,0.0905598,16.28056625,1
223,350188248.8,0.001115,17.76061775,1,0.001115,17.76061775,1
224,350225898.1,1.767759,16.47361645,1,1.767759,16.47361645,1
225,350226608.5,1.8936813,6.6280566,1,1.8936813,6.6280566,1
226,350246850.2,0.48914455,3.86100385,1,0.48914455,3.86100385,1
227,350248691.9,0.08523055,16.4092664,1,0.08523055,16.4092664,1
228,350248714.1,0.00102,16.28056625,1,0.00102,16.28056625,1
229,350285400.2,1.7226465,16.47361645,1,1.7226465,16.47361645,1
230,350285665.8,1.8223833,16.15186615,1,1.8223833,16.15186615,1
231,350291466.5,0.1445359,16.988417,1,0.1445359,16.988417,1
232,350293620.5,0.10002065,16.4092664,1,0.10002065,16.4092664,1
233,350293646.9,0.001205,13.06306305,1,0.001205,13.06306305,1
234,350331659.3,1.7799513,16.47361645,1,1.7799513,16.47361645,1
235,350334301.1,2.0057652,1.9305019,1,2.0057652,1.9305019,1
236,351066265.5,16.1317178,0.57915055,1,16.1317178,0.57915055,1
237,351067994.3,0.08757725,16.34491635,1,0.08757725,16.34491635,1
238,351068032.1,0.001745,13.96396395,1,0.001745,13.96396395,1
239,351105994.6,1.77760155,16.47361645,1,1.77760155,16.47361645,1
240,351109004.8,2.0089167,2.3166023,1,2.0089167,2.3166023,1
241,351136915.5,0.6846734,3.9253539,1,0.6846734,3.9253539,1
242,351138942.3,0.0940286,18.018018,1,0.0940286,18.018018,1
243,351138968.8,0.001185,17.76061775,1,0.001185,17.76061775,1
244,351175381.2,1.70982865,16.47361645,1,1.70982865,16.47361645,1
245,351178659.9,1.95952245,1.67310165,1,1.95952245,1.67310165,1
246,351214336.2,0.8395453,3.024453,1,0.8395453,3.024453,1
247,351216440.4,0.09761875,16.6023166,1,0.09761875,16.6023166,1
248,351216477.9,0.00171,13.06306305,1,0.00171,13.06306305,1
249,351253542.6,1.74034435,16.47361645,1,1.74034435,16.47361645,1
250,351253834.9,1.85436595,16.28056625,1,1.85436595,16.28056625,1
251,351274961,0.34283915,4.8906049,1,0.34283915,4.8906049,1
252,351276331.6,0.0982296,16.34491635,1,0.0982296,16.34491635,1
253,351276358.4,0.001225,17.76061775,1,0.001225,17.76061775,1
254,351312759.1,1.7092811,16.47361645,1,1.7092811,16.47361645,1
255,351313013.4,1.82154615,16.6023166,1,1.82154615,16.6023166,1
256,351353377.2,0.95378805,3.66795365,1,0.95378805,3.66795365,1
257,351355408.8,0.0988488,16.34491635,1,0.0988488,16.34491635,1
258,351355435.6,0.001235,19.4980695,1,0.001235,19.4980695,1
259,351394046.7,1.76553125,16.7310167,1,1.76553125,16.7310167,1
260,437793385.5,1.87822785,16.0875161,1,1.87822785,16.0875161,1
261,437830468.4,0.96909885,1.8018018,1,0.96909885,1.8018018,1
262,437832342.4,0.0868302,16.28056625,1,0.0868302,16.28056625,1
263,437832365.3,0.00105,19.4980695,1,0.00105,19.4980695,1
264,437872093.5,1.86029655,15.95881595,1,1.86029655,15.95881595,1
265,437872368.5,1.9620069,16.15186615,1,1.9620069,16.15186615,1
266,437892373.6,0.4766958,3.47490345,1,0.4766958,3.47490345,1
267,437894374.8,0.0928012,16.2162162,1,0.0928012,16.2162162,1
268,437894400.7,0.00119,17.76061775,1,0.00119,17.76061775,1
269,437932975.3,1.80627505,16.4092664,1,1.80627505,16.4092664,1
270,437933822.2,1.9131801,17.24581725,1,1.9131801,17.24581725,1
271,437939633.1,0.1651746,14.8005148,1,0.1651746,14.8005148,1
272,437941421.2,0.08289235,16.53796655,1,0.08289235,16.53796655,1
273,437941444.2,0.001055,14.47876445,1,0.001055,14.47876445,1
274,437979364.6,1.76529085,15.95881595,1,1.76529085,15.95881595,1
275,437979584.7,1.87076805,10.1029601,1,1.87076805,10.1029601,1
276,438051907.9,1.2578482,1.67310165,1,1.2578482,1.67310165,1
277,438054073.1,0.100346,16.28056625,1,0.100346,16.28056625,1
278,438054101.6,0.00131,21.6216216,1,0.00131,21.6216216,1
279,438094917.8,1.9160259,15.76576575,1,1.9160259,15.76576575,1
280,438095402.7,2.03018755,16.6023166,1,2.03018755,16.6023166,1
281,438121740.4,0.64393515,3.53925355,1,0.64393515,3.53925355,1
282,438123857.5,0.0983051,16.2162162,1,0.0983051,16.2162162,1
283,438123886.9,0.001355,16.28056625,1,0.001355,16.28056625,1
284,438163982.2,1.8774789,16.53796655,1,1.8774789,16.53796655,1
285,438164301,1.9929368,16.53796655,1,1.9929368,16.53796655,1
286,438199700.1,0.8288665,3.15315315,1,0.8288665,3.15315315,1
287,438201728.1,0.0940088,15.1222651,1,0.0940088,15.1222651,1
288,438201754.5,0.00121,14.47876445,1,0.00121,14.47876445,1
289,438240849,1.83542575,16.2162162,1,1.83542575,16.2162162,1
290,438241232.1,1.9430157,16.0875161,1,1.9430157,16.0875161,1
291,438255267.2,0.33439935,5.9202059,1,0.33439935,5.9202059,1
292,438257022.8,0.08139875,16.34491635,1,0.08139875,16.34491635,1
293,438257044.5,0.000995,16.28056625,1,0.000995,16.28056625,1
294,438296387.1,1.8470451,16.53796655,1,1.8470451,16.53796655,1
295,438296657.5,1.9429418,16.4092664,1,1.9429418,16.4092664,1
296,438336856.3,0.95047355,3.28185325,1,0.95047355,3.28185325,1
297,438338683.6,0.0846576,16.34491635,1,0.0846576,16.34491635,1
298,438338706.6,0.001055,19.4980695,1,0.001055,19.4980695,1
299,438375457.5,1.72568795,16.47361645,1,1.72568795,16.47361645,1
300,438377953.5,1.9292206,2.3166023,1,1.9292206,2.3166023,1
301,438417235.7,1.08312145,2.05920205,1,1.08312145,2.05920205,1
302,438420018.9,0.0895219,16.34491635,1,0.0895219,16.34491635,1
303,524819193.8,0.001215,17.76061775,1,0.001215,17.76061775,1
304,524857348.1,1.78659335,16.4092664,1,1.78659335,16.4092664,1
305,524857646.1,1.89225325,16.4092664,1,1.89225325,16.4092664,1
306,524877903.9,0.48325315,3.9253539,1,0.48325315,3.9253539,1
307,524879668.6,0.0816703,16.4092664,1,0.0816703,16.4092664,1
308,524879691.7,0.001065,14.47876445,1,0.001065,14.47876445,1
309,524916991.8,1.74659795,16.7310167,1,1.74659795,16.7310167,1
310,524918040.4,1.8794275,4.6975547,1,1.8794275,4.6975547,1
311,524923666.3,0.13894785,14.35006435,1,0.13894785,14.35006435,1
312,524925403.9,0.08056205,16.4092664,1,0.08056205,16.4092664,1
313,524925426.1,0.001015,16.28056625,1,0.001015,16.28056625,1
314,524961975,1.7162219,16.53796655,1,1.7162219,16.53796655,1
315,524963766.5,1.88253105,2.8957529,1,1.88253105,2.8957529,1
316,525011932.3,1.1490851,2.25225225,1,1.1490851,2.25225225,1
317,525013967.5,0.09426905,16.2162162,1,0.09426905,16.2162162,1
318,525013993.7,0.001195,13.06306305,1,0.001195,13.06306305,1
319,525052307.5,1.7940594,16.7310167,1,1.7940594,16.7310167,1
320,525052588.3,1.9037483,16.85971685,1,1.9037483,16.85971685,1
321,525080543.2,0.6432298,3.28185325,1,0.6432298,3.28185325,1
322,525082465.6,0.0891961,16.47361645,1,0.0891961,16.47361645,1
323,525082489.4,0.001085,14.47876445,1,0.001085,14.47876445,1
324,525120020,1.7621988,16.4092664,1,1.7621988,16.4092664,1
325,525120306.6,1.86676155,16.28056625,1,1.86676155,16.28056625,1
326,525155915.5,0.847213,3.15315315,1,0.847213,3.15315315,1
327,525157952.4,0.09453055,16.53796655,1,0.09453055,16.53796655,1
328,525157976.8,0.00112,14.47876445,1,0.00112,14.47876445,1
329,525196236.3,1.79633035,16.4092664,1,1.79633035,16.4092664,1
330,525197451.7,1.9497744,4.05405405,1,1.9497744,4.05405405,1
331,525212090.8,0.3559071,5.984556,1,0.3559071,5.984556,1
332,525214382.8,0.09583765,16.47361645,1,0.09583765,16.47361645,1
333,525214651.1,0.00123,17.76061775,1,0.00123,17.76061775,1
334,525251352.2,1.74519355,16.4092664,1,1.74519355,16.4092664,1
335,525251637.4,1.8566101,16.28056625,1,1.8566101,16.28056625,1
336,525291822,0.95779415,3.6036036,1,0.95779415,3.6036036,1
337,525293660.8,0.0851679,16.85971685,1,0.0851679,16.85971685,1
338,525293684.6,0.00109,14.47876445,1,0.00109,14.47876445,1
339,525331480.7,1.77462835,16.34491635,1,1.77462835,16.34491635,1
340,525333405.5,1.95199045,2.44530245,1,1.95199045,2.44530245,1
341,525369264.1,0.580531,1.86615185,1,0.580531,1.86615185,1
342,525371337.9,0.08597385,16.34491635,1,0.08597385,16.34491635,1
343,525371573.3,0.00108,14.47876445,1,0.00108,14.47876445,1
344,525409533.5,1.7943649,16.6023166,1,1.7943649,16.6023166,1
345,525409787.4,1.8975367,16.28056625,1,1.8975367,16.28056625,1
346,525429895.3,0.48026175,3.7323037,1,0.48026175,3.7323037,1
347,525431858.4,0.0909774,16.28056625,1,0.0909774,16.28056625,1
348,525431883.5,0.00115,23.6164736,1,0.00115,23.6164736,1
349,525469667.3,1.76924255,16.34491635,1,1.76924255,16.34491635,1
350,525469937.9,1.87502945,16.85971685,1,1.87502945,16.85971685,1
351,525475514.9,0.138031,16.2162162,1,0.138031,16.2162162,1
352,525477393.4,0.08716215,16.28056625,1,0.08716215,16.28056625,1
353,525477419.5,0.001195,23.6164736,1,0.001195,23.6164736,1
354,525517047.8,1.8556127,16.4092664,1,1.8556127,16.4092664,1
355,525517300.2,1.9566325,16.28056625,1,1.9566325,16.28056625,1
356,526313866.7,18.02472255,0.57915055,1,18.02472255,0.57915055,1
357,526315676.5,0.08863605,16.4092664,1,0.08863605,16.4092664,1
358,526315703,0.00122,11.9047619,1,0.00122,11.9047619,1
359,526355759.6,1.8756611,16.47361645,1,1.8756611,16.47361645,1
360,526356022.1,1.97877375,29.9227799,1,1.97877375,29.9227799,1
361,526383996.8,0.6919496,3.86100385,1,0.6919496,3.86100385,1
362,526385842.4,0.0855589,16.47361645,1,0.0855589,16.47361645,1
363,526385867.9,0.00117,13.06306305,1,0.00117,13.06306305,1
364,526423721,1.77248865,16.4092664,1,1.77248865,16.4092664,1
365,526424006.9,1.873507,16.7310167,1,1.873507,16.7310167,1
366,526458927,0.8373473,3.0888031,1,0.8373473,3.0888031,1
367,526461017.6,0.09692565,16.34491635,1,0.09692565,16.34491635,1
368,526461043.4,0.001185,17.76061775,1,0.001185,17.76061775,1
369,526498203.7,1.73925995,16.7310167,1,1.73925995,16.7310167,1
370,526498339.2,1.850317,16.6023166,1,1.850317,16.6023166,1
371,526512569.2,0.3358901,5.984556,1,0.3358901,5.984556,1
372,526514405.9,0.08508955,16.34491635,1,0.08508955,16.34491635,1
373,526514433.3,0.001265,13.06306305,1,0.001265,13.06306305,1
374,526552558.9,1.7669234,16.47361645,1,1.7669234,16.47361645,1
375,612952411.1,1.86563025,16.28056625,1,1.86563025,16.28056625,1
376,612992298.5,0.9319401,3.86100385,1,0.9319401,3.86100385,1
377,612994125.3,0.08462065,16.34491635,1,0.08462065,16.34491635,1
378,612994292.8,0.00108,14.47876445,1,0.00108,14.47876445,1
379,613031981.2,1.7763308,16.7310167,1,1.7763308,16.7310167,1
380,613034919.3,2.0005655,1.73745175,1,2.0005655,1.73745175,1
381,613086313.5,0.8952841,1.48005145,1,0.8952841,1.48005145,1
382,613088321.8,0.09294105,16.6023166,1,0.09294105,16.6023166,1
383,613088591,0.00123,17.76061775,1,0.00123,17.76061775,1
384,613126480.5,1.79537125,16.6023166,1,1.79537125,16.6023166,1
385,613126727.6,1.9020598,16.0875161,1,1.9020598,16.0875161,1
386,613146997.5,0.4860002,3.7323037,1,0.4860002,3.7323037,1
387,613148891.3,0.08766325,16.47361645,1,0.08766325,16.47361645,1
388,613148914.6,0.001075,14.47876445,1,0.001075,14.47876445,1
389,613185867.2,1.73032335,16.47361645,1,1.73032335,16.47361645,1
390,613186150,1.8333484,16.53796655,1,1.8333484,16.53796655,1
391,613193115.8,0.1589957,14.15701415,1,0.1589957,14.15701415,1
392,613194071.5,0.0840275,16.9240669,1,0.0840275,16.9240669,1
393,613194094.5,0.001055,14.47876445,1,0.001055,14.47876445,1
394,613231425.6,1.75285655,16.53796655,1,1.75285655,16.53796655,1
