"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"4.375000",24.6953982412022,19.6567379556554,29.734058526749,16.98943232027,32.4013641621344
"4.416667",23.7410326354613,17.9766599899029,29.5054052810197,14.9251854370217,32.556879833901
"4.458333",23.5300586562148,17.5643303670451,29.4957869453844,14.4062645751273,32.6538527373022
"4.500000",22.4751038402608,16.3145976886905,28.6356099918311,13.0534227247731,31.8967849557485
"4.541667",21.536669755113,15.1873581336163,27.8859813766097,11.8262355912979,31.2471039189281
"4.583333",19.2523962353982,12.7197336778946,25.7850587929018,9.2615510130139,29.2432414577824
"4.625000",21.2047927764267,14.4937867331016,27.9157988197518,10.9411947296651,31.4683908231883
"4.666667",22.0786051712671,15.1938739392666,28.9633364032676,11.5493173761055,32.6078929664288
"4.708333",25.9927376352101,18.9385582952571,33.0469169751631,15.204301322139,36.7811739482811
"4.750000",25.7662219075908,18.5465703797429,32.9858734354387,14.7247177216096,36.807726093572
"4.791667",23.6375121824527,16.256096992471,31.0189273724345,12.3486118242739,34.9264125406316
"4.833333",21.5552733850933,14.0155643568728,29.0949824133139,10.0242834924284,33.0862632777583
"4.875000",18.9273599144361,11.2326127286237,26.6221071002485,7.15925962116052,30.6954602077117
"4.916667",19.4905814054705,11.6438587598748,27.3373040510662,7.49005470367761,31.4911081072633
"4.958333",20.2471006317777,12.2512905852445,28.2429106783109,8.01856442631577,32.4756368372397
"5.000000",19.1922316318531,11.0500635960301,27.3343996676762,6.73986019761845,31.6446030660878
"5.041667",20.8710249169215,12.5850836700313,29.1569661638116,8.19877133107514,33.5432785027678
"5.083333",20.7100329144876,12.2827709409726,29.1372948880026,7.8216479283132,33.598417900662
"5.125000",19.9164715411232,11.3502199458461,28.4827231364004,6.81552027185671,33.0174228103897
"5.166667",19.0320570161932,10.3290352181666,27.7350788142198,5.721933772303,32.3421802600834
"5.208333",20.5966378131205,11.7589621888253,29.4343134374158,7.08057931312146,34.1126963131196
"5.250000",20.418095500146,11.4477871184013,29.3884038818907,6.69919270206305,34.1369982982289
"5.291667",20.6804653838646,11.579456951447,29.7814738162822,6.76167410764032,34.5992566600889
"5.333333",23.5949217108175,14.3650638294483,32.8247795921866,9.47907220754814,37.7107712140868
"5.375000",23.2966574996153,13.2258953211043,33.3674196781262,7.89475585365093,38.6985591455796
"5.416667",24.8970698407192,14.4110957689967,35.3830439124418,8.86015640238778,40.9339832790507
"5.458333",22.7757238145802,12.0411386950177,33.5103089341426,6.35859258944592,39.1928550397144
"5.500000",23.0119154756114,12.0343482066111,33.9894827446116,6.22317512089687,39.8006558303259
"5.541667",21.2065826000195,9.99129621929249,32.4218689807464,4.0542822373054,38.3588829627335
"5.583333",19.2575242359002,7.80945391562286,30.7055945561775,1.74921155970255,36.7658369120978
"5.625000",20.6883374773817,9.01212321443209,32.3645517403314,2.83110875055394,38.5455662042095
"5.666667",22.6392096635647,10.7392245807757,34.5391947463538,4.4397530003293,40.8386663268002
"5.708333",24.796818098493,12.6771930866828,36.9164431103033,6.26145115117509,43.332185045811
"5.750000",23.0137346750887,10.6783799625889,35.3490893875886,4.14843762186245,41.879031728315
"5.791667",21.7069998493826,9.15962397474308,34.2543757240221,2.51744441051926,40.8965552882459
"5.833333",20.1102997560556,7.35442633257811,32.8661731795332,0.601874833065285,39.618724679046
"5.875000",18.1453523270938,5.18433491903225,31.1063697351554,-1.67681324608948,37.9675179002771
"5.916667",19.1246729814254,5.96170835682924,32.2876376060215,-1.00634420711814,39.2556901699689
"5.958333",20.3777518248479,7.01589180594844,33.7396118437474,-0.057449619722604,40.8129532694184
"6.000000",18.8926330424157,5.3347951387912,32.4504709460403,-1.84229071232515,39.6275567971566
