"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
" 82",4.53683256798731,4.49377706325609,4.57988807271854,4.47098485582481,4.60268028014982
" 83",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
" 84",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
" 85",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
" 86",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
" 87",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
" 88",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
" 89",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
" 90",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
" 91",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
" 92",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
" 93",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
" 94",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
" 95",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
" 96",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
" 97",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
" 98",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
" 99",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"100",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"101",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"102",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"103",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"104",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"105",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"106",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"107",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"108",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"109",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"110",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"111",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"112",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"113",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"114",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"115",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"116",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"117",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"118",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"119",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"120",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
"121",4.53345641999271,4.48929044633916,4.57762239364627,4.46591039216954,4.60100244781589
