"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
" 82",6.57892786488261,6.5026073398084,6.65524838995682,6.46220569431348,6.69565003545174
" 83",6.57420616134691,6.49787255092353,6.6505397717703,6.45746397846318,6.69094834423065
" 84",6.57967921921464,6.50244432679192,6.65691411163735,6.46155864446116,6.69779979396812
" 85",6.57947845060956,6.50166538037456,6.65729152084456,6.4604736291982,6.69848327202093
" 86",6.58071846751322,6.50203010552228,6.65940682950415,6.46037500287928,6.70106193214716
" 87",6.57928251270901,6.50042946642887,6.65813555898916,6.45868718518923,6.6998778402288
" 88",6.57956771192733,6.49989212896469,6.65924329488998,6.45771442310734,6.70142100074732
" 89",6.57920818972008,6.4993429674668,6.65907341197336,6.45706487263303,6.70135150680713
" 90",6.57959553528559,6.49932800569008,6.6598630648811,6.45683694221381,6.70235412835738
" 91",6.57946521946233,6.49896849282404,6.65996194610061,6.45635609976229,6.70257433916236
" 92",6.57957570275386,6.49870499207786,6.66044641342986,6.45589462382531,6.7032567816824
" 93",6.57946795950152,6.49830371704212,6.66063220196092,6.45533796244962,6.70359795655342
" 94",6.57951610803824,6.49800501670908,6.6610271993674,6.45485565141602,6.70417656466046
" 95",6.579481246913,6.49766903237984,6.66129346144616,6.45436026209151,6.70460223173449
" 96",6.57951210596658,6.49737488554388,6.66164932638928,6.45389406753024,6.70513014440291
" 97",6.57949576519922,6.49705179693598,6.66193973346246,6.45340859642435,6.70558293397409
" 98",6.57950685676407,6.49674433435742,6.66226937917072,6.45293250146859,6.70608121205955
" 99",6.57949779535767,6.49642591894695,6.6625696717684,6.45245032394049,6.70654526677486
"100",6.57950311741775,6.49611773721258,6.66288849762292,6.45197618332215,6.70703005151335
"101",6.57949958880704,6.49580577289938,6.66319340471469,6.45150094301082,6.70749823460325
"102",6.57950230184932,6.49549869194643,6.66350591175221,6.45102986702299,6.70797473667565
"103",6.57950060525403,6.4951899927056,6.66381121780245,6.45055865039854,6.70844256010951
"104",6.57950172423621,6.49488404398916,6.66411940448327,6.45009014986146,6.70891329861097
"105",6.57950090033135,6.49457803682679,6.66442376383591,6.44962258844133,6.70937921222138
"106",6.57950143506397,6.49427396690959,6.66472890321835,6.44915727056276,6.70984559956518
"107",6.57950108157475,6.4939704533416,6.6650317098079,6.44869327374314,6.71030888940636
"108",6.57950133424545,6.49366837714173,6.66533429134916,6.44823115430667,6.71077151418422
"109",6.5795011667109,6.49336710156967,6.66563523185213,6.44777048176799,6.7112318516538
"110",6.57950127799297,6.49306704350053,6.66593551248541,6.44731152364276,6.71169103234318
"111",6.57950120000031,6.49276790899459,6.66623449100603,6.44685407818153,6.71214832181909
"112",6.57950125233193,6.49246988292527,6.6665326217386,6.44639825893832,6.71260424572555
"113",6.5795012173964,6.49217282091539,6.66682961387741,6.44594396029323,6.71305847449957
"114",6.57950124157098,6.49187680201659,6.66712568112537,6.44549122565787,6.71351125748409
"115",6.57950122524762,6.49158175477923,6.66742069571601,6.44503999848875,6.71396245200649
"116",6.5795012361923,6.49128771109598,6.66771476128862,6.44459029168838,6.71441218069623
"117",6.57950122867975,6.49099463297089,6.66800782438861,6.44414207135243,6.71486038600707
"118",6.57950123376842,6.49070252994786,6.66829993758898,6.44369533563574,6.7153071319011
"119",6.57950123034478,6.49041137939277,6.66859108129679,6.44325006109919,6.71575239959038
"120",6.57950123268306,6.49012118080185,6.66888128456427,6.44280623941601,6.71619622595011
"121",6.57950123109697,6.48983191893875,6.66917054325518,6.44236385241186,6.71663860978207
