"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"4.375000",7.36291099045504,2.69982490676284,12.0259970741472,0.231336244211595,14.4944857366985
"4.416667",15.2407989669834,10.5580549575698,19.9235429763971,8.07916001773736,22.4024379162295
"4.458333",9.27151979396157,4.5887757845479,13.9542638033752,2.10988084471551,16.4331587432076
"4.500000",8.83232224108948,4.14957823167581,13.5150662505032,1.67068329184342,15.9939611903355
"4.541667",6.95962063040272,2.27687662098905,11.6423646398164,-0.202018318843348,14.1212595796488
"4.583333",5.31832408021477,0.635580070801096,10.0010680896284,-1.8433148690313,12.4799630294608
"4.625000",6.64208436472583,1.95934035531216,11.3248283741395,-0.519554584520235,13.8037233139719
"4.666667",5.85300704179702,1.17026303238335,10.5357510512107,-1.30863190744904,13.0146459910431
"4.708333",6.81916660921744,2.13642259980377,11.5019106186311,-0.342472340028619,13.9808055584635
"4.750000",6.31109636622575,1.62835235681208,10.9938403756394,-0.850542583020316,13.4727353154718
"4.791667",5.66222964407336,0.979485634659687,10.344973653487,-1.49940930517271,12.8238685933194
"4.833333",5.33561245366235,0.652868444248676,10.018356463076,-1.82602649558372,12.4972514029084
"4.875000",5.15968148110459,0.476937471690925,9.84242549051826,-2.00195746814147,12.3213204303507
"4.916667",5.89989419989181,1.21715019047814,10.5826382093055,-1.26174474935425,13.0615331491379
"4.958333",5.47469986453336,0.791955855119689,10.157443873947,-1.6869390847127,12.6363388137794
"5.000000",5.40447872381796,0.721734714404292,10.0872227332316,-1.7571602254281,12.566117673064
"5.041667",4.33228271010719,-0.350461299306475,9.01502671952086,-2.82935623913887,11.4939216593533
"5.083333",4.94740503403714,0.264661024623474,9.63014904345081,-2.21423391520892,12.1090439832832
"5.125000",4.85745131168576,0.174707302272095,9.54019532109943,-2.3041876375603,12.0190902609318
"5.166667",4.55707629291688,-0.125667716496793,9.23982030233055,-2.60456265632919,11.7187152421629
"5.208333",5.74259184567644,1.05984783626277,10.4253358550901,-1.41904710356962,12.9042307949225
"5.250000",4.35242936799569,-0.33031464141798,9.03517337740936,-2.80920958125037,11.5140683172418
"5.291667",4.93101200401915,0.248267994605478,9.61375601343282,-2.23062694522692,12.0926509532652
"5.333333",8.13248128975196,3.44973728033829,12.8152252991656,0.9708423405059,15.294120238998
"5.375000",5.53552575551312,-0.290978274602747,11.362029785629,-3.37534319571142,14.4463947067377
"5.416667",14.3129044152727,8.47769169636811,20.1481171341774,5.3887166738899,23.2370921566556
"5.458333",7.25478827254136,1.41957555363673,13.090000991446,-1.66939946884148,16.1789760139242
"5.500000",7.37444778699481,1.53923506809018,13.2096605058994,-1.54973995438804,16.2986355283777
"5.541667",5.01535167496992,-0.819861043934715,10.8505643938745,-3.90883606641293,13.9395394163528
"5.583333",3.79280910141316,-2.04240361749147,9.62802182031779,-5.13137863996969,12.716996842796
"5.625000",5.09942066973839,-0.735792049166241,10.934633388643,-3.82476707164446,14.0236084111212
"5.666667",4.27152067286655,-1.56369204603808,10.1067333917712,-4.65266706851629,13.1957084142494
"5.708333",5.06394719147022,-0.771265527434408,10.8991599103749,-3.86024054991262,13.9881349328531
"5.750000",4.47939375660671,-1.35581896229792,10.3146064755113,-4.44479398477614,13.4035814979896
"5.791667",3.85678918896607,-1.97842352993856,9.6920019078707,-5.06739855241678,12.7809769303489
"5.833333",3.6360774527058,-2.19913526619883,9.47129017161043,-5.28811028867704,12.5602651940886
"5.875000",3.61365866021945,-2.22155405868518,9.44887137912408,-5.3105290811634,12.5378464016023
"5.916667",4.34289006957885,-1.49232264932578,10.1781027884835,-4.58129767180399,13.2670778109617
"5.958333",3.90824559821063,-1.926967120694,9.74345831711526,-5.01594214317221,12.8324333395935
"6.000000",3.91870966501975,-1.91650305388488,9.75392238392438,-5.00547807636309,12.8428974064026
