simRun, predUpDown, predUpDownLateny, predUpDownCost, predTightLoose, predTightLooseLatency, predTightLooseCosts, realUpDown, realUpDownLateny, realUpDownCost, realTightLoose, realTightLooseLatency, realTightLooseCosts, targetsDetected, destroyed, whereDestroyed.x, missionSuccess, decisionTimeAvg, decisionTimeVar
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,2,8.000000,21.000000,0,0,0,2,8.000000,21.000000,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,1,7.000000,22.000000,0,0,0,1,7.000000,22.000000,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,2,8.000000,21.000000,0,0,0,2,8.000000,21.000000,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,2,8.000000,21.000000,0,0,0,2,8.000000,21.000000,0,0,0,0,1,34,0,0.0230777,0.000534621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0230777,0.000534621
1,1,8.000000,22.000000,0,0,0,1,8.000000,22.000000,0,0,0,0,1,34,0,0.0230777,0.000534621
1,2,8.000000,21.000000,0,0,0,2,8.000000,21.000000,0,0,0,0,1,34,0,0.0230777,0.000534621
1,1,7.000000,22.000000,0,0,0,1,7.000000,22.000000,0,0,0,0,1,34,0,0.0230777,0.000534621
1,1,7.000000,22.000000,0,0,0,1,7.000000,22.000000,0,0,0,0,1,34,0,0.0230777,0.000534621
2,2,7.000000,21.000000,0,0,0,2,7.000000,21.000000,0,0,0,0,1,13,0,0.0147519,0.000220249
2,1,7.000000,22.000000,0,0,0,1,7.000000,22.000000,0,0,0,0,1,13,0,0.0147519,0.000220249
2,2,8.000000,21.000000,0,0,0,2,8.000000,21.000000,0,0,0,0,1,13,0,0.0147519,0.000220249
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0.0147519,0.000220249
2,1,8.000000,22.000000,0,0,0,1,8.000000,22.000000,0,0,0,0,1,13,0,0.0147519,0.000220249
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0.0147519,0.000220249
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0.0147519,0.000220249
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0.0147519,0.000220249
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0.0147519,0.000220249
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0.0147519,0.000220249
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0.0147519,0.000220249
