simRun, predUpDown, predUpDownLateny, predUpDownCost, predTightLoose, predTightLooseLatency, predTightLooseCosts, realUpDown, realUpDownLateny, realUpDownCost, realTightLoose, realTightLooseLatency, realTightLooseCosts, targetsDetected, destroyed, whereDestroyed.x, missionSuccess, decisionTimeAvg, decisionTimeVar
1,0,0,0,0,0,0,2,0.000000,17.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,17.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,14.000000,0,0,0,0,1,717,0,0.0998694,0.219385
1,0,0,0,0,0,0,2,0.000000,16.000000,0,0,0,0,1,717,0,0.0998694,0.219385
