,predictionType,utilDif,reward,negativeReward,numOfUpdates,lostUtil,wrongDecisions,correctDecisions,decisionShouldHaveDid,decisionShouldHaveDidNot,decisionNotHaveDid,decisionNotHaveDidNot
27,svr_linear_predictions_server_1_tactic_1_sampleRate_0.csv,13090133.945109725,20918893.17372162,1147410.9370178478,375,3351410.9370178455,1102,1501,375,1102,0,1126
28,svr_linear_predictions_server_1_tactic_1_sampleRate_5.csv,889695.486340815,1045963.3323713138,93891.87314458803,324,359891.8731445881,133,386,324,133,0,62
29,svr_linear_predictions_server_1_tactic_1_sampleRate_10.csv,692097.7290206754,1168961.655567663,2670.6137293842635,256,8670.613729384262,3,256,256,3,0,0
30,svr_linear_predictions_server_1_tactic_1_sampleRate_20.csv,674253.4285341988,1404677.454336039,0.0,129,0.0,0,129,129,0,0,0
31,svr_linear_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,12875727.107208734,20902247.3061821,1070809.5316222468,381,3266809.5316222506,1098,1505,381,1098,0,1124
32,svr_linear_predictions_server_3_tactic_1_sampleRate_0.csv,12512285.011117354,16742335.534501141,1700818.4609348464,372,4139676.734383532,1228,1375,365,1221,7,1010
33,svr_linear_predictions_server_3_tactic_1_sampleRate_20.csv,915835.666810927,1618430.4062926034,0.0,129,0.0,0,129,129,0,0,0
34,svr_linear_predictions_server_3_tactic_1_sampleRate_5.csv,1631383.5714726762,1304725.376780911,395139.66748360667,262,831130.9162439896,219,300,261,218,1,39
35,svr_linear_predictions_server_3_tactic_1_sampleRate_10.csv,982566.9726202595,1353572.9953018602,34036.71006487057,250,52036.71006487057,9,250,250,9,0,0
36,svr_linear_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,13395847.628515597,16796941.82489352,1976460.460124619,351,4573683.581254832,1303,1300,347,1299,4,953
37,svr_linear_predictions_server_2_tactic_1_sampleRate_20.csv,387145.3983946224,2126144.023150077,0.0,129,0.0,0,129,129,0,0,0
38,svr_linear_predictions_server_2_tactic_1_sampleRate_5.csv,274842.5976235037,1433511.6101982037,2774.0654987218677,481,24515.595768979525,15,504,477,11,4,27
39,svr_linear_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,20166174.53761951,24711669.01361242,2422811.153835721,393,5198811.153835721,1388,1215,393,1388,0,822
40,svr_linear_predictions_server_2_tactic_1_sampleRate_0.csv,19684064.542790126,24716528.62404095,2284228.0890785195,400,5030228.089078525,1373,1230,400,1373,0,830
41,svr_linear_predictions_server_2_tactic_1_sampleRate_10.csv,203421.32605883243,1872588.0188262265,0.0,259,0.0,0,259,259,0,0,0
42,mlp_predictions_server_1_tactic_1_sampleRate_10.csv,68182.90234480944,1158581.8338595082,0.0,258,0.0,0,258,258,0,0,0
43,mlp_predictions_server_1_tactic_1_sampleRate_20.csv,82697.64629797282,1393664.4713795942,0.0,128,0.0,0,128,128,0,0,0
44,mlp_predictions_server_1_tactic_1_sampleRate_0.csv,751367.3019069078,20352796.741256043,4883.139520942631,659,111415.74856377784,76,2526,637,54,22,1889
45,mlp_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,1019622.9744363751,20312055.044917084,9497.705623788495,675,83528.69094921334,100,2502,615,40,60,1887
46,mlp_predictions_server_1_tactic_1_sampleRate_5.csv,77236.35860616746,795842.0751879748,616.0223601235994,446,0.0,8,510,438,0,8,72
47,mlp_predictions_server_3_tactic_1_sampleRate_20.csv,394239.95203152986,1609395.656005534,0.0,128,0.0,0,128,128,0,0,0
48,mlp_predictions_server_3_tactic_1_sampleRate_10.csv,511048.9306820693,1352559.7805675855,5947.770028028286,257,7790.6035604509025,2,256,256,1,1,0
49,mlp_predictions_server_3_tactic_1_sampleRate_0.csv,3832536.5864552427,16112024.402736586,124049.49085534824,720,349520.88433639926,340,2262,530,150,190,1732
50,mlp_predictions_server_3_tactic_1_sampleRate_5.csv,423141.55610320217,937717.3761679785,37120.248138230374,455,87278.1435100957,56,462,428,29,27,34
51,mlp_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,3785624.83710725,16098622.831821753,122600.98715683064,723,306482.7891734489,325,2277,528,130,195,1749
52,mlp_predictions_server_2_tactic_1_sampleRate_20.csv,227653.2186259001,2112765.9081260795,0.0,128,0.0,0,128,128,0,0,0
53,mlp_predictions_server_2_tactic_1_sampleRate_5.csv,240005.99340326828,1399505.830894877,1119.8056212150534,495,2047.825940000415,10,508,486,1,9,22
54,mlp_predictions_server_2_tactic_1_sampleRate_0.csv,2220643.519721903,23765244.280802824,13321.473869768866,882,68720.25773013225,125,2477,790,33,92,1687
55,mlp_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,3780960.444061193,23763073.181173556,29787.969025396193,862,188256.93104236593,194,2408,755,87,107,1653
56,mlp_predictions_server_2_tactic_1_sampleRate_10.csv,150764.78010042844,1863611.9117640327,0.0,258,0.0,0,258,258,0,0,0
57,lstm_model_0_predictions_server_1_tactic_1_sampleRate_0.csv,1449809.7287666597,20408335.131490342,14290.375144357304,629,273931.56799206126,136,2466,623,130,6,1843
58,lstm_model_1_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,1023266.4184729751,20334516.93239719,10105.58147051367,664,119040.37346142501,106,2496,615,57,49,1881
59,lstm_model_2_predictions_server_1_tactic_1_sampleRate_10.csv,80358.39191645558,1158581.8338595082,0.0,258,0.0,0,258,258,0,0,0
60,lstm_model_0_predictions_server_1_tactic_1_sampleRate_5.csv,158502.9976802983,839495.9546614497,2283.728252807518,424,42190.204907463485,22,496,422,20,2,74
61,lstm_model_3_predictions_server_1_tactic_1_sampleRate_10.csv,73731.30206719163,1158581.8338595082,0.0,258,0.0,0,258,258,0,0,0
62,lstm_model_0_predictions_server_1_tactic_1_sampleRate_10.csv,166180.26344793616,1158581.8338595082,0.0,258,0.0,0,258,258,0,0,0
63,lstm_model_0_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,1020059.8634807117,20315823.09058903,11191.825725146806,674,91710.2783479844,111,2491,607,44,67,1884
64,lstm_model_2_predictions_server_1_tactic_1_sampleRate_5.csv,73780.26251021639,803329.0593357967,524.409994499332,442,6116.721867076314,9,509,436,3,6,73
65,lstm_model_1_predictions_server_1_tactic_1_sampleRate_10.csv,80749.86376969574,1158581.8338595082,0.0,258,0.0,0,258,258,0,0,0
66,lstm_model_2_predictions_server_1_tactic_1_sampleRate_0.csv,1644278.2638053703,20412897.171757393,18538.25419933356,627,322449.94080369716,154,2448,625,152,2,1823
67,lstm_model_3_predictions_server_1_tactic_1_sampleRate_0.csv,1324397.4413285628,20395942.635765683,18000.748590100353,635,305231.8711897983,153,2449,626,144,9,1823
68,lstm_model_1_predictions_server_1_tactic_1_sampleRate_20.csv,74201.4152050555,1393664.4713795942,0.0,128,0.0,0,128,128,0,0,0
69,lstm_model_3_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,2305448.1520422455,20420435.62020691,31944.85963743573,618,415412.19369265146,197,2405,613,192,5,1792
70,lstm_model_3_predictions_server_1_tactic_1_sampleRate_5.csv,145879.16987215952,837139.7870337856,2008.8315200187362,425,37996.35380631377,19,499,424,18,1,75
71,lstm_model_0_predictions_server_1_tactic_1_sampleRate_20.csv,68772.54933734436,1393664.4713795942,0.0,128,0.0,0,128,128,0,0,0
72,lstm_model_3_predictions_server_1_tactic_1_sampleRate_20.csv,76874.4365055635,1393664.4713795942,0.0,128,0.0,0,128,128,0,0,0
73,lstm_model_1_predictions_server_1_tactic_1_sampleRate_5.csv,186896.30113504513,850975.9988739085,3071.3379175235764,418,55071.337917523575,26,492,418,26,0,74
74,lstm_model_2_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,839933.3660662848,20358898.999460343,8697.724364685777,653,149796.41431811708,99,2503,626,72,27,1877
75,lstm_model_1_predictions_server_1_tactic_1_sampleRate_0.csv,1466776.6008102074,20407177.31409753,17762.83781605464,629,311303.486679634,153,2449,623,147,6,1826
76,lstm_model_2_predictions_server_1_tactic_1_sampleRate_20.csv,66878.06212981252,1393664.4713795942,0.0,128,0.0,0,128,128,0,0,0
77,lstm_model_3_predictions_server_3_tactic_1_sampleRate_20.csv,492486.8907360366,1609395.656005534,0.0,128,0.0,0,128,128,0,0,0
78,lstm_model_2_predictions_server_3_tactic_1_sampleRate_5.csv,431386.63112043694,953338.8944691281,42015.749953243656,445,108922.1821734541,59,459,423,37,22,36
79,lstm_model_2_predictions_server_3_tactic_1_sampleRate_20.csv,441769.5861568584,1609395.656005534,0.0,128,0.0,0,128,128,0,0,0
80,lstm_model_1_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,3336358.669387459,16149469.487104446,116914.34406449147,688,449453.66392258595,334,2268,547,193,141,1721
81,lstm_model_2_predictions_server_3_tactic_1_sampleRate_0.csv,3516719.409169516,16209597.20270371,127508.560099308,655,594784.2654748174,352,2250,557,254,98,1693
82,lstm_model_0_predictions_server_3_tactic_1_sampleRate_0.csv,3578221.1198116615,16200804.603767877,124158.84176639964,660,563245.7076806321,346,2256,556,242,104,1700
83,lstm_model_1_predictions_server_3_tactic_1_sampleRate_20.csv,468747.4065956435,1609395.656005534,0.0,128,0.0,0,128,128,0,0,0
84,lstm_model_0_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,3439144.0437677293,16134860.748089502,114111.38221249254,700,386038.0553806216,331,2271,535,166,165,1736
85,lstm_model_0_predictions_server_3_tactic_1_sampleRate_20.csv,487156.890431528,1609395.656005534,0.0,128,0.0,0,128,128,0,0,0
86,lstm_model_0_predictions_server_3_tactic_1_sampleRate_5.csv,479275.95007915155,985124.7954646889,42405.88569708925,430,127406.60080286313,59,459,416,45,14,43
87,lstm_model_0_predictions_server_3_tactic_1_sampleRate_10.csv,502084.2862606551,1352559.7805675855,5947.770028028286,257,7790.6035604509025,2,256,256,1,1,0
88,lstm_model_1_predictions_server_3_tactic_1_sampleRate_5.csv,578856.5410122453,1017702.3324876749,61172.510131314215,408,185967.8917747971,74,444,398,64,10,46
89,lstm_model_1_predictions_server_3_tactic_1_sampleRate_0.csv,3438537.9412829685,16140576.391876135,115733.19097496699,709,388387.15058289445,333,2269,545,169,164,1724
90,lstm_model_3_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,3795609.4085168196,16112988.95763197,124101.4829013348,712,363108.8851334334,340,2262,528,156,184,1734
91,lstm_model_1_predictions_server_3_tactic_1_sampleRate_10.csv,447470.2589894929,1345998.8551525928,16147.131180286371,255,22147.13118028637,3,255,255,3,0,0
92,lstm_model_3_predictions_server_3_tactic_1_sampleRate_0.csv,3630061.1284731687,16220288.307066716,131863.27466394592,650,617189.7770426929,359,2243,554,263,96,1689
93,lstm_model_2_predictions_server_3_tactic_1_sampleRate_10.csv,618599.6521321164,1349344.4186706468,10775.89187253723,256,14775.89187253723,2,256,256,2,0,0
94,lstm_model_2_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,3636896.7197131766,16228140.291186744,143374.10252879132,642,684137.3829382743,385,2217,547,290,95,1670
95,lstm_model_3_predictions_server_3_tactic_1_sampleRate_10.csv,482486.1304316587,1349344.4186706468,10775.89187253723,256,14775.89187253723,2,256,256,2,0,0
96,lstm_model_3_predictions_server_3_tactic_1_sampleRate_5.csv,484180.16886863613,984576.3801022251,45092.80787642961,429,132102.27422182102,59,459,416,46,13,43
97,lstm_model_3_predictions_server_2_tactic_1_sampleRate_5.csv,403092.7086976162,1439447.0616855314,3700.4701178933374,475,35516.12087227843,19,499,472,16,3,27
98,lstm_model_0_predictions_server_2_tactic_1_sampleRate_20.csv,210389.6908271378,2112765.9081260795,0.0,128,0.0,0,128,128,0,0,0
99,lstm_model_0_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,5219445.1943682805,23942742.068215646,70092.15439533496,765,549499.93876021,263,2339,743,241,22,1596
100,lstm_model_1_predictions_server_2_tactic_1_sampleRate_20.csv,208809.4196422702,2112765.9081260795,0.0,128,0.0,0,128,128,0,0,0
101,lstm_model_3_predictions_server_2_tactic_1_sampleRate_0.csv,3870807.656621504,23957156.34852076,47914.25951802701,776,486659.76387756853,234,2368,762,220,14,1606
102,lstm_model_2_predictions_server_2_tactic_1_sampleRate_20.csv,197643.614666351,2112765.9081260795,0.0,128,0.0,0,128,128,0,0,0
103,lstm_model_1_predictions_server_2_tactic_1_sampleRate_0.csv,3324368.2063046237,23905901.59157126,29911.68143032863,800,362215.9873659039,188,2414,779,167,21,1635
104,lstm_model_3_predictions_server_2_tactic_1_sampleRate_20.csv,225033.7660486945,2112765.9081260795,0.0,128,0.0,0,128,128,0,0,0
105,lstm_model_1_predictions_server_2_tactic_1_sampleRate_5.csv,325839.0184264439,1435016.196383811,3748.952312580009,477,33490.48258283767,19,499,473,15,4,26
106,lstm_model_1_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,3826589.9068221003,23835743.509536617,35486.3903804267,820,331503.7272297165,203,2399,768,151,52,1631
107,lstm_model_0_predictions_server_2_tactic_1_sampleRate_5.csv,439956.160130488,1448546.8369836072,4297.479408888971,471,42280.6406138503,21,497,469,19,2,28
108,lstm_model_3_predictions_server_2_tactic_1_sampleRate_10.csv,247205.8991141022,1863611.9117640327,0.0,258,0.0,0,258,258,0,0,0
109,lstm_model_2_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,3327814.7655647174,23807773.58975921,26640.989500760086,841,237440.45889412094,174,2428,776,109,65,1652
110,lstm_model_0_predictions_server_2_tactic_1_sampleRate_0.csv,3261619.196694335,23904738.412195552,27940.953269601152,802,354488.70200426865,182,2420,784,164,18,1636
111,lstm_model_2_predictions_server_2_tactic_1_sampleRate_10.csv,202632.94702527532,1863611.9117640327,0.0,258,0.0,0,258,258,0,0,0
112,lstm_model_1_predictions_server_2_tactic_1_sampleRate_10.csv,347240.7044535704,1863611.9117640327,0.0,258,0.0,0,258,258,0,0,0
113,lstm_model_2_predictions_server_2_tactic_1_sampleRate_0.csv,3621711.0193034257,23935321.46172712,39585.69327482437,789,432087.14327297424,214,2388,772,197,17,1616
114,lstm_model_3_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,3674557.1848525414,23807665.08584621,31449.36113110475,836,263133.75258875673,187,2415,769,120,67,1646
115,lstm_model_0_predictions_server_2_tactic_1_sampleRate_10.csv,278315.15614868316,1863611.9117640327,0.0,258,0.0,0,258,258,0,0,0
116,lstm_model_2_predictions_server_2_tactic_1_sampleRate_5.csv,243555.3011423233,1419656.7732246208,1528.3480566273256,485,13269.87832688499,10,508,481,6,4,27
117,ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,3613283.993125086,20318352.616882008,141297.4823843928,688,377750.44623536285,315,2288,503,130,185,1785
118,ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,2255479.3133754875,798530.5795676182,12521.419564543865,451,40855.7388573443,50,469,420,19,31,49
119,ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,2543483.6732427287,1167491.8195113055,19210.860975646283,257,23210.860975646283,2,257,257,2,0,0
120,ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,229189.94847241533,770884.7840195218,4458.96723937785,462,0.0,26,493,436,0,26,57
121,ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,156237.1149180057,1406551.941095456,10193.054828477807,128,12193.054828477807,1,128,128,1,0,0
122,ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,2028884.278872119,20409108.886416398,13453.102912860317,632,273283.74114190653,133,2470,629,130,3,1841
123,ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,490788.14816893474,1404677.9207809037,0.0,129,0.0,0,129,129,0,0,0
124,ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,21964747.931980994,1167436.2603992408,6990.103063134219,257,10990.103063134218,2,257,257,2,0,0
125,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,614844.3141749692,1620784.014266056,9738.434963055417,128,11738.434963055417,1,128,128,1,0,0
126,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,3862536.535692725,16098787.650054887,142645.9924232385,805,106190.53897075573,306,2297,549,50,256,1748
127,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,593540.7299842247,1365687.7828576602,157.16551398909792,259,0.0,1,258,258,0,1,0
128,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,473543.5225147223,1365687.7828576602,157.16551398909792,259,0.0,1,258,258,0,1,0
129,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,610852.7391902751,1618430.4220283432,0.0,129,0.0,0,129,129,0,0,0
130,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,9925215.64653438,16058663.199096035,400672.6215661904,901,346750.81826949166,611,1992,405,115,496,1587
131,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,389095.22989404213,965678.9186306817,17704.41485896566,469,23039.923024888776,45,474,434,10,35,40
132,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,1218943.1304333238,1025753.1869883528,24748.65857121434,438,84853.00222248962,57,462,415,34,23,47
133,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,2867938.3006136036,23972015.939236403,247048.01580824476,780,728766.6427685552,249,2354,772,241,8,1582
134,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,585809.8927245068,1477125.005299126,9397.551404978409,461,67323.43000212313,30,489,460,29,1,29
135,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,1649264.8845028994,1876194.178288323,3581.66828844503,258,5581.66828844503,1,258,258,1,0,0
136,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,7432492.96758444,24132175.702875543,147926.64273263843,695,1023926.642732638,438,2165,695,438,0,1470
137,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,3313728.391690361,1471034.9659067611,19047.71693889571,466,79759.23175242684,38,481,459,31,7,22
138,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,4767605.588222934,2125510.5921287006,14604.326659819708,128,16604.326659819708,1,128,128,1,0,0
139,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,793343.572352573,1872587.8138394856,0.0,259,0.0,0,259,259,0,0,0
140,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,703735.2521106454,2132450.861804117,12571.77281491746,128,14571.77281491746,1,128,128,1,0,0
