2019-06-23T803:04:47.1995803Z,1,1
2019-06-23T10:05:10.000Z,0,1
2019-06-23T10:05:11.039Z,2,1
2019-06-23T10:05:52.000Z,0,1
2019-06-23T10:05:53.564Z,3,1
2019-06-23T10:06:33.000Z,0,1
2019-06-23T10:06:34.718Z,4,1
2019-06-23T10:08:54.000Z,0,1
2019-06-23T10:08:55.095Z,5,1
2019-06-23T10:08:55.000Z,0,1
2019-06-23T10:08:56.104Z,1,2
2019-06-23T10:09:46.000Z,0,2
2019-06-23T10:09:47.549Z,2,2
2019-06-23T10:10:29.000Z,0,2
2019-06-23T10:10:30.890Z,3,2
2019-06-23T10:10:54.000Z,0,2
2019-06-23T10:10:55.574Z,4,2
2019-06-23T10:12:39.000Z,0,2
2019-06-23T10:12:40.262Z,5,2
2019-06-23T10:12:57.000Z,0,2
2019-06-23T10:12:58.561Z,1,3
2019-06-23T10:14:11.000Z,0,3
2019-06-23T10:14:12.994Z,2,3
2019-06-23T10:14:44.000Z,0,3
2019-06-23T10:14:45.504Z,3,3
2019-06-23T10:15:46.000Z,0,3
2019-06-23T10:15:47.130Z,4,3
2019-06-23T10:18:32.000Z,0,3
2019-06-23T10:18:33.559Z,5,3
2019-06-23T10:18:52.000Z,0,3
2019-06-23T10:18:53.306Z,1,4
2019-06-23T10:21:14.000Z,0,4
2019-06-23T10:21:15.153Z,2,4
2019-06-23T10:21:17.000Z,0,4
2019-06-23T10:21:18.477Z,3,4
2019-06-23T10:21:25.000Z,0,4
2019-06-23T10:21:26.383Z,4,4
2019-06-23T10:22:44.000Z,0,4
2019-06-23T10:22:45.912Z,5,4
2019-06-23T10:22:45.000Z,0,4
2019-06-23T10:22:46.921Z,1,5
2019-06-23T10:24:10.000Z,0,5
2019-06-23T10:24:11.749Z,2,5
2019-06-23T10:24:54.000Z,0,5
2019-06-23T10:24:55.232Z,3,5
2019-06-23T10:25:24.000Z,0,5
2019-06-23T10:25:25.881Z,4,5
2019-06-23T10:28:20.000Z,0,5
2019-06-23T10:28:21.411Z,5,5
2019-06-23T10:28:40.000Z,0,5
2019-06-23T10:28:41.019Z,1,6
2019-06-23T10:35:03.000Z,0,6
2019-06-23T10:35:04.676Z,2,6
2019-06-23T10:35:04.000Z,0,6
2019-06-23T10:35:05.693Z,3,6
2019-06-23T10:35:11.000Z,0,6
2019-06-23T10:35:12.678Z,4,6
2019-06-23T10:36:54.000Z,0,6
2019-06-23T10:36:55.915Z,5,6
2019-06-23T10:36:55.000Z,0,6
2019-06-23T10:36:56.924Z,1,7
2019-06-23T10:43:07.000Z,0,7
2019-06-23T10:43:08.387Z,2,7
2019-06-23T10:43:45.000Z,0,7
2019-06-23T10:43:46.628Z,3,7
2019-06-23T10:44:43.000Z,0,7
