2019-06-21T053:52:42.1996053Z,1,1,false
2019-06-21T200:54:15.1996200Z,1,1,true
2019-06-21T14:00:35.727Z,1,2,true
2019-06-21T14:07:36.666Z,1,3,true
2019-06-21T14:14:23.251Z,1,4,true
2019-06-21T14:22:25.947Z,1,5,true
2019-06-21T14:27:41.852Z,1,6,true
2019-06-21T14:38:21.669Z,1,7,true
2019-06-21T14:49:36.528Z,1,8,false
2019-06-21T635:42:36.1995635Z,1,1,true
2019-06-21T249:59:47.1996249Z,1,1,true
2019-06-22T00:03:46.269Z,1,2,true
2019-06-22T00:06:27.629Z,1,3,true
2019-06-22T00:09:42.598Z,1,4,true
2019-06-22T00:13:08.018Z,1,5,true
2019-06-22T00:16:42.597Z,1,6,true
2019-06-22T00:24:39.042Z,1,7,true
2019-06-22T00:32:45.956Z,1,8,true
2019-06-22T00:40:20.829Z,1,9,true
2019-06-22T00:44:20.082Z,1,1,true
2019-06-22T00:47:02.160Z,1,2,true
2019-06-22T00:49:50.234Z,1,3,true
2019-06-22T00:53:16.976Z,1,4,true
2019-06-22T00:56:50.599Z,1,5,true
2019-06-22T00:59:41.988Z,1,6,true
2019-06-22T01:07:15.953Z,1,7,true
2019-06-22T01:16:23.606Z,1,8,true
2019-06-22T01:24:27.617Z,1,9,true
2019-06-22T01:28:19.545Z,1,1,true
2019-06-22T01:31:08.260Z,1,2,true
2019-06-22T01:34:09.321Z,1,3,true
2019-06-22T01:37:17.810Z,1,4,true
2019-06-22T01:41:26.440Z,1,5,true
2019-06-22T01:44:40.885Z,1,6,true
2019-06-22T01:52:14.100Z,1,7,true
2019-06-22T02:01:48.580Z,1,8,true
2019-06-22T02:09:20.269Z,1,9,true
2019-06-22T02:13:09.487Z,1,1,true
2019-06-22T02:16:15.337Z,1,2,true
2019-06-22T02:19:11.983Z,1,3,true
2019-06-22T02:22:53.969Z,1,4,true
2019-06-22T02:26:52.489Z,1,5,true
2019-06-22T02:30:04.375Z,1,6,true
2019-06-22T02:37:46.072Z,1,7,true
2019-06-22T02:46:15.757Z,1,8,true
2019-06-22T02:53:40.425Z,1,9,true
2019-06-22T02:57:03.997Z,1,1,true
2019-06-22T03:00:02.426Z,1,2,true
2019-06-22T03:02:57.10Z,1,3,true
2019-06-22T03:06:53.341Z,1,4,true
2019-06-22T03:11:00.568Z,1,5,true
2019-06-22T03:13:28.763Z,1,6,true
2019-06-22T03:21:17.489Z,1,7,true
2019-06-22T03:29:33.467Z,1,8,true
2019-06-22T03:36:40.701Z,1,9,true
2019-06-22T03:40:22.765Z,1,1,true
2019-06-22T03:43:19.531Z,1,2,true
2019-06-22T03:46:24.461Z,1,3,true
2019-06-22T03:50:06.853Z,1,4,true
2019-06-22T03:54:15.168Z,1,5,true
2019-06-22T03:57:55.146Z,1,6,true
2019-06-22T04:06:48.419Z,1,7,true
2019-06-22T04:14:53.335Z,1,8,true
2019-06-22T04:22:31.815Z,1,9,true
2019-06-22T04:25:50.084Z,1,1,true
2019-06-22T04:29:50.218Z,1,2,true
2019-06-22T04:33:03.762Z,1,3,true
2019-06-22T04:36:39.536Z,1,4,true
2019-06-22T04:44:34.516Z,1,5,true
2019-06-22T04:47:32.851Z,1,6,true
2019-06-22T04:55:11.045Z,1,7,true
2019-06-22T05:04:23.070Z,1,8,true
2019-06-22T05:13:11.207Z,1,9,true
2019-06-22T05:17:07.342Z,1,1,true
2019-06-22T05:20:39.674Z,1,2,true
2019-06-22T05:24:00.656Z,1,3,true
2019-06-22T05:27:44.355Z,1,4,true
2019-06-22T05:31:58.259Z,1,5,true
2019-06-22T05:35:24.356Z,1,6,true
2019-06-22T05:43:51.285Z,1,7,true
2019-06-22T05:52:37.528Z,1,8,true
2019-06-22T06:00:34.815Z,1,9,true
2019-06-22T06:04:34.006Z,1,1,true
2019-06-22T06:08:27.144Z,1,2,true
2019-06-22T06:11:46.694Z,1,3,true
2019-06-22T06:15:34.884Z,1,4,true
2019-06-22T06:19:06.835Z,1,5,true
2019-06-22T06:21:54.679Z,1,6,true
2019-06-22T06:31:14.369Z,1,7,true
2019-06-22T06:39:13.114Z,1,8,true
2019-06-22T06:47:21.428Z,1,9,true
2019-06-22T06:51:01.814Z,1,1,true
2019-06-22T06:53:51.100Z,1,2,true
2019-06-22T06:56:36.146Z,1,3,true
2019-06-22T06:59:53.478Z,1,4,true
2019-06-22T07:05:47.107Z,1,5,true
2019-06-22T07:08:43.379Z,1,6,true
2019-06-22T07:15:52.341Z,1,7,true
2019-06-22T07:24:29.114Z,1,8,true
2019-06-22T07:32:28.004Z,1,9,true
2019-06-22T07:36:39.291Z,1,1,true
2019-06-22T07:39:39.983Z,1,2,true
2019-06-22T07:42:20.668Z,1,3,true
2019-06-22T07:46:02.371Z,1,4,true
2019-06-22T07:52:41.850Z,1,5,true
2019-06-22T07:55:42.857Z,1,6,true
2019-06-22T08:03:20.037Z,1,7,true
2019-06-22T08:11:59.518Z,1,8,true
2019-06-22T08:19:11.777Z,1,9,true
2019-06-22T08:23:20.829Z,1,1,true
2019-06-22T08:26:18.363Z,1,2,true
2019-06-22T08:28:58.126Z,1,3,true
2019-06-22T08:32:23.752Z,1,4,true
2019-06-22T08:36:42.561Z,1,5,true
2019-06-22T08:39:29.403Z,1,6,true
2019-06-22T08:47:14.411Z,1,7,true
2019-06-22T08:54:43.814Z,1,8,true
2019-06-22T09:03:16.447Z,1,9,true
2019-06-22T09:07:17.240Z,1,1,true
2019-06-22T09:10:32.492Z,1,2,true
2019-06-22T09:13:41.905Z,1,3,true
2019-06-22T09:17:09.171Z,1,4,true
2019-06-22T09:22:32.928Z,1,5,true
2019-06-22T09:25:14.598Z,1,6,true
2019-06-22T09:33:29.460Z,1,7,true
2019-06-22T09:41:42.985Z,1,8,true
2019-06-22T09:49:20.204Z,1,9,true
2019-06-22T09:53:41.822Z,1,1,true
2019-06-22T09:56:21.890Z,1,2,true
2019-06-22T09:59:16.687Z,1,3,true
2019-06-22T10:03:18.319Z,1,4,true
2019-06-22T10:08:53.498Z,1,5,true
2019-06-22T10:11:47.240Z,1,6,true
2019-06-22T10:19:53.157Z,1,7,true
2019-06-22T10:28:22.199Z,1,8,true
2019-06-22T10:36:34.681Z,1,9,true
2019-06-22T10:40:19.445Z,1,1,true
2019-06-22T10:43:36.193Z,1,2,true
2019-06-22T10:46:20.717Z,1,3,true
2019-06-22T10:49:47.893Z,1,4,true
2019-06-22T10:54:49.679Z,1,5,true
2019-06-22T10:58:24.511Z,1,6,true
2019-06-22T11:07:18.232Z,1,7,true
2019-06-22T11:16:28.826Z,1,8,true
2019-06-22T11:23:17.223Z,1,9,true
2019-06-22T11:27:05.619Z,1,1,true
2019-06-22T11:30:13.215Z,1,2,true
2019-06-22T11:33:00.488Z,1,3,true
2019-06-22T11:36:38.494Z,1,4,true
2019-06-22T11:41:43.161Z,1,5,true
2019-06-22T11:44:24.181Z,1,6,true
2019-06-22T11:52:53.136Z,1,7,true
2019-06-22T12:00:22.337Z,1,8,true
2019-06-22T12:08:35.955Z,1,9,true
2019-06-22T12:12:31.349Z,1,1,true
2019-06-22T12:16:07.475Z,1,2,true
2019-06-22T12:19:18.508Z,1,3,true
2019-06-22T12:22:43.640Z,1,4,true
2019-06-22T12:27:09.248Z,1,5,true
2019-06-22T12:29:49.247Z,1,6,true
2019-06-22T12:37:48.564Z,1,7,true
2019-06-22T12:46:37.651Z,1,8,true
2019-06-22T12:54:21.690Z,1,9,true
2019-06-22T12:57:52.263Z,1,1,true
2019-06-22T13:01:14.838Z,1,2,true
2019-06-22T13:04:34.556Z,1,3,true
2019-06-22T13:08:21.432Z,1,4,true
2019-06-22T13:12:28.913Z,1,5,true
2019-06-22T13:15:17.143Z,1,6,true
2019-06-22T13:22:57.032Z,1,7,true
2019-06-22T13:31:57.943Z,1,8,true
2019-06-22T13:39:30.028Z,1,9,true
2019-06-22T13:43:47.617Z,1,1,true
2019-06-22T13:47:19.561Z,1,2,true
2019-06-22T13:50:54.328Z,1,3,true
2019-06-22T13:53:49.790Z,1,4,true
2019-06-22T13:59:20.697Z,1,5,true
2019-06-22T14:02:07.311Z,1,6,true
2019-06-22T14:11:22.616Z,1,7,true
2019-06-22T14:20:32.739Z,1,8,true
2019-06-22T14:28:37.849Z,1,9,true
2019-06-22T14:32:30.483Z,1,1,true
2019-06-22T14:35:33.021Z,1,2,true
2019-06-22T14:38:59.886Z,1,3,true
2019-06-22T14:42:24.213Z,1,4,true
2019-06-22T14:46:02.978Z,1,5,true
2019-06-22T14:50:07.353Z,1,6,true
2019-06-22T14:58:01.757Z,1,7,true
2019-06-22T15:06:27.547Z,1,8,true
2019-06-22T15:14:38.415Z,1,9,true
2019-06-22T15:19:14.499Z,1,1,true
2019-06-22T15:22:51.721Z,1,2,true
2019-06-22T15:25:59.692Z,1,3,true
2019-06-22T15:29:46.938Z,1,4,true
2019-06-22T15:38:38.254Z,1,5,true
2019-06-22T15:41:56.981Z,1,6,true
2019-06-22T15:49:46.604Z,1,7,true
2019-06-22T15:59:11.754Z,1,8,true
2019-06-22T16:07:02.713Z,1,9,true
2019-06-22T16:11:23.467Z,1,1,true
2019-06-22T16:15:14.917Z,1,2,true
2019-06-22T16:18:49.854Z,1,3,true
2019-06-22T16:22:10.182Z,1,4,true
2019-06-22T16:26:44.464Z,1,5,true
2019-06-22T16:29:41.263Z,1,6,true
2019-06-22T16:37:28.763Z,1,7,true
2019-06-22T16:45:39.421Z,1,8,true
2019-06-22T16:53:16.391Z,1,9,true
2019-06-22T16:57:05.244Z,1,1,true
2019-06-22T17:00:01.063Z,1,2,true
2019-06-22T17:02:50.970Z,1,3,true
2019-06-22T17:07:07.967Z,1,4,true
2019-06-22T17:13:06.341Z,1,5,true
2019-06-22T17:16:36.262Z,1,6,true
2019-06-22T17:25:34.451Z,1,7,true
2019-06-22T17:34:10.303Z,1,8,true
2019-06-22T17:42:05.145Z,1,9,true
2019-06-22T17:46:17.490Z,1,1,true
2019-06-22T17:49:27.554Z,1,2,true
2019-06-22T17:52:15.966Z,1,3,true
2019-06-22T17:55:33.702Z,1,4,true
2019-06-22T17:59:05.636Z,1,5,true
2019-06-22T18:02:16.403Z,1,6,true
2019-06-22T18:10:37.398Z,1,7,true
2019-06-22T18:19:16.513Z,1,8,true
2019-06-22T18:26:45.782Z,1,9,true
2019-06-22T18:30:04.581Z,1,1,true
2019-06-22T18:33:11.969Z,1,2,true
2019-06-22T18:35:51.521Z,1,3,true
2019-06-22T18:39:09.045Z,1,4,true
2019-06-22T18:43:16.221Z,1,5,true
2019-06-22T18:46:40.043Z,1,6,true
2019-06-22T18:54:50.494Z,1,7,true
2019-06-22T19:03:49.476Z,1,8,true
2019-06-22T19:12:27.151Z,1,9,true
2019-06-22T19:16:05.038Z,1,1,true
2019-06-22T19:19:28.644Z,1,2,true
2019-06-22T19:22:55.407Z,1,3,true
2019-06-22T19:26:22.404Z,1,4,true
2019-06-22T19:31:14.461Z,1,5,true
2019-06-22T20:04:54.140Z,1,6,true
2019-06-22T20:13:06.011Z,1,7,true
2019-06-22T20:21:38.406Z,1,8,true
2019-06-22T20:28:36.599Z,1,9,true
2019-06-22T20:32:56.123Z,1,1,true
2019-06-22T20:36:20.277Z,1,2,true
2019-06-22T20:39:20.818Z,1,3,true
2019-06-22T20:42:58.246Z,1,4,true
2019-06-22T20:46:33.846Z,1,5,true
2019-06-22T20:50:16.421Z,1,6,true
2019-06-22T20:57:02.720Z,1,7
