Timestamp,Server,Tactic,Latency,Cost,Reliability
2020-02-03 20:24:28.907194,2.0,4.0,37.9069149494,41.5,1.0
2020-02-03 20:24:29.174980,2.0,5.0,0.266674041748,50.5,1.0
2020-02-03 20:24:35.470857,3.0,1.0,6.295877,51.6,1.0
2020-02-03 20:24:37.359622,3.0,2.0,1.87330198288,50.0,1.0
2020-02-03 20:24:37.385243,3.0,3.0,0.025164127349900000,58.3,1.0
2020-02-03 20:25:16.102604,3.0,4.0,38.7170481682,42.6,1.0
2020-02-03 20:25:16.376248,3.0,5.0,0.272933959961,29.6,1.0
2020-02-03 20:26:08.786101,4.0,1.0,52.409853,24.8,1.0
2020-02-03 20:26:10.588454,4.0,2.0,1.7865200042700000,50.3,1.0
2020-02-03 20:26:10.613602,4.0,3.0,0.0246531963348,50.0,1.0
2020-02-03 20:26:48.922615,4.0,4.0,38.3086879253,50.0,1.0
2020-02-03 20:26:49.184980,4.0,5.0,0.261549949646,25.0,1.0
2020-02-03 20:27:31.000836,5.0,1.0,41.815856,20.4,1.0
2020-02-03 20:27:33.019213,5.0,2.0,2.0022728443100000,50.1,1.0
2020-02-03 20:27:33.044977,5.0,3.0,0.025306940078700000,58.3,1.0
2020-02-03 20:28:11.952949,5.0,4.0,38.907604932800000,43.9,1.0
2020-02-03 20:28:12.249121,5.0,5.0,0.29511594772300000,48.3,1.0
2020-02-03 20:28:46.992089,6.0,1.0,34.742968,27.0,1.0
2020-02-03 20:28:48.810143,6.0,2.0,1.79991102219,30.5,1.0
2020-02-03 20:28:48.837159,6.0,3.0,0.026510000228900000,27.3,1.0
2020-02-03 20:29:27.890144,6.0,4.0,39.0526280403,49.3,1.0
2020-02-03 20:29:28.150371,6.0,5.0,0.25891304016100000,50.5,1.0
2020-02-03 20:29:42.556566,7.0,1.0,14.406195,32.8,1.0
2020-02-03 20:29:44.539552,7.0,2.0,1.9663009643600000,50.0,1.0
2020-02-03 20:29:44.569623,7.0,3.0,0.029530048370400000,58.3,1.0
2020-02-03 20:30:24.116993,7.0,4.0,39.547011137,47.5,1.0
2020-02-03 20:30:24.434561,7.0,5.0,0.316735029221,29.4,1.0
2020-02-03 20:31:05.449717,8.0,1.0,41.015156,21.6,1.0
2020-02-03 20:31:07.371013,8.0,2.0,1.90723109245,50.1,1.0
2020-02-03 20:31:07.397266,8.0,3.0,0.025808095932,54.5,1.0
2020-02-03 20:31:46.125022,8.0,4.0,38.7274610996,43.5,1.0
2020-02-03 20:31:46.419861,8.0,5.0,0.29380106926,50.0,1.0
2020-02-03 20:32:09.704904,1.0,1.0,23.285043,29.2,1.0
2020-02-03 20:32:11.656225,1.0,2.0,1.9343228340100000,49.4,1.0
2020-02-03 20:32:11.685158,1.0,3.0,0.028449058532700000,50.0,1.0
2020-02-03 20:32:49.847097,1.0,4.0,38.1615288258,41.1,1.0
2020-02-03 20:32:50.821769,1.0,5.0,0.973905086517,33.7,1.0
2020-02-03 20:33:11.409317,2.0,1.0,20.587548,30.9,1.0
2020-02-03 20:33:13.287624,2.0,2.0,1.8618490696,50.2,1.0
2020-02-03 20:33:13.312682,2.0,3.0,0.0244271755219,60.0,1.0
2020-02-03 20:33:53.391040,2.0,4.0,40.078022003200000,47.4,1.0
2020-02-03 20:33:53.677344,2.0,5.0,0.285229921341,51.3,1.0
2020-02-03 20:34:01.973473,3.0,1.0,8.296129,44.1,1.0
2020-02-03 20:34:03.964477,3.0,2.0,1.97458910942,50.4,1.0
2020-02-03 20:34:03.991539,3.0,3.0,0.026588916778600000,44.4,1.0
2020-02-03 20:34:43.976824,3.0,4.0,39.9849920273,41.0,1.0
2020-02-03 20:34:44.227674,3.0,5.0,0.25008893013,49.5,1.0
2020-02-03 20:35:37.596489,4.0,1.0,53.368815,22.8,1.0
2020-02-03 20:35:39.642816,4.0,2.0,2.0316519737200000,50.0,1.0
2020-02-03 20:35:39.669215,4.0,3.0,0.0259017944336,50.0,1.0
2020-02-03 20:36:19.511058,4.0,4.0,39.8415050507,45.6,1.0
2020-02-03 20:36:19.793603,4.0,5.0,0.281378030777,50.9,1.0
2020-02-03 20:36:48.572318,5.0,1.0,28.778715,30.8,1.0
2020-02-03 20:36:50.605054,5.0,2.0,1.92367315292,49.0,1.0
2020-02-03 20:36:50.632263,5.0,3.0,0.0267128944397,45.5,1.0
2020-02-03 20:37:30.098535,5.0,4.0,39.4659090042,50.4,1.0
2020-02-03 20:37:30.388953,5.0,5.0,0.289165973663,50.9,1.0
2020-02-03 20:38:05.460726,6.0,1.0,35.071773,10.7,1.0
2020-02-03 20:38:07.530130,6.0,2.0,2.0515730381,31.8,1.0
2020-02-03 20:38:07.556521,6.0,3.0,0.0257921218872,50.0,1.0
2020-02-03 20:38:46.748415,6.0,4.0,39.191395044300000,50.9,1.0
2020-02-03 20:38:47.017854,6.0,5.0,0.268379926682,50.0,1.0
2020-02-03 20:39:01.310944,7.0,1.0,14.29309,16.0,1.0
2020-02-03 20:39:03.318790,7.0,2.0,1.9875688552900000,26.6,1.0
2020-02-03 20:39:03.343386,7.0,3.0,0.0241420269012,30.0,1.0
2020-02-03 20:39:41.762145,7.0,4.0,38.418462991700000,42.2,1.0
2020-02-03 20:39:42.017572,7.0,5.0,0.254620075226,51.0,1.0
2020-02-03 20:40:22.234543,8.0,1.0,40.216971,21.8,1.0
2020-02-03 20:40:24.156981,8.0,2.0,1.90680193901,50.3,1.0
2020-02-03 20:40:24.183904,8.0,3.0,0.0264298915863,40.0,1.0
2020-02-03 20:41:02.088594,8.0,4.0,37.904291153,50.7,1.0
2020-02-03 20:41:02.374838,8.0,5.0,0.285434007645,26.5,1.0
2020-02-03 20:41:21.171801,1.0,1.0,18.796963,25.3,1.0
2020-02-03 20:41:23.087287,1.0,2.0,1.8992629051200000,50.2,1.0
2020-02-03 20:41:23.113321,1.0,3.0,0.0253779888153,54.5,1.0
2020-02-03 20:42:01.973135,1.0,4.0,38.8594648838,43.8,1.0
2020-02-03 20:42:02.282973,1.0,5.0,0.309031009674,32.5,1.0
2020-02-03 20:42:22.779103,2.0,1.0,20.49613,25.0,1.0
2020-02-03 20:42:24.552938,2.0,2.0,1.75894999504,50.1,1.0
2020-02-03 20:42:24.578856,2.0,3.0,0.025465965271,44.4,1.0
2020-02-03 20:43:02.482490,2.0,4.0,37.9033749104,45.8,1.0
2020-02-03 20:43:02.752925,2.0,5.0,0.269939899445,50.9,1.0
2020-02-03 20:43:08.309571,3.0,1.0,5.556646,48.8,1.0
2020-02-03 20:43:10.207991,3.0,2.0,1.88255095482,50.1,1.0
2020-02-03 20:43:10.237732,3.0,3.0,0.029232025146500000,45.5,1.0
2020-02-03 20:43:50.199623,3.0,4.0,39.9615139961,46.9,1.0
2020-02-03 20:43:50.470464,3.0,5.0,0.270155906677,29.5,1.0
2020-02-03 20:44:45.796359,4.0,1.0,55.325895,27.8,1.0
2020-02-03 20:44:47.968188,4.0,2.0,2.15244293213,50.1,1.0
2020-02-03 20:44:47.998758,4.0,3.0,0.030055046081500000,53.8,1.0
2020-02-03 20:45:28.255815,4.0,4.0,40.2565209866,44.6,1.0
2020-02-03 20:45:28.524888,4.0,5.0,0.268033027649,27.1,1.0
2020-02-03 20:45:57.663770,5.0,1.0,29.138882,12.5,1.0
2020-02-03 20:45:59.858909,5.0,2.0,2.17633485794,50.0,1.0
2020-02-03 20:45:59.888708,5.0,3.0,0.0291759967804,50.0,1.0
2020-02-03 20:46:39.697080,5.0,4.0,39.8080229759,47.0,1.0
2020-02-03 20:46:39.961854,5.0,5.0,0.263933897018,31.1,1.0
2020-02-03 20:47:15.627012,6.0,1.0,35.665158,26.5,1.0
2020-02-03 20:47:17.571349,6.0,2.0,1.9296190738700000,50.6,1.0
2020-02-03 20:47:17.597872,6.0,3.0,0.0259850025177,54.5,1.0
2020-02-03 20:47:57.250452,6.0,4.0,39.6522669792,41.0,1.0
2020-02-03 20:47:57.532106,6.0,5.0,0.280457019806,50.9,1.0
2020-02-03 20:48:11.830609,7.0,1.0,14.298503,34.5,1.0
2020-02-03 20:48:13.786932,7.0,2.0,1.94080781937,50.1,1.0
2020-02-03 20:48:13.813816,7.0,3.0,0.0262758731842,54.5,1.0
2020-02-03 20:48:53.238989,7.0,4.0,39.4247961044,48.2,1.0
2020-02-03 20:48:53.534507,7.0,5.0,0.294402122498,49.1,1.0
2020-02-03 20:49:33.582406,8.0,1.0,40.047899,21.3,1.0
2020-02-03 20:49:35.758833,8.0,2.0,2.1576948165900000,37.3,1.0
2020-02-03 20:49:35.789619,8.0,3.0,0.0301749706268,53.8,1.0
2020-02-03 20:50:14.839576,8.0,4.0,39.0495259762,50.5,1.0
2020-02-03 20:50:15.122876,8.0,5.0,0.281364917755,50.0,1.0
2020-02-03 20:50:47.188435,1.0,1.0,32.065559,20.0,1.0
2020-02-03 20:50:49.254939,1.0,2.0,2.05147099495,50.4,1.0
2020-02-03 20:50:49.281445,1.0,3.0,0.0260109901428,50.0,1.0
2020-02-03 20:51:28.848532,1.0,4.0,39.56676507,45.5,1.0
2020-02-03 20:51:29.161561,1.0,5.0,0.312247991562,49.6,1.0
2020-02-03 20:51:49.126451,2.0,1.0,19.96489,30.9,1.0
2020-02-03 20:51:51.021247,2.0,2.0,1.8794670105000000,50.3,1.0
2020-02-03 20:51:51.046013,2.0,3.0,0.0242600440979,50.0,1.0
2020-02-03 20:52:30.538062,2.0,4.0,39.4917299747,49.6,1.0
2020-02-03 20:52:30.793193,2.0,5.0,0.25411510467500000,50.0,1.0
2020-02-03 20:52:37.670835,3.0,1.0,6.877642,45.5,1.0
2020-02-03 20:52:39.411487,3.0,2.0,1.7260999679600000,50.1,1.0
2020-02-03 20:52:39.435360,3.0,3.0,0.023366212844800000,50.0,1.0
2020-02-03 20:53:17.664147,3.0,4.0,38.2284851074,34.4,1.0
2020-02-03 20:53:17.923689,3.0,5.0,0.258785963058,25.7,1.0
2020-02-03 20:54:13.844104,4.0,1.0,55.920415,22.7,1.0
2020-02-03 20:54:15.617005,4.0,2.0,1.75472211838,29.1,1.0
2020-02-03 20:54:15.642248,4.0,3.0,0.024415016174300000,40.0,1.0
2020-02-03 20:54:54.853659,4.0,4.0,39.2110741138,49.0,1.0
2020-02-03 20:54:55.129399,4.0,5.0,0.274093151093,50.9,1.0
2020-02-03 20:55:24.232109,5.0,1.0,29.10271,16.3,1.0
2020-02-03 20:55:26.006463,5.0,2.0,1.76020598412,49.9,1.0
2020-02-03 20:55:26.033398,5.0,3.0,0.026487112045300000,54.5,1.0
2020-02-03 20:56:04.635886,5.0,4.0,38.6021761894,48.6,1.0
2020-02-03 20:56:04.928218,5.0,5.0,0.291169881821,34.2,1.0
2020-02-03 20:56:40.683744,6.0,1.0,35.755526,28.0,1.0
2020-02-03 20:56:42.788153,6.0,2.0,2.08891797066,52.7,1.0
2020-02-03 20:56:42.816846,6.0,3.0,0.0280921459198,54.5,1.0
2020-02-03 20:57:21.820321,6.0,4.0,39.0031559467,40.8,1.0
2020-02-03 20:57:22.069183,6.0,5.0,0.247961997986,50.0,1.0
2020-02-03 20:57:36.502543,7.0,1.0,14.43336,33.8,1.0
2020-02-03 20:57:38.443870,7.0,2.0,1.925604105,50.1,1.0
2020-02-03 20:57:38.470274,7.0,3.0,0.0258791446686,44.4,1.0
2020-02-03 20:58:16.936749,7.0,4.0,38.4661331177,43.3,1.0
2020-02-03 20:58:17.201682,7.0,5.0,0.26405978202800000,50.0,1.0
2020-02-03 20:58:57.277059,8.0,1.0,40.075377,26.2,1.0
2020-02-03 20:58:59.246339,8.0,2.0,1.9534430503800000,50.1,1.0
2020-02-03 20:58:59.272519,8.0,3.0,0.025661945343,45.5,1.0
2020-02-03 20:59:37.296873,8.0,4.0,38.0240550041,50.2,1.0
2020-02-03 20:59:37.569736,8.0,5.0,0.272176027298,50.0,1.0
2020-02-03 20:59:55.193197,1.0,1.0,17.623461,30.5,1.0
2020-02-03 20:59:57.104174,1.0,2.0,1.8958101272600000,50.5,1.0
2020-02-03 20:59:57.133838,1.0,3.0,0.029157876968400000,45.5,1.0
2020-02-03 21:00:35.494953,1.0,4.0,38.3607821465,41.9,1.0
2020-02-03 21:00:35.760609,1.0,5.0,0.265017986298,27.6,1.0
2020-02-03 21:00:55.977678,2.0,1.0,20.217069,25.0,1.0
2020-02-03 21:00:58.087900,2.0,2.0,2.09305691719,50.0,1.0
2020-02-03 21:00:58.114149,2.0,3.0,0.0257699489594,50.0,1.0
2020-02-03 21:01:36.062122,2.0,4.0,37.9475910664,43.5,1.0
2020-02-03 21:01:36.319674,2.0,5.0,0.256914138794,30.1,1.0
2020-02-03 21:01:42.571327,3.0,1.0,6.251653,43.7,1.0
2020-02-03 21:01:44.457046,3.0,2.0,1.8686120510100000,50.1,1.0
2020-02-03 21:01:44.479844,3.0,3.0,0.0222959518433,50.0,1.0
2020-02-03 21:02:23.212096,3.0,4.0,38.7319209576,49.0,1.0
2020-02-03 21:02:23.460111,3.0,5.0,0.247204780579,26.0,1.0
2020-02-03 21:03:09.577565,4.0,1.0,46.117454,21.3,1.0
2020-02-03 21:03:11.450011,4.0,2.0,1.85752701759,50.1,1.0
2020-02-03 21:03:11.477307,4.0,3.0,0.026858091354400000,50.0,1.0
2020-02-03 21:03:50.105312,4.0,4.0,38.6276569366,47.7,1.0
2020-02-03 21:03:50.366619,4.0,5.0,0.260120868683,50.0,1.0
2020-02-03 21:04:19.648411,5.0,1.0,29.281792,21.4,1.0
2020-02-03 21:04:21.658656,5.0,2.0,1.9918010234800000,31.0,1.0
2020-02-03 21:04:21.685829,5.0,3.0,0.0260770320892,36.4,1.0
2020-02-03 21:05:00.353005,5.0,4.0,38.666741848,48.7,1.0
2020-02-03 21:05:00.642663,5.0,5.0,0.288285970688,49.1,1.0
2020-02-03 21:05:36.891926,6.0,1.0,36.249263,22.2,1.0
2020-02-03 21:05:39.111187,6.0,2.0,2.20463204384,45.8,1.0
2020-02-03 21:05:39.137841,6.0,3.0,0.026125907897900000,54.5,1.0
2020-02-03 21:06:17.462778,6.0,4.0,38.324591875100000,45.4,1.0
2020-02-03 21:06:17.775536,6.0,5.0,0.311819076538,50.0,1.0
2020-02-03 21:06:32.582577,7.0,1.0,14.807041,34.2,1.0
2020-02-03 21:06:34.437196,7.0,2.0,1.8378930091900000,50.3,1.0
2020-02-03 21:06:34.463270,7.0,3.0,0.025444984436,50.0,1.0
2020-02-03 21:07:14.067514,7.0,4.0,39.6039848328,50.5,1.0
2020-02-03 21:07:14.344397,7.0,5.0,0.276408195496,50.9,1.0
2020-02-03 21:07:53.975782,8.0,1.0,39.631385,23.7,1.0
2020-02-03 21:07:55.794766,8.0,2.0,1.7999320030200000,27.1,1.0
2020-02-03 21:07:55.820412,8.0,3.0,0.025184154510500000,30.0,1.0
2020-02-03 21:08:34.576144,8.0,4.0,38.755367994300000,46.3,1.0
2020-02-03 21:08:34.837099,8.0,5.0,0.259711027145,50.5,1.0
2020-02-03 21:09:44.898066,1.0,1.0,70.060967,21.6,1.0
2020-02-03 21:09:46.768501,1.0,2.0,1.84909701347,27.7,1.0
2020-02-03 21:09:46.793810,1.0,3.0,0.0248420238495,20.0,1.0
2020-02-03 21:10:26.606856,1.0,4.0,39.812762975700000,44.3,1.0
2020-02-03 21:10:26.881443,1.0,5.0,0.273657083511,50.5,1.0
2020-02-03 21:10:46.941569,2.0,1.0,20.060126,24.8,1.0
2020-02-03 21:10:48.825608,2.0,2.0,1.86647891998,50.1,1.0
2020-02-03 21:10:48.851703,2.0,3.0,0.0256180763245,50.0,1.0
2020-02-03 21:11:26.946692,2.0,4.0,38.094684124000000,50.9,1.0
2020-02-03 21:11:27.203055,2.0,5.0,0.255482912064,50.0,1.0
2020-02-03 21:11:33.613396,3.0,1.0,6.410341,36.8,1.0
2020-02-03 21:11:35.667463,3.0,2.0,2.03590297699,30.8,1.0
2020-02-03 21:11:35.694514,3.0,3.0,0.026540040969800000,33.3,1.0
2020-02-03 21:12:13.980887,3.0,4.0,38.2860050201,43.6,1.0
2020-02-03 21:12:14.272957,3.0,5.0,0.290696144104,50.4,1.0
2020-02-03 21:12:57.496640,4.0,1.0,43.223683,15.2,1.0
2020-02-03 21:12:59.483595,4.0,2.0,1.96654891968,26.4,1.0
2020-02-03 21:12:59.509036,4.0,3.0,0.024919986724900000,30.0,1.0
2020-02-03 21:13:37.725441,4.0,4.0,38.2161130905,50.2,1.0
2020-02-03 21:13:37.999532,4.0,5.0,0.27322101593000000,50.0,1.0
2020-02-03 21:14:08.286208,5.0,1.0,30.286676,22.9,1.0
2020-02-03 21:14:10.071961,5.0,2.0,1.7690081596400000,50.3,1.0
2020-02-03 21:14:10.096025,5.0,3.0,0.023584842681900000,55.6,1.0
2020-02-03 21:14:49.550794,5.0,4.0,39.4544820786,49.7,1.0
2020-02-03 21:14:49.829643,5.0,5.0,0.278151988983,50.0,1.0
2020-02-03 21:15:25.092824,6.0,1.0,35.263181,25.9,1.0
2020-02-03 21:15:27.119415,6.0,2.0,2.0075309276600000,27.3,1.0
2020-02-03 21:15:27.148737,6.0,3.0,0.028775930404700000,30.8,1.0
2020-02-03 21:16:06.336240,6.0,4.0,39.1871359348,43.4,1.0
2020-02-03 21:16:06.611730,6.0,5.0,0.274995088577,50.0,1.0
2020-02-03 21:16:20.824583,7.0,1.0,14.212853,34.8,1.0
2020-02-03 21:16:22.760985,7.0,2.0,1.91985917091,28.3,1.0
2020-02-03 21:16:22.783527,7.0,3.0,0.022088050842300000,22.2,1.0
2020-02-03 21:17:01.321339,7.0,4.0,38.5366830826,44.7,1.0
2020-02-03 21:17:01.586590,7.0,5.0,0.2643430233,49.5,1.0
2020-02-03 21:17:41.294836,8.0,1.0,39.708246,21.8,1.0
