simRun, predUpDown, predUpDownLateny, predUpDownCost, predTightLoose, predTightLooseLatency, predTightLooseCosts, realUpDown, realUpDownLateny, realUpDownCost, realTightLoose, realTightLooseLatency, realTightLooseCosts, targetsDetected, destroyed, whereDestroyed.x, missionSuccess, decisionTimeAvg, decisionTimeVar
1,2,1,17,0,0,0,2,1,17,0,0,0,2,1,64,0,0.046616,0.0330032
1,2,1,16,0,0,0,2,1,16,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,1,3,0,0,0,1,1,3,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,1,3,0,0,0,1,1,3,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,1,3,0,0,0,1,1,3,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,1,3,0,0,0,1,1,3,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,1,3,0,0,0,1,1,3,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,1,3,0,0,0,1,1,3,0,0,0,2,1,64,0,0.046616,0.0330032
1,2,1,16,0,0,0,2,1,16,0,0,0,2,1,64,0,0.046616,0.0330032
1,2,2,3,0,0,0,2,2,3,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,2,14,0,0,0,1,2,14,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,2,14,0,0,0,1,2,14,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,2,15,0,0,0,1,2,15,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,2,14,0,0,0,1,2,14,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,2,14,0,0,0,1,2,14,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,3,17,0,0,0,1,3,17,0,0,0,2,1,64,0,0.046616,0.0330032
1,2,3,17,0,0,0,2,3,17,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,1,17,0,0,0,1,1,17,0,0,0,2,1,64,0,0.046616,0.0330032
1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,64,0,0.046616,0.0330032
1,2,1,17,0,0,0,2,1,17,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,1,17,0,0,0,1,1,17,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,1,17,0,0,0,1,1,17,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,1,16,0,0,0,1,1,16,0,0,0,2,1,64,0,0.046616,0.0330032
1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,64,0,0.046616,0.0330032
1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,64,0,0.046616,0.0330032
1,2,1,20,0,0,0,2,1,20,0,0,0,2,1,64,0,0.046616,0.0330032
1,2,2,9,0,0,0,2,2,9,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,2,17,0,0,0,1,2,17,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,2,17,0,0,0,1,2,17,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,2,17,0,0,0,1,2,17,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,2,17,0,0,0,1,2,17,0,0,0,2,1,64,0,0.046616,0.0330032
1,1,3,21,0,0,0,1,3,21,0,0,0,2,1,64,0,0.046616,0.0330032
