,timestamp,time_since_last_recording,latency,cost,reliability,ping_timestamp,time_since_last_ping,ping_success,ping_time,day1,day2,day3,day4,day5,day6,day7
410,2020-04-08 01:08:07.000620,0.01398273901117281,0.015045701675131222,0.1171875,1,2020-04-08 01:06:13.000436,0.0077477232567622675,1,0.3771245619120399,0.0,0.0,1.0,0.0,0.0,0.0,0.0
420,2020-04-08 01:22:10.000557,0.009968555562989229,0.014878861226565922,0.103515625,1,2020-04-08 01:21:28.000243,0.0028544243577545195,1,0.3772387502525319,0.0,0.0,1.0,0.0,0.0,0.0,0.0
430,2020-04-08 01:28:49.000835,0.008965009700943329,0.015057998717945631,0.087890625,1,2020-04-08 01:24:09.000225,0.019029495718363463,1,0.377194831660035,0.0,0.0,1.0,0.0,0.0,0.0,0.0
440,2020-04-08 01:46:13.000399,0.011172810597444302,0.015061309702497163,0.087890625,1,2020-04-08 01:41:31.000379,0.019165420687780342,1,0.3774188164817695,0.0,0.0,1.0,0.0,0.0,0.0,0.0
450,2020-04-08 02:02:12.000875,0.021141366160433533,0.015247104855267429,0.10546875,1,2020-04-08 02:00:50.000033,0.005572923746092157,1,0.37695767126055146,0.0,0.0,1.0,0.0,0.0,0.0,0.0
460,2020-04-08 02:14:36.000797,0.008563591356124977,0.014896186682824159,0.119140625,1,2020-04-08 02:11:46.000463,0.011553622400434959,1,0.3770894270380423,0.0,0.0,1.0,0.0,0.0,0.0,0.0
470,2020-04-08 02:38:04.000379,0.00013380611493945274,0.014870259385280173,0.103515625,1,2020-04-08 02:35:28.000093,0.010602147614516787,1,0.37752861296301177,0.0,0.0,1.0,0.0,0.0,0.0,0.0
480,2020-04-08 02:49:18.000580,0.005218438482638656,0.015239846723628462,0.099609375,1,2020-04-08 02:48:59.000029,0.0012912872094603778,1,0.3775022618075136,0.0,0.0,1.0,0.0,0.0,0.0,0.0
490,2020-04-08 03:01:24.000088,0.00147186726433398,0.014859497110827954,0.099609375,1,2020-04-08 03:01:12.000935,0.0007475873317928503,1,0.3767644294535649,0.0,0.0,1.0,0.0,0.0,0.0,0.0
500,2020-04-08 03:12:49.000801,0.003211346758546865,0.014856553546882962,0.1171875,1,2020-04-08 03:12:02.000546,0.0031942367812967244,1,0.3772651014080301,0.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2020-04-08 03:24:00.000755,0.008028366896367165,0.015040532592083744,0.103515625,1,2020-04-08 03:23:13.000665,0.0031942367812967244,1,0.3770542921640448,0.0,0.0,1.0,0.0,0.0,0.0,0.0
520,2020-04-08 03:36:05.000818,0.002743025356258781,0.014844611327397159,0.10546875,1,2020-04-08 03:35:06.000065,0.0040097865977980155,1,0.37665463297232255,0.0,0.0,1.0,0.0,0.0,0.0,0.0
530,2020-04-08 03:50:26.000749,0.0046832140228808454,0.014844113734918585,0.103515625,1,2020-04-08 03:49:32.000461,0.00366997417425581,1,0.3764438237283372,0.0,0.0,1.0,0.0,0.0,0.0,0.0
540,2020-04-08 04:02:03.000445,0.007961463838897438,0.014884504807082418,0.1171875,1,2020-04-08 04:01:42.000714,0.0013592496941688187,1,0.3768961852310557,0.0,0.0,1.0,0.0,0.0,0.0,0.0
550,2020-04-08 04:11:58.000278,0.002274703953970697,0.014848673949532359,0.09375,1,2020-04-08 04:10:25.000281,0.006252548593176564,1,0.3769181445273042,0.0,0.0,1.0,0.0,0.0,0.0,0.0
560,2020-04-08 04:28:48.000770,0.01364822372382418,0.014840643184846496,0.09765625,1,2020-04-08 04:28:15.000172,0.002242761995378551,1,0.3764569993060862,0.0,0.0,1.0,0.0,0.0,0.0,0.0
570,2020-04-08 04:39:53.000305,6.690305746972637e-05,0.015056086031245284,0.103515625,1,2020-04-08 04:38:48.000303,0.004417561506048661,1,0.3767556457350655,0.0,0.0,1.0,0.0,0.0,0.0,0.0
580,2020-04-08 04:55:38.000839,0.00013380611493945274,0.015240314922458515,0.109375,1,2020-04-08 04:54:44.000779,0.00366997417425581,1,0.37678638874981335,0.0,0.0,1.0,0.0,0.0,0.0,0.0
590,2020-04-08 05:15:46.000995,0.0018732856091523387,0.0150256783018478,0.09765625,1,2020-04-08 05:12:39.000778,0.012708984640478456,1,0.3768083480460617,0.0,0.0,1.0,0.0,0.0,0.0,0.0
600,2020-04-08 05:31:44.000115,0.009098815815882786,0.015336577021826418,0.11328125,1,2020-04-08 05:29:51.000947,0.007611798287345386,1,0.37690057709030544,0.0,0.0,1.0,0.0,0.0,0.0,0.0
610,2020-04-08 05:53:07.000991,0.012310162574429651,0.014858560713167848,0.095703125,1,2020-04-08 05:52:34.000458,0.002242761995378551,1,0.37664145739457344,0.0,0.0,1.0,0.0,0.0,0.0,0.0
620,2020-04-08 06:07:16.000310,0.002876831471198234,0.014946422527697019,0.119140625,1,2020-04-08 06:06:28.000796,0.0031942367812967244,1,0.3776208420072554,0.0,0.0,1.0,0.0,0.0,0.0,0.0
630,2020-04-08 06:21:47.000172,0.003278249816016592,0.014875480956985728,0.103515625,1,2020-04-08 06:20:26.000049,0.005504961261383716,1,0.3767644294535649,0.0,0.0,1.0,0.0,0.0,0.0,0.0
640,2020-04-08 06:38:36.000439,0.012377065631899378,0.01488648048017246,0.1015625,1,2020-04-08 06:36:08.000899,0.00999048525214082,1,0.3771245619120399,0.0,0.0,1.0,0.0,0.0,0.0,0.0
650,2020-04-08 06:50:08.000569,0.00220780089650097,0.015039841841343445,0.08984374999999999,1,2020-04-08 06:49:53.000252,0.0010194372706266142,1,0.3767292945795673,0.0,0.0,1.0,0.0,0.0,0.0,0.0
660,2020-04-08 07:01:57.000628,0.0014049642068642535,0.014856526252780762,0.119140625,1,2020-04-08 07:00:32.000558,0.0057768112002174795,1,0.3766458492538232,0.0,0.0,1.0,0.0,0.0,0.0,0.0
670,2020-04-08 07:14:04.000686,0.014049642068642535,0.015063421846098202,0.12890624999999994,1,2020-04-08 07:13:54.000611,0.0006796248470844093,1,0.3771245619120399,0.0,0.0,1.0,0.0,0.0,0.0,0.0
680,2020-04-08 07:27:56.000805,0.009500234160701143,0.014870236290270619,0.095703125,1,2020-04-08 07:27:09.000147,0.0031942367812967244,1,0.3772651014080301,0.0,0.0,1.0,0.0,0.0,0.0,0.0
690,2020-04-08 07:41:44.000573,0.0030106375861376857,0.014865541704692162,0.12890624999999994,1,2020-04-08 07:38:47.000251,0.012029359793394048,1,0.3770806433195429,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700,2020-04-08 07:54:21.000638,0.0019401886666220649,0.015250747568138009,0.111328125,1,2020-04-08 07:53:49.000181,0.00217479951067011,1,0.3768083480460617,0.0,0.0,1.0,0.0,0.0,0.0,0.0
710,2020-04-08 08:03:17.000998,0.0038134742757744014,0.014857426958153373,0.1015625,1,2020-04-08 08:03:04.000212,0.0008835123012097322,1,0.3773880734670216,0.0,0.0,1.0,0.0,0.0,0.0,0.0
720,2020-04-08 08:12:16.000751,0.00033451528734863183,0.014853072499079259,0.126953125,1,2020-04-08 08:10:03.000728,0.009039010466222646,1,0.3772036153785344,0.0,0.0,1.0,0.0,0.0,0.0,0.0
730,2020-04-08 08:29:32.000115,0.008563591356124977,0.01504972650543261,0.11328125,1,2020-04-08 08:29:17.000752,0.0009514747859181732,1,0.3766985515648195,0.0,0.0,1.0,0.0,0.0,0.0,0.0
740,2020-04-08 08:37:41.000069,0.0016725764367431593,0.01484287080349531,0.123046875,1,2020-04-08 08:37:04.000928,0.002446649449503873,1,0.3771904398007853,0.0,0.0,1.0,0.0,0.0,0.0,0.0
750,2020-04-08 08:52:44.000838,0.003412055930956045,0.014843168939073188,0.10546875,1,2020-04-08 08:48:53.000507,0.01569933396764986,1,0.3769137526680545,0.0,0.0,1.0,0.0,0.0,0.0,0.0
760,2020-04-08 09:03:18.000560,0.00294373452866796,0.015065573881079382,0.11328125,1,2020-04-08 09:02:45.000457,0.002242761995378551,1,0.37671172714256856,0.0,0.0,1.0,0.0,0.0,0.0,0.0
770,2020-04-08 09:14:00.000778,0.0039472803907138546,0.015040452809323469,0.107421875,1,2020-04-08 09:13:51.000410,0.0006116623623759682,1,0.3764350400098378,0.0,0.0,1.0,0.0,0.0,0.0,0.0
780,2020-04-08 09:29:49.000838,0.006690305746972637,0.015085725326688516,0.111328125,1,2020-04-08 09:28:09.000226,0.006796248470844094,1,0.3770059817122981,0.0,0.0,1.0,0.0,0.0,0.0,0.0
790,2020-04-08 09:43:31.000044,0.011172810597444302,0.015064740361189112,0.107421875,1,2020-04-08 09:43:29.000266,6.796248470844094e-05,1,0.3765931469428268,0.0,0.0,1.0,0.0,0.0,0.0,0.0
800,2020-04-08 09:55:27.000201,0.012778483976717736,0.015060721829526691,0.1171875,1,2020-04-08 09:51:37.000168,0.015631371482941418,1,0.3768171317645613,0.0,0.0,1.0,0.0,0.0,0.0,0.0
810,2020-04-08 10:01:50.000914,0.0054191476550478354,0.015051042920977194,0.109375,1,2020-04-08 09:59:51.000537,0.008087535680304472,1,0.3768698340755576,0.0,0.0,1.0,0.0,0.0,0.0,0.0
820,2020-04-08 10:17:02.000503,0.006088178229745099,0.014846574403209259,0.103515625,1,2020-04-08 10:13:12.000840,0.015563408998232975,1,0.3765799713650777,0.0,0.0,1.0,0.0,0.0,0.0,0.0
830,2020-04-08 10:27:13.000954,0.00147186726433398,0.015061507059851532,0.115234375,1,2020-04-08 10:25:55.000922,0.005301073807258394,1,0.37932488339613696,0.0,0.0,1.0,0.0,0.0,0.0,0.0
840,2020-04-08 10:38:00.000705,0.00033451528734863183,0.0152261177902217,0.107421875,1,2020-04-08 10:36:15.000875,0.007068098409677858,1,0.3772782769857792,0.0,0.0,1.0,0.0,0.0,0.0,0.0
850,2020-04-08 10:51:23.000805,0.0033451528734863185,0.015271493185356581,0.134765625,1,2020-04-08 10:50:55.000482,0.0019029495718363464,1,0.3769971979937987,0.0,0.0,1.0,0.0,0.0,0.0,0.0
860,2020-04-08 10:59:26.000763,0.007827657723957986,0.015044689693803487,0.08984374999999999,1,2020-04-08 10:59:02.000755,0.0016310996330025824,1,0.3765536202095796,0.0,0.0,1.0,0.0,0.0,0.0,0.0
870,2020-04-08 11:15:50.000425,0.0008697397471064428,0.015036308304881663,0.111328125,1,2020-04-08 11:15:45.000590,0.00027184993883376383,1,0.3771289537712896,0.0,0.0,1.0,0.0,0.0,0.0,0.0
880,2020-04-08 11:26:56.000148,0.0010704489195156222,0.015058739857797685,0.1015625,1,2020-04-08 11:25:43.000392,0.0048932988990077475,1,0.3772475339710313,0.0,0.0,1.0,0.0,0.0,0.0,0.0
890,2020-04-08 11:38:27.000552,0.009500234160701143,0.015061055657392066,0.09765625,1,2020-04-08 11:37:31.000485,0.003805899143672693,1,0.3773792897485222,0.0,0.0,1.0,0.0,0.0,0.0,0.0
900,2020-04-08 11:51:13.000612,0.0008697397471064428,0.014832098031311473,0.115234375,1,2020-04-08 11:49:17.000032,0.007883648226179148,1,0.37665902483157226,0.0,0.0,1.0,0.0,0.0,0.0,0.0
910,2020-04-08 12:02:55.000689,0.0038134742757744014,0.015339367318889822,0.095703125,1,2020-04-08 12:01:56.000676,0.0040097865977980155,1,0.3765887550835771,0.0,0.0,1.0,0.0,0.0,0.0,0.0
920,2020-04-08 12:11:02.000339,0.003412055930956045,0.014848825116867624,0.099609375,1,2020-04-08 12:06:43.000188,0.017602283539486202,1,0.3763340272470948,0.0,0.0,1.0,0.0,0.0,0.0,0.0
930,2020-04-08 12:21:10.000272,0.0016056733792734327,0.014894784185880328,0.09375,1,2020-04-08 12:19:12.000049,0.008019573195596031,1,0.3774012490447706,0.0,0.0,1.0,0.0,0.0,0.0,0.0
940,2020-04-08 12:37:57.000147,0.0015387703218037064,0.014860458703043932,0.09765625,1,2020-04-08 12:37:38.000265,0.0012233247247519367,1,0.3769840224160497,0.0,0.0,1.0,0.0,0.0,0.0,0.0
950,2020-04-08 12:46:28.000615,0.006088178229745099,0.015232294655504266,0.0859375,1,2020-04-08 12:45:28.000510,0.004077749082506457,1,0.3763647702618427,0.0,0.0,1.0,0.0,0.0,0.0,0.0
960,2020-04-08 12:59:54.000590,0.0008697397471064428,0.015103758330057641,0.11328125,1,2020-04-08 12:58:15.000854,0.0066603235014272115,1,0.3765448364910801,0.0,0.0,1.0,0.0,0.0,0.0,0.0
970,2020-04-08 13:06:40.000699,0.0008028366896367164,0.015061622534899304,0.109375,1,2020-04-08 13:06:26.000386,0.0009514747859181732,1,0.37704550844554535,0.0,0.0,1.0,0.0,0.0,0.0,0.0
980,2020-04-08 13:19:21.000531,0.00033451528734863183,0.015228194241535247,0.103515625,1,2020-04-08 13:17:33.000766,0.007271985863803182,1,0.377093818897292,0.0,0.0,1.0,0.0,0.0,0.0,0.0
990,2020-04-08 13:29:26.000219,0.001271158091924801,0.01520538686982739,0.107421875,1,2020-04-08 13:29:22.000000,0.00027184993883376383,1,0.3771069944750409,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000,2020-04-08 13:40:26.000986,0.00147186726433398,0.015054423190557387,0.103515625,1,2020-04-08 13:39:23.000607,0.004281636536631779,1,0.3771201700527901,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1010,2020-04-08 13:54:50.000322,0.009366428045761693,0.028860481331954208,0.07421874999999999,1,2020-04-08 13:54:34.000768,0.0010194372706266142,1,0.37690057709030544,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1020,2020-04-08 14:03:33.000133,0.0,0.01808941817882484,0.09765625,1,2020-04-08 14:03:22.000029,0.0007475873317928503,1,0.37645260744683656,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1030,2020-04-08 14:14:15.000799,0.008563591356124977,0.01832658293148244,0.103515625,1,2020-04-08 14:13:52.000386,0.001563137148294141,1,0.3771640886452871,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1040,2020-04-08 14:27:27.000116,0.005820565999866194,0.01784305741327205,0.119140625,1,2020-04-08 14:25:47.000156,0.006728285986135653,1,0.3771026026157914,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1050,2020-04-08 14:37:14.000076,0.0008028366896367164,0.017886415144390433,0.091796875,1,2020-04-08 14:36:54.000163,0.0012912872094603778,1,0.3771640886452871,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1060,2020-04-08 14:48:59.000630,0.004883923195290025,0.01760274963976877,0.087890625,1,2020-04-08 14:48:55.000240,0.00027184993883376383,1,0.3772080072377841,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1070,2020-04-08 15:01:30.000547,0.005017729310229478,0.017876299530205725,0.111328125,1,2020-04-08 15:01:19.000356,0.0007475873317928503,1,0.3769181445273042,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1080,2020-04-08 15:12:57.000623,0.003545862045895497,0.01808121315179416,0.130859375,1,2020-04-08 15:12:21.000733,0.002378686964795433,1,0.3774671269335161,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1090,2020-04-08 15:22:14.000810,0.005619856827457015,0.01782514828313599,0.111328125,1,2020-04-08 15:21:46.000249,0.0019029495718363464,1,0.3772255746747829,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1100,2020-04-08 15:33:06.000072,0.00026761222987890554,0.017813216561381802,0.11328125,1,2020-04-08 15:32:15.000817,0.003398124235422047,1,0.3781829999912163,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1110,2020-04-08 15:44:34.000909,0.004616310965411118,0.017831839537267715,0.1015625,1,2020-04-08 15:43:55.000135,0.002650536903629197,1,0.3767249027203177,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1120,2020-04-08 15:55:05.000740,6.690305746972637e-05,0.017612837959851267,0.091796875,1,2020-04-08 15:54:55.000465,0.0006796248470844093,1,0.3771069944750409,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1130,2020-04-08 16:07:57.000744,0.0006690305746972638,0.01784192155871125,0.091796875,1,2020-04-08 16:07:15.000209,0.0028544243577545195,1,0.377150913067538,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1140,2020-04-08 16:19:39.000584,0.004214892620592761,0.01783504974359574,0.1171875,1,2020-04-08 16:18:57.000462,0.0028544243577545195,1,0.3771026026157914,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1150,2020-04-08 16:32:06.000483,0.002341607011440423,0.017824541514248615,0.087890625,1,2020-04-08 16:31:02.000814,0.004281636536631779,1,0.3771596967860374,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1160,2020-04-08 16:43:42.000277,0.015253897103097613,0.01804788495346124,0.10546875,1,2020-04-08 16:43:04.000025,0.0025825744189207555,1,0.3768259154830606,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1170,2020-04-08 16:50:52.000055,0.0008697397471064428,0.017581172602206246,0.087890625,1,2020-04-08 16:49:27.000282,0.005708848715509039,1,0.3772694932672798,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1180,2020-04-08 17:01:08.000257,0.009500234160701143,0.017273673047724727,0.0859375,1,2020-04-08 17:00:38.000176,0.0020388745412532284,1,0.3766326736760741,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1190,2020-04-08 17:12:45.000875,0.0014049642068642535,0.017292520675067213,0.09375,1,2020-04-08 17:10:15.000443,0.010194372706266141,1,0.3767556457350655,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1200,2020-04-08 17:22:34.000283,0.0008028366896367164,0.017434456305147877,0.103515625,1,2020-04-08 17:20:56.000649,0.006592361016718771,1,0.3774188164817695,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1210,2020-04-08 17:36:26.000160,0.0010704489195156222,0.0172095990930363,0.087890625,1,2020-04-08 17:36:10.000519,0.0010194372706266142,1,0.3766107143798256,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1220,2020-04-08 17:48:27.000822,0.004214892620592761,0.017323812313466726,0.09765625,1,2020-04-08 17:47:44.000628,0.0029223868424629604,1,0.377036724727046,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1230,2020-04-08 17:59:00.000256,0.0008697397471064428,0.017252511720334183,0.10546875,1,2020-04-08 17:58:57.000602,0.00013592496941688191,1,0.3770850351787926,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1240,2020-04-08 18:10:13.000803,0.010905198367565398,0.01752988488462551,0.11328125,1,2020-04-08 18:09:12.000895,0.004077749082506457,1,0.3774978699482639,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1250,2020-04-08 18:21:50.000401,0.00033451528734863183,0.017721642748953385,0.08203125,1,2020-04-08 18:21:36.000471,0.0008835123012097322,1,0.3776471931627535,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1260,2020-04-08 18:33:39.000450,0.005486050712517562,0.01726899105942421,0.11328125,1,2020-04-08 18:31:47.000185,0.007611798287345386,1,0.3770586840232945,0.0,0.0,1.0,0.0,0.0,0.0,0.0
