,timestamp,time_since_last_recording,latency,cost,reliability,ping_timestamp,time_since_last_ping,ping_success,ping_time,day1,day2,day3,day4,day5,day6,day7
120,2020-04-07 18:52:36.000734,0.0008028366896367164,0.0379738770793269,0.091796875,1,2020-04-07 18:52:22.000615,0.0009514747859181732,1,0.03925882983302152,0.0,1.0,0.0,0.0,0.0,0.0,0.0
130,2020-04-07 19:04:07.000018,0.00013380611493945274,0.060756119317242736,0.05468749999999999,1,2020-04-07 19:04:02.000268,0.00027184993883376383,1,0.03913585777403007,0.0,1.0,0.0,0.0,0.0,0.0,0.0
140,2020-04-07 19:10:01.000149,0.007292433264200173,0.0690015290219039,0.052734375,1,2020-04-07 19:07:40.000929,0.009514747859181731,1,0.03823113476859294,0.0,1.0,0.0,0.0,0.0,0.0,0.0
150,2020-04-07 19:24:24.000967,0.00026761222987890554,0.1532698818381418,0.03710937499999999,1,2020-04-07 19:23:49.000597,0.002378686964795433,1,0.03894261596704349,0.0,1.0,0.0,0.0,0.0,0.0,0.0
160,2020-04-07 19:32:27.000225,0.0,0.041757188168981725,0.0859375,1,2020-04-07 19:29:04.000970,0.013728421911105073,1,0.038380457983082567,0.0,1.0,0.0,0.0,0.0,0.0,0.0
170,2020-04-07 19:45:21.000762,0.014116545126112262,0.0632096176572249,0.0625,1,2020-04-07 19:45:21.000629,0.0,1,0.03822674290934325,0.0,1.0,0.0,0.0,0.0,0.0,0.0
180,2020-04-07 19:53:20.000208,0.0030775406436074127,0.06420067070721137,0.05859375,1,2020-04-07 19:53:06.000171,0.0009514747859181732,1,0.03824431034634202,0.0,1.0,0.0,0.0,0.0,0.0,0.0
190,2020-04-07 20:06:55.000582,0.002876831471198234,0.2227456227907668,0.04296875,1,2020-04-07 20:06:37.000083,0.0012233247247519367,1,0.03902606129278769,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200,2020-04-07 20:19:17.000208,0.011641131999732388,0.08608650324429351,0.05859375,1,2020-04-07 20:17:30.000144,0.007271985863803182,1,0.03871863114530906,0.0,1.0,0.0,0.0,0.0,0.0,0.0
210,2020-04-07 20:30:54.000876,0.002876831471198234,0.15327532176266495,0.052734375,1,2020-04-07 20:29:59.000802,0.0037379366589642533,1,0.03867910441206181,0.0,1.0,0.0,0.0,0.0,0.0,0.0
220,2020-04-07 20:42:56.000238,0.0006690305746972638,0.0832345194103719,0.05468749999999999,1,2020-04-07 20:42:33.000163,0.001563137148294141,1,0.05600059729285796,0.0,1.0,0.0,0.0,0.0,0.0,0.0
230,2020-04-07 21:03:02.000567,0.0008697397471064428,0.07341370462443952,0.0625,1,2020-04-07 21:02:50.000344,0.0008155498165012912,1,0.038345323109085,0.0,1.0,0.0,0.0,0.0,0.0,0.0
240,2020-04-07 21:15:28.000329,0.007292433264200173,0.2356105550937405,0.04296875,1,2020-04-07 21:12:56.000344,0.010262335190974584,1,0.038441944012578284,0.0,1.0,0.0,0.0,0.0,0.0,0.0
250,2020-04-07 21:33:52.000874,0.008965009700943329,0.12792215775800853,0.052734375,1,2020-04-07 21:33:49.000105,0.00020388745412532288,1,0.038380457983082567,0.0,1.0,0.0,0.0,0.0,0.0,0.0
260,2020-04-07 21:42:19.000560,0.008496688298655249,0.07842121498507601,0.056640624999999986,1,2020-04-07 21:39:05.000570,0.0131167595487291,1,0.03814329758359904,0.0,1.0,0.0,0.0,0.0,0.0,0.0
270,2020-04-07 21:54:17.000632,6.690305746972637e-05,0.10339264787545134,0.08007812499999999,1,2020-04-07 21:52:45.000144,0.006252548593176564,1,0.03812573014660026,0.0,1.0,0.0,0.0,0.0,0.0,0.0
280,2020-04-07 22:08:15.000301,0.006355790459624005,0.2852841729544702,0.0390625,1,2020-04-07 22:08:09.000445,0.00033981242354220466,1,0.03809059527260271,0.0,1.0,0.0,0.0,0.0,0.0,0.0
290,2020-04-07 22:23:38.000767,0.00441560179300194,0.2296399345451317,0.041015625,1,2020-04-07 22:23:05.000890,0.00217479951067011,1,0.03928078912927,0.0,1.0,0.0,0.0,0.0,0.0,0.0
300,2020-04-07 22:35:14.000941,0.006489596574563458,0.20363733467272072,0.02734375,1,2020-04-07 22:33:01.000901,0.009039010466222646,1,0.03898214270029074,0.0,1.0,0.0,0.0,0.0,0.0,0.0
310,2020-04-07 22:49:35.000730,0.002007091724091791,0.11137617066950037,0.03125,1,2020-04-07 22:49:07.000452,0.0019029495718363464,1,0.03878450903405448,0.0,1.0,0.0,0.0,0.0,0.0,0.0
320,2020-04-07 22:59:13.000446,0.0054191476550478354,0.1525956944187842,0.03710937499999999,1,2020-04-07 22:57:56.000785,0.005165148837841511,1,0.03937301817351357,0.0,1.0,0.0,0.0,0.0,0.0,0.0
330,2020-04-07 23:21:00.000627,0.0031444437010771393,0.0699481514726009,0.060546875,1,2020-04-07 23:20:00.000486,0.004077749082506457,1,0.038279445220339575,0.0,1.0,0.0,0.0,0.0,0.0,0.0
340,2020-04-07 23:32:58.000767,0.007426239379139626,0.19818882510464828,0.03515625,1,2020-04-07 23:31:14.000274,0.007068098409677858,1,0.038187216176096,0.0,1.0,0.0,0.0,0.0,0.0,0.0
350,2020-04-07 23:47:47.000151,0.009500234160701143,0.228886352781566,0.02734375,1,2020-04-07 23:47:15.000581,0.0021068370259616693,1,0.0394345042030093,0.0,1.0,0.0,0.0,0.0,0.0,0.0
360,2020-04-08 00:00:01.000886,0.00013380611493945274,0.21253543244239093,0.04687499999999999,1,2020-04-07 23:59:21.000122,0.0027184993883376373,1,0.03808620341335301,0.0,0.0,1.0,0.0,0.0,0.0,0.0
370,2020-04-08 00:11:32.000213,0.0028099284137285073,0.14406251669598602,0.03710937499999999,1,2020-04-08 00:10:27.000419,0.00434959902134022,1,0.03811694642810087,0.0,0.0,1.0,0.0,0.0,0.0,0.0
380,2020-04-08 00:26:36.000904,0.012845387034187462,0.09649735773249987,0.0390625,1,2020-04-08 00:24:18.000695,0.00937882288976485,1,0.0381784324575966,0.0,0.0,1.0,0.0,0.0,0.0,0.0
390,2020-04-08 00:39:14.000835,0.0010035458620458956,0.14280831070895458,0.03515625,1,2020-04-08 00:38:26.000714,0.003262199266005165,1,0.038459511449577065,0.0,0.0,1.0,0.0,0.0,0.0,0.0
400,2020-04-08 00:52:25.000059,0.006757208804442363,0.1078301377080046,0.033203125,1,2020-04-08 00:51:41.000216,0.0029223868424629604,1,0.03841559285708012,0.0,0.0,1.0,0.0,0.0,0.0,0.0
410,2020-04-08 01:06:43.000442,0.00515153542516893,0.1136741136224039,0.05859375,1,2020-04-08 01:04:52.000317,0.007543835802636942,1,0.039553084402751064,0.0,0.0,1.0,0.0,0.0,0.0,0.0
420,2020-04-08 01:20:44.000614,0.0018063825516826122,0.19128172501362936,0.0390625,1,2020-04-08 01:20:43.000836,0.0,1,0.03856491607156974,0.0,0.0,1.0,0.0,0.0,0.0,0.0
430,2020-04-08 01:31:29.000446,0.0041479895631230355,0.26571777012736225,0.048828125,1,2020-04-08 01:30:18.000170,0.004825336414299307,1,0.9990601421205654,0.0,0.0,1.0,0.0,0.0,0.0,0.0
440,2020-04-08 01:44:15.000298,0.0031444437010771393,0.1345330181614767,0.04492187499999999,1,2020-04-08 01:43:52.000075,0.001563137148294141,1,0.9997189210080196,0.0,0.0,1.0,0.0,0.0,0.0,0.0
450,2020-04-08 01:58:51.000801,0.0030775406436074127,0.11593379234356888,0.03125,1,2020-04-08 01:58:24.000376,0.001834987087127905,1,0.03835849868683409,0.0,0.0,1.0,0.0,0.0,0.0,0.0
460,2020-04-08 02:15:33.000414,0.0006021275172275372,0.39049816676748095,0.02734375,1,2020-04-08 02:13:01.000476,0.010262335190974584,1,0.038213567331594166,0.0,0.0,1.0,0.0,0.0,0.0,0.0
470,2020-04-08 02:38:41.000914,0.0019401886666220649,0.1807442090948429,0.015625,1,2020-04-08 02:37:43.000420,0.003941824113089574,1,0.03841120099783042,0.0,0.0,1.0,0.0,0.0,0.0,0.0
480,2020-04-08 02:52:04.000830,0.0036127651033652244,0.09250776621660027,0.0390625,1,2020-04-08 02:51:33.000464,0.0021068370259616693,1,0.03920173566277548,0.0,0.0,1.0,0.0,0.0,0.0,0.0
490,2020-04-08 03:04:12.000338,0.008764300528534155,0.10990409266097433,0.048828125,1,2020-04-08 03:04:10.000722,6.796248470844094e-05,1,0.04174462216834875,0.0,0.0,1.0,0.0,0.0,0.0,0.0
500,2020-04-08 03:13:35.000663,0.007560045494079079,0.08083728051366358,0.052734375,1,2020-04-08 03:13:20.000306,0.0010194372706266142,1,0.056281676284838426,0.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2020-04-08 03:26:43.000157,0.0062219843446845524,0.10404982057140652,0.04296875,1,2020-04-08 03:25:20.000908,0.005572923746092157,1,0.038648361397313945,0.0,0.0,1.0,0.0,0.0,0.0,0.0
520,2020-04-08 03:35:30.000730,0.009968555562989229,0.09202825923005233,0.0390625,1,2020-04-08 03:32:27.000044,0.012437134701644693,1,0.03863957767881456,0.0,0.0,1.0,0.0,0.0,0.0,0.0
530,2020-04-08 03:50:18.000903,0.006957917976851543,0.12631554082109808,0.033203125,1,2020-04-08 03:50:10.000854,0.0005436998776675275,1,0.03822674290934325,0.0,0.0,1.0,0.0,0.0,0.0,0.0
540,2020-04-08 04:03:22.000175,0.012109453402020472,0.08463007525405987,0.04296875,1,2020-04-08 04:03:21.000326,0.0,1,0.038613226523316384,0.0,0.0,1.0,0.0,0.0,0.0,0.0
550,2020-04-08 04:16:39.000327,0.009500234160701143,0.07827662342889663,0.04687499999999999,1,2020-04-08 04:16:38.000307,6.796248470844094e-05,1,0.03928078912927,0.0,0.0,1.0,0.0,0.0,0.0,0.0
560,2020-04-08 04:24:44.000099,0.0018732856091523387,0.0739164493896916,0.056640624999999986,1,2020-04-08 04:24:11.000972,0.00217479951067011,1,0.038674712552812116,0.0,0.0,1.0,0.0,0.0,0.0,0.0
570,2020-04-08 04:38:28.000629,0.0018732856091523387,0.12989687345492418,0.03710937499999999,1,2020-04-08 04:37:28.000512,0.004077749082506457,1,0.03858248350856852,0.0,0.0,1.0,0.0,0.0,0.0,0.0
580,2020-04-08 04:59:40.000317,0.0355255235164247,0.0610838710955569,0.033203125,1,2020-04-08 04:58:29.000436,0.004757373929590866,1,0.03865714511581333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
590,2020-04-08 05:17:23.000163,0.0016725764367431593,0.4220491453279154,0.02734375,1,2020-04-08 05:14:40.000264,0.011009922522767432,1,0.03921930309977426,0.0,0.0,1.0,0.0,0.0,0.0,0.0
600,2020-04-08 05:33:21.000269,0.002341607011440423,0.32553740360355593,0.025390625,1,2020-04-08 05:32:35.000443,0.003058311811879842,1,0.04123516649538416,0.0,0.0,1.0,0.0,0.0,0.0,0.0
610,2020-04-08 05:49:24.000331,0.00013380611493945274,0.3600821336642868,0.029296875,1,2020-04-08 05:48:42.000238,0.0028544243577545195,1,0.04435777842191714,0.0,0.0,1.0,0.0,0.0,0.0,0.0
620,2020-04-08 06:07:34.000587,0.012443968689369105,0.1245737424946284,0.04687499999999999,1,2020-04-08 06:06:42.000654,0.003466086720130488,1,0.03828383707958928,0.0,0.0,1.0,0.0,0.0,0.0,0.0
630,2020-04-08 06:19:13.000184,0.002007091724091791,0.07624555170957628,0.0625,1,2020-04-08 06:18:30.000748,0.0028544243577545195,1,0.038771333456305394,0.0,0.0,1.0,0.0,0.0,0.0,0.0
640,2020-04-08 06:33:13.000341,0.0014049642068642535,0.2310806222365811,0.03515625,1,2020-04-08 06:32:22.000405,0.003398124235422047,1,0.03971119133574008,0.0,0.0,1.0,0.0,0.0,0.0,0.0
650,2020-04-08 06:48:18.000044,0.007024821034321269,0.125966430358039,0.05078125,1,2020-04-08 06:45:32.000693,0.011213809976892756,1,0.04720370321571935,0.0,0.0,1.0,0.0,0.0,0.0,0.0
660,2020-04-08 07:00:37.000107,0.01451796347093062,0.07749232950171657,0.04296875,1,2020-04-08 06:55:49.000438,0.01950523311132255,1,0.03850343004207401,0.0,0.0,1.0,0.0,0.0,0.0,0.0
670,2020-04-08 07:15:00.000982,0.013514417608884726,0.10931203949377644,0.04687499999999999,1,2020-04-08 07:12:34.000695,0.009922522767432378,1,0.039122682196280976,0.0,0.0,1.0,0.0,0.0,0.0,0.0
680,2020-04-08 07:25:41.000342,0.0013380611493945273,0.1188447377368822,0.03710937499999999,1,2020-04-08 07:25:22.000260,0.0012912872094603778,1,0.06573295739018156,0.0,0.0,1.0,0.0,0.0,0.0,0.0
690,2020-04-08 07:39:15.000854,0.00367966816083495,0.03891889337708673,0.060546875,1,2020-04-08 07:39:12.000882,0.00013592496941688191,1,0.0381784324575966,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700,2020-04-08 07:50:59.000292,0.012644677861778279,0.08970002822189171,0.048828125,1,2020-04-08 07:50:24.000954,0.002310724480086992,1,0.03886795435979868,0.0,0.0,1.0,0.0,0.0,0.0,0.0
710,2020-04-08 08:01:08.000982,0.002743025356258781,0.06411701428396738,0.060546875,1,2020-04-08 08:00:52.000711,0.001087399755335055,1,0.03865714511581333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
720,2020-04-08 08:12:11.000964,0.0028099284137285073,0.09393489923698772,0.05078125,1,2020-04-08 08:09:13.000949,0.012097322278102488,1,0.03811255456885118,0.0,0.0,1.0,0.0,0.0,0.0,0.0
730,2020-04-08 08:28:23.000931,0.0010035458620458956,0.05128418404427392,0.068359375,1,2020-04-08 08:28:15.000471,0.0005436998776675275,1,0.038903089233796234,0.0,0.0,1.0,0.0,0.0,0.0,0.0
740,2020-04-08 08:37:59.000999,0.005084632367699204,0.10526897463257376,0.07421874999999999,1,2020-04-08 08:37:05.000302,0.00366997417425581,1,0.03849903818282432,0.0,0.0,1.0,0.0,0.0,0.0,0.0
750,2020-04-08 08:47:34.000863,0.00294373452866796,0.04957972614916058,0.0703125,1,2020-04-08 08:47:26.000650,0.0005436998776675275,1,0.03813451386509965,0.0,0.0,1.0,0.0,0.0,0.0,0.0
760,2020-04-08 09:02:48.000891,0.008764300528534155,0.11457196361201526,0.060546875,1,2020-04-08 08:59:25.000262,0.013796384395813507,1,0.03853417305682187,0.0,0.0,1.0,0.0,0.0,0.0,0.0
770,2020-04-08 09:13:38.000902,0.006355790459624005,0.1192381654237293,0.04687499999999999,1,2020-04-08 09:12:40.000371,0.003941824113089574,1,0.03830140451658805,0.0,0.0,1.0,0.0,0.0,0.0,0.0
780,2020-04-08 09:27:05.000186,0.002341607011440423,0.13253315409870295,0.056640624999999986,1,2020-04-08 09:24:29.000181,0.010602147614516787,1,0.03812573014660026,0.0,0.0,1.0,0.0,0.0,0.0,0.0
790,2020-04-08 09:39:29.000553,0.009299524988291966,0.07109330702361043,0.06640625,1,2020-04-08 09:39:07.000646,0.0014272121788772598,1,0.03813890572434935,0.0,0.0,1.0,0.0,0.0,0.0,0.0
800,2020-04-08 09:51:17.000134,0.008162173011306617,0.042442100070957736,0.068359375,1,2020-04-08 09:50:21.000790,0.0037379366589642533,1,0.03848147074582554,0.0,0.0,1.0,0.0,0.0,0.0,0.0
810,2020-04-08 10:02:14.000599,0.0018063825516826122,0.04567773400449979,0.06445312499999999,1,2020-04-08 10:02:14.000078,0.0,1,0.038762549737806,0.0,0.0,1.0,0.0,0.0,0.0,0.0
820,2020-04-08 10:11:36.000543,0.0015387703218037064,0.03952853234428689,0.078125,1,2020-04-08 10:11:11.000736,0.0016310996330025824,1,0.044401697014414085,0.0,0.0,1.0,0.0,0.0,0.0,0.0
830,2020-04-08 10:27:06.000824,0.00294373452866796,0.15676657546104467,0.041015625,1,2020-04-08 10:26:17.000091,0.0033301617507136053,1,0.03895579154479257,0.0,0.0,1.0,0.0,0.0,0.0,0.0
840,2020-04-08 10:39:05.000663,0.005753662942396468,0.05895689419974357,0.072265625,1,2020-04-08 10:38:51.000467,0.0009514747859181732,1,0.0382618777833408,0.0,0.0,1.0,0.0,0.0,0.0,0.0
850,2020-04-08 10:46:01.000954,6.690305746972637e-05,0.05742469568225547,0.06640625,1,2020-04-08 10:44:00.000039,0.008223460649721353,1,0.039065588026034936,0.0,0.0,1.0,0.0,0.0,0.0,0.0
860,2020-04-08 10:57:56.000861,0.00294373452866796,0.09212757197022768,0.041015625,1,2020-04-08 10:54:54.000741,0.012369172216936251,1,0.03867910441206181,0.0,0.0,1.0,0.0,0.0,0.0,0.0
870,2020-04-08 11:10:59.000356,0.003412055930956045,0.07850882695359274,0.05078125,1,2020-04-08 11:10:58.000157,6.796248470844094e-05,1,0.038608834664066685,0.0,0.0,1.0,0.0,0.0,0.0,0.0
880,2020-04-08 11:27:57.000595,0.00903191275841306,0.05141228366408533,0.06445312499999999,1,2020-04-08 11:26:21.000444,0.006524398532010332,1,0.03829701265733836,0.0,0.0,1.0,0.0,0.0,0.0,0.0
890,2020-04-08 11:36:11.000220,0.002609219241319328,0.04633939343094744,0.068359375,1,2020-04-08 11:34:53.000959,0.005233111322549952,1,0.03956625998050015,0.0,0.0,1.0,0.0,0.0,0.0,0.0
900,2020-04-08 11:50:07.000495,0.01398273901117281,0.08923607677405161,0.052734375,1,2020-04-08 11:46:42.000890,0.013864346880521952,1,0.038551740493820666,0.0,0.0,1.0,0.0,0.0,0.0,0.0
910,2020-04-08 11:58:56.000672,0.00715862714926072,0.0917785979776796,0.05078125,1,2020-04-08 11:58:42.000076,0.0009514747859181732,1,0.03846390330882676,0.0,0.0,1.0,0.0,0.0,0.0,0.0
920,2020-04-08 12:09:43.000393,0.0046832140228808454,0.05144117972013018,0.05078125,1,2020-04-08 12:07:56.000906,0.00720402337909474,1,0.03822674290934325,0.0,0.0,1.0,0.0,0.0,0.0,0.0
930,2020-04-08 12:23:23.000062,0.01157422894226266,0.1612520273298029,0.033203125,1,2020-04-08 12:21:31.000617,0.007543835802636942,1,0.04042706439344032,0.0,0.0,1.0,0.0,0.0,0.0,0.0
940,2020-04-08 12:38:15.000302,0.0004014183448183582,0.04335925538901,0.068359375,1,2020-04-08 12:37:04.000073,0.004825336414299307,1,0.03875815787855631,0.0,0.0,1.0,0.0,0.0,0.0,0.0
950,2020-04-08 12:44:17.000449,0.0037465712183046775,0.03371770616678305,0.06445312499999999,1,2020-04-08 12:42:33.000690,0.007000135924969417,1,0.040159160979208935,0.0,0.0,1.0,0.0,0.0,0.0,0.0
960,2020-04-08 12:53:07.000557,0.013112999264066368,0.1179485736829683,0.04687499999999999,1,2020-04-08 12:52:42.000133,0.0016990621177110235,1,0.03956186812125045,0.0,0.0,1.0,0.0,0.0,0.0,0.0
970,2020-04-08 13:06:03.000742,0.007426239379139626,0.09404643133676352,0.052734375,1,2020-04-08 13:01:05.000358,0.0202528204431154,1,0.03831018823508745,0.0,0.0,1.0,0.0,0.0,0.0,0.0
980,2020-04-08 13:18:16.000878,0.001271158091924801,0.05955624748950685,0.060546875,1,2020-04-08 13:17:51.000176,0.0016990621177110235,1,0.04150306990961553,0.0,0.0,1.0,0.0,0.0,0.0,0.0
990,2020-04-08 13:31:01.000072,0.004281795678062489,0.04517458612635368,0.076171875,1,2020-04-08 13:29:41.000588,0.005369036291966834,1,0.03919734380352579,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000,2020-04-08 13:37:16.000272,0.0020739947815615173,0.04938803337076873,0.05859375,1,2020-04-08 13:36:49.000882,0.0017670246024194644,1,0.03867910441206181,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1010,2020-04-08 13:51:50.000784,0.010503780022747041,0.0670327067515172,0.05078125,1,2020-04-08 13:51:13.000747,0.0025146119342123146,1,0.03906119616678525,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1020,2020-04-08 14:01:56.000297,0.00033451528734863183,0.042351718800840835,0.07421874999999999,1,2020-04-08 14:00:02.000446,0.007679760772053826,1,0.03854734863457096,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1030,2020-04-08 14:11:06.000587,0.005820565999866194,0.08796391336731868,0.048828125,1,2020-04-08 14:10:07.000742,0.003941824113089574,1,0.03899531827803983,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1040,2020-04-08 14:25:54.000671,0.0031444437010771393,0.08384524594256741,0.0625,1,2020-04-08 14:22:06.000908,0.015427484028816094,1,0.038468295168076455,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1050,2020-04-08 14:35:25.000850,0.0055529537699872894,0.05232902537151194,0.060546875,1,2020-04-08 14:35:19.000398,0.0004077749082506457,1,0.03871863114530906,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1060,2020-04-08 14:51:08.000454,0.01692647353984077,0.04706180113070773,0.056640624999999986,1,2020-04-08 14:49:33.000919,0.006388473562593449,1,0.03964970530624435,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1070,2020-04-08 14:59:08.000102,0.0,0.1400611362274822,0.05078125,1,2020-04-08 14:56:28.000710,0.01080603506864211,1,0.12233523940024772,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1080,2020-04-08 15:12:50.000364,0.0047501170803505716,0.0536189404424067,0.068359375,1,2020-04-08 15:12:28.000924,0.0014272121788772598,1,0.049729022284293836,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1090,2020-04-08 15:21:26.000641,0.0004683214022880847,0.046789202334755135,0.0625,1,2020-04-08 15:20:21.000172,0.004417561506048661,1,0.050791852222719966,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1100,2020-04-08 15:33:06.000642,0.0039472803907138546,0.05407094967076101,0.05468749999999999,1,2020-04-08 15:33:03.000041,0.00020388745412532288,1,0.03815647316134813,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1110,2020-04-08 15:44:20.000294,0.008429785241185522,0.052348303405850664,0.052734375,1,2020-04-08 15:44:07.000047,0.0008835123012097322,1,0.07951021985647404,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1120,2020-04-08 15:53:01.000323,0.009968555562989229,0.052504272403554944,0.076171875,1,2020-04-08 15:50:33.000083,0.010058447736849259,1,0.044911152687378685,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1130,2020-04-08 16:09:09.000267,0.007024821034321269,0.10339363886131583,0.04296875,1,2020-04-08 16:08:29.000142,0.0027184993883376373,1,0.03811255456885118,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1140,2020-04-08 16:17:57.000688,0.009968555562989229,0.05271895101509212,0.060546875,1,2020-04-08 16:17:18.000265,0.002650536903629197,1,0.04198617442708197,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1150,2020-04-08 16:32:15.000847,0.004817020137820298,0.034521788318058334,0.06640625,1,2020-04-08 16:32:07.000828,0.0005436998776675275,1,0.0385956590863176,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1160,2020-04-08 16:40:13.000504,0.0030775406436074127,0.046996375068187234,0.05859375,1,2020-04-08 16:39:52.000317,0.0014272121788772598,1,0.04668985568350506,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1170,2020-04-08 16:55:28.000911,0.003880377333244129,0.04421509555624239,0.076171875,1,2020-04-08 16:55:06.000621,0.0014951746635857009,1,0.038468295168076455,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1180,2020-04-08 17:02:24.000352,0.004014183448183582,0.045590462162487404,0.0625,1,2020-04-08 17:01:55.000138,0.001970912056544787,1,0.052280692508366484,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1190,2020-04-08 17:11:19.000734,0.002341607011440423,0.042572906005979634,0.068359375,1,2020-04-08 17:09:56.000191,0.005640886230800598,1,0.0655353237239453,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1200,2020-04-08 17:24:39.000024,0.007693851609018532,0.07908904917725991,0.04687499999999999,1,2020-04-08 17:23:55.000703,0.0029223868424629604,1,0.04688309749049163,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1210,2020-04-08 17:38:07.000913,0.005954372114805646,0.0452065685154935,0.068359375,1,2020-04-08 17:37:25.000746,0.0028544243577545195,1,0.04756383567419432,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1220,2020-04-08 17:45:51.000925,0.004081086505653309,0.03803897351307469,0.06640625,1,2020-04-08 17:45:22.000876,0.001970912056544787,1,0.056281676284838426,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1230,2020-04-08 17:57:03.000610,0.001271158091924801,0.04768303169315774,0.06445312499999999,1,2020-04-08 17:55:45.000839,0.005233111322549952,1,0.042846978840022136,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1240,2020-04-08 18:09:09.000659,0.00013380611493945274,0.04059775150388247,0.068359375,1,2020-04-08 18:08:24.000852,0.0029903493271714013,1,0.07117447100055338,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1250,2020-04-08 18:19:59.000287,0.010838295310095673,0.06575082874394728,0.05468749999999999,1,2020-04-08 18:19:27.000043,0.00217479951067011,1,0.0386834962713115,0.0,0.0,1.0,0.0,0.0,0.0,0.0
